% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
11404 +1.363045499e-08 +1.363045499e-08 -2.098800000e+02 -2.098800000e+02 +1.2072e+00 +4.4800e-01 +3.5544e+00 +2.3864e+00 +1.7856e+00 +2.6888e+00 +2.3216e+00 -9.0399e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
11442 +9.464940831e-09 +9.464940831e-09 -2.098800000e+02 -2.098800000e+02 +1.2072e+00 +4.4799e-01 +3.5544e+00 +2.3864e+00 +1.7856e+00 +2.6888e+00 +2.3216e+00 -9.0399e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
11446 +5.233943057e-09 +5.233943057e-09 -2.098800000e+02 -2.098800000e+02 +1.2072e+00 +4.4799e-01 +3.5544e+00 +2.3864e+00 +1.7856e+00 +2.6888e+00 +2.3216e+00 -9.0399e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.680622969e+07 +1.680622969e+07 +1.680613760e+07 +1.680613760e+07 -1.3600e+00 +3.9850e+00 +3.1965e+00 -1.4991e+00 +3.6827e+00 -1.2091e+00 +1.1836e+00 +1.7790e+00 +2.2057e+00 -8.9549e-01 +2.8178e+00 -2.6530e-01 +4.4723e-01 +4.8434e+00 +3.1415e+00 +1.7480e+00 -1.5379e+00 -1.8067e+00 +1.5980e+00 -4.4688e+00
22 +1.131899919e+07 +1.131899919e+07 +1.131890710e+07 +1.131890710e+07 -1.3600e+00 +3.9850e+00 +3.1965e+00 -1.4991e+00 +3.6827e+00 -1.2091e+00 +1.1835e+00 +1.7790e+00 +2.2055e+00 -8.9500e-01 +2.8184e+00 -2.6555e-01 +4.4373e-01 +4.8270e+00 +3.1448e+00 +1.7160e+00 -1.6347e+00 -1.5213e+00 +1.6260e+00 -3.4688e+00
43 +6.393465861e+06 +6.393465861e+06 +6.393373771e+06 +6.393373771e+06 -1.3600e+00 +3.9850e+00 +3.1965e+00 -1.4991e+00 +3.6826e+00 -1.2092e+00 +1.1834e+00 +1.7789e+00 +2.2049e+00 -8.9351e-01 +2.8203e+00 -2.6630e-01 +4.3300e-01 +4.7767e+00 +3.1548e+00 +1.6278e+00 -1.9755e+00 -6.9340e-01 +1.6944e+00 -2.4530e+00
85 +3.169400375e+06 +3.169400375e+06 +3.169308285e+06 +3.169308285e+06 -1.3600e+00 +3.9850e+00 +3.1965e+00 -1.4991e+00 +3.6825e+00 -1.2093e+00 +1.1833e+00 +1.7789e+00 +2.2041e+00 -8.9176e-01 +2.8225e+00 -2.6718e-01 +4.2041e-01 +4.7176e+00 +3.1665e+00 +1.5242e+00 -2.3757e+00 +2.7898e-01 +1.7749e+00 -1.2600e+00
106 +2.104424845e+06 +2.104424845e+06 +2.104332755e+06 +2.104332755e+06 -1.3600e+00 +3.9850e+00 +3.1965e+00 -1.4991e+00 +3.6824e+00 -1.2094e+00 +1.1831e+00 +1.7788e+00 +2.2032e+00 -8.8949e-01 +2.8254e+00 -2.6832e-01 +4.0373e-01 +4.6404e+00 +3.1812e+00 +1.4449e+00 -2.6451e+00 +1.5092e+00 +1.8388e+00 -5.4608e-01
169 +7.792343568e+05 +7.792343568e+05 +7.791422668e+05 +7.791422668e+05 -1.3600e+00 +3.9850e+00 +3.1964e+00 -1.4991e+00 +3.6820e+00 -1.2097e+00 +1.1824e+00 +1.7785e+00 +2.1999e+00 -8.8151e-01 +2.8355e+00 -2.7230e-01 +3.4265e-01 +4.3655e+00 +3.2303e+00 +1.3373e+00 -3.4954e+00 +3.9468e+00 +1.8571e+00 -6.7548e-01
232 +5.696341204e+05 +5.696341204e+05 +5.695420304e+05 +5.695420304e+05 -1.3600e+00 +3.9850e+00 +3.1964e+00 -1.4991e+00 +3.6820e+00 -1.2098e+00 +1.1823e+00 +1.7785e+00 +2.1996e+00 -8.8080e-01 +2.8363e+00 -2.7264e-01 +3.3422e-01 +4.3437e+00 +3.2330e+00 +1.3255e+00 -3.3718e+00 +3.1688e+00 +1.8035e+00 -8.7023e-01
316 +3.030940171e+05 +3.030940171e+05 +3.030019271e+05 +3.030019271e+05 -1.3600e+00 +3.9849e+00 +3.1964e+00 -1.4991e+00 +3.6815e+00 -1.2101e+00 +1.1816e+00 +1.7781e+00 +2.1961e+00 -8.7229e-01 +2.8470e+00 -2.7685e-01 +2.6008e-01 +4.0613e+00 +3.2811e+00 +1.1521e+00 -3.7496e+00 +3.4089e+00 +1.7728e+00 -1.0823e+00
337 +2.230483861e+05 +2.230483861e+05 +2.229562961e+05 +2.229562961e+05 -1.3600e+00 +3.9849e+00 +3.1963e+00 -1.4992e+00 +3.6808e+00 -1.2108e+00 +1.1804e+00 +1.7776e+00 +2.1902e+00 -8.5809e-01 +2.8647e+00 -2.8385e-01 +1.3445e-01 +3.6017e+00 +3.3619e+00 +8.7489e-01 -4.3386e+00 +4.0672e+00 +1.7577e+00 -1.3472e+00
484 +1.554800844e+05 +1.554800844e+05 +1.553879944e+05 +1.553879944e+05 -1.3600e+00 +3.9849e+00 +3.1962e+00 -1.4992e+00 +3.6803e+00 -1.2112e+00 +1.1796e+00 +1.7772e+00 +2.1862e+00 -8.4818e-01 +2.8766e+00 -2.8863e-01 +9.6618e-03 +3.4490e+00 +3.4263e+00 +8.1038e-01 -4.0858e+00 +3.6962e+00 +1.8765e+00 -1.3925e+00
610 +8.049179037e+04 +8.049179037e+04 +8.039970037e+04 +8.039970037e+04 -1.3599e+00 +3.9849e+00 +3.1958e+00 -1.4993e+00 +3.6767e+00 -1.2145e+00 +1.1734e+00 +1.7746e+00 +2.1574e+00 -7.7716e-01 +2.9613e+00 -3.2312e-01 -8.3431e-01 +2.2101e+00 +3.8472e+00 +4.1667e-01 -3.4528e+00 +3.5647e+00 +1.8256e+00 -1.4434e+00
694 +5.496321451e+04 +5.496321451e+04 +5.487112451e+04 +5.487112451e+04 -1.3599e+00 +3.9849e+00 +3.1957e+00 -1.4993e+00 +3.6763e+00 -1.2148e+00 +1.1728e+00 +1.7743e+00 +2.1549e+00 -7.7032e-01 +2.9674e+00 -3.2705e-01 -7.9174e-01 +2.1778e+00 +3.8045e+00 +5.7180e-01 -3.7065e+00 +3.6961e+00 +1.8066e+00 -1.3659e+00
799 +3.389914786e+04 +3.389914786e+04 +3.380705786e+04 +3.380705786e+04 -1.3599e+00 +3.9849e+00 +3.1953e+00 -1.4994e+00 +3.6731e+00 -1.2178e+00 +1.1671e+00 +1.7720e+00 +2.1306e+00 -7.0889e-01 +3.0342e+00 -3.5914e-01 -1.1517e+00 +1.4204e+00 +3.9197e+00 +6.8992e-01 -4.0074e+00 +3.7751e+00 +1.7398e+00 -1.3273e+00
883 +2.379712868e+04 +2.379712868e+04 +2.370503868e+04 +2.370503868e+04 -1.3599e+00 +3.9849e+00 +3.1953e+00 -1.4994e+00 +3.6728e+00 -1.2180e+00 +1.1666e+00 +1.7718e+00 +2.1283e+00 -7.0290e-01 +3.0410e+00 -3.6253e-01 -1.2346e+00 +1.3450e+00 +3.9524e+00 +6.3784e-01 -3.8602e+00 +3.6371e+00 +1.8319e+00 -1.3435e+00
1051 +1.575499126e+04 +1.575499126e+04 +1.566290126e+04 +1.566290126e+04 -1.3598e+00 +3.9849e+00 +3.1948e+00 -1.4995e+00 +3.6692e+00 -1.2213e+00 +1.1604e+00 +1.7692e+00 +2.1020e+00 -6.3566e-01 +3.1121e+00 -4.0163e-01 -1.6923e+00 +5.9079e-01 +4.0627e+00 +6.3915e-01 -3.8639e+00 +3.6390e+00 +1.8390e+00 -1.3715e+00
1366 +9.707855057e+03 +9.707855057e+03 +9.615765057e+03 +9.615765057e+03 -1.3596e+00 +3.9848e+00 +3.1936e+00 -1.4998e+00 +3.6596e+00 -1.2301e+00 +1.1428e+00 +1.7630e+00 +2.0488e+00 -4.8078e-01 +3.2205e+00 -6.7228e-01 -1.9925e+00 +4.6925e-01 +3.6860e+00 +6.9460e-01 -3.8531e+00 +3.6688e+00 +1.8398e+00 -1.3531e+00
1660 +6.213637137e+03 +6.213637137e+03 +6.121547137e+03 +6.121547137e+03 -1.3593e+00 +3.9847e+00 +3.1917e+00 -1.5002e+00 +3.6452e+00 -1.2435e+00 +1.1157e+00 +1.7542e+00 +1.9803e+00 -2.6517e-01 +3.3501e+00 -1.2149e+00 -2.2424e+00 +5.7483e-01 +3.7508e+00 +7.1352e-01 -3.8979e+00 +3.6598e+00 +1.8462e+00 -1.3662e+00
2143 +3.837836911e+03 +3.837836911e+03 +3.745746911e+03 +3.745746911e+03 -1.3588e+00 +3.9844e+00 +3.1881e+00 -1.5010e+00 +3.6173e+00 -1.2702e+00 +1.0611e+00 +1.7394e+00 +1.8922e+00 +1.0374e-01 +3.5648e+00 -1.8071e+00 -2.1100e+00 +7.1488e-01 +3.7979e+00 +7.2871e-01 -3.8840e+00 +3.6398e+00 +1.8249e+00 -1.3589e+00
2500 +2.298376951e+03 +2.298376951e+03 +2.206286951e+03 +2.206286951e+03 -1.3578e+00 +3.9840e+00 +3.1814e+00 -1.5025e+00 +3.5656e+00 -1.3219e+00 +9.6115e-01 +1.7163e+00 +1.7848e+00 +8.0990e-01 +3.8677e+00 -1.9266e+00 -2.0474e+00 +5.7131e-01 +3.7002e+00 +7.3146e-01 -3.8509e+00 +3.6552e+00 +1.8194e+00 -1.3537e+00
2563 +1.575832963e+03 +1.575832963e+03 +1.483742963e+03 +1.483742963e+03 -1.3573e+00 +3.9838e+00 +3.1778e+00 -1.5034e+00 +3.5374e+00 -1.3512e+00 +9.0795e-01 +1.7059e+00 +1.7506e+00 +1.2112e+00 +3.9605e+00 -1.6885e+00 -2.1031e+00 +7.1903e-01 +3.7603e+00 +7.2550e-01 -3.8595e+00 +3.6538e+00 +1.8088e+00 -1.3618e+00
3088 +9.926097885e+02 +9.926097885e+02 +9.005197885e+02 +9.005197885e+02 -1.3551e+00 +3.9829e+00 +3.1632e+00 -1.5069e+00 +3.4260e+00 -1.4843e+00 +7.8800e-01 +1.6694e+00 +1.4089e+00 +1.8659e+00 +3.7618e+00 -1.7591e+00 -2.0859e+00 +7.0880e-01 +3.7430e+00 +7.1726e-01 -3.8534e+00 +3.6538e+00 +1.8189e+00 -1.3624e+00
3676 +6.068424021e+02 +6.068424021e+02 +5.147524021e+02 +5.147524021e+02 -1.3520e+00 +3.9815e+00 +3.1435e+00 -1.5119e+00 +3.2822e+00 -1.7188e+00 +7.6738e-01 +1.6143e+00 +6.9574e-01 +1.4944e+00 +3.7764e+00 -1.7090e+00 -2.0949e+00 +6.8857e-01 +3.7504e+00 +7.1231e-01 -3.8569e+00 +3.6537e+00 +1.8188e+00 -1.3614e+00
4243 +3.923548697e+02 +3.923548697e+02 +3.002648697e+02 +3.002648697e+02 -1.3467e+00 +3.9792e+00 +3.1098e+00 -1.5210e+00 +3.0561e+00 -2.0846e+00 +6.6022e-01 +1.3251e+00 +3.3324e-01 +1.6553e+00 +3.7719e+00 -1.7137e+00 -2.0885e+00 +6.7385e-01 +3.7519e+00 +7.1708e-01 -3.8573e+00 +3.6623e+00 +1.8189e+00 -1.3588e+00
4873 +2.468131245e+02 +2.468131245e+02 +1.547231245e+02 +1.547231245e+02 -1.3332e+00 +3.9732e+00 +3.0288e+00 -1.5459e+00 +2.6062e+00 -2.8203e+00 +4.0542e-01 +7.7129e-01 +4.1519e-01 +1.6666e+00 +3.8194e+00 -1.7177e+00 -2.0776e+00 +6.9041e-01 +3.7683e+00 +7.2796e-01 -3.8522e+00 +3.6614e+00 +1.8179e+00 -1.3623e+00
4978 +1.540929451e+02 +1.540929451e+02 +6.200294508e+01 +6.200294508e+01 -1.3101e+00 +3.9626e+00 +2.8981e+00 -1.5911e+00 +2.0274e+00 -3.5939e+00 -1.9085e-01 +1.0923e+00 +3.7634e-01 +1.7421e+00 +3.8489e+00 -1.7056e+00 -2.0953e+00 +6.6123e-01 +3.7634e+00 +7.2612e-01 -3.8572e+00 +3.6587e+00 +1.8213e+00 -1.3615e+00
5566 +9.840283627e+01 +9.840283627e+01 +6.312836272e+00 +6.312836272e+00 -1.2913e+00 +3.9526e+00 +2.8029e+00 -1.6165e+00 +1.4587e+00 -3.7228e+00 -1.6901e-02 +9.5562e-01 +4.6136e-01 +1.6767e+00 +3.8671e+00 -1.6684e+00 -2.0984e+00 +6.7684e-01 +3.7715e+00 +7.1711e-01 -3.8620e+00 +3.6635e+00 +1.8198e+00 -1.3608e+00
5755 +6.137066033e+01 +6.137066033e+01 -3.071933967e+01 -3.071933967e+01 -1.2685e+00 +3.9405e+00 +2.6865e+00 -1.6489e+00 +7.9432e-01 -3.8836e+00 +8.6723e-02 +1.0100e+00 +4.1657e-01 +1.6911e+00 +3.7975e+00 -1.7084e+00 -2.1164e+00 +6.8264e-01 +3.7645e+00 +7.2772e-01 -3.8519e+00 +3.6580e+00 +1.8175e+00 -1.3611e+00
6763 +3.804198487e+01 +3.804198487e+01 -5.404801513e+01 -5.404801513e+01 -1.2249e+00 +3.9140e+00 +2.4470e+00 -1.7029e+00 -1.1999e-01 -3.9055e+00 +1.3660e-01 +1.0212e+00 +4.5110e-01 +1.6780e+00 +3.8234e+00 -1.7221e+00 -2.1028e+00 +6.7851e-01 +3.7664e+00 +7.2579e-01 -3.8549e+00 +3.6609e+00 +1.8180e+00 -1.3607e+00
7519 +2.221520574e+01 +2.221520574e+01 -6.987479426e+01 -6.987479426e+01 -1.1421e+00 +3.8354e+00 +1.7518e+00 -1.7804e+00 -2.7630e-01 -3.6946e+00 -1.7682e-02 +9.4745e-01 +4.3862e-01 +1.6870e+00 +3.8178e+00 -1.7114e+00 -2.0955e+00 +6.7714e-01 +3.7739e+00 +7.2564e-01 -3.8551e+00 +3.6626e+00 +1.8180e+00 -1.3600e+00
7666 +1.571893976e+01 +1.571893976e+01 -7.637106024e+01 -7.637106024e+01 -1.1075e+00 +3.7953e+00 +1.3872e+00 -1.8118e+00 -1.1946e-01 -3.7927e+00 +5.0772e-02 +9.8424e-01 +4.3099e-01 +1.6879e+00 +3.8277e+00 -1.7043e+00 -2.1016e+00 +6.7886e-01 +3.7661e+00 +7.2692e-01 -3.8556e+00 +3.6602e+00 +1.8182e+00 -1.3608e+00
7750 +9.558352412e+00 +9.558352412e+00 -8.253164759e+01 -8.253164759e+01 -1.0578e+00 +3.7452e+00 +9.3782e-01 -1.8593e+00 -1.5585e-01 -3.8010e+00 +3.5406e-02 +9.9162e-01 +4.3180e-01 +1.6845e+00 +3.8304e+00 -1.7096e+00 -2.1019e+00 +6.7630e-01 +3.7663e+00 +7.2588e-01 -3.8555e+00 +3.6609e+00 +1.8177e+00 -1.3608e+00
7897 +6.196304918e+00 +6.196304918e+00 -8.589369508e+01 -8.589369508e+01 -9.8655e-01 +3.6716e+00 +2.8055e-01 -1.9248e+00 -1.0632e-01 -3.7543e+00 +2.1187e-02 +9.7821e-01 +4.3377e-01 +1.6911e+00 +3.8326e+00 -1.7051e+00 -2.1033e+00 +6.7954e-01 +3.7664e+00 +7.2468e-01 -3.8549e+00 +3.6609e+00 +1.8186e+00 -1.3609e+00
8947 +3.676071272e+00 +3.676071272e+00 -8.841392873e+01 -8.841392873e+01 -7.8045e-01 +3.1230e+00 +9.8596e-02 -1.7522e+00 -7.9978e-02 -3.6908e+00 +5.1012e-02 +9.7202e-01 +4.3267e-01 +1.6923e+00 +3.8253e+00 -1.7056e+00 -2.1029e+00 +6.7918e-01 +3.7664e+00 +7.2582e-01 -3.8553e+00 +3.6608e+00 +1.8182e+00 -1.3606e+00
9955 +2.414696484e+00 +2.414696484e+00 -8.967530352e+01 -8.967530352e+01 -5.3684e-01 +2.5602e+00 +1.3774e-02 -1.6074e+00 -1.5262e-01 -3.7551e+00 +3.3729e-02 +9.8521e-01 +4.3367e-01 +1.6794e+00 +3.8305e+00 -1.7092e+00 -2.1028e+00 +6.7799e-01 +3.7663e+00 +7.2568e-01 -3.8552e+00 +3.6607e+00 +1.8184e+00 -1.3608e+00
10081 +1.528543023e+00 +1.528543023e+00 -9.056145698e+01 -9.056145698e+01 -2.5101e-01 +2.2898e+00 +8.0193e-02 -1.7196e+00 -1.7849e-01 -3.7623e+00 +4.6330e-02 +9.7522e-01 +4.4446e-01 +1.6880e+00 +3.8328e+00 -1.7054e+00 -2.1031e+00 +6.7837e-01 +3.7678e+00 +7.2569e-01 -3.8556e+00 +3.6610e+00 +1.8184e+00 -1.3609e+00
10144 +9.881321423e-01 +9.881321423e-01 -9.110186786e+01 -9.110186786e+01 -1.2039e-01 +2.3076e+00 +1.2722e-01 -1.8758e+00 -1.4144e-01 -3.7478e+00 +4.4951e-02 +9.8590e-01 +4.3265e-01 +1.6927e+00 +3.8302e+00 -1.7048e+00 -2.1010e+00 +6.7737e-01 +3.7665e+00 +7.2616e-01 -3.8550e+00 +3.6608e+00 +1.8186e+00 -1.3608e+00
11005 +6.233138436e-01 +6.233138436e-01 -9.146668616e+01 -9.146668616e+01 +7.8418e-02 +2.4116e+00 +1.7431e-01 -1.9001e+00 -1.1328e-01 -3.7323e+00 +2.3841e-02 +9.9098e-01 +4.3126e-01 +1.6853e+00 +3.8311e+00 -1.7064e+00 -2.1010e+00 +6.7767e-01 +3.7664e+00 +7.2563e-01 -3.8552e+00 +3.6607e+00 +1.8184e+00 -1.3610e+00
11089 +3.422374782e-01 +3.422374782e-01 -9.174776252e+01 -9.174776252e+01 +2.4997e-01 +2.6013e+00 +9.5905e-02 -1.8757e+00 -1.1290e-01 -3.7420e+00 +3.9304e-02 +9.8143e-01 +4.3092e-01 +1.6838e+00 +3.8313e+00 -1.7062e+00 -2.1024e+00 +6.7770e-01 +3.7669e+00 +7.2560e-01 -3.8553e+00 +3.6608e+00 +1.8183e+00 -1.3610e+00
11110 +2.318163016e-01 +2.318163016e-01 -9.185818370e+01 -9.185818370e+01 +3.8611e-01 +2.6600e+00 +9.8083e-02 -1.8706e+00 -1.2267e-01 -3.7430e+00 +4.0075e-02 +9.8332e-01 +4.3337e-01 +1.6825e+00 +3.8323e+00 -1.7066e+00 -2.1029e+00 +6.7794e-01 +3.7670e+00 +7.2561e-01 -3.8553e+00 +3.6608e+00 +1.8183e+00 -1.3610e+00
11152 +1.475051884e-01 +1.475051884e-01 -9.194249481e+01 -9.194249481e+01 +6.3918e-01 +2.7331e+00 +1.0112e-01 -1.8626e+00 -1.3488e-01 -3.7449e+00 +4.0855e-02 +9.8685e-01 +4.3616e-01 +1.6816e+00 +3.8335e+00 -1.7067e+00 -2.1036e+00 +6.7818e-01 +3.7669e+00 +7.2566e-01 -3.8553e+00 +3.6608e+00 +1.8183e+00 -1.3610e+00
11173 +9.304021033e-02 +9.304021033e-02 -9.199695979e+01 -9.199695979e+01 +6.5546e-01 +2.7264e+00 +9.2073e-02 -1.8546e+00 -1.3451e-01 -3.7505e+00 +3.7647e-02 +9.8625e-01 +4.3535e-01 +1.6826e+00 +3.8335e+00 -1.7061e+00 -2.1032e+00 +6.7809e-01 +3.7667e+00 +7.2570e-01 -3.8552e+00 +3.6608e+00 +1.8183e+00 -1.3609e+00
11215 +3.205274355e-02 +3.205274355e-02 -9.205794726e+01 -9.205794726e+01 +6.4140e-01 +2.6740e+00 +7.7145e-02 -1.8447e+00 -1.3357e-01 -3.7609e+00 +3.3339e-02 +9.8675e-01 +4.3424e-01 +1.6853e+00 +3.8332e+00 -1.7052e+00 -2.1027e+00 +6.7792e-01 +3.7663e+00 +7.2579e-01 -3.8551e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11236 +1.678711120e-02 +1.678711120e-02 -9.207321289e+01 -9.207321289e+01 +6.7115e-01 +2.6564e+00 +8.2930e-02 -1.8389e+00 -1.3057e-01 -3.7617e+00 +3.1933e-02 +9.8766e-01 +4.3509e-01 +1.6857e+00 +3.8331e+00 -1.7052e+00 -2.1025e+00 +6.7780e-01 +3.7663e+00 +7.2572e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11257 +8.193939530e-03 +8.193939530e-03 -9.208180606e+01 -9.208180606e+01 +6.9587e-01 +2.6401e+00 +8.7116e-02 -1.8273e+00 -1.2339e-01 -3.7608e+00 +3.0462e-02 +9.8790e-01 +4.3555e-01 +1.6860e+00 +3.8327e+00 -1.7052e+00 -2.1024e+00 +6.7775e-01 +3.7663e+00 +7.2565e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11278 +5.317879666e-03 +5.317879666e-03 -9.208468212e+01 -9.208468212e+01 +7.3885e-01 +2.6234e+00 +9.2546e-02 -1.8189e+00 -1.1679e-01 -3.7595e+00 +3.0287e-02 +9.8767e-01 +4.3579e-01 +1.6863e+00 +3.8326e+00 -1.7054e+00 -2.1024e+00 +6.7763e-01 +3.7664e+00 +7.2557e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11299 +2.454501584e-03 +2.454501584e-03 -9.208754550e+01 -9.208754550e+01 +7.4248e-01 +2.6193e+00 +9.4608e-02 -1.8207e+00 -1.1561e-01 -3.7585e+00 +3.1323e-02 +9.8724e-01 +4.3558e-01 +1.6860e+00 +3.8327e+00 -1.7058e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2556e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11320 +6.542228605e-04 +6.542228605e-04 -9.208934578e+01 -9.208934578e+01 +7.3205e-01 +2.6229e+00 +9.1070e-02 -1.8247e+00 -1.1950e-01 -3.7593e+00 +3.2388e-02 +9.8710e-01 +4.3519e-01 +1.6860e+00 +3.8329e+00 -1.7061e+00 -2.1024e+00 +6.7763e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11341 +1.901839176e-04 +1.901839176e-04 -9.208980982e+01 -9.208980982e+01 +7.2450e-01 +2.6208e+00 +8.9941e-02 -1.8272e+00 -1.2037e-01 -3.7594e+00 +3.2753e-02 +9.8705e-01 +4.3496e-01 +1.6862e+00 +3.8329e+00 -1.7063e+00 -2.1024e+00 +6.7762e-01 +3.7664e+00 +7.2561e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11362 +7.289118994e-05 +7.289118994e-05 -9.208992711e+01 -9.208992711e+01 +7.2648e-01 +2.6198e+00 +9.0319e-02 -1.8264e+00 -1.1980e-01 -3.7593e+00 +3.2507e-02 +9.8714e-01 +4.3503e-01 +1.6863e+00 +3.8328e+00 -1.7063e+00 -2.1024e+00 +6.7761e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11383 +3.119816350e-05 +3.119816350e-05 -9.208996880e+01 -9.208996880e+01 +7.2604e-01 +2.6196e+00 +9.0538e-02 -1.8262e+00 -1.1941e-01 -3.7592e+00 +3.2154e-02 +9.8720e-01 +4.3507e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7761e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11404 +1.492924189e-05 +1.492924189e-05 -9.208998507e+01 -9.208998507e+01 +7.2618e-01 +2.6204e+00 +9.0750e-02 -1.8261e+00 -1.1917e-01 -3.7591e+00 +3.1872e-02 +9.8725e-01 +4.3515e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2559e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11425 +4.167792937e-06 +4.167792937e-06 -9.208999583e+01 -9.208999583e+01 +7.2589e-01 +2.6216e+00 +9.0511e-02 -1.8263e+00 -1.1923e-01 -3.7591e+00 +3.1927e-02 +9.8725e-01 +4.3517e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11446 +1.974492221e-06 +1.974492221e-06 -9.208999803e+01 -9.208999803e+01 +7.2559e-01 +2.6216e+00 +9.0435e-02 -1.8264e+00 -1.1927e-01 -3.7592e+00 +3.1987e-02 +9.8722e-01 +4.3517e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11467 +1.092703272e-06 +1.092703272e-06 -9.208999891e+01 -9.208999891e+01 +7.2562e-01 +2.6216e+00 +9.0342e-02 -1.8264e+00 -1.1927e-01 -3.7592e+00 +3.2034e-02 +9.8720e-01 +4.3518e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11488 +6.836041422e-07 +6.836041422e-07 -9.208999932e+01 -9.208999932e+01 +7.2567e-01 +2.6216e+00 +9.0287e-02 -1.8264e+00 -1.1925e-01 -3.7592e+00 +3.2050e-02 +9.8718e-01 +4.3519e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11509 +2.712559422e-07 +2.712559422e-07 -9.208999973e+01 -9.208999973e+01 +7.2564e-01 +2.6216e+00 +9.0337e-02 -1.8264e+00 -1.1923e-01 -3.7592e+00 +3.2024e-02 +9.8719e-01 +4.3520e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11530 +9.326593897e-08 +9.326593897e-08 -9.208999991e+01 -9.208999991e+01 +7.2557e-01 +2.6216e+00 +9.0401e-02 -1.8264e+00 -1.1920e-01 -3.7592e+00 +3.1983e-02 +9.8720e-01 +4.3520e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11551 +4.409358212e-08 +4.409358212e-08 -9.208999996e+01 -9.208999996e+01 +7.2558e-01 +2.6216e+00 +9.0383e-02 -1.8264e+00 -1.1920e-01 -3.7592e+00 +3.1994e-02 +9.8720e-01 +4.3520e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11593 +2.392934562e-08 +2.392934562e-08 -9.208999998e+01 -9.208999998e+01 +7.2559e-01 +2.6216e+00 +9.0375e-02 -1.8264e+00 -1.1921e-01 -3.7592e+00 +3.2002e-02 +9.8720e-01 +4.3520e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
