% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
11131 +6.445642953e-08 +6.445642953e-08 -2.098799999e+02 -2.098799999e+02 +1.2072e+00 +4.4805e-01 +3.5544e+00 +2.3864e+00 +1.7856e+00 +2.6888e+00 +2.3216e+00 -9.0400e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
11151 +5.852641038e-08 +5.852641038e-08 -2.098799999e+02 -2.098799999e+02 +1.2072e+00 +4.4805e-01 +3.5544e+00 +2.3864e+00 +1.7856e+00 +2.6888e+00 +2.3216e+00 -9.0400e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
11152 +3.174247354e-08 +3.174247354e-08 -2.098800000e+02 -2.098800000e+02 +1.2072e+00 +4.4803e-01 +3.5544e+00 +2.3864e+00 +1.7856e+00 +2.6888e+00 +2.3216e+00 -9.0399e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
11173 +1.458877819e-08 +1.458877819e-08 -2.098800000e+02 -2.098800000e+02 +1.2072e+00 +4.4801e-01 +3.5544e+00 +2.3864e+00 +1.7856e+00 +2.6888e+00 +2.3216e+00 -9.0400e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
11215 +6.245016948e-09 +6.245016948e-09 -2.098800000e+02 -2.098800000e+02 +1.2072e+00 +4.4799e-01 +3.5544e+00 +2.3864e+00 +1.7856e+00 +2.6888e+00 +2.3216e+00 -9.0400e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.813262298e+07 +3.813262298e+07 +3.813253089e+07 +3.813253089e+07 -2.0725e+00 +1.1675e+00 +1.9446e+00 +3.2674e+00 +1.4683e+00 -7.0568e-01 -3.1620e+00 +2.9518e+00 -2.8220e+00 +2.8614e+00 -3.2695e+00 -2.2411e+00 +5.7613e-01 -1.2392e+00 +2.2535e+00 -3.5408e+00 +2.0546e+00 -4.2451e+00 -4.5489e+00 +4.0956e-02
43 +9.139463452e+06 +9.139463452e+06 +9.139371362e+06 +9.139371362e+06 -2.0725e+00 +1.1675e+00 +1.9446e+00 +3.2673e+00 +1.4683e+00 -7.0597e-01 -3.1611e+00 +2.9501e+00 -2.8179e+00 +2.8576e+00 -3.2354e+00 -2.2375e+00 +5.4104e-01 -1.1786e+00 +2.3975e+00 -2.7865e+00 -5.5124e-02 -1.9458e-01 +5.8705e-01 -2.7517e+00
64 +3.002987206e+06 +3.002987206e+06 +3.002895116e+06 +3.002895116e+06 -2.0725e+00 +1.1675e+00 +1.9445e+00 +3.2671e+00 +1.4682e+00 -7.0626e-01 -3.1601e+00 +2.9483e+00 -2.8138e+00 +2.8539e+00 -3.2021e+00 -2.2341e+00 +5.0604e-01 -1.1194e+00 +2.5456e+00 -2.0574e+00 -1.6493e+00 +2.2679e+00 +3.3081e+00 -1.8801e+00
85 +2.030431845e+06 +2.030431845e+06 +2.030339755e+06 +2.030339755e+06 -2.0725e+00 +1.1675e+00 +1.9445e+00 +3.2670e+00 +1.4682e+00 -7.0646e-01 -3.1594e+00 +2.9471e+00 -2.8109e+00 +2.8512e+00 -3.1780e+00 -2.2315e+00 +4.7971e-01 -1.0765e+00 +2.6576e+00 -1.6363e+00 -2.6394e+00 +3.4445e+00 +3.5773e+00 -1.5902e+00
106 +1.544800295e+06 +1.544800295e+06 +1.544708205e+06 +1.544708205e+06 -2.0725e+00 +1.1675e+00 +1.9445e+00 +3.2668e+00 +1.4681e+00 -7.0691e-01 -3.1580e+00 +2.9444e+00 -2.8045e+00 +2.8452e+00 -3.1267e+00 -2.2261e+00 +4.2205e-01 -9.8434e-01 +2.8973e+00 -8.6526e-01 -4.3319e+00 +5.2039e+00 +2.0496e+00 -4.7145e-01
127 +6.762353713e+05 +6.762353713e+05 +6.761432813e+05 +6.761432813e+05 -2.0725e+00 +1.1675e+00 +1.9445e+00 +3.2668e+00 +1.4681e+00 -7.0688e-01 -3.1581e+00 +2.9446e+00 -2.8050e+00 +2.8456e+00 -3.1307e+00 -2.2265e+00 +4.2495e-01 -9.9058e-01 +2.8644e+00 -9.9115e-01 -3.8712e+00 +4.6779e+00 +2.1747e+00 -1.2462e+00
169 +5.437545059e+05 +5.437545059e+05 +5.436624159e+05 +5.436624159e+05 -2.0725e+00 +1.1675e+00 +1.9445e+00 +3.2668e+00 +1.4681e+00 -7.0685e-01 -3.1582e+00 +2.9448e+00 -2.8055e+00 +2.8460e+00 -3.1349e+00 -2.2269e+00 +4.2847e-01 -9.9745e-01 +2.8355e+00 -1.1080e+00 -3.5097e+00 +4.0375e+00 +2.2939e+00 -1.5026e+00
190 +3.944015015e+05 +3.944015015e+05 +3.943094115e+05 +3.943094115e+05 -2.0725e+00 +1.1675e+00 +1.9444e+00 +3.2667e+00 +1.4681e+00 -7.0699e-01 -3.1577e+00 +2.9439e+00 -2.8034e+00 +2.8440e+00 -3.1184e+00 -2.2251e+00 +4.0742e-01 -9.6625e-01 +2.8928e+00 -9.6049e-01 -3.6302e+00 +3.9867e+00 +1.9714e+00 -1.4513e+00
232 +2.424674518e+05 +2.424674518e+05 +2.423753618e+05 +2.423753618e+05 -2.0725e+00 +1.1676e+00 +1.9443e+00 +3.2664e+00 +1.4679e+00 -7.0775e-01 -3.1553e+00 +2.9394e+00 -2.7927e+00 +2.8335e+00 -3.0342e+00 -2.2160e+00 +2.9305e-01 -8.0211e-01 +3.1322e+00 -2.0345e-01 -3.9894e+00 +3.7190e+00 +1.5257e+00 -1.3050e+00
274 +1.492414296e+05 +1.492414296e+05 +1.491493396e+05 +1.491493396e+05 -2.0724e+00 +1.1676e+00 +1.9443e+00 +3.2661e+00 +1.4678e+00 -7.0839e-01 -3.1532e+00 +2.9356e+00 -2.7836e+00 +2.8243e+00 -2.9651e+00 -2.2082e+00 +1.7771e-01 -6.5052e-01 +3.2453e+00 +2.2603e-01 -3.8782e+00 +3.6841e+00 +1.8010e+00 -1.3697e+00
379 +9.607989254e+04 +9.607989254e+04 +9.598780254e+04 +9.598780254e+04 -2.0724e+00 +1.1677e+00 +1.9440e+00 +3.2650e+00 +1.4674e+00 -7.1053e-01 -3.1463e+00 +2.9229e+00 -2.7537e+00 +2.7924e+00 -2.7414e+00 -2.1822e+00 -2.6699e-01 -1.5208e-01 +3.5738e+00 +9.2300e-01 -3.9631e+00 +3.7295e+00 +1.7946e+00 -1.3155e+00
505 +6.301845055e+04 +6.301845055e+04 +6.292636055e+04 +6.292636055e+04 -2.0722e+00 +1.1679e+00 +1.9433e+00 +3.2624e+00 +1.4665e+00 -7.1570e-01 -3.1296e+00 +2.8927e+00 -2.6816e+00 +2.7096e+00 -2.2319e+00 -2.1175e+00 -1.1663e+00 +7.0671e-01 +3.9588e+00 +7.1228e-01 -3.7534e+00 +3.7465e+00 +1.8042e+00 -1.3741e+00
820 +3.761987645e+04 +3.761987645e+04 +3.752778645e+04 +3.752778645e+04 -2.0715e+00 +1.1688e+00 +1.9404e+00 +3.2513e+00 +1.4624e+00 -7.3780e-01 -3.0580e+00 +2.7705e+00 -2.3831e+00 +2.3940e+00 -3.9313e-01 -1.8252e+00 -2.4535e+00 +1.1559e+00 +3.4999e+00 +6.5252e-01 -3.8485e+00 +3.5816e+00 +1.8218e+00 -1.3763e+00
967 +2.361522282e+04 +2.361522282e+04 +2.352313282e+04 +2.352313282e+04 -2.0708e+00 +1.1695e+00 +1.9379e+00 +3.2416e+00 +1.4589e+00 -7.5684e-01 -2.9964e+00 +2.6744e+00 -2.1382e+00 +2.1976e+00 +1.0762e+00 -1.6293e+00 -3.0350e+00 +9.0940e-01 +3.7009e+00 +7.9677e-01 -3.8659e+00 +3.7616e+00 +1.8096e+00 -1.3386e+00
1072 +1.565239156e+04 +1.565239156e+04 +1.556030156e+04 +1.556030156e+04 -2.0706e+00 +1.1698e+00 +1.9369e+00 +3.2378e+00 +1.4576e+00 -7.6411e-01 -2.9729e+00 +2.6428e+00 -2.0518e+00 +2.1342e+00 +1.5602e+00 -1.5855e+00 -2.8418e+00 +4.7055e-01 +3.7442e+00 +7.0600e-01 -3.9241e+00 +3.6829e+00 +1.8538e+00 -1.3759e+00
1261 +8.999239100e+03 +8.999239100e+03 +8.907149100e+03 +8.907149100e+03 -2.0698e+00 +1.1708e+00 +1.9338e+00 +3.2262e+00 +1.4534e+00 -7.8657e-01 -2.9004e+00 +2.5484e+00 -1.7902e+00 +1.9346e+00 +2.9847e+00 -1.4667e+00 -2.9277e+00 +6.2305e-01 +3.8726e+00 +6.7433e-01 -3.8223e+00 +3.6257e+00 +1.8206e+00 -1.3691e+00
1324 +6.187271981e+03 +6.187271981e+03 +6.095181981e+03 +6.095181981e+03 -2.0696e+00 +1.1710e+00 +1.9330e+00 +3.2231e+00 +1.4523e+00 -7.9239e-01 -2.8816e+00 +2.5343e+00 -1.7374e+00 +1.9180e+00 +3.1884e+00 -1.4951e+00 -2.6009e+00 +6.4831e-01 +3.9154e+00 +8.0424e-01 -3.8537e+00 +3.6536e+00 +1.8149e+00 -1.3597e+00
1366 +3.908410199e+03 +3.908410199e+03 +3.816320199e+03 +3.816320199e+03 -2.0691e+00 +1.1716e+00 +1.9311e+00 +3.2158e+00 +1.4498e+00 -8.0607e-01 -2.8376e+00 +2.4917e+00 -1.5998e+00 +1.8361e+00 +3.8106e+00 -1.5047e+00 -2.1980e+00 +7.4219e-01 +3.8284e+00 +7.5894e-01 -3.8891e+00 +3.6234e+00 +1.8204e+00 -1.3674e+00
2227 +2.501525537e+03 +2.501525537e+03 +2.409435537e+03 +2.409435537e+03 -2.0658e+00 +1.1755e+00 +1.9188e+00 +3.1684e+00 +1.4341e+00 -8.9016e-01 -2.5743e+00 +2.4056e+00 -1.0269e+00 +1.7172e+00 +3.9124e+00 -1.9699e+00 -2.1141e+00 +6.7506e-01 +3.7729e+00 +7.3272e-01 -3.8616e+00 +3.6598e+00 +1.8205e+00 -1.3614e+00
2479 +1.558284159e+03 +1.558284159e+03 +1.466194159e+03 +1.466194159e+03 -2.0613e+00 +1.1810e+00 +1.9015e+00 +3.1020e+00 +1.4129e+00 -1.0047e+00 -2.2270e+00 +2.2947e+00 -1.8436e-01 +1.5836e+00 +4.0902e+00 -1.8011e+00 -2.0399e+00 +6.7917e-01 +3.7711e+00 +7.1610e-01 -3.8434e+00 +3.6624e+00 +1.8159e+00 -1.3599e+00
3109 +9.679371142e+02 +9.679371142e+02 +8.758471142e+02 +8.758471142e+02 -2.0518e+00 +1.1924e+00 +1.8677e+00 +2.9687e+00 +1.3758e+00 -1.2338e+00 -1.6729e+00 +1.8447e+00 +6.0359e-01 +1.6392e+00 +3.9997e+00 -1.7267e+00 -2.1631e+00 +6.7207e-01 +3.7714e+00 +7.2543e-01 -3.8548e+00 +3.6615e+00 +1.8197e+00 -1.3637e+00
3760 +6.305403856e+02 +6.305403856e+02 +5.384503856e+02 +5.384503856e+02 -2.0344e+00 +1.2138e+00 +1.8083e+00 +2.7277e+00 +1.3185e+00 -1.6680e+00 -8.8981e-01 +7.2472e-01 +7.0945e-01 +2.0960e+00 +3.7962e+00 -1.7135e+00 -2.1325e+00 +6.7189e-01 +3.7654e+00 +7.2564e-01 -3.8578e+00 +3.6619e+00 +1.8188e+00 -1.3617e+00
4075 +3.891711151e+02 +3.891711151e+02 +2.970811151e+02 +2.970811151e+02 -2.0246e+00 +1.2261e+00 +1.7810e+00 +2.5973e+00 +1.2982e+00 -2.0873e+00 -5.1972e-01 +6.6111e-01 +3.7427e-01 +1.6379e+00 +3.8244e+00 -1.6479e+00 -2.1076e+00 +6.8947e-01 +3.7658e+00 +7.3307e-01 -3.8545e+00 +3.6564e+00 +1.8181e+00 -1.3592e+00
4957 +2.361625160e+02 +2.361625160e+02 +1.440725160e+02 +1.440725160e+02 -1.9882e+00 +1.2723e+00 +1.6861e+00 +2.1001e+00 +1.2201e+00 -2.8958e+00 +3.9433e-01 +8.7222e-01 +4.6431e-01 +1.7048e+00 +3.7998e+00 -1.6972e+00 -2.1008e+00 +6.9107e-01 +3.7705e+00 +7.2804e-01 -3.8577e+00 +3.6600e+00 +1.8192e+00 -1.3597e+00
5566 +1.507159025e+02 +1.507159025e+02 +5.862590250e+01 +5.862590250e+01 -1.9086e+00 +1.3783e+00 +1.5483e+00 +9.4782e-01 +1.0174e+00 -3.6561e+00 +3.5273e-01 +1.1489e+00 +4.2025e-01 +1.6576e+00 +3.8599e+00 -1.7192e+00 -2.0665e+00 +6.9349e-01 +3.7760e+00 +7.3168e-01 -3.8501e+00 +3.6609e+00 +1.8190e+00 -1.3618e+00
5608 +9.865331281e+01 +9.865331281e+01 +6.563312810e+00 +6.563312810e+00 -1.8308e+00 +1.4825e+00 +1.4211e+00 -1.8861e-01 +8.1013e-01 -4.2702e+00 +8.8888e-02 +1.1292e+00 +3.4022e-01 +1.6436e+00 +3.8875e+00 -1.7074e+00 -2.0676e+00 +6.8331e-01 +3.7791e+00 +7.3379e-01 -3.8482e+00 +3.6641e+00 +1.8161e+00 -1.3612e+00
5692 +6.106311569e+01 +6.106311569e+01 -3.102688431e+01 -3.102688431e+01 -1.8235e+00 +1.4926e+00 +1.4143e+00 -3.0208e-01 +7.8276e-01 -4.2154e+00 -8.4668e-02 +9.3190e-01 +4.3723e-01 +1.6885e+00 +3.8324e+00 -1.7123e+00 -2.1010e+00 +6.6979e-01 +3.7696e+00 +7.2693e-01 -3.8568e+00 +3.6622e+00 +1.8177e+00 -1.3600e+00
6532 +2.651625638e+01 +2.651625638e+01 -6.557374362e+01 -6.557374362e+01 -1.6958e+00 +1.6790e+00 +1.2756e+00 -1.0276e+00 -1.3688e-01 -3.9474e+00 +3.0857e-02 +9.8285e-01 +3.9859e-01 +1.6855e+00 +3.8551e+00 -1.7141e+00 -2.0999e+00 +6.7784e-01 +3.7716e+00 +7.2310e-01 -3.8569e+00 +3.6640e+00 +1.8196e+00 -1.3611e+00
6553 +2.451816009e+01 +2.451816009e+01 -6.757183991e+01 -6.757183991e+01 -1.6868e+00 +1.6919e+00 +1.2648e+00 -1.0968e+00 -1.9339e-01 -3.9443e+00 +2.7237e-02 +9.7478e-01 +4.0269e-01 +1.6870e+00 +3.8428e+00 -1.7136e+00 -2.0998e+00 +6.7592e-01 +3.7723e+00 +7.2404e-01 -3.8568e+00 +3.6635e+00 +1.8195e+00 -1.3609e+00
7477 +1.573733647e+01 +1.573733647e+01 -7.635266353e+01 -7.635266353e+01 -1.6290e+00 +1.7681e+00 +1.1409e+00 -1.4546e+00 -3.5077e-01 -3.8573e+00 -3.5410e-02 +1.0530e+00 +4.4801e-01 +1.6872e+00 +3.8275e+00 -1.6998e+00 -2.1071e+00 +6.7563e-01 +3.7660e+00 +7.2466e-01 -3.8548e+00 +3.6615e+00 +1.8185e+00 -1.3608e+00
7603 +9.977304675e+00 +9.977304675e+00 -8.211269532e+01 -8.211269532e+01 -1.5496e+00 +1.8608e+00 +8.7002e-01 -1.8099e+00 -2.2516e-01 -3.7534e+00 +4.2707e-02 +9.9120e-01 +4.4032e-01 +1.6863e+00 +3.8356e+00 -1.7163e+00 -2.1084e+00 +6.8131e-01 +3.7626e+00 +7.2711e-01 -3.8549e+00 +3.6617e+00 +1.8183e+00 -1.3605e+00
8569 +6.070372421e+00 +6.070372421e+00 -8.601962758e+01 -8.601962758e+01 -1.2166e+00 +2.1490e+00 +4.6261e-01 -2.0158e+00 -8.6740e-02 -3.7280e+00 +8.9036e-02 +1.0205e+00 +4.3739e-01 +1.6957e+00 +3.8283e+00 -1.7062e+00 -2.1046e+00 +6.7788e-01 +3.7658e+00 +7.2468e-01 -3.8555e+00 +3.6602e+00 +1.8185e+00 -1.3607e+00
8674 +3.911288017e+00 +3.911288017e+00 -8.817871198e+01 -8.817871198e+01 -7.8890e-01 +2.4958e+00 +1.3962e-01 -1.9330e+00 -7.8709e-02 -3.7481e+00 +7.4609e-02 +1.0209e+00 +4.1903e-01 +1.7010e+00 +3.8311e+00 -1.7079e+00 -2.1088e+00 +6.7816e-01 +3.7641e+00 +7.2516e-01 -3.8553e+00 +3.6605e+00 +1.8185e+00 -1.3605e+00
8737 +2.210773226e+00 +2.210773226e+00 -8.987922677e+01 -8.987922677e+01 -3.7632e-01 +2.8261e+00 -1.3409e-01 -1.7744e+00 -1.0823e-01 -3.7701e+00 +6.8519e-02 +1.0171e+00 +4.2507e-01 +1.6908e+00 +3.8323e+00 -1.7085e+00 -2.1078e+00 +6.7784e-01 +3.7653e+00 +7.2597e-01 -3.8554e+00 +3.6606e+00 +1.8182e+00 -1.3608e+00
8989 +1.584224192e+00 +1.584224192e+00 -9.050577581e+01 -9.050577581e+01 -3.1132e-01 +2.8802e+00 -1.7420e-01 -1.7864e+00 -1.4115e-01 -3.7709e+00 +3.9310e-02 +9.8374e-01 +4.3480e-01 +1.6846e+00 +3.8323e+00 -1.7062e+00 -2.1025e+00 +6.7750e-01 +3.7663e+00 +7.2563e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
9535 +9.566734713e-01 +9.566734713e-01 -9.113332653e+01 -9.113332653e+01 -6.9823e-02 +2.8645e+00 -7.0933e-02 -1.7979e+00 -8.5989e-02 -3.7724e+00 +1.5870e-02 +9.9211e-01 +4.3389e-01 +1.6869e+00 +3.8315e+00 -1.7059e+00 -2.0989e+00 +6.7851e-01 +3.7658e+00 +7.2593e-01 -3.8552e+00 +3.6606e+00 +1.8184e+00 -1.3608e+00
9598 +5.101683523e-01 +5.101683523e-01 -9.157983165e+01 -9.157983165e+01 +1.0644e-01 +2.8181e+00 +6.9983e-02 -1.7957e+00 -9.3314e-02 -3.7646e+00 +2.6956e-02 +9.8402e-01 +4.3388e-01 +1.6841e+00 +3.8318e+00 -1.7070e+00 -2.1004e+00 +6.7877e-01 +3.7662e+00 +7.2598e-01 -3.8551e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
9640 +3.319624087e-01 +3.319624087e-01 -9.175803759e+01 -9.175803759e+01 +3.4358e-01 +2.7760e+00 +2.3212e-01 -1.7968e+00 -1.1352e-01 -3.7507e+00 +3.7243e-02 +9.8583e-01 +4.3475e-01 +1.6842e+00 +3.8330e+00 -1.7075e+00 -2.1022e+00 +6.7896e-01 +3.7665e+00 +7.2572e-01 -3.8552e+00 +3.6610e+00 +1.8184e+00 -1.3608e+00
9682 +2.168778681e-01 +2.168778681e-01 -9.187312213e+01 -9.187312213e+01 +5.7425e-01 +2.8659e+00 +1.8837e-01 -1.8102e+00 -1.1357e-01 -3.7486e+00 +3.3935e-02 +9.9021e-01 +4.3363e-01 +1.6857e+00 +3.8328e+00 -1.7063e+00 -2.1022e+00 +6.7832e-01 +3.7666e+00 +7.2557e-01 -3.8553e+00 +3.6607e+00 +1.8184e+00 -1.3608e+00
10417 +1.493773947e-01 +1.493773947e-01 -9.194062261e+01 -9.194062261e+01 +6.3023e-01 +2.8446e+00 +1.6361e-01 -1.8376e+00 -9.8230e-02 -3.7625e+00 +3.0365e-02 +9.8926e-01 +4.3609e-01 +1.6846e+00 +3.8327e+00 -1.7067e+00 -2.1032e+00 +6.7726e-01 +3.7663e+00 +7.2557e-01 -3.8552e+00 +3.6609e+00 +1.8184e+00 -1.3608e+00
10480 +8.559056606e-02 +8.559056606e-02 -9.200440943e+01 -9.200440943e+01 +7.2689e-01 +2.7551e+00 +1.5773e-01 -1.8063e+00 -1.1951e-01 -3.7610e+00 +3.0021e-02 +9.9328e-01 +4.3669e-01 +1.6837e+00 +3.8306e+00 -1.7065e+00 -2.1017e+00 +6.7720e-01 +3.7668e+00 +7.2539e-01 -3.8552e+00 +3.6609e+00 +1.8184e+00 -1.3608e+00
10522 +5.869812210e-02 +5.869812210e-02 -9.203130188e+01 -9.203130188e+01 +7.0094e-01 +2.7439e+00 +1.5673e-01 -1.8180e+00 -1.1867e-01 -3.7619e+00 +2.9923e-02 +9.9332e-01 +4.3533e-01 +1.6855e+00 +3.8323e+00 -1.7067e+00 -2.1024e+00 +6.7739e-01 +3.7664e+00 +7.2540e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
10564 +3.871370590e-02 +3.871370590e-02 -9.205128629e+01 -9.205128629e+01 +7.3169e-01 +2.6408e+00 +1.4674e-01 -1.8391e+00 -1.3014e-01 -3.7641e+00 +3.0396e-02 +9.9219e-01 +4.3436e-01 +1.6882e+00 +3.8344e+00 -1.7061e+00 -2.1025e+00 +6.7745e-01 +3.7660e+00 +7.2548e-01 -3.8552e+00 +3.6607e+00 +1.8184e+00 -1.3608e+00
10690 +2.412573027e-02 +2.412573027e-02 -9.206587427e+01 -9.206587427e+01 +7.2925e-01 +2.6448e+00 +1.4204e-01 -1.8259e+00 -1.2721e-01 -3.7636e+00 +3.0323e-02 +9.9218e-01 +4.3565e-01 +1.6863e+00 +3.8328e+00 -1.7061e+00 -2.1021e+00 +6.7730e-01 +3.7664e+00 +7.2557e-01 -3.8553e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
10732 +1.451945331e-02 +1.451945331e-02 -9.207548055e+01 -9.207548055e+01 +7.2863e-01 +2.6199e+00 +1.2178e-01 -1.8212e+00 -1.2336e-01 -3.7639e+00 +3.0829e-02 +9.9244e-01 +4.3583e-01 +1.6861e+00 +3.8322e+00 -1.7062e+00 -2.1024e+00 +6.7734e-01 +3.7666e+00 +7.2568e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
10816 +9.006357803e-03 +9.006357803e-03 -9.208099364e+01 -9.208099364e+01 +7.2535e-01 +2.6242e+00 +1.1995e-01 -1.8242e+00 -1.2119e-01 -3.7613e+00 +3.1413e-02 +9.9172e-01 +4.3500e-01 +1.6871e+00 +3.8329e+00 -1.7062e+00 -2.1025e+00 +6.7754e-01 +3.7664e+00 +7.2561e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
10837 +3.911833058e-03 +3.911833058e-03 -9.208608817e+01 -9.208608817e+01 +7.1845e-01 +2.6214e+00 +1.1002e-01 -1.8231e+00 -1.1857e-01 -3.7588e+00 +3.1876e-02 +9.8968e-01 +4.3522e-01 +1.6870e+00 +3.8329e+00 -1.7062e+00 -2.1024e+00 +6.7761e-01 +3.7664e+00 +7.2562e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
10879 +1.100843480e-03 +1.100843480e-03 -9.208889916e+01 -9.208889916e+01 +7.1800e-01 +2.6170e+00 +9.6839e-02 -1.8232e+00 -1.1612e-01 -3.7577e+00 +3.2077e-02 +9.8816e-01 +4.3550e-01 +1.6865e+00 +3.8328e+00 -1.7063e+00 -2.1024e+00 +6.7764e-01 +3.7664e+00 +7.2561e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
10900 +6.802900076e-04 +6.802900076e-04 -9.208931971e+01 -9.208931971e+01 +7.1889e-01 +2.6179e+00 +9.5061e-02 -1.8243e+00 -1.1640e-01 -3.7578e+00 +3.1930e-02 +9.8786e-01 +4.3532e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7762e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
10921 +3.676539262e-04 +3.676539262e-04 -9.208963235e+01 -9.208963235e+01 +7.2187e-01 +2.6210e+00 +9.3917e-02 -1.8268e+00 -1.1716e-01 -3.7581e+00 +3.1731e-02 +9.8765e-01 +4.3515e-01 +1.6863e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7758e-01 +3.7664e+00 +7.2558e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
10942 +2.288495647e-04 +2.288495647e-04 -9.208977115e+01 -9.208977115e+01 +7.2575e-01 +2.6212e+00 +9.2285e-02 -1.8273e+00 -1.1807e-01 -3.7581e+00 +3.1764e-02 +9.8746e-01 +4.3516e-01 +1.6863e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7758e-01 +3.7664e+00 +7.2558e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
10963 +1.410956343e-04 +1.410956343e-04 -9.208985890e+01 -9.208985890e+01 +7.2658e-01 +2.6207e+00 +9.0589e-02 -1.8273e+00 -1.1826e-01 -3.7580e+00 +3.1871e-02 +9.8726e-01 +4.3520e-01 +1.6863e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7759e-01 +3.7664e+00 +7.2559e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
10984 +9.193665933e-05 +9.193665933e-05 -9.208990806e+01 -9.208990806e+01 +7.2605e-01 +2.6202e+00 +9.0265e-02 -1.8270e+00 -1.1888e-01 -3.7580e+00 +3.2013e-02 +9.8723e-01 +4.3521e-01 +1.6864e+00 +3.8329e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11005 +5.946928506e-05 +5.946928506e-05 -9.208994053e+01 -9.208994053e+01 +7.2582e-01 +2.6205e+00 +9.0526e-02 -1.8270e+00 -1.1894e-01 -3.7582e+00 +3.1979e-02 +9.8728e-01 +4.3521e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7759e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11047 +3.081768793e-05 +3.081768793e-05 -9.208996918e+01 -9.208996918e+01 +7.2562e-01 +2.6209e+00 +9.0870e-02 -1.8270e+00 -1.1913e-01 -3.7586e+00 +3.1908e-02 +9.8735e-01 +4.3520e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7758e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11068 +2.335713033e-05 +2.335713033e-05 -9.208997664e+01 -9.208997664e+01 +7.2541e-01 +2.6209e+00 +9.0554e-02 -1.8268e+00 -1.1920e-01 -3.7587e+00 +3.1930e-02 +9.8730e-01 +4.3520e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7758e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11110 +1.305520649e-05 +1.305520649e-05 -9.208998694e+01 -9.208998694e+01 +7.2528e-01 +2.6212e+00 +8.9946e-02 -1.8260e+00 -1.1933e-01 -3.7588e+00 +3.1988e-02 +9.8723e-01 +4.3519e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7759e-01 +3.7664e+00 +7.2561e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
