% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2542 +2.313904171e-01 +2.313904171e-01 -5.147860958e+01 -5.147860958e+01 +2.6086e+00 +3.1194e+00 -3.3643e+00 -3.6667e+00 +1.0566e+00 +1.7005e+00 -3.4922e+00 +3.2673e+00 -3.7620e+00 +1.8615e-01 +3.9192e+00 +2.0629e+00 +3.1185e+00 +7.8493e-01 -2.8413e+00 +3.5831e+00 -3.9515e+00 +3.2273e+00 +1.6846e+00 +3.2458e+00
2626 +1.406292885e-01 +1.406292885e-01 -5.156937071e+01 -5.156937071e+01 +2.6068e+00 +3.1237e+00 -3.3635e+00 -3.6632e+00 +1.0540e+00 +1.7032e+00 -3.4915e+00 +3.2719e+00 -3.7686e+00 +1.8511e-01 +3.9170e+00 +2.0654e+00 +3.1181e+00 +7.9658e-01 -2.8360e+00 +3.5924e+00 -3.9441e+00 +3.2217e+00 +1.6839e+00 +3.2459e+00
2752 +9.430225157e-02 +9.430225157e-02 -5.161569775e+01 -5.161569775e+01 +2.6062e+00 +3.1269e+00 -3.3630e+00 -3.6607e+00 +1.0520e+00 +1.7052e+00 -3.4906e+00 +3.2752e+00 -3.7741e+00 +1.8382e-01 +3.9159e+00 +2.0675e+00 +3.1185e+00 +8.0557e-01 -2.8321e+00 +3.5995e+00 -3.9389e+00 +3.2181e+00 +1.6842e+00 +3.2451e+00
2878 +5.704269143e-02 +5.704269143e-02 -5.165295731e+01 -5.165295731e+01 +2.6058e+00 +3.1279e+00 -3.3627e+00 -3.6598e+00 +1.0514e+00 +1.7058e+00 -3.4905e+00 +3.2767e+00 -3.7759e+00 +1.8373e-01 +3.9156e+00 +2.0682e+00 +3.1187e+00 +8.0819e-01 -2.8309e+00 +3.6017e+00 -3.9369e+00 +3.2170e+00 +1.6842e+00 +3.2452e+00
3004 +3.796474282e-02 +3.796474282e-02 -5.167203526e+01 -5.167203526e+01 +2.6055e+00 +3.1287e+00 -3.3626e+00 -3.6593e+00 +1.0511e+00 +1.7062e+00 -3.4904e+00 +3.2777e+00 -3.7772e+00 +1.8356e-01 +3.9153e+00 +2.0687e+00 +3.1189e+00 +8.0995e-01 -2.8303e+00 +3.6032e+00 -3.9357e+00 +3.2161e+00 +1.6841e+00 +3.2452e+00
3193 +2.327897050e-02 +2.327897050e-02 -5.168672103e+01 -5.168672103e+01 +2.6052e+00 +3.1295e+00 -3.3624e+00 -3.6586e+00 +1.0507e+00 +1.7067e+00 -3.4903e+00 +3.2786e+00 -3.7784e+00 +1.8335e-01 +3.9150e+00 +2.0692e+00 +3.1189e+00 +8.1198e-01 -2.8294e+00 +3.6049e+00 -3.9345e+00 +3.2152e+00 +1.6841e+00 +3.2452e+00
3319 +1.566313266e-02 +1.566313266e-02 -5.169433687e+01 -5.169433687e+01 +2.6049e+00 +3.1300e+00 -3.3622e+00 -3.6582e+00 +1.0504e+00 +1.7070e+00 -3.4902e+00 +3.2792e+00 -3.7794e+00 +1.8320e-01 +3.9147e+00 +2.0695e+00 +3.1190e+00 +8.1340e-01 -2.8288e+00 +3.6061e+00 -3.9336e+00 +3.2145e+00 +1.6840e+00 +3.2451e+00
3508 +9.784351907e-03 +9.784351907e-03 -5.170021565e+01 -5.170021565e+01 +2.6048e+00 +3.1306e+00 -3.3621e+00 -3.6578e+00 +1.0500e+00 +1.7074e+00 -3.4900e+00 +3.2798e+00 -3.7803e+00 +1.8300e-01 +3.9145e+00 +2.0698e+00 +3.1190e+00 +8.1495e-01 -2.8281e+00 +3.6073e+00 -3.9326e+00 +3.2138e+00 +1.6840e+00 +3.2450e+00
3697 +6.246761812e-03 +6.246761812e-03 -5.170375324e+01 -5.170375324e+01 +2.6046e+00 +3.1310e+00 -3.3620e+00 -3.6575e+00 +1.0498e+00 +1.7076e+00 -3.4900e+00 +3.2802e+00 -3.7809e+00 +1.8291e-01 +3.9144e+00 +2.0700e+00 +3.1190e+00 +8.1587e-01 -2.8277e+00 +3.6080e+00 -3.9320e+00 +3.2134e+00 +1.6840e+00 +3.2450e+00
3949 +3.552265568e-03 +3.552265568e-03 -5.170644773e+01 -5.170644773e+01 +2.6046e+00 +3.1312e+00 -3.3619e+00 -3.6573e+00 +1.0497e+00 +1.7078e+00 -3.4899e+00 +3.2805e+00 -3.7813e+00 +1.8283e-01 +3.9142e+00 +2.0702e+00 +3.1190e+00 +8.1658e-01 -2.8274e+00 +3.6086e+00 -3.9315e+00 +3.2131e+00 +1.6840e+00 +3.2449e+00
4138 +2.351695597e-03 +2.351695597e-03 -5.170764830e+01 -5.170764830e+01 +2.6046e+00 +3.1312e+00 -3.3619e+00 -3.6573e+00 +1.0497e+00 +1.7078e+00 -3.4899e+00 +3.2805e+00 -3.7814e+00 +1.8283e-01 +3.9142e+00 +2.0702e+00 +3.1191e+00 +8.1663e-01 -2.8274e+00 +3.6086e+00 -3.9315e+00 +3.2131e+00 +1.6840e+00 +3.2449e+00
4390 +1.584357555e-03 +1.584357555e-03 -5.170841564e+01 -5.170841564e+01 +2.6048e+00 +3.1307e+00 -3.3621e+00 -3.6577e+00 +1.0500e+00 +1.7075e+00 -3.4900e+00 +3.2799e+00 -3.7804e+00 +1.8299e-01 +3.9145e+00 +2.0699e+00 +3.1190e+00 +8.1514e-01 -2.8280e+00 +3.6074e+00 -3.9325e+00 +3.2137e+00 +1.6840e+00 +3.2450e+00
10060 +9.616420718e-04 +9.616420718e-04 -5.170903836e+01 -5.170903836e+01 +2.6048e+00 +3.1304e+00 -3.3621e+00 -3.6579e+00 +1.0501e+00 +1.7073e+00 -3.4901e+00 +3.2796e+00 -3.7801e+00 +1.8305e-01 +3.9146e+00 +2.0697e+00 +3.1190e+00 +8.1456e-01 -2.8283e+00 +3.6070e+00 -3.9328e+00 +3.2140e+00 +1.6840e+00 +3.2450e+00
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.903321800e+03 +2.903321800e+03 +2.623371800e+03 +2.623371800e+03 -2.2433e+00 -4.6432e+00 +2.8530e+00 -3.6985e+00 +2.7204e+00 +2.7519e+00 +4.0001e+00 -4.7780e-01 +4.2810e+00 +2.2217e+00 -2.0765e+00 -4.4218e+00 +4.6379e-01 +1.9194e+00 +3.2532e+00 +7.1272e-01 +3.3052e+00 +3.7460e+00 -4.4625e-01 -3.8719e+00
43 +1.891309521e+03 +1.891309521e+03 +1.611359521e+03 +1.611359521e+03 -1.8795e+00 -1.6578e+00 +5.2034e+00 +1.9047e+00 -6.7917e+00 -3.2666e+00 +5.4980e-01 -3.4307e+00 +4.6255e+00 -5.5405e+00 -2.3921e+00 -2.1305e-01 -1.9895e+00 -5.6488e-01 +1.7194e+00 +2.8885e+00 +1.5183e-01 +2.0292e+00 +2.6241e+00 +6.6888e-01
64 +7.584320422e+02 +7.584320422e+02 +4.784820422e+02 +4.784820422e+02 -2.2800e+00 -2.8031e+00 +3.3083e+00 -8.2471e-01 -3.5237e+00 -9.6003e-01 +1.1543e+00 -1.6324e+00 +3.9100e+00 -1.9029e+00 -1.3021e+00 -1.6059e-01 -2.4679e+00 -1.2938e+00 +2.3868e+00 +2.3831e+00 +2.1521e+00 +2.7173e+00 +1.7108e+00 +1.1708e+00
85 +5.631515944e+02 +5.631515944e+02 +2.832015944e+02 +2.832015944e+02 -2.6242e+00 -3.5103e+00 +3.1796e+00 -1.5536e+00 -4.4645e+00 -1.7960e+00 -1.5937e+00 -8.3378e-01 +2.1110e+00 -2.9051e+00 -6.0393e-01 +2.2813e+00 -4.7159e+00 -3.7153e+00 +1.3077e+00 +2.8967e+00 +2.9854e+00 +2.8061e+00 +1.7582e+00 +3.2957e+00
127 +3.057482312e+02 +3.057482312e+02 +2.579823116e+01 +2.579823116e+01 -3.1423e+00 -3.7403e+00 +3.1513e+00 -1.0828e+00 -4.4318e+00 -2.4843e+00 -1.8242e+00 -4.2976e-01 +1.8303e+00 -3.9238e+00 -1.2518e+00 +2.2536e+00 -4.8266e+00 -2.7638e+00 +5.2054e-01 +3.7357e+00 +2.9530e+00 +2.9387e+00 +1.7070e+00 +3.3887e+00
169 +2.112772210e+02 +2.112772210e+02 -6.867277903e+01 -6.867277903e+01 -3.5958e+00 -4.2386e+00 +3.1579e+00 -8.2044e-01 -3.9518e+00 -3.0237e+00 -1.9631e+00 -1.9706e-01 +1.6153e+00 -4.0636e+00 -1.7485e+00 +1.6568e+00 -4.3748e+00 -2.2098e+00 +1.7315e-01 +3.7082e+00 +2.9923e+00 +2.9475e+00 +1.8518e+00 +2.8801e+00
211 +1.548202185e+02 +1.548202185e+02 -1.251297815e+02 -1.251297815e+02 -3.8321e+00 -4.2273e+00 +3.1424e+00 -8.6528e-01 -3.6377e+00 -2.9326e+00 -1.7541e+00 -2.8219e-02 +1.6178e+00 -3.8412e+00 -2.0726e+00 +1.5142e+00 -4.2023e+00 -1.9240e+00 +1.6918e-01 +3.6158e+00 +3.2286e+00 +2.8613e+00 +1.8676e+00 +2.9492e+00
253 +9.485928516e+01 +9.485928516e+01 -1.850907148e+02 -1.850907148e+02 -3.8327e+00 -4.0924e+00 +3.2563e+00 -9.8864e-01 -3.5796e+00 -2.9833e+00 -1.5368e+00 -9.4162e-02 +1.6473e+00 -3.5136e+00 -2.0539e+00 +1.5059e+00 -3.9491e+00 -2.0291e+00 +4.6114e-01 +3.5739e+00 +3.3540e+00 +2.6766e+00 +1.8623e+00 +2.9458e+00
358 +5.920460453e+01 +5.920460453e+01 -2.207453955e+02 -2.207453955e+02 -3.7996e+00 -4.0355e+00 +3.2254e+00 -1.0980e+00 -3.6060e+00 -2.7700e+00 -1.5360e+00 -1.5061e-01 +1.6235e+00 -3.4348e+00 -1.8427e+00 +1.5728e+00 -3.9838e+00 -2.2544e+00 +4.5636e-01 +3.4785e+00 +3.4839e+00 +2.5483e+00 +1.9318e+00 +2.9964e+00
547 +3.703564647e+01 +3.703564647e+01 -2.429143535e+02 -2.429143535e+02 -3.6011e+00 -4.0015e+00 +3.2934e+00 -1.1021e+00 -3.6996e+00 -2.7666e+00 -1.6026e+00 -2.4076e-01 +1.7171e+00 -3.6148e+00 -1.6807e+00 +1.6873e+00 -3.9744e+00 -2.3394e+00 +4.3052e-01 +3.5404e+00 +3.3332e+00 +2.6501e+00 +1.9657e+00 +3.0163e+00
736 +2.423521340e+01 +2.423521340e+01 -2.557147866e+02 -2.557147866e+02 -3.6439e+00 -4.0053e+00 +3.2312e+00 -1.0363e+00 -3.6556e+00 -2.8242e+00 -1.6749e+00 -2.5019e-01 +1.6659e+00 -3.6292e+00 -1.7506e+00 +1.6903e+00 -4.0006e+00 -2.2803e+00 +4.0429e-01 +3.5395e+00 +3.3615e+00 +2.7053e+00 +1.9484e+00 +3.0804e+00
925 +1.371098311e+01 +1.371098311e+01 -2.662390169e+02 -2.662390169e+02 -3.6572e+00 -4.0020e+00 +3.2449e+00 -1.0204e+00 -3.6119e+00 -2.8341e+00 -1.6342e+00 -2.2909e-01 +1.6700e+00 -3.6126e+00 -1.8095e+00 +1.6791e+00 -3.9905e+00 -2.2655e+00 +4.4828e-01 +3.5563e+00 +3.3921e+00 +2.7010e+00 +1.9706e+00 +3.0681e+00
1114 +9.417891399e+00 +9.417891399e+00 -2.705321086e+02 -2.705321086e+02 -3.6817e+00 -3.9780e+00 +3.2451e+00 -1.0291e+00 -3.5890e+00 -2.8368e+00 -1.6341e+00 -2.5336e-01 +1.6761e+00 -3.5871e+00 -1.8064e+00 +1.6657e+00 -3.9793e+00 -2.2688e+00 +4.3513e-01 +3.5545e+00 +3.4198e+00 +2.6838e+00 +1.9664e+00 +3.0678e+00
1366 +5.136040650e+00 +5.136040650e+00 -2.748139593e+02 -2.748139593e+02 -3.6664e+00 -3.9844e+00 +3.2599e+00 -1.0372e+00 -3.5748e+00 -2.8162e+00 -1.6147e+00 -2.6095e-01 +1.6873e+00 -3.5804e+00 -1.7934e+00 +1.6737e+00 -3.9665e+00 -2.2973e+00 +4.4444e-01 +3.5640e+00 +3.4197e+00 +2.6848e+00 +1.9823e+00 +3.0752e+00
1555 +3.453075778e+00 +3.453075778e+00 -2.764969242e+02 -2.764969242e+02 -3.6566e+00 -3.9785e+00 +3.2676e+00 -1.0330e+00 -3.5653e+00 -2.8135e+00 -1.6210e+00 -2.6238e-01 +1.6908e+00 -3.5843e+00 -1.7777e+00 +1.6758e+00 -3.9563e+00 -2.3024e+00 +4.3980e-01 +3.5634e+00 +3.4261e+00 +2.6888e+00 +1.9935e+00 +3.0764e+00
1723 +2.053424288e+00 +2.053424288e+00 -2.778965757e+02 -2.778965757e+02 -3.6471e+00 -3.9761e+00 +3.2688e+00 -1.0266e+00 -3.5561e+00 -2.8134e+00 -1.6283e+00 -2.7245e-01 +1.6924e+00 -3.5989e+00 -1.7680e+00 +1.6871e+00 -3.9462e+00 -2.3105e+00 +4.3490e-01 +3.5785e+00 +3.4314e+00 +2.7014e+00 +2.0073e+00 +3.0878e+00
1807 +1.583113289e+00 +1.583113289e+00 -2.783668867e+02 -2.783668867e+02 -3.6451e+00 -3.9778e+00 +3.2676e+00 -1.0172e+00 -3.5412e+00 -2.8178e+00 -1.6352e+00 -2.7747e-01 +1.6912e+00 -3.6071e+00 -1.7695e+00 +1.6910e+00 -3.9408e+00 -2.3136e+00 +4.3143e-01 +3.5875e+00 +3.4394e+00 +2.7130e+00 +2.0212e+00 +3.0921e+00
2017 +9.716953611e-01 +9.716953611e-01 -2.789783046e+02 -2.789783046e+02 -3.6399e+00 -3.9727e+00 +3.2690e+00 -1.0061e+00 -3.5127e+00 -2.8169e+00 -1.6348e+00 -2.9010e-01 +1.6952e+00 -3.6104e+00 -1.7657e+00 +1.6986e+00 -3.9225e+00 -2.3214e+00 +4.3087e-01 +3.6030e+00 +3.4576e+00 +2.7279e+00 +2.0413e+00 +3.1039e+00
2164 +6.132763597e-01 +6.132763597e-01 -2.793367236e+02 -2.793367236e+02 -3.6356e+00 -3.9693e+00 +3.2705e+00 -1.0027e+00 -3.5032e+00 -2.8162e+00 -1.6384e+00 -2.9619e-01 +1.6980e+00 -3.6151e+00 -1.7600e+00 +1.7011e+00 -3.9156e+00 -2.3260e+00 +4.2735e-01 +3.6086e+00 +3.4645e+00 +2.7315e+00 +2.0515e+00 +3.1084e+00
2332 +3.281765064e-01 +3.281765064e-01 -2.796218235e+02 -2.796218235e+02 -3.6317e+00 -3.9675e+00 +3.2717e+00 -9.9558e-01 -3.4892e+00 -2.8172e+00 -1.6422e+00 -3.0382e-01 +1.6991e+00 -3.6203e+00 -1.7583e+00 +1.7053e+00 -3.9071e+00 -2.3300e+00 +4.2460e-01 +3.6186e+00 +3.4736e+00 +2.7419e+00 +2.0630e+00 +3.1149e+00
2479 +2.183460154e-01 +2.183460154e-01 -2.797316540e+02 -2.797316540e+02 -3.6299e+00 -3.9669e+00 +3.2720e+00 -9.9265e-01 -3.4812e+00 -2.8167e+00 -1.6425e+00 -3.0793e-01 +1.7008e+00 -3.6221e+00 -1.7566e+00 +1.7080e+00 -3.9021e+00 -2.3329e+00 +4.2461e-01 +3.6229e+00 +3.4780e+00 +2.7462e+00 +2.0690e+00 +3.1181e+00
2584 +1.490124184e-01 +1.490124184e-01 -2.798009876e+02 -2.798009876e+02 -3.6282e+00 -3.9658e+00 +3.2729e+00 -9.9103e-01 -3.4774e+00 -2.8167e+00 -1.6429e+00 -3.0968e-01 +1.7016e+00 -3.6234e+00 -1.7549e+00 +1.7090e+00 -3.8992e+00 -2.3344e+00 +4.2439e-01 +3.6251e+00 +3.4803e+00 +2.7483e+00 +2.0728e+00 +3.1196e+00
2752 +9.158841088e-02 +9.158841088e-02 -2.798584116e+02 -2.798584116e+02 -3.6266e+00 -3.9649e+00 +3.2732e+00 -9.8910e-01 -3.4727e+00 -2.8165e+00 -1.6442e+00 -3.1242e-01 +1.7024e+00 -3.6252e+00 -1.7537e+00 +1.7105e+00 -3.8961e+00 -2.3363e+00 +4.2327e-01 +3.6283e+00 +3.4832e+00 +2.7513e+00 +2.0770e+00 +3.1219e+00
2941 +5.931414285e-02 +5.931414285e-02 -2.798906859e+02 -2.798906859e+02 -3.6258e+00 -3.9646e+00 +3.2735e+00 -9.8761e-01 -3.4693e+00 -2.8167e+00 -1.6450e+00 -3.1408e-01 +1.7029e+00 -3.6263e+00 -1.7531e+00 +1.7116e+00 -3.8941e+00 -2.3374e+00 +4.2274e-01 +3.6304e+00 +3.4853e+00 +2.7533e+00 +2.0797e+00 +3.1233e+00
3130 +3.334965891e-02 +3.334965891e-02 -2.799166503e+02 -2.799166503e+02 -3.6249e+00 -3.9640e+00 +3.2738e+00 -9.8603e-01 -3.4656e+00 -2.8167e+00 -1.6456e+00 -3.1588e-01 +1.7034e+00 -3.6275e+00 -1.7523e+00 +1.7127e+00 -3.8917e+00 -2.3386e+00 +4.2230e-01 +3.6326e+00 +3.4876e+00 +2.7554e+00 +2.0828e+00 +3.1248e+00
3319 +2.094555057e-02 +2.094555057e-02 -2.799290544e+02 -2.799290544e+02 -3.6241e+00 -3.9635e+00 +3.2741e+00 -9.8491e-01 -3.4629e+00 -2.8167e+00 -1.6459e+00 -3.1719e-01 +1.7038e+00 -3.6283e+00 -1.7516e+00 +1.7135e+00 -3.8899e+00 -2.3396e+00 +4.2203e-01 +3.6342e+00 +3.4893e+00 +2.7570e+00 +2.0850e+00 +3.1260e+00
3445 +1.578374234e-02 +1.578374234e-02 -2.799342163e+02 -2.799342163e+02 -3.6236e+00 -3.9633e+00 +3.2742e+00 -9.8433e-01 -3.4615e+00 -2.8167e+00 -1.6461e+00 -3.1792e-01 +1.7041e+00 -3.6287e+00 -1.7512e+00 +1.7139e+00 -3.8890e+00 -2.3401e+00 +4.2186e-01 +3.6350e+00 +3.4901e+00 +2.7579e+00 +2.0863e+00 +3.1266e+00
3697 +9.885752956e-03 +9.885752956e-03 -2.799401142e+02 -2.799401142e+02 -3.6229e+00 -3.9629e+00 +3.2744e+00 -9.8345e-01 -3.4594e+00 -2.8167e+00 -1.6465e+00 -3.1900e-01 +1.7044e+00 -3.6294e+00 -1.7507e+00 +1.7146e+00 -3.8876e+00 -2.3409e+00 +4.2157e-01 +3.6364e+00 +3.4914e+00 +2.7591e+00 +2.0881e+00 +3.1275e+00
4012 +5.835008016e-03 +5.835008016e-03 -2.799441650e+02 -2.799441650e+02 -3.6225e+00 -3.9627e+00 +3.2745e+00 -9.8280e-01 -3.4578e+00 -2.8167e+00 -1.6468e+00 -3.1980e-01 +1.7047e+00 -3.6299e+00 -1.7503e+00 +1.7151e+00 -3.8866e+00 -2.3414e+00 +4.2134e-01 +3.6373e+00 +3.4924e+00 +2.7600e+00 +2.0894e+00 +3.1282e+00
13168 +3.889503741e-03 +3.889503741e-03 -2.799461105e+02 -2.799461105e+02 -3.6191e+00 -3.9608e+00 +3.2755e+00 -9.7807e-01 -3.4466e+00 -2.8168e+00 -1.6488e+00 -3.2550e-01 +1.7064e+00 -3.6336e+00 -1.7476e+00 +1.7185e+00 -3.8792e+00 -2.3454e+00 +4.1985e-01 +3.6442e+00 +3.4993e+00 +2.7667e+00 +2.0990e+00 +3.1331e+00
22639 +2.250894136e-03 +2.250894136e-03 -2.799477491e+02 -2.799477491e+02 -3.6177e+00 -3.9601e+00 +3.2760e+00 -9.7618e-01 -3.4420e+00 -2.8168e+00 -1.6495e+00 -3.2778e-01 +1.7071e+00 -3.6351e+00 -1.7465e+00 +1.7199e+00 -3.8763e+00 -2.3470e+00 +4.1926e-01 +3.6469e+00 +3.5021e+00 +2.7693e+00 +2.1028e+00 +3.1350e+00
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.134609182e+03 +3.134609182e+03 +4.066599182e+03 +4.066599182e+03 +1.0231e+00 -4.5768e+00 -1.7615e-01 +1.8981e+00 -1.9390e-01 -6.9616e-02 +3.4440e+00 +3.4146e+00 -2.8772e+00 -2.0948e-01 +2.7097e+00 +4.7177e+00 -7.3413e-01 -1.8098e+00 -4.3384e+00 +2.7048e+00 +6.3374e-01 -1.3805e+00 +4.0411e+00 +2.1231e+00
43 +2.029450145e+03 +2.029450145e+03 +2.961440145e+03 +2.961440145e+03 +3.5838e+00 +2.5540e+00 +1.9593e-01 -2.9103e-01 +1.9098e+00 -8.5881e-01 +5.9192e-01 -4.8322e+00 -3.8287e+00 +3.2802e+00 +2.6811e+00 -2.8512e-02 -9.4984e-02 -4.7166e+00 +5.6616e+00 +7.4414e-01 -8.9148e-01 -4.7119e+00 +3.5791e+00 -8.9192e-02
64 +6.898195301e+02 +6.898195301e+02 +1.621809530e+03 +1.621809530e+03 +1.9417e+00 -3.7842e-01 +8.5245e-01 -6.2165e-01 +6.3205e-01 -1.5558e+00 +2.8294e+00 -2.3160e+00 -1.8889e+00 +1.6895e+00 +3.2905e+00 +8.4183e-01 -1.2336e+00 -3.3223e+00 +2.1671e+00 +1.9529e+00 -1.3213e+00 -2.5273e+00 +3.2435e+00 +8.1534e-02
85 +4.164635410e+02 +4.164635410e+02 +1.348453541e+03 +1.348453541e+03 +1.6899e+00 +7.7661e-01 +2.3784e+00 -1.0174e+00 +1.9877e+00 -2.6952e+00 +3.5289e+00 -3.8745e+00 -9.0291e-01 +2.2125e+00 +3.2658e+00 -1.8611e+00 -2.1741e+00 -2.9294e+00 +3.6938e+00 +2.1520e+00 -1.5213e+00 -1.2109e+00 +3.0227e+00 -1.4951e+00
127 +2.618142611e+02 +2.618142611e+02 +1.193804261e+03 +1.193804261e+03 +1.6695e+00 +8.2678e-01 +2.6440e+00 -7.8153e-01 +2.3855e+00 -2.5508e+00 +2.9649e+00 -3.9480e+00 -1.3110e+00 +2.2847e+00 +2.8355e+00 -1.6025e+00 -2.3262e+00 -2.6705e+00 +3.6085e+00 +2.4940e+00 -1.1725e+00 -1.4148e+00 +2.9920e+00 -1.4618e+00
169 +1.275547741e+02 +1.275547741e+02 +1.059544774e+03 +1.059544774e+03 +1.4230e+00 +8.6138e-01 +2.8115e+00 -8.7089e-01 +2.4542e+00 -2.3866e+00 +2.5991e+00 -3.7462e+00 -1.7388e+00 +2.1784e+00 +2.8063e+00 -9.5815e-01 -2.3520e+00 -2.4297e+00 +3.0269e+00 +2.5778e+00 -8.7103e-01 -1.6505e+00 +2.6849e+00 -1.3546e+00
211 +9.560234196e+01 +9.560234196e+01 +1.027592342e+03 +1.027592342e+03 +1.3442e+00 +8.7249e-01 +2.8332e+00 -7.4732e-01 +2.3973e+00 -2.4778e+00 +2.5703e+00 -3.6988e+00 -1.7117e+00 +2.0450e+00 +2.9829e+00 -6.9731e-01 -2.3309e+00 -2.3484e+00 +2.8884e+00 +2.5149e+00 -9.6148e-01 -1.9243e+00 +2.7266e+00 -1.2880e+00
337 +6.193490446e+01 +6.193490446e+01 +9.939249045e+02 +9.939249045e+02 +1.2243e+00 +9.3238e-01 +3.0272e+00 -7.0880e-01 +2.3211e+00 -2.8275e+00 +2.8428e+00 -3.6783e+00 -1.6957e+00 +2.0145e+00 +3.1804e+00 -6.1466e-01 -2.3496e+00 -2.3589e+00 +2.6822e+00 +2.2198e+00 -9.2844e-01 -2.0593e+00 +2.5488e+00 -1.3491e+00
484 +3.977243534e+01 +3.977243534e+01 +9.717624353e+02 +9.717624353e+02 +1.3746e+00 +8.9847e-01 +2.9610e+00 -6.5462e-01 +2.2840e+00 -2.7972e+00 +2.8667e+00 -3.7745e+00 -1.5904e+00 +2.0586e+00 +3.1175e+00 -7.7159e-01 -2.2944e+00 -2.4623e+00 +2.8716e+00 +2.2821e+00 -1.0279e+00 -1.9477e+00 +2.6545e+00 -1.3742e+00
673 +2.288463020e+01 +2.288463020e+01 +9.548746302e+02 +9.548746302e+02 +1.3631e+00 +8.8813e-01 +2.9189e+00 -6.9998e-01 +2.3368e+00 -2.6898e+00 +2.8025e+00 -3.7775e+00 -1.6128e+00 +2.0896e+00 +3.0725e+00 -8.0227e-01 -2.3114e+00 -2.4403e+00 +2.8848e+00 +2.3264e+00 -9.6744e-01 -1.8847e+00 +2.6530e+00 -1.3585e+00
799 +1.422703847e+01 +1.422703847e+01 +9.462170385e+02 +9.462170385e+02 +1.3479e+00 +8.8837e-01 +2.9012e+00 -6.8184e-01 +2.3336e+00 -2.6785e+00 +2.7938e+00 -3.7724e+00 -1.6607e+00 +2.0966e+00 +3.0869e+00 -7.4523e-01 -2.3154e+00 -2.4281e+00 +2.8570e+00 +2.3148e+00 -9.5883e-01 -1.9211e+00 +2.6418e+00 -1.3337e+00
988 +9.070993175e+00 +9.070993175e+00 +9.410609932e+02 +9.410609932e+02 +1.3373e+00 +8.9798e-01 +2.9042e+00 -7.0867e-01 +2.3508e+00 -2.6813e+00 +2.7762e+00 -3.7677e+00 -1.6506e+00 +2.0764e+00 +3.1080e+00 -7.2165e-01 -2.3049e+00 -2.4167e+00 +2.8267e+00 +2.3015e+00 -9.5230e-01 -1.9218e+00 +2.6388e+00 -1.3234e+00
1177 +5.704562614e+00 +5.704562614e+00 +9.376945626e+02 +9.376945626e+02 +1.3135e+00 +9.0667e-01 +2.9219e+00 -6.9118e-01 +2.3497e+00 -2.7060e+00 +2.7855e+00 -3.7681e+00 -1.6458e+00 +2.0874e+00 +3.1152e+00 -7.0907e-01 -2.3064e+00 -2.4163e+00 +2.8099e+00 +2.2949e+00 -9.5762e-01 -1.9457e+00 +2.6291e+00 -1.3365e+00
1366 +3.629611575e+00 +3.629611575e+00 +9.356196116e+02 +9.356196116e+02 +1.3199e+00 +9.0149e-01 +2.9227e+00 -6.8819e-01 +2.3373e+00 -2.7166e+00 +2.7901e+00 -3.7724e+00 -1.6415e+00 +2.0812e+00 +3.1211e+00 -7.1990e-01 -2.3000e+00 -2.4208e+00 +2.8038e+00 +2.2907e+00 -9.5719e-01 -1.9500e+00 +2.6361e+00 -1.3342e+00
1618 +2.384782598e+00 +2.384782598e+00 +9.343747826e+02 +9.343747826e+02 +1.3233e+00 +9.0268e-01 +2.9286e+00 -6.8733e-01 +2.3370e+00 -2.7197e+00 +2.7896e+00 -3.7714e+00 -1.6371e+00 +2.0888e+00 +3.1239e+00 -7.3106e-01 -2.3029e+00 -2.4225e+00 +2.8077e+00 +2.2958e+00 -9.5939e-01 -1.9463e+00 +2.6335e+00 -1.3344e+00
1744 +1.563631376e+00 +1.563631376e+00 +9.335536314e+02 +9.335536314e+02 +1.3274e+00 +8.9802e-01 +2.9271e+00 -6.8336e-01 +2.3334e+00 -2.7160e+00 +2.7888e+00 -3.7742e+00 -1.6378e+00 +2.0938e+00 +3.1242e+00 -7.3349e-01 -2.3019e+00 -2.4252e+00 +2.8108e+00 +2.2961e+00 -9.6122e-01 -1.9421e+00 +2.6362e+00 -1.3363e+00
1933 +8.624263354e-01 +8.624263354e-01 +9.328524263e+02 +9.328524263e+02 +1.3305e+00 +8.9574e-01 +2.9244e+00 -6.8490e-01 +2.3346e+00 -2.7124e+00 +2.7826e+00 -3.7741e+00 -1.6377e+00 +2.0978e+00 +3.1246e+00 -7.3662e-01 -2.3017e+00 -2.4246e+00 +2.8097e+00 +2.2967e+00 -9.5954e-01 -1.9363e+00 +2.6378e+00 -1.3346e+00
