% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4390 +3.786500334e+00 +3.786500334e+00 +5.129650033e+01 +5.129650033e+01 -3.8557e-01 +2.1263e-01 +1.2602e-01 +2.1612e-01 +1.2161e+00 +1.3500e-01 -1.1199e-01 -2.0566e-01 -7.6755e-02 -7.6664e-02 -8.6010e-01 +4.6058e-01 -3.6933e-01 +6.7269e-01 -1.9257e-01 +5.3879e-01 +1.6385e-02 -4.9412e-01 +3.5949e-01 +1.0024e-01
4537 +2.077202863e+00 +2.077202863e+00 +4.958720286e+01 +4.958720286e+01 -4.5083e-01 +1.7389e-01 -2.9910e-02 +4.6139e-01 +1.1445e+00 +1.8407e-01 -2.8369e-01 -1.1015e-01 -1.1745e-01 -1.3419e-01 -8.6167e-01 +2.0554e-01 -3.9698e-01 +7.1528e-01 -2.6376e-01 +2.7780e-01 -2.2281e-02 -6.4317e-01 +2.9559e-01 +6.0569e-03
4621 +1.243386900e+00 +1.243386900e+00 +4.875338690e+01 +4.875338690e+01 -5.4477e-01 +1.0227e-01 -9.2511e-02 +5.8321e-01 +1.0718e+00 +1.6426e-01 -4.4064e-01 -5.3955e-02 -2.5735e-01 -1.1054e-01 -8.1834e-01 +7.0024e-02 -3.9971e-01 +6.8930e-01 -3.3486e-01 +7.9075e-02 -1.6523e-02 -6.7182e-01 +2.3383e-01 -2.5623e-02
4684 +9.273757827e-01 +9.273757827e-01 +4.843737578e+01 +4.843737578e+01 -5.6281e-01 +7.4492e-02 -1.0661e-01 +6.1222e-01 +1.0105e+00 +1.4045e-01 -5.0613e-01 -5.1482e-02 -3.0605e-01 -1.0644e-01 -8.0711e-01 +3.9832e-02 -4.3263e-01 +6.8484e-01 -3.4701e-01 +1.4695e-03 +2.8125e-03 -6.5670e-01 +2.0105e-01 -1.0562e-02
4726 +5.800325354e-01 +5.800325354e-01 +4.809003254e+01 +4.809003254e+01 -6.2661e-01 +1.7646e-02 -1.2909e-01 +6.6158e-01 +8.9430e-01 +6.6077e-02 -6.5735e-01 -2.4178e-02 -4.2927e-01 -8.5346e-02 -7.6112e-01 -2.9853e-02 -4.9255e-01 +6.8807e-01 -3.6576e-01 -1.5082e-01 +3.5886e-02 -6.0810e-01 +1.4093e-01 +2.8547e-02
4768 +3.633928781e-01 +3.633928781e-01 +4.787339288e+01 +4.787339288e+01 -6.1870e-01 +1.5491e-02 -1.2509e-01 +6.5472e-01 +8.6492e-01 +4.4922e-02 -6.6748e-01 -3.0178e-02 -4.2933e-01 -9.3656e-02 -7.5587e-01 -3.1724e-02 -5.1700e-01 +7.0012e-01 -3.5618e-01 -1.6382e-01 +4.7690e-02 -5.9276e-01 +1.2526e-01 +4.5190e-02
4810 +2.465472645e-01 +2.465472645e-01 +4.775654726e+01 +4.775654726e+01 -6.3467e-01 -6.0977e-03 -1.2756e-01 +6.6478e-01 +7.9518e-01 -2.6591e-03 -7.3675e-01 -2.6532e-02 -4.7494e-01 -9.1078e-02 -7.3713e-01 -5.4176e-02 -5.6357e-01 +7.1326e-01 -3.5248e-01 -2.3156e-01 +7.1668e-02 -5.5738e-01 +9.3645e-02 +7.9198e-02
4831 +1.494676585e-01 +1.494676585e-01 +4.765946766e+01 +4.765946766e+01 -6.3603e-01 -2.0874e-02 -1.2554e-01 +6.6277e-01 +7.2697e-01 -4.9541e-02 -7.8724e-01 -2.7187e-02 -4.9990e-01 -9.4551e-02 -7.2177e-01 -6.4846e-02 -6.1303e-01 +7.3401e-01 -3.4350e-01 -2.8136e-01 +9.2528e-02 -5.2458e-01 +6.2765e-02 +1.2092e-01
4894 +7.271606115e-02 +7.271606115e-02 +4.758271606e+01 +4.758271606e+01 -6.4221e-01 -3.9473e-02 -1.2317e-01 +6.6531e-01 +6.4044e-01 -1.1095e-01 -8.5876e-01 -2.6296e-02 -5.3833e-01 -9.9521e-02 -7.0316e-01 -8.9731e-02 -6.7907e-01 +7.6246e-01 -3.3203e-01 -3.5383e-01 +1.2294e-01 -4.8277e-01 +2.2989e-02 +1.6844e-01
4915 +3.886383258e-02 +3.886383258e-02 +4.754886383e+01 +4.754886383e+01 -6.4166e-01 -5.0127e-02 -1.2075e-01 +6.6168e-01 +5.8221e-01 -1.5319e-01 -9.0208e-01 -2.7645e-02 -5.5685e-01 -1.0506e-01 -6.9018e-01 -9.8560e-02 -7.2305e-01 +7.8279e-01 -3.2081e-01 -3.9363e-01 +1.4151e-01 -4.5322e-01 -3.1009e-03 +2.0453e-01
4936 +1.518087410e-02 +1.518087410e-02 +4.752518087e+01 +4.752518087e+01 -6.3868e-01 -6.0342e-02 -1.1921e-01 +6.5785e-01 +5.2181e-01 -1.9372e-01 -9.4391e-01 -2.8806e-02 -5.7174e-01 -1.1176e-01 -6.7757e-01 -1.0685e-01 -7.6879e-01 +8.0414e-01 -3.0884e-01 -4.3386e-01 +1.5919e-01 -4.2533e-01 -2.9988e-02 +2.4281e-01
4957 +6.897095063e-03 +6.897095063e-03 +4.751689710e+01 +4.751689710e+01 -6.3552e-01 -6.7148e-02 -1.1634e-01 +6.5458e-01 +4.7463e-01 -2.2763e-01 -9.7646e-01 -3.0517e-02 -5.8426e-01 -1.1690e-01 -6.6910e-01 -1.1413e-01 -8.0637e-01 +8.2292e-01 -2.9986e-01 -4.6486e-01 +1.7418e-01 -4.0215e-01 -4.9945e-02 +2.7318e-01
4999 +3.843661208e-03 +3.843661208e-03 +4.751384366e+01 +4.751384366e+01 -6.3357e-01 -6.7916e-02 -1.1542e-01 +6.5281e-01 +4.6456e-01 -2.3520e-01 -9.8253e-01 -3.1195e-02 -5.8489e-01 -1.1882e-01 -6.6766e-01 -1.1470e-01 -8.1489e-01 +8.2808e-01 -2.9708e-01 -4.7003e-01 +1.7714e-01 -3.9734e-01 -5.4116e-02 +2.8052e-01
5020 +1.206838573e-03 +1.206838573e-03 +4.751120684e+01 +4.751120684e+01 -6.3090e-01 -7.4438e-02 -1.1405e-01 +6.5024e-01 +4.2103e-01 -2.6602e-01 -1.0147e+00 -3.1348e-02 -5.9442e-01 -1.2499e-01 -6.5963e-01 -1.2301e-01 -8.4960e-01 +8.4682e-01 -2.8793e-01 -5.0047e-01 +1.9017e-01 -3.7851e-01 -7.3747e-02 +3.0836e-01
5041 +1.450188404e-04 +1.450188404e-04 +4.751014502e+01 +4.751014502e+01 -6.3065e-01 -7.3339e-02 -1.1420e-01 +6.5027e-01 +4.2568e-01 -2.6229e-01 -1.0098e+00 -3.1541e-02 -5.9325e-01 -1.2428e-01 -6.6015e-01 -1.2158e-01 -8.4572e-01 +8.4419e-01 -2.8884e-01 -4.9585e-01 +1.8856e-01 -3.8018e-01 -7.1323e-02 +3.0558e-01
5062 +3.297729209e-05 +3.297729209e-05 +4.751003298e+01 +4.751003298e+01 -6.3011e-01 -7.4235e-02 -1.1374e-01 +6.4959e-01 +4.1960e-01 -2.6687e-01 -1.0141e+00 -3.1832e-02 -5.9443e-01 -1.2510e-01 -6.5911e-01 -1.2224e-01 -8.5056e-01 +8.4682e-01 -2.8752e-01 -4.9978e-01 +1.9046e-01 -3.7720e-01 -7.4018e-02 +3.0964e-01
5083 +1.460970040e-06 +1.460970040e-06 +4.751000146e+01 +4.751000146e+01 -6.2975e-01 -7.4645e-02 -1.1360e-01 +6.4931e-01 +4.1626e-01 -2.6918e-01 -1.0163e+00 -3.1908e-02 -5.9501e-01 -1.2559e-01 -6.5853e-01 -1.2274e-01 -8.5324e-01 +8.4826e-01 -2.8678e-01 -5.0190e-01 +1.9142e-01 -3.7575e-01 -7.5452e-02 +3.1185e-01
5104 +6.402941466e-08 +6.402941466e-08 +4.751000006e+01 +4.751000006e+01 -6.2966e-01 -7.4740e-02 -1.1357e-01 +6.4923e-01 +4.1545e-01 -2.6973e-01 -1.0168e+00 -3.1927e-02 -5.9516e-01 -1.2572e-01 -6.5837e-01 -1.2285e-01 -8.5390e-01 +8.4860e-01 -2.8659e-01 -5.0237e-01 +1.9166e-01 -3.7537e-01 -7.5798e-02 +3.1239e-01
5125 +1.082239720e-08 +1.082239720e-08 +4.751000001e+01 +4.751000001e+01 -6.2966e-01 -7.4735e-02 -1.1357e-01 +6.4924e-01 +4.1548e-01 -2.6972e-01 -1.0168e+00 -3.1928e-02 -5.9515e-01 -1.2572e-01 -6.5838e-01 -1.2284e-01 -8.5387e-01 +8.4859e-01 -2.8660e-01 -5.0235e-01 +1.9164e-01 -3.7539e-01 -7.5783e-02 +3.1238e-01
5146 +1.749782541e-10 +1.749782541e-10 +4.751000000e+01 +4.751000000e+01 -6.2966e-01 -7.4736e-02 -1.1357e-01 +6.4923e-01 +4.1548e-01 -2.6972e-01 -1.0168e+00 -3.1928e-02 -5.9515e-01 -1.2572e-01 -6.5838e-01 -1.2285e-01 -8.5388e-01 +8.4859e-01 -2.8660e-01 -5.0235e-01 +1.9165e-01 -3.7538e-01 -7.5786e-02 +3.1238e-01
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.938951020e+05 +2.938951020e+05 +2.939504420e+05 +2.939504420e+05 +3.4921e+00 +2.9715e+00 -2.4393e+00 +4.8298e-01 +5.1029e-01 +1.7525e+00 -1.4890e+00 -3.1240e+00 -2.0770e+00 +3.5875e+00 -2.7377e+00 -1.7891e+00 -1.1846e-01 -4.2366e+00 +1.9492e-01 +3.5361e+00 -3.1802e+00 +3.3405e+00 +2.2431e+00 +2.6708e+00
22 +1.089410552e+05 +1.089410552e+05 +1.089963952e+05 +1.089963952e+05 +3.0083e+00 +2.7136e+00 -1.6781e+00 +1.5608e-01 +5.4634e-01 +1.0679e+00 -1.2181e+00 -2.6191e+00 -1.9316e+00 +2.8768e+00 -1.9230e+00 -1.4492e+00 +3.8905e-02 -3.5320e+00 -4.2681e-01 +2.5361e+00 -2.8146e+00 +2.8979e+00 +1.8084e+00 +2.5924e+00
43 +3.703072905e+04 +3.703072905e+04 +3.708606905e+04 +3.708606905e+04 +2.3579e+00 +2.3769e+00 -1.0032e+00 +7.8441e-02 +7.0708e-01 +6.6754e-01 -1.2031e+00 -2.1824e+00 -1.5314e+00 +2.3727e+00 -1.2118e+00 -9.7872e-01 -9.1846e-02 -3.0246e+00 -7.5752e-01 +1.7149e+00 -2.1758e+00 +2.6853e+00 +1.5107e+00 +2.2338e+00
64 +1.237674741e+04 +1.237674741e+04 +1.243208741e+04 +1.243208741e+04 +1.8524e+00 +2.1187e+00 -5.1129e-01 -2.7075e-02 +8.3695e-01 +3.0759e-01 -1.2155e+00 -1.8761e+00 -1.1808e+00 +1.9388e+00 -7.1480e-01 -6.3585e-01 -1.9945e-01 -2.5895e+00 -9.6315e-01 +1.0869e+00 -1.6600e+00 +2.5421e+00 +1.2272e+00 +1.8570e+00
85 +4.447841311e+03 +4.447841311e+03 +4.503181311e+03 +4.503181311e+03 +1.4797e+00 +1.9330e+00 -1.5898e-01 -1.3362e-01 +9.2196e-01 +1.1705e-02 -1.2395e+00 -1.6608e+00 -9.0432e-01 +1.5979e+00 -3.8734e-01 -3.9368e-01 -2.7436e-01 -2.2460e+00 -1.0761e+00 +6.1867e-01 -1.2755e+00 +2.4420e+00 +9.9884e-01 +1.5278e+00
106 +1.980620564e+03 +1.980620564e+03 +2.035960564e+03 +2.035960564e+03 +1.2107e+00 +1.8035e+00 +8.5308e-02 -2.2641e-01 +9.6809e-01 -2.2389e-01 -1.2640e+00 -1.5097e+00 -6.9862e-01 +1.3414e+00 -1.8340e-01 -2.2940e-01 -3.1442e-01 -1.9859e+00 -1.1251e+00 +2.7473e-01 -1.0060e+00 +2.3668e+00 +8.2739e-01 +1.2606e+00
127 +1.227809696e+03 +1.227809696e+03 +1.283149696e+03 +1.283149696e+03 +1.0235e+00 +1.7174e+00 +2.4140e-01 -2.9806e-01 +9.8422e-01 -4.0485e-01 -1.2817e+00 -1.4071e+00 -5.5593e-01 +1.1598e+00 -6.9648e-02 -1.2741e-01 -3.2317e-01 -1.7998e+00 -1.1312e+00 +3.2264e-02 -8.3386e-01 +2.3082e+00 +7.0736e-01 +1.0563e+00
148 +9.559571021e+02 +9.559571021e+02 +1.011297102e+03 +1.011297102e+03 +8.9354e-01 +1.6611e+00 +3.3221e-01 -3.5032e-01 +9.7988e-01 -5.4499e-01 -1.2903e+00 -1.3385e+00 -4.6060e-01 +1.0351e+00 -1.5881e-02 -7.0268e-02 -3.0750e-01 -1.6689e+00 -1.1102e+00 -1.3672e-01 -7.3384e-01 +2.2602e+00 +6.2601e-01 +9.0112e-01
190 +6.042088637e+02 +6.042088637e+02 +6.595488637e+02 +6.595488637e+02 +6.6939e-01 +1.5742e+00 +4.0982e-01 -4.4259e-01 +9.1656e-01 -8.3590e-01 -1.2800e+00 -1.2320e+00 -3.1743e-01 +8.3686e-01 -8.3336e-03 -2.5980e-02 -1.9157e-01 -1.4421e+00 -9.8657e-01 -4.2192e-01 -6.4490e-01 +2.1515e+00 +4.9936e-01 +5.9279e-01
232 +3.465045545e+02 +3.465045545e+02 +4.018445545e+02 +4.018445545e+02 +5.0400e-01 +1.5211e+00 +3.3567e-01 -5.1005e-01 +7.8819e-01 -1.1157e+00 -1.2263e+00 -1.1778e+00 -2.5161e-01 +7.2876e-01 -1.0826e-01 -7.2822e-02 +3.6572e-02 -1.2685e+00 -7.6995e-01 -6.0632e-01 -7.1366e-01 +2.0410e+00 +4.2813e-01 +3.1297e-01
316 +2.482813862e+02 +2.482813862e+02 +3.036213862e+02 +3.036213862e+02 +6.0039e-01 +1.5636e+00 +1.8941e-01 -4.4043e-01 +7.3056e-01 -9.7735e-01 -1.1852e+00 -1.2614e+00 -3.8027e-01 +8.8863e-01 -8.1565e-02 -1.2931e-01 +1.1124e-01 -1.3243e+00 -7.0838e-01 -3.6879e-01 -8.7377e-01 +2.1083e+00 +4.7229e-01 +4.6666e-01
400 +1.573209076e+02 +1.573209076e+02 +2.126609076e+02 +2.126609076e+02 +3.2214e-01 +1.4628e+00 +1.4391e-01 -4.7147e-01 +5.5170e-01 -1.1821e+00 -1.0893e+00 -1.1598e+00 -3.2305e-01 +8.2054e-01 +2.2690e-01 -4.0348e-02 +3.3608e-01 -9.3795e-01 -4.2962e-01 -4.3146e-01 -8.8985e-01 +2.1207e+00 +2.6158e-01 +2.5857e-01
841 +9.944916011e+01 +9.944916011e+01 +1.547891601e+02 +1.547891601e+02 +2.6709e-01 +1.3965e+00 -2.8133e-01 -5.0931e-01 +4.6183e-01 -1.1528e+00 -1.1562e+00 -9.7221e-01 -2.8941e-01 +1.0959e+00 +4.8025e-01 -2.5726e-01 +1.5055e-01 -6.4878e-01 -2.2337e-01 -5.3250e-01 -8.3794e-01 +2.3068e+00 +3.0970e-01 +2.7414e-01
3592 +6.256694098e+01 +6.256694098e+01 +1.179069410e+02 +1.179069410e+02 +3.9032e-01 +1.9879e-01 +2.0205e-01 -1.9634e-01 +2.0653e-01 +3.8261e-01 +1.7485e-01 +6.4479e-01 +6.3596e-01 -5.3719e-01 -5.8770e-02 -2.3565e-01 +2.8378e-01 +2.6884e-01 -5.7361e-01 +4.3191e-01 -5.0483e-01 -1.5109e-01 +1.2691e-02 -2.9210e-02
3718 +3.425385080e+01 +3.425385080e+01 +8.959385080e+01 +8.959385080e+01 +1.3070e-01 +3.2618e-01 +3.6409e-01 +2.7356e-01 -3.9080e-01 +5.4898e-01 +1.8762e-01 +9.0880e-01 +7.3471e-01 -6.1495e-01 -4.6629e-02 -1.9589e-01 +3.7511e-01 +2.9860e-01 -4.9307e-01 +4.0541e-01 -2.3864e-01 -2.8549e-01 -5.7330e-02 +4.2570e-03
3760 +1.681281057e+01 +1.681281057e+01 +7.215281057e+01 +7.215281057e+01 +1.5878e-01 +3.8548e-01 +5.1513e-01 +5.1793e-01 -6.0436e-01 +4.4553e-01 +9.4257e-02 +1.0530e+00 +7.4295e-01 -5.6191e-01 -2.3096e-02 -1.7174e-01 +4.8127e-01 +2.7983e-01 -4.2488e-01 +2.6503e-01 -2.9021e-01 -1.4701e-01 -6.2184e-02 +4.0139e-02
3781 +1.444730519e+01 +1.444730519e+01 +6.978730519e+01 +6.978730519e+01 +1.0285e-01 +3.1654e-01 +5.6572e-01 +6.8317e-01 -7.6836e-01 +4.4761e-01 +1.0893e-01 +1.0636e+00 +7.1442e-01 -5.1536e-01 -2.6201e-02 -9.1603e-02 +5.4043e-01 +2.4423e-01 -3.8763e-01 +2.1144e-01 -1.8329e-01 -1.3962e-01 -3.6841e-02 -2.8073e-02
3823 +9.705330937e+00 +9.705330937e+00 +6.504533094e+01 +6.504533094e+01 +1.0268e-01 +4.1841e-01 +5.5039e-01 +5.6817e-01 -6.8921e-01 +4.1541e-01 +4.0512e-02 +1.0300e+00 +7.1196e-01 -4.5022e-01 -3.7450e-02 -1.1108e-01 +5.4671e-01 +1.7692e-01 -4.3323e-01 +2.5671e-01 -2.0301e-01 -1.2033e-01 +1.5965e-02 +8.9565e-03
4180 +6.026574305e+00 +6.026574305e+00 +6.136657430e+01 +6.136657430e+01 +5.9723e-01 -5.1233e-01 +8.7200e-01 +6.4728e-01 -8.6348e-02 +2.9240e-01 +3.4219e-01 +8.8056e-01 +5.4578e-01 -5.7848e-01 -6.8306e-02 -1.3134e-01 +3.1969e-01 +2.5306e-01 -2.4826e-01 +1.6493e-01 -3.7061e-01 -4.4765e-01 -1.8084e-01 -1.0177e-01
4390 +3.711804050e+00 +3.711804050e+00 +5.905180405e+01 +5.905180405e+01 +6.0351e-01 -6.9778e-01 +7.0824e-01 +5.8876e-01 +1.9630e-01 +2.0009e-01 +3.7308e-01 +4.5916e-01 +6.2220e-01 -7.9844e-01 -3.2478e-01 -1.9623e-01 -9.5238e-03 +4.5137e-01 -2.4258e-03 +8.7296e-02 -2.6206e-01 -5.6446e-01 -4.1402e-01 +9.0648e-02
4474 +2.474519556e+00 +2.474519556e+00 +5.781451956e+01 +5.781451956e+01 +5.8470e-01 -6.2210e-01 +4.8333e-01 +3.8408e-01 +4.8628e-01 +2.3885e-01 +4.1434e-01 +2.9026e-01 +5.9882e-01 -8.8134e-01 -3.3997e-01 -3.2096e-01 -1.8025e-01 +5.2081e-01 -1.1916e-02 +1.7048e-01 -2.7979e-01 -5.3313e-01 -5.2280e-01 +2.0668e-01
4600 +1.455260339e+00 +1.455260339e+00 +5.679526034e+01 +5.679526034e+01 +6.3139e-01 -5.8965e-01 +3.2784e-01 +1.7479e-01 +6.9769e-01 +2.1280e-01 +4.1361e-01 +1.2872e-01 +5.9981e-01 -8.8931e-01 -3.2728e-01 -3.3027e-01 -2.6354e-01 +5.6916e-01 -8.0325e-02 +2.0034e-01 -3.0103e-01 -4.2428e-01 -5.0766e-01 +2.3724e-01
4684 +9.772498853e-01 +9.772498853e-01 +5.631724989e+01 +5.631724989e+01 +6.5967e-01 -5.6306e-01 +2.5644e-01 +7.7811e-02 +7.7406e-01 +2.0143e-01 +4.0189e-01 +8.0409e-02 +6.0936e-01 -8.8422e-01 -3.3660e-01 -3.2839e-01 -2.7395e-01 +5.8732e-01 -1.0915e-01 +2.0700e-01 -3.2723e-01 -3.8338e-01 -4.8445e-01 +2.4340e-01
4747 +5.604838672e-01 +5.604838672e-01 +5.590048387e+01 +5.590048387e+01 +7.1050e-01 -5.3566e-01 +1.6016e-01 -3.0362e-02 +8.6467e-01 +1.2784e-01 +3.8998e-01 -1.4202e-02 +6.1291e-01 -8.6190e-01 -3.6188e-01 -3.3474e-01 -2.6592e-01 +5.8724e-01 -1.4642e-01 +1.8178e-01 -3.9042e-01 -2.8256e-01 -4.3146e-01 +2.2399e-01
4789 +3.537338260e-01 +3.537338260e-01 +5.569373383e+01 +5.569373383e+01 +7.6002e-01 -5.0140e-01 +1.1544e-01 -9.7964e-02 +9.4965e-01 +1.4409e-02 +3.6056e-01 -1.3590e-01 +6.2020e-01 -8.3637e-01 -3.6900e-01 -3.3642e-01 -2.5637e-01 +5.7289e-01 -1.7678e-01 +1.3792e-01 -4.6122e-01 -1.3470e-01 -4.0567e-01 +2.0626e-01
4810 +2.023458356e-01 +2.023458356e-01 +5.554234584e+01 +5.554234584e+01 +7.9652e-01 -4.8037e-01 +7.6969e-02 -1.4754e-01 +9.9961e-01 -4.7676e-02 +3.4669e-01 -1.9626e-01 +6.1640e-01 -8.1074e-01 -3.6843e-01 -3.3708e-01 -2.4700e-01 +5.6183e-01 -2.0327e-01 +1.1327e-01 -5.0692e-01 -4.6234e-02 -3.7357e-01 +1.8976e-01
4831 +1.500021959e-01 +1.500021959e-01 +5.549000220e+01 +5.549000220e+01 +8.0251e-01 -4.7997e-01 +7.8557e-02 -1.4611e-01 +1.0058e+00 -5.5081e-02 +3.4188e-01 -2.0543e-01 +6.1191e-01 -8.0681e-01 -3.6761e-01 -3.3928e-01 -2.4922e-01 +5.6044e-01 -2.0012e-01 +1.0938e-01 -5.1055e-01 -3.6851e-02 -3.7435e-01 +1.9246e-01
4873 +7.017903905e-02 +7.017903905e-02 +5.541017904e+01 +5.541017904e+01 +8.4406e-01 -4.6093e-01 +6.5826e-02 -1.7109e-01 +1.0587e+00 -1.4913e-01 +3.1803e-01 -2.9105e-01 +6.0852e-01 -7.7924e-01 -3.6466e-01 -3.3973e-01 -2.3699e-01 +5.4285e-01 -2.1878e-01 +6.7990e-02 -5.6381e-01 +8.2121e-02 -3.5711e-01 +1.7683e-01
4915 +4.646171134e-02 +4.646171134e-02 +5.538646171e+01 +5.538646171e+01 +8.6329e-01 -4.4597e-01 +5.7722e-02 -1.8759e-01 +1.0854e+00 -1.9489e-01 +3.0406e-01 -3.3575e-01 +6.0674e-01 -7.6552e-01 -3.6122e-01 -3.4122e-01 -2.3295e-01 +5.3339e-01 -2.2873e-01 +4.9360e-02 -5.9189e-01 +1.4369e-01 -3.4853e-01 +1.6969e-01
4936 +2.112065464e-02 +2.112065464e-02 +5.536112065e+01 +5.536112065e+01 +8.7722e-01 -4.3100e-01 +5.6150e-02 -1.9520e-01 +1.1032e+00 -2.3427e-01 +2.8965e-01 -3.7469e-01 +6.0610e-01 -7.5474e-01 -3.5769e-01 -3.4247e-01 -2.3017e-01 +5.2384e-01 -2.3364e-01 +3.2318e-02 -6.1473e-01 +1.9717e-01 -3.4498e-01 +1.6510e-01
4957 +1.235312418e-02 +1.235312418e-02 +5.535235312e+01 +5.535235312e+01 +8.9403e-01 -4.1930e-01 +5.5095e-02 -2.0215e-01 +1.1223e+00 -2.7544e-01 +2.7660e-01 -4.1116e-01 +6.0456e-01 -7.4195e-01 -3.5467e-01 -3.4239e-01 -2.2452e-01 +5.1402e-01 -2.4009e-01 +1.3586e-02 -6.3892e-01 +2.5067e-01 -3.3911e-01 +1.5840e-01
4978 +5.626197681e-03 +5.626197681e-03 +5.534562620e+01 +5.534562620e+01 +9.0246e-01 -4.1359e-01 +5.9200e-02 -2.0175e-01 +1.1312e+00 -2.9728e-01 +2.6935e-01 -4.2938e-01 +6.0298e-01 -7.3510e-01 -3.5074e-01 -3.4196e-01 -2.2170e-01 +5.0836e-01 -2.4299e-01 +3.5443e-03 -6.5105e-01 +2.7946e-01 -3.3843e-01 +1.5520e-01
4999 +9.698121177e-04 +9.698121177e-04 +5.534096981e+01 +5.534096981e+01 +9.1677e-01 -4.0422e-01 +5.7558e-02 -2.0840e-01 +1.1499e+00 -3.3307e-01 +2.5875e-01 -4.6350e-01 +6.0108e-01 -7.2505e-01 -3.4709e-01 -3.4304e-01 -2.1901e-01 +5.0091e-01 -2.4876e-01 -1.1774e-02 -6.7066e-01 +3.2680e-01 -3.3479e-01 +1.5081e-01
5020 +3.239469122e-04 +3.239469122e-04 +5.534032395e+01 +5.534032395e+01 +9.1707e-01 -4.0386e-01 +5.8175e-02 -2.0800e-01 +1.1498e+00 -3.3512e-01 +2.5795e-01 -4.6529e-01 +6.0094e-01 -7.2452e-01 -3.4673e-01 -3.4318e-01 -2.1903e-01 +5.0038e-01 -2.4863e-01 -1.2650e-02 -6.7118e-01 +3.2916e-01 -3.3471e-01 +1.5078e-01
5041 +5.801598196e-05 +5.801598196e-05 +5.534005802e+01 +5.534005802e+01 +9.2021e-01 -4.0127e-01 +5.8604e-02 -2.0903e-01 +1.1537e+00 -3.4360e-01 +2.5512e-01 -4.7295e-01 +6.0052e-01 -7.2195e-01 -3.4558e-01 -3.4320e-01 -2.1817e-01 +4.9831e-01 -2.4991e-01 -1.6367e-02 -6.7594e-01 +3.4039e-01 -3.3405e-01 +1.4960e-01
5062 +5.921134431e-06 +5.921134431e-06 +5.534000592e+01 +5.534000592e+01 +9.2240e-01 -3.9957e-01 +5.8882e-02 -2.0952e-01 +1.1563e+00 -3.4927e-01 +2.5329e-01 -4.7813e-01 +6.0022e-01 -7.2031e-01 -3.4488e-01 -3.4329e-01 -2.1759e-01 +4.9692e-01 -2.5068e-01 -1.8911e-02 -6.7918e-01 +3.4798e-01 -3.3370e-01 +1.4883e-01
5083 +3.628534508e-06 +3.628534508e-06 +5.534000363e+01 +5.534000363e+01 +9.2277e-01 -3.9936e-01 +5.8975e-02 -2.0967e-01 +1.1567e+00 -3.5010e-01 +2.5297e-01 -4.7888e-01 +6.0021e-01 -7.2005e-01 -3.4473e-01 -3.4321e-01 -2.1749e-01 +4.9675e-01 -2.5083e-01 -1.9282e-02 -6.7964e-01 +3.4912e-01 -3.3360e-01 +1.4872e-01
5104 +2.213047168e-08 +2.213047168e-08 +5.534000002e+01 +5.534000002e+01 +9.2251e-01 -3.9952e-01 +5.8937e-02 -2.0958e-01 +1.1564e+00 -3.4953e-01 +2.5318e-01 -4.7834e-01 +6.0022e-01 -7.2022e-01 -3.4481e-01 -3.4325e-01 -2.1756e-01 +4.9688e-01 -2.5074e-01 -1.9020e-02 -6.7931e-01 +3.4832e-01 -3.3366e-01 +1.4880e-01
5125 +5.942233372e-09 +5.942233372e-09 +5.534000001e+01 +5.534000001e+01 +9.2253e-01 -3.9951e-01 +5.8935e-02 -2.0959e-01 +1.1564e+00 -3.4958e-01 +2.5316e-01 -4.7840e-01 +6.0022e-01 -7.2021e-01 -3.4481e-01 -3.4325e-01 -2.1756e-01 +4.9686e-01 -2.5074e-01 -1.9047e-02 -6.7934e-01 +3.4840e-01 -3.3365e-01 +1.4879e-01
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.014730464e+05 +2.014730464e+05 +2.013827164e+05 +2.013827164e+05 +1.3748e+00 +2.6634e+00 +2.9552e+00 -9.4142e-01 +3.5299e+00 +1.6456e+00 +1.7131e+00 +8.2627e-01 +1.9120e-01 -2.0249e+00 +2.9566e+00 +2.5860e+00 +6.9233e-01 -1.3187e+00 +1.4254e-01 +7.2028e-01 -3.6666e+00 +6.5408e-01 -3.1399e+00 -2.2482e+00
22 +7.434853479e+04 +7.434853479e+04 +7.425820479e+04 +7.425820479e+04 +1.0437e+00 +2.2813e+00 +2.9726e+00 -5.6256e-01 +2.5299e+00 +9.9437e-01 +1.8141e+00 +6.1351e-01 -5.2727e-02 -1.6756e+00 +2.6760e+00 +1.8427e+00 +3.0238e-01 -1.2678e+00 +1.2623e-01 +5.6201e-01 -2.9556e+00 +9.6095e-01 -2.7067e+00 -1.9072e+00
