% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
106 +7.484739774e+01 +7.484739774e+01 +6.854739774e+01 +6.854739774e+01 -2.6277e+00 +1.3933e+00 -5.0303e-01 -2.6717e-01 -3.1242e+00 +1.2154e+00 +1.3127e-01 -2.8202e+00 -6.3189e-01 +2.7437e+00 -1.5742e+00 +1.3099e-01 -1.3611e+00 +1.1498e+00 -2.1370e+00 +1.8053e+00 -1.9535e+00 -1.9017e+00 -1.3472e+00 -1.7293e+00
127 +6.164746271e+00 +6.164746271e+00 -1.352537286e-01 -1.352537286e-01 -2.4436e+00 +1.1282e+00 -5.0311e-01 -3.0129e-01 -3.0036e+00 +1.1125e+00 +3.0892e-01 -2.8409e+00 -5.4999e-01 +2.7039e+00 -1.4753e+00 +2.0855e-01 -1.4096e+00 +1.1434e+00 -2.1126e+00 +1.8048e+00 -1.9482e+00 -1.8801e+00 -1.3367e+00 -1.6868e+00
274 +3.436648488e+00 +3.436648488e+00 -2.863351512e+00 -2.863351512e+00 -2.3133e+00 +8.4511e-01 -4.8546e-01 -4.0019e-01 -2.8353e+00 +9.3090e-01 +4.6244e-01 -2.5160e+00 -3.7280e-01 +2.6865e+00 -1.3103e+00 +3.9153e-01 -1.4734e+00 +1.1072e+00 -2.0887e+00 +1.7175e+00 -1.9027e+00 -1.7534e+00 -1.3105e+00 -1.6688e+00
547 +2.426477505e+00 +2.426477505e+00 -3.873522495e+00 -3.873522495e+00 -2.4830e+00 +9.9206e-01 -4.4407e-01 -4.7683e-01 -2.8179e+00 +8.5358e-01 +3.5824e-01 -2.4992e+00 -2.5044e-01 +2.7403e+00 -1.3695e+00 +4.5416e-01 -1.4388e+00 +1.0191e+00 -2.0398e+00 +1.6154e+00 -1.7908e+00 -1.7766e+00 -1.2497e+00 -1.6653e+00
4789 +1.566957451e+00 +1.566957451e+00 -4.733042549e+00 -4.733042549e+00 -2.5005e+00 -3.2535e+00 +1.6962e+00 +4.4108e-04 -2.7214e+00 +1.1542e-01 +2.6652e+00 +1.0509e+00 +2.8988e+00 +8.7201e-01 -2.4304e+00 +1.1542e-01 -2.6074e+00 +2.9620e-01 -2.5635e+00 +5.2869e-01 -1.4454e+00 -9.8980e-01 -1.4632e+00 -2.2894e+00
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.750824952e+04 +9.750824952e+04 +9.736328952e+04 +9.736328952e+04 +4.7855e-01 +2.5293e+00 +2.0868e+00 -4.3620e+00 +4.2965e+00 -1.1601e+00 +2.5698e+00 -2.5124e+00 -2.1890e-01 +4.9639e+00 -3.2863e+00 +3.1441e+00 -2.1555e+00 -3.2338e+00 -1.1664e+00 +3.2293e+00 -2.7306e+00 +1.3931e+00 +1.7078e+00 -3.9054e-01
22 +5.878683700e+04 +5.878683700e+04 +5.864187700e+04 +5.864187700e+04 +4.6764e-01 +2.4690e+00 +2.0335e+00 -4.3471e+00 +4.1211e+00 -1.0017e+00 +2.3096e+00 -2.2416e+00 -1.7518e-01 +4.7751e+00 -2.9886e+00 +3.2219e+00 -1.6312e+00 -2.2338e+00 -5.8732e-01 +3.1383e+00 -2.6515e+00 +8.4719e-01 +1.7445e+00 -5.3686e-01
43 +4.078831987e+03 +4.078831987e+03 +3.933871987e+03 +3.933871987e+03 +4.0509e-01 +2.1203e+00 +1.7280e+00 -4.2117e+00 +3.1635e+00 -2.4284e-01 +1.0342e+00 -8.9087e-01 +6.7768e-02 +3.7352e+00 -1.4813e+00 +3.4185e+00 -1.9035e-01 +7.5633e-01 +7.1310e-01 +2.4505e+00 -1.9449e+00 -4.8536e-01 +1.7711e+00 -6.5175e-01
64 +1.523982679e+03 +1.523982679e+03 +1.379022679e+03 +1.379022679e+03 +3.7739e-01 +1.9611e+00 +1.5888e+00 -4.0867e+00 +2.7860e+00 -7.1057e-02 +7.0261e-01 -5.0405e-01 +1.5075e-01 +3.3444e+00 -1.0539e+00 +3.3003e+00 -1.0175e-01 +9.4277e-01 +7.8952e-01 +2.4029e+00 -1.9007e+00 -5.8408e-01 +1.8039e+00 -7.8391e-01
85 +3.470601108e+02 +3.470601108e+02 +2.021001108e+02 +2.021001108e+02 +3.4044e-01 +1.7411e+00 +1.3909e+00 -3.8483e+00 +2.3002e+00 +2.5688e-02 +4.3057e-01 -1.4362e-01 +2.2096e-01 +2.9156e+00 -6.2079e-01 +3.0709e+00 -4.9053e-03 +1.1439e+00 +8.7527e-01 +2.3554e+00 -1.8527e+00 -6.7468e-01 +1.8109e+00 -8.1351e-01
106 +1.476772525e+02 +1.476772525e+02 +2.717252521e+00 +2.717252521e+00 +3.2540e-01 +1.6418e+00 +1.2911e+00 -3.6783e+00 +2.0769e+00 +5.7315e-02 +3.5577e-01 -4.3138e-02 +2.1403e-01 +2.8121e+00 -5.1885e-01 +2.9658e+00 +2.6923e-02 +1.2087e+00 +9.0311e-01 +2.3406e+00 -1.8379e+00 -7.0525e-01 +1.8144e+00 -8.2730e-01
127 +2.226138238e+01 +2.226138238e+01 -1.226986176e+02 -1.226986176e+02 +3.0970e-01 +1.5221e+00 +1.1507e+00 -3.4030e+00 +1.7899e+00 +9.9623e-02 +2.5591e-01 +8.9224e-02 +2.1247e-01 +2.6720e+00 -3.7659e-01 +2.8774e+00 +6.9587e-02 +1.2951e+00 +9.3961e-01 +2.3212e+00 -1.8180e+00 -7.4622e-01 +1.8192e+00 -8.4529e-01
148 +6.147188712e+00 +6.147188712e+00 -1.388128113e+02 -1.388128113e+02 +3.0403e-01 +1.4769e+00 +1.0970e+00 -3.2792e+00 +1.6957e+00 +1.1581e-01 +2.1812e-01 +1.3862e-01 +2.1461e-01 +2.6195e+00 -3.2332e-01 +2.8432e+00 +8.5718e-02 +1.3273e+00 +9.5305e-01 +2.3144e+00 -1.8107e+00 -7.6191e-01 +1.8212e+00 -8.5222e-01
253 +3.744617651e+00 +3.744617651e+00 -1.412153823e+02 -1.412153823e+02 +2.9291e-01 +1.4089e+00 +1.0269e+00 -2.9506e+00 +1.4809e+00 +2.0991e-01 +6.8482e-02 +3.0213e-01 +2.7200e-01 +2.5190e+00 -1.8784e-01 +2.7034e+00 +1.7948e-01 +1.4250e+00 +9.9525e-01 +2.3532e+00 -1.7841e+00 -8.8783e-01 +1.8554e+00 -8.8146e-01
589 +2.451040462e+00 +2.451040462e+00 -1.425089595e+02 -1.425089595e+02 +2.9317e-01 +1.4808e+00 +1.0856e+00 -2.8139e+00 +1.4625e+00 +3.2829e-01 -4.6547e-02 +3.2113e-01 +2.8853e-01 +2.6515e+00 -4.8942e-02 +2.6330e+00 +2.4065e-01 +1.4298e+00 +1.1075e+00 +2.4003e+00 -1.6708e+00 -9.0681e-01 +1.8272e+00 -1.0485e+00
9157 +1.531550587e+00 +1.531550587e+00 -1.434284494e+02 -1.434284494e+02 -2.1579e+00 -2.0956e+00 +1.9820e+00 -2.2572e+00 +1.0759e+00 +1.5851e-01 -6.2594e-02 +1.9572e+00 -2.0870e+00 +2.1816e+00 +1.0945e-01 +1.1507e+00 +1.1514e-01 +2.5498e+00 +4.3334e-01 +2.5638e+00 -2.4251e-01 -2.5798e+00 +1.9704e+00 -2.1294e+00
189421 +9.967481446e-01 +9.967481446e-01 -1.439632519e+02 -1.439632519e+02 -2.1407e+00 -2.0524e+00 -2.1332e+00 +9.3869e-01 -2.8853e+00 +1.8942e+00 -2.1707e+00 +1.3591e+00 -1.6338e+00 +1.2534e-01 +1.1124e+00 +4.9174e-01 +1.1851e+00 +6.9073e-01 +1.9926e+00 +6.7553e-01 -2.4622e+00 -2.0183e+00 +2.1298e+00 -9.6225e-01
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.277684092e+04 +9.277684092e+04 +9.277054092e+04 +9.277054092e+04 -4.1661e+00 +2.2003e+00 +1.7586e-01 -5.4378e-01 +3.2661e+00 -2.9591e+00 -3.7633e+00 +3.4078e+00 +4.3160e+00 +2.8390e+00 +4.9102e+00 +1.3803e+00 -3.0615e+00 +2.0771e+00 +1.5774e+00 +4.3352e-01 +7.9572e-01 -3.8793e+00 -4.2566e+00 -2.1939e+00
22 +5.448198735e+04 +5.448198735e+04 +5.447568735e+04 +5.447568735e+04 -4.0752e+00 +2.1250e+00 +1.7580e-01 -5.0115e-01 +3.0958e+00 -3.0141e+00 -3.4429e+00 +3.0231e+00 +4.2145e+00 +2.8597e+00 +4.2764e+00 +1.3718e+00 -2.9513e+00 +2.1719e+00 +1.1220e+00 +7.4850e-01 +3.9904e-01 -3.3341e+00 -3.2566e+00 -1.9760e+00
43 +1.028943411e+04 +1.028943411e+04 +1.028313411e+04 +1.028313411e+04 -3.7004e+00 +1.8183e+00 +1.7556e-01 -3.3015e-01 +2.4126e+00 -3.2142e+00 -2.2665e+00 +1.5910e+00 +3.7659e+00 +2.8140e+00 +2.0422e+00 +1.2513e+00 -2.5656e+00 +2.3368e+00 -4.5787e-02 +1.2389e+00 -7.2835e-01 -2.4892e+00 -1.7627e+00 -2.2420e+00
64 +2.744037581e+03 +2.744037581e+03 +2.737737581e+03 +2.737737581e+03 -3.4271e+00 +1.6009e+00 +1.7546e-01 -2.1420e-01 +1.9490e+00 -3.3167e+00 -1.6419e+00 +7.8991e-01 +3.4159e+00 +2.6180e+00 +9.2971e-01 +1.2187e+00 -2.4255e+00 +2.2739e+00 -3.1956e-01 +1.3493e+00 -9.7127e-01 -2.2979e+00 -1.4234e+00 -2.2878e+00
85 +5.489455596e+02 +5.489455596e+02 +5.426455596e+02 +5.426455596e+02 -3.1361e+00 +1.3775e+00 +1.7545e-01 -1.0124e-01 +1.4967e+00 -3.3822e+00 -1.2105e+00 +1.7447e-01 +3.0637e+00 +2.3237e+00 +2.1455e-01 +1.1985e+00 -2.3371e+00 +2.2240e+00 -5.1451e-01 +1.4336e+00 -1.1531e+00 -2.1534e+00 -1.1659e+00 -2.3197e+00
106 +2.099481544e+02 +2.099481544e+02 +2.036481544e+02 +2.036481544e+02 -2.9681e+00 +1.2569e+00 +1.7553e-01 -4.5457e-02 +1.2781e+00 -3.3810e+00 -1.0800e+00 -8.2670e-03 +2.9085e+00 +2.1769e+00 +3.0851e-04 +1.1917e+00 -2.3083e+00 +2.2157e+00 -5.8251e-01 +1.4630e+00 -1.2165e+00 -2.1027e+00 -1.0754e+00 -2.3302e+00
127 +6.732155331e+01 +6.732155331e+01 +6.102155331e+01 +6.102155331e+01 -2.7867e+00 +1.1354e+00 +1.7569e-01 +7.0230e-03 +1.0799e+00 -3.3472e+00 -9.7412e-01 -1.4860e-01 +2.7960e+00 +2.0805e+00 -1.8028e-01 +1.1861e+00 -2.2842e+00 +2.2081e+00 -6.3888e-01 +1.4874e+00 -1.2694e+00 -2.0603e+00 -1.0002e+00 -2.3392e+00
148 +2.505715937e+01 +2.505715937e+01 +1.875715937e+01 +1.875715937e+01 -2.6478e+00 +1.0517e+00 +1.7591e-01 +4.0467e-02 +9.6121e-01 -3.2946e+00 -9.0509e-01 -2.4148e-01 +2.7286e+00 +2.0231e+00 -2.9689e-01 +1.1824e+00 -2.2688e+00 +2.2027e+00 -6.7492e-01 +1.5031e+00 -1.3031e+00 -2.0326e+00 -9.5139e-01 -2.3454e+00
169 +1.202448846e+01 +1.202448846e+01 +5.724488463e+00 +5.724488463e+00 -2.5715e+00 +1.0153e+00 +1.7612e-01 +5.4978e-02 +9.1642e-01 -3.2447e+00 -8.7364e-01 -2.8369e-01 +2.6964e+00 +1.9952e+00 -3.4914e-01 +1.1808e+00 -2.2619e+00 +2.1998e+00 -6.9079e-01 +1.5102e+00 -1.3179e+00 -2.0199e+00 -9.2951e-01 -2.3484e+00
190 +4.569398497e+00 +4.569398497e+00 -1.730601503e+00 -1.730601503e+00 -2.4804e+00 +9.7298e-01 +1.7648e-01 +7.2304e-02 +8.6596e-01 -3.1730e+00 -8.3677e-01 -3.3302e-01 +2.6581e+00 +1.9620e+00 -4.0970e-01 +1.1788e+00 -2.2542e+00 +2.1960e+00 -7.0905e-01 +1.5185e+00 -1.3349e+00 -2.0049e+00 -9.0420e-01 -2.3523e+00
211 +3.883509498e+00 +3.883509498e+00 -2.416490502e+00 -2.416490502e+00 -2.4606e+00 +9.6352e-01 +1.7667e-01 +7.6156e-02 +8.5631e-01 -3.1508e+00 -8.2877e-01 -3.4357e-01 +2.6495e+00 +1.9547e+00 -4.2232e-01 +1.1783e+00 -2.2527e+00 +2.1948e+00 -7.1275e-01 +1.5204e+00 -1.3384e+00 -2.0014e+00 -8.9905e-01 -2.3534e+00
442 +2.506912112e+00 +2.506912112e+00 -3.793087888e+00 -3.793087888e+00 -2.5042e+00 +1.0428e+00 +2.2107e-01 +5.8147e-02 +9.8900e-01 -2.9671e+00 -7.6281e-01 -3.6355e-01 +2.6018e+00 +1.9805e+00 -3.6068e-01 +1.1542e+00 -2.3122e+00 +2.0570e+00 -6.6891e-01 +1.5722e+00 -1.3226e+00 -1.8871e+00 -9.7199e-01 -2.4675e+00
1723 +1.564412463e+00 +1.564412463e+00 -4.735587537e+00 -4.735587537e+00 -2.5023e+00 +1.0778e+00 +3.4761e-01 -1.1955e-01 +9.5422e-01 -2.8461e+00 -5.7573e-01 -4.2793e-01 +2.5081e+00 +2.0125e+00 -1.5703e-01 +1.2240e+00 -2.3079e+00 +2.0292e+00 -5.7535e-01 +1.5852e+00 -1.3892e+00 -1.8861e+00 -9.3055e-01 -2.3942e+00
212584 +9.907731488e-01 +9.907731488e-01 -5.309226851e+00 -5.309226851e+00 +2.0898e+00 +2.2266e+00 +8.9276e-01 +2.8733e+00 -1.8850e+00 -2.1900e+00 -1.1187e+00 -2.9041e+00 -3.3536e-01 +6.2520e-01 -4.9114e-01 +2.5232e+00 -2.0254e+00 +2.1214e+00 -5.5227e-01 +1.4046e+00 -9.1253e-01 -2.4051e+00 -1.6639e+00 -1.0713e+00
