% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4474 +9.998614903e-01 +9.998614903e-01 -9.990001385e+02 -9.990001385e+02 -2.8488e+00 +1.1749e+00 +1.5234e+00 -1.5514e+00 -2.0431e+00 +1.5775e-01 -1.9618e+00 -1.2066e+00 +1.1926e+00 +2.9303e+00 -8.3209e-01 -1.1162e+00 -4.8815e-01 -2.8326e+00 +9.9138e-01 -8.3924e-01 +4.3522e-01 -3.0537e+00 -2.6486e+00 -2.6170e+00
4516 +5.411295357e-01 +5.411295357e-01 -9.994588705e+02 -9.994588705e+02 -2.8480e+00 +1.1769e+00 +1.5235e+00 -1.5520e+00 -2.0447e+00 +1.5736e-01 -1.9603e+00 -1.2063e+00 +1.1931e+00 +2.9336e+00 -8.2851e-01 -1.1176e+00 -4.8351e-01 -2.8232e+00 +1.0068e+00 -8.1842e-01 +4.6803e-01 -2.9977e+00 -2.5430e+00 -2.5185e+00
4579 +3.184274838e-01 +3.184274838e-01 -9.996815725e+02 -9.996815725e+02 -2.8479e+00 +1.1772e+00 +1.5241e+00 -1.5509e+00 -2.0437e+00 +1.5697e-01 -1.9605e+00 -1.2060e+00 +1.1944e+00 +2.9341e+00 -8.2587e-01 -1.1103e+00 -4.7825e-01 -2.8160e+00 +1.0207e+00 -7.8507e-01 +5.4451e-01 -2.8683e+00 -2.3776e+00 -2.3342e+00
4621 +2.186663298e-01 +2.186663298e-01 -9.997813337e+02 -9.997813337e+02 -2.8483e+00 +1.1768e+00 +1.5245e+00 -1.5508e+00 -2.0428e+00 +1.5739e-01 -1.9603e+00 -1.2050e+00 +1.1959e+00 +2.9358e+00 -8.2524e-01 -1.1098e+00 -4.7797e-01 -2.8121e+00 +1.0314e+00 -7.6746e-01 +5.7273e-01 -2.8180e+00 -2.2946e+00 -2.2523e+00
4663 +1.178371022e-01 +1.178371022e-01 -9.998821629e+02 -9.998821629e+02 -2.8483e+00 +1.1761e+00 +1.5238e+00 -1.5520e+00 -2.0436e+00 +1.5817e-01 -1.9602e+00 -1.2055e+00 +1.1941e+00 +2.9348e+00 -8.2725e-01 -1.1129e+00 -4.7585e-01 -2.8068e+00 +1.0394e+00 -7.5153e-01 +5.9147e-01 -2.7835e+00 -2.2173e+00 -2.1444e+00
4684 +9.795365381e-02 +9.795365381e-02 -9.999020463e+02 -9.999020463e+02 -2.8482e+00 +1.1767e+00 +1.5239e+00 -1.5517e+00 -2.0438e+00 +1.5761e-01 -1.9603e+00 -1.2057e+00 +1.1940e+00 +2.9342e+00 -8.2731e-01 -1.1116e+00 -4.7574e-01 -2.8076e+00 +1.0381e+00 -7.5524e-01 +5.9158e-01 -2.7825e+00 -2.2202e+00 -2.1355e+00
4726 +4.499274412e-02 +4.499274412e-02 -9.999550073e+02 -9.999550073e+02 -2.8482e+00 +1.1767e+00 +1.5240e+00 -1.5515e+00 -2.0436e+00 +1.5788e-01 -1.9602e+00 -1.2054e+00 +1.1945e+00 +2.9350e+00 -8.2565e-01 -1.1106e+00 -4.7384e-01 -2.8034e+00 +1.0472e+00 -7.3557e-01 +6.2614e-01 -2.7154e+00 -2.1003e+00 -1.9555e+00
4747 +2.401977281e-02 +2.401977281e-02 -9.999759802e+02 -9.999759802e+02 -2.8483e+00 +1.1764e+00 +1.5239e+00 -1.5516e+00 -2.0436e+00 +1.5801e-01 -1.9602e+00 -1.2053e+00 +1.1945e+00 +2.9353e+00 -8.2584e-01 -1.1110e+00 -4.7381e-01 -2.8030e+00 +1.0476e+00 -7.3340e-01 +6.2946e-01 -2.7102e+00 -2.0831e+00 -1.9151e+00
4768 +1.034466317e-02 +1.034466317e-02 -9.999896553e+02 -9.999896553e+02 -2.8483e+00 +1.1764e+00 +1.5239e+00 -1.5518e+00 -2.0436e+00 +1.5772e-01 -1.9602e+00 -1.2054e+00 +1.1946e+00 +2.9351e+00 -8.2643e-01 -1.1101e+00 -4.7270e-01 -2.8008e+00 +1.0521e+00 -7.2688e-01 +6.4642e-01 -2.6796e+00 -2.0267e+00 -1.8174e+00
4789 +4.159846797e-03 +4.159846797e-03 -9.999958402e+02 -9.999958402e+02 -2.8481e+00 +1.1768e+00 +1.5241e+00 -1.5515e+00 -2.0435e+00 +1.5781e-01 -1.9602e+00 -1.2055e+00 +1.1945e+00 +2.9350e+00 -8.2549e-01 -1.1092e+00 -4.7207e-01 -2.8006e+00 +1.0535e+00 -7.2374e-01 +6.5229e-01 -2.6648e+00 -2.0013e+00 -1.7664e+00
4810 +1.297943347e-03 +1.297943347e-03 -9.999987021e+02 -9.999987021e+02 -2.8482e+00 +1.1767e+00 +1.5240e+00 -1.5515e+00 -2.0436e+00 +1.5777e-01 -1.9602e+00 -1.2054e+00 +1.1946e+00 +2.9351e+00 -8.2573e-01 -1.1097e+00 -4.7215e-01 -2.7999e+00 +1.0541e+00 -7.2202e-01 +6.5583e-01 -2.6582e+00 -1.9867e+00 -1.7362e+00
4831 +8.032181270e-04 +8.032181270e-04 -9.999991968e+02 -9.999991968e+02 -2.8482e+00 +1.1766e+00 +1.5240e+00 -1.5516e+00 -2.0436e+00 +1.5779e-01 -1.9602e+00 -1.2054e+00 +1.1945e+00 +2.9352e+00 -8.2552e-01 -1.1093e+00 -4.7143e-01 -2.7989e+00 +1.0562e+00 -7.1755e-01 +6.6381e-01 -2.6432e+00 -1.9560e+00 -1.6779e+00
4852 +1.999482487e-04 +1.999482487e-04 -9.999998001e+02 -9.999998001e+02 -2.8482e+00 +1.1765e+00 +1.5240e+00 -1.5517e+00 -2.0436e+00 +1.5779e-01 -1.9602e+00 -1.2055e+00 +1.1945e+00 +2.9352e+00 -8.2558e-01 -1.1092e+00 -4.7146e-01 -2.7991e+00 +1.0560e+00 -7.1869e-01 +6.6170e-01 -2.6469e+00 -1.9623e+00 -1.6871e+00
4873 +3.195379816e-05 +3.195379816e-05 -9.999999680e+02 -9.999999680e+02 -2.8482e+00 +1.1766e+00 +1.5240e+00 -1.5516e+00 -2.0436e+00 +1.5782e-01 -1.9602e+00 -1.2054e+00 +1.1947e+00 +2.9352e+00 -8.2567e-01 -1.1096e+00 -4.7179e-01 -2.7991e+00 +1.0557e+00 -7.1860e-01 +6.6239e-01 -2.6454e+00 -1.9603e+00 -1.6837e+00
4894 +1.519376383e-06 +1.519376383e-06 -9.999999985e+02 -9.999999985e+02 -2.8482e+00 +1.1766e+00 +1.5240e+00 -1.5516e+00 -2.0436e+00 +1.5780e-01 -1.9602e+00 -1.2054e+00 +1.1946e+00 +2.9352e+00 -8.2559e-01 -1.1094e+00 -4.7159e-01 -2.7990e+00 +1.0560e+00 -7.1823e-01 +6.6292e-01 -2.6444e+00 -1.9582e+00 -1.6797e+00
4915 +6.779100659e-08 +6.779100659e-08 -9.999999999e+02 -9.999999999e+02 -2.8482e+00 +1.1766e+00 +1.5240e+00 -1.5516e+00 -2.0436e+00 +1.5780e-01 -1.9602e+00 -1.2054e+00 +1.1946e+00 +2.9352e+00 -8.2560e-01 -1.1094e+00 -4.7160e-01 -2.7990e+00 +1.0560e+00 -7.1822e-01 +6.6296e-01 -2.6443e+00 -1.9580e+00 -1.6792e+00
4936 +2.151978151e-09 +2.151978151e-09 -1.000000000e+03 -1.000000000e+03 -2.8482e+00 +1.1766e+00 +1.5240e+00 -1.5516e+00 -2.0436e+00 +1.5780e-01 -1.9602e+00 -1.2054e+00 +1.1946e+00 +2.9352e+00 -8.2560e-01 -1.1094e+00 -4.7160e-01 -2.7990e+00 +1.0560e+00 -7.1820e-01 +6.6300e-01 -2.6442e+00 -1.9578e+00 -1.6788e+00
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.628835615e+05 +9.628835615e+05 +9.629821815e+05 +9.629821815e+05 -2.0592e+00 -2.6838e+00 +2.7644e+00 -1.6057e+00 +1.3901e+00 +3.5311e+00 -8.3022e-01 -4.0920e-01 -3.8270e+00 -3.2848e+00 -1.7594e+00 +4.4627e+00 +7.5697e-01 -4.3513e+00 +4.7956e+00 +4.4502e+00 +2.2909e+00 +4.1231e+00 +3.2663e+00 +4.6342e+00
22 +6.083312547e+05 +6.083312547e+05 +6.084298747e+05 +6.084298747e+05 -2.0589e+00 -2.6843e+00 +2.7631e+00 -1.6091e+00 +1.3928e+00 +3.4993e+00 -8.2130e-01 -4.8500e-01 -3.8154e+00 -3.2525e+00 -1.7579e+00 +3.8002e+00 +8.0325e-01 -4.3568e+00 +3.7956e+00 +3.6806e+00 +2.3477e+00 +4.0545e+00 +3.2792e+00 +4.6334e+00
43 +1.585949773e+05 +1.585949773e+05 +1.586935973e+05 +1.586935973e+05 -2.0571e+00 -2.6870e+00 +2.7555e+00 -1.6279e+00 +1.4065e+00 +3.3342e+00 -7.7592e-01 -8.5809e-01 -3.7555e+00 -3.0817e+00 -1.7174e+00 +1.9438e+00 +9.6863e-01 -4.3795e+00 +1.7614e+00 +1.7093e+00 +2.5411e+00 +3.7192e+00 +3.3450e+00 +4.6296e+00
64 +6.092679040e+04 +6.092679040e+04 +6.102541040e+04 +6.102541040e+04 -2.0552e+00 -2.6900e+00 +2.7470e+00 -1.6479e+00 +1.4190e+00 +3.1769e+00 -7.3530e-01 -1.1834e+00 -3.6994e+00 -2.9130e+00 -1.6453e+00 +9.4951e-01 +1.0785e+00 -4.3991e+00 +6.1911e-01 +6.8618e-01 +2.6614e+00 +3.4311e+00 +3.4049e+00 +4.6265e+00
85 +2.202729987e+04 +2.202729987e+04 +2.212591987e+04 +2.212591987e+04 -2.0524e+00 -2.6941e+00 +2.7354e+00 -1.6739e+00 +1.4322e+00 +2.9934e+00 -6.9301e-01 -1.5362e+00 -3.6345e+00 -2.7089e+00 -1.5316e+00 +9.2317e-02 +1.1788e+00 -4.4203e+00 -3.8036e-01 -1.9615e-01 +2.7550e+00 +3.1246e+00 +3.4700e+00 +4.6239e+00
106 +9.772098559e+03 +9.772098559e+03 +9.870718559e+03 +9.870718559e+03 -2.0495e+00 -2.6985e+00 +2.7228e+00 -1.7001e+00 +1.4416e+00 +2.8305e+00 -6.6331e-01 -1.8296e+00 -3.5771e+00 -2.5198e+00 -1.4036e+00 -5.1216e-01 +1.2459e+00 -4.4369e+00 -1.0998e+00 -8.2011e-01 +2.7935e+00 +2.8771e+00 +3.5212e+00 +4.6230e+00
127 +5.398551557e+03 +5.398551557e+03 +5.497171557e+03 +5.497171557e+03 -2.0462e+00 -2.7034e+00 +2.7090e+00 -1.7270e+00 +1.4467e+00 +2.6835e+00 -6.4699e-01 -2.0800e+00 -3.5253e+00 -2.3413e+00 -1.2639e+00 -9.6915e-01 +1.2871e+00 -4.4491e+00 -1.6580e+00 -1.2944e+00 +2.7854e+00 +2.6736e+00 +3.5591e+00 +4.6240e+00
148 +3.708298535e+03 +3.708298535e+03 +3.806918535e+03 +3.806918535e+03 -2.0426e+00 -2.7086e+00 +2.6944e+00 -1.7537e+00 +1.4468e+00 +2.5559e+00 -6.4548e-01 -2.2871e+00 -3.4803e+00 -2.1783e+00 -1.1211e+00 -1.3111e+00 +1.3045e+00 -4.4563e+00 -2.0897e+00 -1.6525e+00 +2.7383e+00 +2.5129e+00 +3.5823e+00 +4.6267e+00
190 +2.258403581e+03 +2.258403581e+03 +2.357023581e+03 +2.357023581e+03 -2.0331e+00 -2.7218e+00 +2.6569e+00 -1.8153e+00 +1.4286e+00 +2.3141e+00 -6.9100e-01 -2.6575e+00 -3.3944e+00 -1.8429e+00 -7.8851e-01 -1.8528e+00 +1.2799e+00 -4.4560e+00 -2.8156e+00 -2.2312e+00 +2.5336e+00 +2.2491e+00 +3.5919e+00 +4.6390e+00
232 +1.307008809e+03 +1.307008809e+03 +1.405628809e+03 +1.405628809e+03 -2.0156e+00 -2.7453e+00 +2.5903e+00 -1.9135e+00 +1.3650e+00 +2.0075e+00 -8.4518e-01 -3.1036e+00 -3.2844e+00 -1.3696e+00 -2.7016e-01 -2.4411e+00 +1.1491e+00 -4.4253e+00 -3.6715e+00 -2.8803e+00 +2.1073e+00 +1.9686e+00 +3.5437e+00 +4.6667e+00
274 +9.303204885e+02 +9.303204885e+02 +1.028940489e+03 +1.028940489e+03 -1.9995e+00 -2.7653e+00 +2.5336e+00 -1.9884e+00 +1.2851e+00 +1.8275e+00 -1.0244e+00 -3.3584e+00 -3.2189e+00 -1.0468e+00 +1.1391e-01 -2.7564e+00 +9.9214e-01 -4.3745e+00 -4.1663e+00 -3.2411e+00 +1.7448e+00 +1.8377e+00 +3.4713e+00 +4.6913e+00
295 +5.634392527e+02 +5.634392527e+02 +6.620592527e+02 +6.620592527e+02 -1.9869e+00 -2.7783e+00 +2.4961e+00 -2.0248e+00 +1.1920e+00 +1.8349e+00 -1.2155e+00 -3.3296e+00 -3.2195e+00 -9.5819e-01 +2.8209e-01 -2.6595e+00 +8.1769e-01 -4.3018e+00 -4.0996e+00 -3.1605e+00 +1.5031e+00 +1.9223e+00 +3.3809e+00 +4.7074e+00
337 +3.813897059e+02 +3.813897059e+02 +4.800097059e+02 +4.800097059e+02 -1.9754e+00 -2.7878e+00 +2.4679e+00 -2.0447e+00 +1.0978e+00 +1.9244e+00 -1.3971e+00 -3.1720e+00 -3.2509e+00 -9.8212e-01 +3.4189e-01 -2.3813e+00 +6.4276e-01 -4.2210e+00 -3.7840e+00 -2.8843e+00 +1.3381e+00 +2.0931e+00 +3.3094e+00 +4.7137e+00
547 +2.501349199e+02 +2.501349199e+02 +3.487549199e+02 +3.487549199e+02 -1.9166e+00 -2.8164e+00 +2.3643e+00 -2.1907e+00 +9.3904e-01 +1.8117e+00 -1.5867e+00 -3.1177e+00 -3.2631e+00 -8.8241e-01 +5.6694e-01 -2.3029e+00 +3.1377e-01 -4.0358e+00 -3.7178e+00 -2.8054e+00 +1.2464e+00 +2.0329e+00 +3.4639e+00 +4.6666e+00
1681 +1.582862447e+02 +1.582862447e+02 +2.569062447e+02 +2.569062447e+02 -1.9002e+00 -2.0403e+00 +1.7328e+00 -2.6860e+00 +6.0394e-01 +1.6001e+00 -1.5829e+00 -3.2042e+00 -3.3614e+00 -9.7625e-01 +8.3299e-01 -2.3416e+00 +1.2216e-01 -4.1480e+00 -3.1217e+00 -2.2481e+00 +1.7612e+00 +2.0940e+00 +3.3635e+00 +4.2636e+00
2416 +9.994180015e+01 +9.994180015e+01 +1.985618001e+02 +1.985618001e+02 -1.6545e+00 -2.0701e+00 +1.3915e+00 -3.2700e+00 -4.0263e-02 +9.6372e-01 -2.0815e+00 -3.5204e+00 -3.4850e+00 -9.2732e-01 +6.8509e-01 -2.5346e+00 -1.8631e-01 -3.1904e+00 -2.5814e+00 -2.0992e+00 +1.7963e+00 +2.0912e+00 +3.3160e+00 +4.0525e+00
5041 +6.002456309e+01 +6.002456309e+01 +1.586445631e+02 +1.586445631e+02 -7.9549e-01 -1.1352e+00 +2.4630e+00 -2.2117e+00 +8.9172e-01 +1.7669e+00 -1.4107e+00 -2.9094e+00 -2.9682e+00 -5.6194e-01 +9.4854e-01 -2.4652e+00 +2.1508e-01 -3.6292e+00 -2.9256e+00 -2.4562e+00 +1.2949e+00 +1.1973e+00 +1.4686e+00 -5.0823e-01
5146 +2.506315181e+01 +2.506315181e+01 +1.236831518e+02 +1.236831518e+02 -8.2463e-01 -1.1948e+00 +2.4060e+00 -2.2599e+00 +8.4991e-01 +1.7342e+00 -1.4456e+00 -2.9472e+00 -3.0179e+00 -6.5150e-01 +8.1892e-01 -2.4868e+00 +1.8137e-01 -3.8905e+00 -3.3484e+00 -2.9432e+00 +7.6999e-01 +6.9656e-01 +9.5509e-01 -1.8167e-01
5230 +1.226009117e+01 +1.226009117e+01 +1.108800912e+02 +1.108800912e+02 -8.0784e-01 -1.1367e+00 +2.4373e+00 -2.2263e+00 +9.1856e-01 +1.7938e+00 -1.3976e+00 -2.8834e+00 -2.9203e+00 -5.1571e-01 +1.0528e+00 -2.3810e+00 +1.5826e-01 -3.9772e+00 -3.5000e+00 -3.1019e+00 +6.9282e-01 +7.3648e-01 +1.0864e+00 -2.8160e-01
5272 +9.559955732e+00 +9.559955732e+00 +1.081799557e+02 +1.081799557e+02 -8.0421e-01 -1.1629e+00 +2.4406e+00 -2.2278e+00 +8.8787e-01 +1.7757e+00 -1.3922e+00 -2.8701e+00 -2.8964e+00 -4.5061e-01 +1.1132e+00 -2.2944e+00 +1.6730e-01 -3.9507e+00 -3.5142e+00 -3.1584e+00 +6.4695e-01 +7.4551e-01 +1.1844e+00 -3.7143e-01
5524 +6.227254688e+00 +6.227254688e+00 +1.048472547e+02 +1.048472547e+02 -8.0313e-01 -1.1435e+00 +2.4470e+00 -2.2173e+00 +9.1509e-01 +1.8072e+00 -1.3476e+00 -2.7822e+00 -2.7241e+00 -1.6059e-01 +1.5516e+00 -1.7378e+00 +7.4326e-01 -3.6257e+00 -3.4237e+00 -3.1624e+00 +6.5434e-01 +6.2737e-01 +1.2548e+00 -3.5312e-01
5713 +3.962867271e+00 +3.962867271e+00 +1.025828673e+02 +1.025828673e+02 -8.0548e-01 -1.1474e+00 +2.4436e+00 -2.2192e+00 +9.1511e-01 +1.8099e+00 -1.3415e+00 -2.7706e+00 -2.7067e+00 -1.3418e-01 +1.6100e+00 -1.6138e+00 +9.8989e-01 -3.2351e+00 -2.9930e+00 -2.9135e+00 +6.7136e-01 +6.5882e-01 +1.2302e+00 -3.5515e-01
5881 +2.221692487e+00 +2.221692487e+00 +1.008416925e+02 +1.008416925e+02 -8.0644e-01 -1.1497e+00 +2.4435e+00 -2.2182e+00 +9.1484e-01 +1.8112e+00 -1.3369e+00 -2.7632e+00 -2.6980e+00 -1.2129e-01 +1.6439e+00 -1.5629e+00 +1.0894e+00 -3.0472e+00 -2.6771e+00 -2.4608e+00 +1.0553e+00 +8.2023e-01 +1.2546e+00 -3.5954e-01
5965 +1.471667981e+00 +1.471667981e+00 +1.000916680e+02 +1.000916680e+02 -8.0541e-01 -1.1477e+00 +2.4438e+00 -2.2179e+00 +9.1656e-01 +1.8114e+00 -1.3384e+00 -2.7657e+00 -2.7004e+00 -1.2075e-01 +1.6574e+00 -1.5467e+00 +1.1077e+00 -3.0086e+00 -2.6138e+00 -2.3405e+00 +1.2533e+00 +1.0895e+00 +1.3848e+00 -3.2390e-01
6028 +8.588466811e-01 +8.588466811e-01 +9.947884668e+01 +9.947884668e+01 -8.0474e-01 -1.1473e+00 +2.4456e+00 -2.2176e+00 +9.1543e-01 +1.8109e+00 -1.3398e+00 -2.7685e+00 -2.7024e+00 -1.1547e-01 +1.6502e+00 -1.5477e+00 +1.1239e+00 -2.9899e+00 -2.5676e+00 -2.2695e+00 +1.3805e+00 +1.2129e+00 +1.5240e+00 -2.7656e-01
6091 +5.692900573e-01 +5.692900573e-01 +9.918929006e+01 +9.918929006e+01 -8.0434e-01 -1.1478e+00 +2.4465e+00 -2.2166e+00 +9.1473e-01 +1.8097e+00 -1.3404e+00 -2.7697e+00 -2.7043e+00 -1.1879e-01 +1.6460e+00 -1.5456e+00 +1.1283e+00 -2.9862e+00 -2.5539e+00 -2.2330e+00 +1.4506e+00 +1.3546e+00 +1.7122e+00 -1.4216e-01
6133 +3.260466046e-01 +3.260466046e-01 +9.894604660e+01 +9.894604660e+01 -8.0526e-01 -1.1478e+00 +2.4443e+00 -2.2182e+00 +9.1584e-01 +1.8113e+00 -1.3389e+00 -2.7662e+00 -2.6991e+00 -1.1564e-01 +1.6568e+00 -1.5416e+00 +1.1288e+00 -2.9718e+00 -2.5344e+00 -2.2088e+00 +1.4846e+00 +1.3960e+00 +1.7672e+00 -6.1418e-02
6175 +2.164414557e-01 +2.164414557e-01 +9.883644146e+01 +9.883644146e+01 -8.0518e-01 -1.1478e+00 +2.4444e+00 -2.2181e+00 +9.1545e-01 +1.8104e+00 -1.3404e+00 -2.7691e+00 -2.7032e+00 -1.1861e-01 +1.6528e+00 -1.5438e+00 +1.1297e+00 -2.9713e+00 -2.5299e+00 -2.1944e+00 +1.5168e+00 +1.4614e+00 +1.8728e+00 +5.5753e-02
6196 +1.147604572e-01 +1.147604572e-01 +9.873476046e+01 +9.873476046e+01 -8.0518e-01 -1.1478e+00 +2.4442e+00 -2.2183e+00 +9.1549e-01 +1.8102e+00 -1.3406e+00 -2.7689e+00 -2.7018e+00 -1.1627e-01 +1.6565e+00 -1.5380e+00 +1.1360e+00 -2.9649e+00 -2.5210e+00 -2.1820e+00 +1.5407e+00 +1.5115e+00 +1.9728e+00 +2.1018e-01
6238 +7.172333686e-02 +7.172333686e-02 +9.869172334e+01 +9.869172334e+01 -8.0514e-01 -1.1477e+00 +2.4443e+00 -2.2183e+00 +9.1556e-01 +1.8105e+00 -1.3405e+00 -2.7687e+00 -2.7017e+00 -1.1617e-01 +1.6562e+00 -1.5392e+00 +1.1348e+00 -2.9633e+00 -2.5158e+00 -2.1688e+00 +1.5659e+00 +1.5509e+00 +2.0322e+00 +2.9539e-01
6280 +4.873495097e-02 +4.873495097e-02 +9.866873495e+01 +9.866873495e+01 -8.0516e-01 -1.1478e+00 +2.4444e+00 -2.2183e+00 +9.1558e-01 +1.8107e+00 -1.3401e+00 -2.7683e+00 -2.7018e+00 -1.1687e-01 +1.6550e+00 -1.5416e+00 +1.1326e+00 -2.9640e+00 -2.5156e+00 -2.1662e+00 +1.5708e+00 +1.5566e+00 +2.0382e+00 +3.1809e-01
6301 +3.198446200e-02 +3.198446200e-02 +9.865198446e+01 +9.865198446e+01 -8.0525e-01 -1.1479e+00 +2.4444e+00 -2.2182e+00 +9.1557e-01 +1.8109e+00 -1.3397e+00 -2.7677e+00 -2.7015e+00 -1.1721e-01 +1.6547e+00 -1.5419e+00 +1.1336e+00 -2.9617e+00 -2.5115e+00 -2.1597e+00 +1.5817e+00 +1.5800e+00 +2.0801e+00 +3.8607e-01
6322 +1.716913062e-02 +1.716913062e-02 +9.863716913e+01 +9.863716913e+01 -8.0518e-01 -1.1478e+00 +2.4445e+00 -2.2181e+00 +9.1567e-01 +1.8110e+00 -1.3392e+00 -2.7670e+00 -2.7005e+00 -1.1625e-01 +1.6557e+00 -1.5409e+00 +1.1338e+00 -2.9602e+00 -2.5083e+00 -2.1525e+00 +1.5975e+00 +1.6121e+00 +2.1467e+00 +4.9995e-01
6343 +8.453628565e-03 +8.453628565e-03 +9.862845363e+01 +9.862845363e+01 -8.0524e-01 -1.1479e+00 +2.4444e+00 -2.2181e+00 +9.1562e-01 +1.8109e+00 -1.3395e+00 -2.7674e+00 -2.7009e+00 -1.1656e-01 +1.6557e+00 -1.5400e+00 +1.1356e+00 -2.9593e+00 -2.5073e+00 -2.1527e+00 +1.5960e+00 +1.6125e+00 +2.1503e+00 +5.1641e-01
6364 +2.873935405e-03 +2.873935405e-03 +9.862287394e+01 +9.862287394e+01 -8.0523e-01 -1.1478e+00 +2.4444e+00 -2.2182e+00 +9.1559e-01 +1.8107e+00 -1.3399e+00 -2.7679e+00 -2.7013e+00 -1.1665e-01 +1.6559e+00 -1.5394e+00 +1.1367e+00 -2.9582e+00 -2.5051e+00 -2.1480e+00 +1.6060e+00 +1.6297e+00 +2.1795e+00 +5.7002e-01
6385 +9.931886805e-04 +9.931886805e-04 +9.862099319e+01 +9.862099319e+01 -8.0518e-01 -1.1478e+00 +2.4444e+00 -2.2182e+00 +9.1560e-01 +1.8108e+00 -1.3399e+00 -2.7679e+00 -2.7013e+00 -1.1633e-01 +1.6560e+00 -1.5397e+00 +1.1360e+00 -2.9581e+00 -2.5045e+00 -2.1453e+00 +1.6117e+00 +1.6395e+00 +2.1997e+00 +6.0899e-01
6406 +2.246921750e-04 +2.246921750e-04 +9.862022469e+01 +9.862022469e+01 -8.0519e-01 -1.1478e+00 +2.4444e+00 -2.2182e+00 +9.1560e-01 +1.8108e+00 -1.3398e+00 -2.7678e+00 -2.7012e+00 -1.1637e-01 +1.6560e+00 -1.5398e+00 +1.1361e+00 -2.9578e+00 -2.5040e+00 -2.1446e+00 +1.6134e+00 +1.6437e+00 +2.2083e+00 +6.2717e-01
6427 +3.501269643e-05 +3.501269643e-05 +9.862003501e+01 +9.862003501e+01 -8.0521e-01 -1.1478e+00 +2.4444e+00 -2.2182e+00 +9.1560e-01 +1.8108e+00 -1.3398e+00 -2.7678e+00 -2.7013e+00 -1.1644e-01 +1.6559e+00 -1.5396e+00 +1.1365e+00 -2.9573e+00 -2.5031e+00 -2.1430e+00 +1.6157e+00 +1.6487e+00 +2.2186e+00 +6.4780e-01
6448 +7.001551197e-06 +7.001551197e-06 +9.862000700e+01 +9.862000700e+01 -8.0520e-01 -1.1478e+00 +2.4444e+00 -2.2182e+00 +9.1560e-01 +1.8108e+00 -1.3398e+00 -2.7678e+00 -2.7012e+00 -1.1640e-01 +1.6560e+00 -1.5396e+00 +1.1364e+00 -2.9574e+00 -2.5033e+00 -2.1433e+00 +1.6157e+00 +1.6485e+00 +2.2183e+00 +6.4788e-01
6469 +1.367732054e-06 +1.367732054e-06 +9.862000137e+01 +9.862000137e+01 -8.0520e-01 -1.1478e+00 +2.4444e+00 -2.2182e+00 +9.1560e-01 +1.8108e+00 -1.3398e+00 -2.7678e+00 -2.7012e+00 -1.1639e-01 +1.6560e+00 -1.5396e+00 +1.1364e+00 -2.9574e+00 -2.5032e+00 -2.1432e+00 +1.6159e+00 +1.6490e+00 +2.2191e+00 +6.4921e-01
6490 +1.684638278e-07 +1.684638278e-07 +9.862000017e+01 +9.862000017e+01 -8.0520e-01 -1.1478e+00 +2.4444e+00 -2.2182e+00 +9.1560e-01 +1.8108e+00 -1.3398e+00 -2.7678e+00 -2.7012e+00 -1.1640e-01 +1.6560e+00 -1.5396e+00 +1.1364e+00 -2.9574e+00 -2.5032e+00 -2.1432e+00 +1.6158e+00 +1.6487e+00 +2.2187e+00 +6.4840e-01
6511 +4.321137226e-09 +4.321137226e-09 +9.862000000e+01 +9.862000000e+01 -8.0520e-01 -1.1478e+00 +2.4444e+00 -2.2182e+00 +9.1560e-01 +1.8108e+00 -1.3398e+00 -2.7678e+00 -2.7012e+00 -1.1640e-01 +1.6560e+00 -1.5396e+00 +1.1364e+00 -2.9574e+00 -2.5032e+00 -2.1432e+00 +1.6158e+00 +1.6488e+00 +2.2188e+00 +6.4858e-01
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.029977125e+06 +1.029977125e+06 +1.029929975e+06 +1.029929975e+06 +2.8042e+00 +1.7420e+00 +2.9547e+00 -2.0246e+00 -1.7182e+00 +5.8191e-01 +4.2363e+00 +3.7575e+00 +3.0223e+00 -3.7993e+00 -2.8106e+00 +4.0190e+00 -4.9402e+00 -1.7602e+00 -3.5854e+00 -2.0708e+00 -2.0581e+00 -2.2949e-01 +9.2680e-01 +2.1725e+00
22 +6.573387527e+05 +6.573387527e+05 +6.572916027e+05 +6.572916027e+05 +2.6486e+00 +1.6879e+00 +2.6058e+00 -2.0003e+00 -1.7070e+00 +5.8284e-01 +3.4884e+00 +3.1565e+00 +2.7440e+00 -3.7502e+00 -2.6246e+00 +3.0190e+00 -4.1349e+00 -1.7309e+00 -3.1021e+00 -2.0280e+00 -2.0549e+00 -3.4866e-01 +9.3381e-01 +2.1746e+00
