% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
85 +3.806399172e+02 +3.806399172e+02 +4.120099172e+02 +4.120099172e+02 +5.1923e+00 -2.7412e+00 -1.8084e+00 +4.7923e+00 -5.4924e+00 -3.2557e-01 -2.6764e+00 +4.4737e+00 -3.9874e+00 +2.7404e+00 -8.0895e-01 +1.7807e+00 +8.9171e-01 +3.1109e+00 +4.8526e+00 +3.7867e-01 -2.0878e-01 -4.1788e+00 +8.6176e-01 -1.3288e+00
211 +2.097343161e+02 +2.097343161e+02 +2.411043161e+02 +2.411043161e+02 +5.3442e+00 -2.9338e+00 -2.6444e+00 +4.5802e+00 -4.4579e+00 +1.7358e-01 -3.4677e+00 +4.2076e+00 -3.8190e+00 +1.0133e+00 -4.7793e-01 +1.3687e+00 +7.5482e-01 +3.0178e+00 +3.5416e+00 +6.1087e-01 +1.9934e-01 -3.5470e+00 +6.3774e-01 -1.2488e+00
526 +1.583542392e+02 +1.583542392e+02 +1.897242392e+02 +1.897242392e+02 +5.3987e+00 -3.0314e+00 -3.1161e+00 +4.4536e+00 -3.8768e+00 +4.6306e-01 -3.9136e+00 +4.0528e+00 -3.7008e+00 +6.3055e-02 -2.9136e-01 +1.1352e+00 +6.7505e-01 +2.9778e+00 +2.7906e+00 +7.5619e-01 +4.3421e-01 -3.2071e+00 +5.1373e-01 -1.2059e+00
1198 +8.424086031e+01 +8.424086031e+01 +1.156108603e+02 +1.156108603e+02 +4.2750e+00 -1.8689e+00 -4.9714e+00 +3.7531e+00 -2.6104e+00 +8.2930e-01 -4.7209e+00 +2.9667e+00 -2.2428e+00 -1.3108e+00 -6.6126e-01 +7.6995e-01 +2.1038e-01 +2.5576e+00 +1.3457e+00 +1.4229e+00 +2.0921e+00 -3.1201e+00 +6.4260e-01 -1.5529e+00
1702 +6.167538480e+01 +6.167538480e+01 +9.304538480e+01 +9.304538480e+01 +3.3000e+00 -6.1560e-01 -4.6898e+00 +3.3741e+00 -3.0641e+00 +5.8344e-01 -4.7955e+00 +2.7807e+00 -1.4670e+00 +1.1098e-01 -9.1201e-01 +1.1635e+00 +5.1337e-02 +2.6016e+00 +1.1704e+00 +1.4908e+00 +1.9913e+00 -3.5391e+00 +7.8711e-01 -1.7104e+00
2353 +3.642726673e+01 +3.642726673e+01 +6.779726673e+01 +6.779726673e+01 +2.8746e+00 +2.5774e-02 -4.3262e+00 +3.2553e+00 -2.7543e+00 +4.4568e-01 -4.8755e+00 +2.6142e+00 -9.8741e-01 -1.1926e-02 -7.9271e-01 +1.7225e+00 -3.4102e-01 +2.4429e+00 +4.9667e-01 +1.5908e+00 +1.0985e+00 -3.0156e+00 +3.5027e-01 -1.5712e+00
2710 +2.476557378e+01 +2.476557378e+01 +5.613557378e+01 +5.613557378e+01 +2.4633e+00 +6.3254e-01 -4.0628e+00 +3.1458e+00 -2.7264e+00 +2.9635e-01 -4.8929e+00 +2.5117e+00 -5.6820e-01 +2.5878e-01 -8.0507e-01 +2.1028e+00 -5.6912e-01 +2.3468e+00 +1.5919e-01 +1.6702e+00 +5.7251e-01 -2.8594e+00 +1.4734e-01 -1.5491e+00
4138 +1.367605167e+01 +1.367605167e+01 +4.504605167e+01 +4.504605167e+01 +1.6474e+00 +1.4294e+00 -4.5630e+00 +3.0262e+00 -2.5402e+00 +1.9802e-01 -4.6150e+00 +2.2455e+00 -1.5995e-01 -1.3595e-01 -7.9661e-01 +2.5360e+00 -7.0865e-01 +2.3737e+00 -1.8338e-01 +2.1514e+00 +3.5309e-01 -2.8449e+00 +7.2520e-02 -1.6308e+00
4642 +8.745781407e+00 +8.745781407e+00 +4.011578141e+01 +4.011578141e+01 +8.1010e-01 +1.9446e+00 -4.7791e+00 +3.3030e+00 -2.3938e+00 +3.1020e-02 -4.0389e+00 +2.3141e+00 +3.3975e-02 -5.0609e-01 -8.7791e-01 +2.9019e+00 -7.7908e-01 +2.6025e+00 -3.4335e-01 +2.7743e+00 +1.6823e-03 -2.8386e+00 +1.4687e-01 -1.6879e+00
5776 +6.195184582e+00 +6.195184582e+00 +3.756518458e+01 +3.756518458e+01 +5.1268e-01 +2.1035e+00 -4.5766e+00 +3.3279e+00 -2.3051e+00 +1.4116e-01 -3.8339e+00 +2.4123e+00 +2.0257e-01 -3.4568e-01 -9.2622e-01 +2.9887e+00 -9.2246e-01 +2.6499e+00 -3.3447e-01 +2.9146e+00 -1.5082e-01 -2.9249e+00 +3.7154e-01 -1.7595e+00
6301 +3.976022817e+00 +3.976022817e+00 +3.534602282e+01 +3.534602282e+01 +4.6166e-01 +1.9325e+00 -4.3661e+00 +3.5341e+00 -2.0095e+00 +3.0523e-01 -3.5502e+00 +2.4710e+00 +1.6553e-01 -7.0446e-01 -8.1929e-01 +2.8868e+00 -1.1221e+00 +2.7369e+00 -3.0036e-01 +3.0008e+00 -1.6560e-01 -2.7612e+00 +7.0220e-01 -1.8175e+00
7015 +2.459542579e+00 +2.459542579e+00 +3.382954258e+01 +3.382954258e+01 +4.2657e-01 +2.0024e+00 -4.1494e+00 +3.5386e+00 -1.9402e+00 +3.8459e-01 -3.5392e+00 +2.3654e+00 +2.5312e-01 -4.4070e-01 -7.5964e-01 +2.8638e+00 -1.3193e+00 +2.7360e+00 -3.0556e-01 +2.9254e+00 -2.2355e-01 -2.7738e+00 +8.8983e-01 -1.8802e+00
7498 +1.385179167e+00 +1.385179167e+00 +3.275517917e+01 +3.275517917e+01 +2.9228e-01 +2.0145e+00 -4.0832e+00 +3.6456e+00 -1.9028e+00 +3.2474e-01 -3.4689e+00 +2.2429e+00 +2.3711e-01 -2.6749e-01 -7.0880e-01 +2.8781e+00 -1.4384e+00 +2.8416e+00 -3.0921e-01 +3.0435e+00 -2.6015e-01 -2.8047e+00 +1.0337e+00 -1.8880e+00
8338 +9.928233982e-01 +9.928233982e-01 +3.236282340e+01 +3.236282340e+01 +1.7739e-01 +1.9464e+00 -4.0262e+00 +3.7483e+00 -1.8620e+00 +2.9925e-01 -3.3838e+00 +2.1603e+00 +2.3059e-01 -2.2703e-01 -6.4298e-01 +2.8525e+00 -1.5589e+00 +2.9176e+00 -3.0648e-01 +3.1140e+00 -2.8345e-01 -2.8024e+00 +1.1495e+00 -1.9043e+00
9220 +6.277018792e-01 +6.277018792e-01 +3.199770188e+01 +3.199770188e+01 +3.8215e-02 +1.8652e+00 -4.0343e+00 +3.7930e+00 -1.9007e+00 +2.6277e-01 -3.3732e+00 +2.0305e+00 +2.8085e-01 -1.9048e-01 -5.8766e-01 +2.8540e+00 -1.6593e+00 +2.9919e+00 -3.1228e-01 +3.1339e+00 -2.9942e-01 -2.8512e+00 +1.1917e+00 -1.9254e+00
9997 +3.870361192e-01 +3.870361192e-01 +3.175703612e+01 +3.175703612e+01 -9.1997e-02 +1.8650e+00 -4.0598e+00 +3.7851e+00 -1.9722e+00 +2.4046e-01 -3.3951e+00 +1.9459e+00 +3.5147e-01 -1.6471e-01 -5.9366e-01 +2.8908e+00 -1.6783e+00 +3.0359e+00 -3.3474e-01 +3.1517e+00 -3.2874e-01 -2.8965e+00 +1.1884e+00 -1.9356e+00
10816 +2.483191377e-01 +2.483191377e-01 +3.161831914e+01 +3.161831914e+01 -1.1762e-01 +1.9281e+00 -4.0422e+00 +3.7410e+00 -1.9586e+00 +2.8447e-01 -3.4117e+00 +1.9855e+00 +3.8639e-01 -2.0595e-01 -6.4565e-01 +2.8990e+00 -1.6451e+00 +3.0079e+00 -3.6976e-01 +3.1413e+00 -3.6224e-01 -2.8566e+00 +1.1883e+00 -1.9502e+00
11362 +1.564831199e-01 +1.564831199e-01 +3.152648312e+01 +3.152648312e+01 -1.7245e-01 +1.8801e+00 -3.9970e+00 +3.7566e+00 -1.9586e+00 +2.7720e-01 -3.4292e+00 +1.9859e+00 +3.5910e-01 -2.0083e-01 -6.5070e-01 +2.8720e+00 -1.6836e+00 +3.0612e+00 -3.6981e-01 +3.1390e+00 -3.5706e-01 -2.8453e+00 +1.2452e+00 -1.9686e+00
12664 +9.537308286e-02 +9.537308286e-02 +3.146537308e+01 +3.146537308e+01 -1.9948e-01 +1.8980e+00 -3.9687e+00 +3.7336e+00 -1.9728e+00 +2.7624e-01 -3.4427e+00 +1.9901e+00 +3.7204e-01 -1.7671e-01 -6.7607e-01 +2.8646e+00 -1.6775e+00 +3.0576e+00 -3.9489e-01 +3.1468e+00 -3.6881e-01 -2.8593e+00 +1.2389e+00 -1.9745e+00
13777 +5.753047247e-02 +5.753047247e-02 +3.142753047e+01 +3.142753047e+01 -2.3517e-01 +1.9041e+00 -3.9475e+00 +3.7286e+00 -1.9583e+00 +2.6303e-01 -3.4488e+00 +1.9904e+00 +3.5906e-01 -1.5486e-01 -6.8813e-01 +2.8415e+00 -1.6572e+00 +3.0395e+00 -4.0708e-01 +3.1613e+00 -3.6607e-01 -2.8834e+00 +1.2360e+00 -1.9947e+00
14470 +3.456441654e-02 +3.456441654e-02 +3.140456442e+01 +3.140456442e+01 -2.5838e-01 +1.9065e+00 -3.9264e+00 +3.7208e+00 -1.9271e+00 +2.5722e-01 -3.4643e+00 +1.9875e+00 +3.3256e-01 -1.3826e-01 -6.9121e-01 +2.8104e+00 -1.6291e+00 +3.0010e+00 -4.2404e-01 +3.1786e+00 -3.5547e-01 -2.8940e+00 +1.2277e+00 -2.0163e+00
14974 +2.281106972e-02 +2.281106972e-02 +3.139281107e+01 +3.139281107e+01 -2.5468e-01 +1.9069e+00 -3.9145e+00 +3.7130e+00 -1.9288e+00 +2.6313e-01 -3.4672e+00 +1.9867e+00 +3.4015e-01 -1.3856e-01 -6.9572e-01 +2.8027e+00 -1.6334e+00 +3.0014e+00 -4.3285e-01 +3.1774e+00 -3.6178e-01 -2.8898e+00 +1.2255e+00 -2.0164e+00
16234 +1.352713166e-02 +1.352713166e-02 +3.138352713e+01 +3.138352713e+01 -2.5028e-01 +1.9052e+00 -3.9039e+00 +3.7130e+00 -1.9301e+00 +2.6763e-01 -3.4669e+00 +1.9847e+00 +3.4990e-01 -1.4015e-01 -6.9187e-01 +2.7999e+00 -1.6471e+00 +3.0126e+00 -4.4016e-01 +3.1801e+00 -3.6805e-01 -2.8754e+00 +1.2244e+00 -2.0152e+00
16465 +9.447716395e-03 +9.447716395e-03 +3.137944772e+01 +3.137944772e+01 -2.5244e-01 +1.9042e+00 -3.9012e+00 +3.7166e+00 -1.9283e+00 +2.6658e-01 -3.4671e+00 +1.9834e+00 +3.4935e-01 -1.3913e-01 -6.8817e-01 +2.7996e+00 -1.6493e+00 +3.0162e+00 -4.4143e-01 +3.1847e+00 -3.6710e-01 -2.8705e+00 +1.2243e+00 -2.0169e+00
16654 +5.892187771e-03 +5.892187771e-03 +3.137589219e+01 +3.137589219e+01 -2.5596e-01 +1.9009e+00 -3.8964e+00 +3.7237e+00 -1.9251e+00 +2.6533e-01 -3.4681e+00 +1.9831e+00 +3.4702e-01 -1.3710e-01 -6.8213e-01 +2.7981e+00 -1.6526e+00 +3.0229e+00 -4.4155e-01 +3.1927e+00 -3.6449e-01 -2.8632e+00 +1.2244e+00 -2.0205e+00
17368 +3.840686511e-03 +3.840686511e-03 +3.137384069e+01 +3.137384069e+01 -2.5947e-01 +1.8987e+00 -3.8903e+00 +3.7264e+00 -1.9236e+00 +2.6647e-01 -3.4701e+00 +1.9833e+00 +3.4717e-01 -1.3488e-01 -6.7961e-01 +2.7952e+00 -1.6553e+00 +3.0275e+00 -4.4337e-01 +3.1982e+00 -3.6368e-01 -2.8573e+00 +1.2240e+00 -2.0240e+00
17977 +2.492661699e-03 +2.492661699e-03 +3.137249266e+01 +3.137249266e+01 -2.6271e-01 +1.8989e+00 -3.8878e+00 +3.7260e+00 -1.9227e+00 +2.6754e-01 -3.4711e+00 +1.9831e+00 +3.4760e-01 -1.3345e-01 -6.8042e-01 +2.7942e+00 -1.6549e+00 +3.0272e+00 -4.4443e-01 +3.1998e+00 -3.6324e-01 -2.8571e+00 +1.2244e+00 -2.0268e+00
18859 +1.577088657e-03 +1.577088657e-03 +3.137157709e+01 +3.137157709e+01 -2.6621e-01 +1.8997e+00 -3.8860e+00 +3.7237e+00 -1.9227e+00 +2.6899e-01 -3.4713e+00 +1.9831e+00 +3.4888e-01 -1.3176e-01 -6.8281e-01 +2.7943e+00 -1.6539e+00 +3.0260e+00 -4.4514e-01 +3.2005e+00 -3.6270e-01 -2.8586e+00 +1.2257e+00 -2.0297e+00
19090 +9.849239590e-04 +9.849239590e-04 +3.137098492e+01 +3.137098492e+01 -2.6794e-01 +1.8987e+00 -3.8862e+00 +3.7245e+00 -1.9218e+00 +2.6925e-01 -3.4699e+00 +1.9833e+00 +3.4917e-01 -1.3083e-01 -6.8197e-01 +2.7964e+00 -1.6550e+00 +3.0277e+00 -4.4385e-01 +3.2023e+00 -3.6131e-01 -2.8581e+00 +1.2278e+00 -2.0315e+00
19825 +6.054512111e-04 +6.054512111e-04 +3.137060545e+01 +3.137060545e+01 -2.6882e-01 +1.8977e+00 -3.8858e+00 +3.7248e+00 -1.9211e+00 +2.6984e-01 -3.4690e+00 +1.9840e+00 +3.4985e-01 -1.3015e-01 -6.8147e-01 +2.7973e+00 -1.6555e+00 +3.0282e+00 -4.4379e-01 +3.2040e+00 -3.6051e-01 -2.8572e+00 +1.2292e+00 -2.0328e+00
20455 +3.921914221e-04 +3.921914221e-04 +3.137039219e+01 +3.137039219e+01 -2.6957e-01 +1.8960e+00 -3.8851e+00 +3.7256e+00 -1.9205e+00 +2.7019e-01 -3.4672e+00 +1.9850e+00 +3.5055e-01 -1.2922e-01 -6.8036e-01 +2.7975e+00 -1.6567e+00 +3.0287e+00 -4.4425e-01 +3.2067e+00 -3.5962e-01 -2.8558e+00 +1.2307e+00 -2.0338e+00
20833 +1.977599258e-04 +1.977599258e-04 +3.137019776e+01 +3.137019776e+01 -2.6993e-01 +1.8957e+00 -3.8843e+00 +3.7240e+00 -1.9207e+00 +2.7067e-01 -3.4671e+00 +1.9858e+00 +3.5115e-01 -1.2826e-01 -6.8085e-01 +2.7966e+00 -1.6566e+00 +3.0278e+00 -4.4554e-01 +3.2070e+00 -3.5959e-01 -2.8557e+00 +1.2307e+00 -2.0340e+00
21358 +1.531663695e-04 +1.531663695e-04 +3.137015317e+01 +3.137015317e+01 -2.7019e-01 +1.8957e+00 -3.8842e+00 +3.7236e+00 -1.9207e+00 +2.7079e-01 -3.4671e+00 +1.9860e+00 +3.5122e-01 -1.2798e-01 -6.8105e-01 +2.7964e+00 -1.6566e+00 +3.0276e+00 -4.4593e-01 +3.2072e+00 -3.5955e-01 -2.8558e+00 +1.2307e+00 -2.0341e+00
21904 +8.993204340e-05 +8.993204340e-05 +3.137008993e+01 +3.137008993e+01 -2.7076e-01 +1.8960e+00 -3.8842e+00 +3.7232e+00 -1.9209e+00 +2.7076e-01 -3.4670e+00 +1.9859e+00 +3.5099e-01 -1.2764e-01 -6.8132e-01 +2.7963e+00 -1.6570e+00 +3.0277e+00 -4.4687e-01 +3.2074e+00 -3.5959e-01 -2.8560e+00 +1.2307e+00 -2.0338e+00
22156 +5.767338446e-05 +5.767338446e-05 +3.137005767e+01 +3.137005767e+01 -2.7101e-01 +1.8967e+00 -3.8844e+00 +3.7231e+00 -1.9211e+00 +2.7059e-01 -3.4669e+00 +1.9856e+00 +3.5074e-01 -1.2756e-01 -6.8152e-01 +2.7963e+00 -1.6575e+00 +3.0279e+00 -4.4760e-01 +3.2073e+00 -3.5971e-01 -2.8561e+00 +1.2306e+00 -2.0333e+00
22597 +3.980371908e-05 +3.980371908e-05 +3.137003980e+01 +3.137003980e+01 -2.7127e-01 +1.8967e+00 -3.8843e+00 +3.7230e+00 -1.9212e+00 +2.7062e-01 -3.4668e+00 +1.9855e+00 +3.5075e-01 -1.2747e-01 -6.8149e-01 +2.7963e+00 -1.6578e+00 +3.0280e+00 -4.4793e-01 +3.2076e+00 -3.5956e-01 -2.8560e+00 +1.2306e+00 -2.0332e+00
23647 +2.034859077e-05 +2.034859077e-05 +3.137002035e+01 +3.137002035e+01 -2.7162e-01 +1.8964e+00 -3.8841e+00 +3.7231e+00 -1.9210e+00 +2.7080e-01 -3.4665e+00 +1.9855e+00 +3.5091e-01 -1.2741e-01 -6.8130e-01 +2.7965e+00 -1.6581e+00 +3.0279e+00 -4.4813e-01 +3.2081e+00 -3.5910e-01 -2.8556e+00 +1.2308e+00 -2.0334e+00
24256 +1.570354438e-05 +1.570354438e-05 +3.137001570e+01 +3.137001570e+01 -2.7176e-01 +1.8965e+00 -3.8842e+00 +3.7231e+00 -1.9210e+00 +2.7083e-01 -3.4665e+00 +1.9854e+00 +3.5089e-01 -1.2737e-01 -6.8133e-01 +2.7965e+00 -1.6581e+00 +3.0279e+00 -4.4832e-01 +3.2081e+00 -3.5901e-01 -2.8556e+00 +1.2308e+00 -2.0334e+00
24991 +9.803508348e-06 +9.803508348e-06 +3.137000980e+01 +3.137000980e+01 -2.7179e-01 +1.8966e+00 -3.8842e+00 +3.7231e+00 -1.9209e+00 +2.7091e-01 -3.4665e+00 +1.9852e+00 +3.5094e-01 -1.2731e-01 -6.8137e-01 +2.7966e+00 -1.6581e+00 +3.0278e+00 -4.4851e-01 +3.2081e+00 -3.5897e-01 -2.8556e+00 +1.2309e+00 -2.0335e+00
25369 +6.217413016e-06 +6.217413016e-06 +3.137000622e+01 +3.137000622e+01 -2.7177e-01 +1.8966e+00 -3.8842e+00 +3.7231e+00 -1.9209e+00 +2.7101e-01 -3.4664e+00 +1.9850e+00 +3.5106e-01 -1.2728e-01 -6.8141e-01 +2.7968e+00 -1.6581e+00 +3.0277e+00 -4.4868e-01 +3.2080e+00 -3.5893e-01 -2.8557e+00 +1.2310e+00 -2.0335e+00
26377 +3.404784579e-06 +3.404784579e-06 +3.137000340e+01 +3.137000340e+01 -2.7176e-01 +1.8966e+00 -3.8842e+00 +3.7232e+00 -1.9209e+00 +2.7110e-01 -3.4664e+00 +1.9849e+00 +3.5116e-01 -1.2725e-01 -6.8143e-01 +2.7969e+00 -1.6582e+00 +3.0279e+00 -4.4869e-01 +3.2080e+00 -3.5900e-01 -2.8557e+00 +1.2311e+00 -2.0336e+00
29233 +2.506769523e-06 +2.506769523e-06 +3.137000251e+01 +3.137000251e+01 -2.7178e-01 +1.8966e+00 -3.8842e+00 +3.7233e+00 -1.9209e+00 +2.7118e-01 -3.4665e+00 +1.9849e+00 +3.5119e-01 -1.2721e-01 -6.8148e-01 +2.7969e+00 -1.6583e+00 +3.0280e+00 -4.4868e-01 +3.2079e+00 -3.5911e-01 -2.8559e+00 +1.2312e+00 -2.0336e+00
60586 +1.583776996e-06 +1.583776996e-06 +3.137000158e+01 +3.137000158e+01 -2.7190e-01 +1.8969e+00 -3.8840e+00 +3.7232e+00 -1.9208e+00 +2.7113e-01 -3.4664e+00 +1.9848e+00 +3.5116e-01 -1.2731e-01 -6.8174e-01 +2.7968e+00 -1.6583e+00 +3.0279e+00 -4.4868e-01 +3.2080e+00 -3.5915e-01 -2.8560e+00 +1.2312e+00 -2.0335e+00
61237 +9.887276100e-07 +9.887276100e-07 +3.137000099e+01 +3.137000099e+01 -2.7193e-01 +1.8968e+00 -3.8841e+00 +3.7232e+00 -1.9208e+00 +2.7114e-01 -3.4664e+00 +1.9848e+00 +3.5116e-01 -1.2728e-01 -6.8173e-01 +2.7968e+00 -1.6583e+00 +3.0279e+00 -4.4870e-01 +3.2080e+00 -3.5916e-01 -2.8560e+00 +1.2312e+00 -2.0335e+00
61972 +6.268641251e-07 +6.268641251e-07 +3.137000063e+01 +3.137000063e+01 -2.7194e-01 +1.8968e+00 -3.8841e+00 +3.7232e+00 -1.9208e+00 +2.7116e-01 -3.4664e+00 +1.9848e+00 +3.5120e-01 -1.2725e-01 -6.8169e-01 +2.7969e+00 -1.6583e+00 +3.0279e+00 -4.4872e-01 +3.2080e+00 -3.5917e-01 -2.8560e+00 +1.2312e+00 -2.0335e+00
102040 +3.955669250e-07 +3.955669250e-07 +3.137000040e+01 +3.137000040e+01 -2.7189e-01 +1.8968e+00 -3.8840e+00 +3.7232e+00 -1.9209e+00 +2.7118e-01 -3.4664e+00 +1.9848e+00 +3.5115e-01 -1.2725e-01 -6.8157e-01 +2.7968e+00 -1.6584e+00 +3.0279e+00 -4.4879e-01 +3.2080e+00 -3.5915e-01 -2.8560e+00 +1.2312e+00 -2.0335e+00
103132 +2.456470263e-07 +2.456470263e-07 +3.137000025e+01 +3.137000025e+01 -2.7192e-01 +1.8968e+00 -3.8840e+00 +3.7232e+00 -1.9208e+00 +2.7118e-01 -3.4664e+00 +1.9848e+00 +3.5117e-01 -1.2724e-01 -6.8159e-01 +2.7968e+00 -1.6584e+00 +3.0280e+00 -4.4879e-01 +3.2080e+00 -3.5917e-01 -2.8560e+00 +1.2312e+00 -2.0335e+00
209229 +1.582851183e-07 +1.582851183e-07 +3.137000016e+01 +3.137000016e+01 -2.7195e-01 +1.8968e+00 -3.8840e+00 +3.7232e+00 -1.9208e+00 +2.7118e-01 -3.4664e+00 +1.9848e+00 +3.5116e-01 -1.2719e-01 -6.8159e-01 +2.7968e+00 -1.6584e+00 +3.0280e+00 -4.4880e-01 +3.2080e+00 -3.5917e-01 -2.8560e+00 +1.2312e+00 -2.0336e+00
541444 +9.967658698e-08 +9.967658698e-08 +3.137000010e+01 +3.137000010e+01 -2.7195e-01 +1.8968e+00 -3.8840e+00 +3.7232e+00 -1.9208e+00 +2.7119e-01 -3.4664e+00 +1.9848e+00 +3.5119e-01 -1.2719e-01 -6.8158e-01 +2.7968e+00 -1.6584e+00 +3.0280e+00 -4.4878e-01 +3.2080e+00 -3.5917e-01 -2.8560e+00 +1.2312e+00 -2.0336e+00
542308 +6.307616474e-08 +6.307616474e-08 +3.137000006e+01 +3.137000006e+01 -2.7196e-01 +1.8968e+00 -3.8840e+00 +3.7232e+00 -1.9208e+00 +2.7119e-01 -3.4664e+00 +1.9848e+00 +3.5119e-01 -1.2720e-01 -6.8158e-01 +2.7968e+00 -1.6584e+00 +3.0280e+00 -4.4878e-01 +3.2080e+00 -3.5918e-01 -2.8560e+00 +1.2312e+00 -2.0336e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.669780714e+05 +5.669780714e+05 +5.659780714e+05 +5.659780714e+05 +3.0438e-01 -2.4198e-01 -2.5858e+00 +3.8738e+00 +1.6813e+00 +3.3352e+00 -2.6022e+00 -9.2006e-02 +6.1896e-01 +4.6202e+00 -9.4987e-01 +2.0150e+00 -1.0143e+00 -6.7915e-02 +3.8125e+00 -1.6656e+00 +3.7034e+00 -1.6617e+00 -4.7865e+00 +1.1972e+00
22 +2.820091753e+05 +2.820091753e+05 +2.810091753e+05 +2.810091753e+05 +9.4398e-01 -2.0463e-01 -2.1750e+00 +3.5788e+00 +1.5331e+00 +3.1600e+00 -2.2263e+00 +3.2459e-01 -2.4196e-01 +4.1907e+00 -6.9230e-01 +1.0150e+00 -6.4390e-01 -5.1940e-02 +2.8746e+00 -1.6987e+00 +3.6303e+00 -1.1219e+00 -5.1283e+00 +1.7972e+00
43 +1.261115070e+05 +1.261115070e+05 +1.251115070e+05 +1.251115070e+05 +1.5836e+00 -1.6727e-01 -1.7642e+00 +3.2837e+00 +1.3850e+00 +2.9848e+00 -1.8504e+00 +7.4120e-01 -1.1029e+00 +3.7612e+00 -4.3473e-01 +1.4980e-02 -2.7348e-01 -3.5964e-02 +1.9368e+00 -1.7319e+00 +3.5572e+00 -5.8203e-01 -5.4701e+00 +2.3973e+00
64 +9.325372555e+03 +9.325372555e+03 +8.325372555e+03 +8.325372555e+03 +4.2465e+00 +8.4184e-01 -1.7188e+00 +3.0643e+00 +6.6985e-01 +2.8928e+00 -5.7393e-01 +1.9031e+00 -2.3958e+00 +2.7648e+00 +1.0132e+00 -2.4951e+00 -2.6715e-01 +6.1552e-01 -1.9423e+00 -3.3224e+00 +2.1585e+00 +1.3859e+00 -6.1917e+00 +5.2885e+00
85 +4.064492570e+02 +4.064492570e+02 -5.935507430e+02 -5.935507430e+02 +4.7758e+00 +1.1974e+00 -2.1637e+00 +2.8454e+00 +4.8167e-01 +2.4320e+00 -4.7021e-01 +2.1328e+00 -2.2401e+00 +2.9810e+00 +1.7764e+00 -2.5824e+00 -8.5713e-01 +1.0894e+00 -2.5542e+00 -3.7616e+00 +2.1534e+00 +2.0586e+00 -6.1889e+00 +5.8541e+00
211 +3.945778917e+02 +3.945778917e+02 -6.054221083e+02 -6.054221083e+02 +4.5469e+00 +1.0334e+00 -2.0434e+00 +2.9583e+00 +5.2678e-01 +2.4217e+00 -5.0697e-01 +1.9553e+00 -2.1371e+00 +3.0057e+00 +1.6346e+00 -2.3510e+00 -9.4054e-01 +9.9594e-01 -2.3334e+00 -3.7385e+00 +2.1393e+00 +1.9334e+00 -6.0988e+00 +5.5830e+00
652 +2.256391854e+02 +2.256391854e+02 -7.743608146e+02 -7.743608146e+02 +3.2524e+00 +1.9309e-01 -1.5404e+00 +3.4871e+00 +8.3503e-01 +2.3610e+00 -7.6907e-01 +1.0335e+00 -1.4730e+00 +2.9775e+00 +1.1680e+00 -1.1491e+00 -1.3747e+00 +6.5239e-01 -1.3077e+00 -3.7692e+00 +1.9243e+00 +1.3089e+00 -5.6815e+00 +4.1641e+00
1366 +1.480144226e+02 +1.480144226e+02 -8.519855774e+02 -8.519855774e+02 +2.6384e+00 +1.4342e-02 -9.4059e-01 +3.6919e+00 +6.7792e-01 +2.1101e+00 -1.0597e+00 -5.5389e-02 -1.2227e+00 +2.8616e+00 +8.4716e-01 -4.0082e-01 -2.4491e+00 +8.7426e-01 -1.0426e+00 -4.7456e+00 +8.2979e-01 +1.8099e+00 -5.3017e+00 +4.0152e+00
1891 +8.699178315e+01 +8.699178315e+01 -9.130082168e+02 -9.130082168e+02 +2.8005e+00 -6.1051e-01 -1.8563e-02 +4.1816e+00 +4.2572e-01 +1.2701e+00 -7.7579e-01 -1.4359e+00 -1.0865e+00 +2.3182e+00 +8.3139e-01 +1.0351e-01 -3.4210e+00 +8.9056e-01 -1.5144e+00 -5.8072e+00 -9.4135e-01 +2.9690e+00 -4.9338e+00 +4.3190e+00
2206 +6.299530081e+01 +6.299530081e+01 -9.370046992e+02 -9.370046992e+02 +2.7341e+00 -1.4390e+00 +3.1408e-01 +4.4916e+00 +6.2241e-01 +9.1785e-01 -3.4442e-01 -1.7648e+00 -8.6199e-01 +2.1161e+00 +1.0530e+00 +3.0305e-01 -3.2934e+00 +6.9176e-01 -1.6222e+00 -5.5882e+00 -1.1490e+00 +3.0100e+00 -4.8906e+00 +3.9381e+00
3172 +3.438695728e+01 +3.438695728e+01 -9.656130427e+02 -9.656130427e+02 +2.0292e+00 -2.4292e+00 +1.3530e+00 +4.1563e+00 +5.0713e-01 +5.1127e-01 +8.7370e-02 -2.5811e+00 -1.0323e+00 +1.6782e+00 +1.4855e+00 +2.6343e-01 -3.4461e+00 +8.3646e-01 -1.7397e+00 -5.2597e+00 -2.4415e+00 +3.8473e+00 -4.5708e+00 +3.5679e+00
3424 +2.454717384e+01 +2.454717384e+01 -9.754528262e+02 -9.754528262e+02 +1.4838e+00 -2.6129e+00 +1.4238e+00 +3.6363e+00 +4.5032e-01 +5.4753e-01 -1.2579e-01 -2.5775e+00 -1.2284e+00 +1.6189e+00 +1.5062e+00 +1.4315e-01 -3.3534e+00 +1.0143e+00 -1.6098e+00 -4.8138e+00 -2.3433e+00 +3.7941e+00 -4.4305e+00 +3.2182e+00
