% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
5146 +2.504661243e+00 +2.504661243e+00 -9.974953388e+02 -9.974953388e+02 -2.8463e+00 +1.1776e+00 +1.5233e+00 -1.5544e+00 -2.0453e+00 +1.5322e-01 -1.9597e+00 -1.2027e+00 +1.1876e+00 +2.9304e+00 -8.3288e-01 -1.1310e+00 -5.2034e-01 -2.9018e+00 +8.5799e-01 -1.0779e+00 +4.8628e-02 -3.5257e+00 -2.9375e+00 -2.6772e+00
5251 +1.488542415e+00 +1.488542415e+00 -9.985114576e+02 -9.985114576e+02 -2.8469e+00 +1.1770e+00 +1.5260e+00 -1.5493e+00 -2.0425e+00 +1.6073e-01 -1.9598e+00 -1.2114e+00 +1.1936e+00 +2.9287e+00 -8.3009e-01 -1.1181e+00 -5.0536e-01 -2.8695e+00 +9.3151e-01 -9.5331e-01 +2.6882e-01 -3.2616e+00 -2.8059e+00 -2.6667e+00
5335 +8.317012730e-01 +8.317012730e-01 -9.991682987e+02 -9.991682987e+02 -2.8489e+00 +1.1763e+00 +1.5229e+00 -1.5529e+00 -2.0441e+00 +1.5637e-01 -1.9614e+00 -1.2038e+00 +1.1936e+00 +2.9337e+00 -8.3202e-01 -1.1227e+00 -4.8965e-01 -2.8313e+00 +9.8481e-01 -8.5269e-01 +4.0392e-01 -3.0980e+00 -2.6656e+00 -2.5971e+00
5398 +5.437975495e-01 +5.437975495e-01 -9.994562025e+02 -9.994562025e+02 -2.8478e+00 +1.1771e+00 +1.5242e+00 -1.5516e+00 -2.0436e+00 +1.5754e-01 -1.9606e+00 -1.2068e+00 +1.1912e+00 +2.9317e+00 -8.2818e-01 -1.1118e+00 -4.8356e-01 -2.8269e+00 +1.0120e+00 -8.1003e-01 +4.8909e-01 -2.9572e+00 -2.4899e+00 -2.4900e+00
5419 +3.846407276e-01 +3.846407276e-01 -9.996153593e+02 -9.996153593e+02 -2.8471e+00 +1.1772e+00 +1.5247e+00 -1.5508e+00 -2.0433e+00 +1.5823e-01 -1.9592e+00 -1.2063e+00 +1.1939e+00 +2.9345e+00 -8.2597e-01 -1.1112e+00 -4.8192e-01 -2.8218e+00 +1.0144e+00 -8.0129e-01 +5.0871e-01 -2.9330e+00 -2.4551e+00 -2.4348e+00
5482 +1.830688718e-01 +1.830688718e-01 -9.998169311e+02 -9.998169311e+02 -2.8494e+00 +1.1759e+00 +1.5234e+00 -1.5525e+00 -2.0442e+00 +1.5746e-01 -1.9616e+00 -1.2059e+00 +1.1943e+00 +2.9329e+00 -8.3022e-01 -1.1166e+00 -4.7658e-01 -2.8081e+00 +1.0357e+00 -7.5954e-01 +5.7260e-01 -2.8188e+00 -2.2767e+00 -2.2290e+00
5503 +1.136293007e-01 +1.136293007e-01 -9.998863707e+02 -9.998863707e+02 -2.8489e+00 +1.1763e+00 +1.5235e+00 -1.5521e+00 -2.0438e+00 +1.5749e-01 -1.9610e+00 -1.2053e+00 +1.1940e+00 +2.9347e+00 -8.2922e-01 -1.1142e+00 -4.7703e-01 -2.8088e+00 +1.0364e+00 -7.5760e-01 +5.8685e-01 -2.7888e+00 -2.2304e+00 -2.1563e+00
5524 +6.473146635e-02 +6.473146635e-02 -9.999352685e+02 -9.999352685e+02 -2.8478e+00 +1.1770e+00 +1.5241e+00 -1.5513e+00 -2.0433e+00 +1.5779e-01 -1.9601e+00 -1.2053e+00 +1.1943e+00 +2.9349e+00 -8.2397e-01 -1.1077e+00 -4.7416e-01 -2.8058e+00 +1.0437e+00 -7.4189e-01 +6.1391e-01 -2.7413e+00 -2.1467e+00 -2.0305e+00
5566 +5.123417326e-02 +5.123417326e-02 -9.999487658e+02 -9.999487658e+02 -2.8477e+00 +1.1770e+00 +1.5242e+00 -1.5512e+00 -2.0433e+00 +1.5780e-01 -1.9600e+00 -1.2054e+00 +1.1942e+00 +2.9345e+00 -8.2360e-01 -1.1075e+00 -4.7398e-01 -2.8056e+00 +1.0442e+00 -7.4103e-01 +6.1492e-01 -2.7388e+00 -2.1368e+00 -2.0042e+00
5587 +2.690488379e-02 +2.690488379e-02 -9.999730951e+02 -9.999730951e+02 -2.8480e+00 +1.1767e+00 +1.5242e+00 -1.5515e+00 -2.0438e+00 +1.5777e-01 -1.9598e+00 -1.2059e+00 +1.1940e+00 +2.9340e+00 -8.2653e-01 -1.1115e+00 -4.7344e-01 -2.8017e+00 +1.0521e+00 -7.2884e-01 +6.4533e-01 -2.6815e+00 -2.0338e+00 -1.8371e+00
5608 +1.451580099e-02 +1.451580099e-02 -9.999854842e+02 -9.999854842e+02 -2.8483e+00 +1.1766e+00 +1.5240e+00 -1.5517e+00 -2.0437e+00 +1.5779e-01 -1.9603e+00 -1.2056e+00 +1.1945e+00 +2.9353e+00 -8.2668e-01 -1.1107e+00 -4.7337e-01 -2.8021e+00 +1.0492e+00 -7.3150e-01 +6.3670e-01 -2.6959e+00 -2.0597e+00 -1.8718e+00
5629 +7.950508022e-03 +7.950508022e-03 -9.999920495e+02 -9.999920495e+02 -2.8483e+00 +1.1765e+00 +1.5239e+00 -1.5517e+00 -2.0436e+00 +1.5781e-01 -1.9604e+00 -1.2053e+00 +1.1947e+00 +2.9355e+00 -8.2592e-01 -1.1098e+00 -4.7257e-01 -2.8011e+00 +1.0512e+00 -7.2700e-01 +6.4449e-01 -2.6806e+00 -2.0303e+00 -1.8207e+00
5650 +4.418757098e-03 +4.418757098e-03 -9.999955812e+02 -9.999955812e+02 -2.8483e+00 +1.1766e+00 +1.5240e+00 -1.5516e+00 -2.0436e+00 +1.5775e-01 -1.9603e+00 -1.2053e+00 +1.1946e+00 +2.9348e+00 -8.2567e-01 -1.1098e+00 -4.7189e-01 -2.7998e+00 +1.0551e+00 -7.2084e-01 +6.5760e-01 -2.6562e+00 -1.9833e+00 -1.7345e+00
5671 +1.580467128e-03 +1.580467128e-03 -9.999984195e+02 -9.999984195e+02 -2.8482e+00 +1.1766e+00 +1.5240e+00 -1.5515e+00 -2.0436e+00 +1.5780e-01 -1.9602e+00 -1.2054e+00 +1.1946e+00 +2.9350e+00 -8.2552e-01 -1.1097e+00 -4.7207e-01 -2.8000e+00 +1.0542e+00 -7.2214e-01 +6.5537e-01 -2.6596e+00 -1.9881e+00 -1.7400e+00
5692 +4.578385247e-04 +4.578385247e-04 -9.999995422e+02 -9.999995422e+02 -2.8482e+00 +1.1766e+00 +1.5240e+00 -1.5516e+00 -2.0436e+00 +1.5781e-01 -1.9602e+00 -1.2055e+00 +1.1945e+00 +2.9352e+00 -8.2576e-01 -1.1094e+00 -4.7184e-01 -2.7995e+00 +1.0549e+00 -7.2012e-01 +6.5876e-01 -2.6526e+00 -1.9749e+00 -1.7130e+00
5713 +3.337535077e-05 +3.337535077e-05 -9.999999666e+02 -9.999999666e+02 -2.8482e+00 +1.1766e+00 +1.5240e+00 -1.5516e+00 -2.0436e+00 +1.5781e-01 -1.9602e+00 -1.2053e+00 +1.1947e+00 +2.9353e+00 -8.2550e-01 -1.1094e+00 -4.7164e-01 -2.7991e+00 +1.0557e+00 -7.1858e-01 +6.6242e-01 -2.6452e+00 -1.9596e+00 -1.6827e+00
5734 +1.371891267e-05 +1.371891267e-05 -9.999999863e+02 -9.999999863e+02 -2.8482e+00 +1.1766e+00 +1.5240e+00 -1.5516e+00 -2.0436e+00 +1.5778e-01 -1.9602e+00 -1.2054e+00 +1.1946e+00 +2.9351e+00 -8.2563e-01 -1.1094e+00 -4.7159e-01 -2.7990e+00 +1.0561e+00 -7.1815e-01 +6.6308e-01 -2.6442e+00 -1.9580e+00 -1.6790e+00
5755 +4.974318699e-07 +4.974318699e-07 -9.999999995e+02 -9.999999995e+02 -2.8482e+00 +1.1766e+00 +1.5240e+00 -1.5516e+00 -2.0436e+00 +1.5780e-01 -1.9602e+00 -1.2054e+00 +1.1946e+00 +2.9352e+00 -8.2561e-01 -1.1094e+00 -4.7160e-01 -2.7990e+00 +1.0560e+00 -7.1819e-01 +6.6301e-01 -2.6442e+00 -1.9578e+00 -1.6787e+00
5776 +1.919637498e-07 +1.919637498e-07 -9.999999998e+02 -9.999999998e+02 -2.8482e+00 +1.1766e+00 +1.5240e+00 -1.5516e+00 -2.0436e+00 +1.5780e-01 -1.9602e+00 -1.2054e+00 +1.1946e+00 +2.9352e+00 -8.2559e-01 -1.1094e+00 -4.7160e-01 -2.7990e+00 +1.0560e+00 -7.1821e-01 +6.6297e-01 -2.6442e+00 -1.9579e+00 -1.6790e+00
5797 +2.314209269e-09 +2.314209269e-09 -1.000000000e+03 -1.000000000e+03 -2.8482e+00 +1.1766e+00 +1.5240e+00 -1.5516e+00 -2.0436e+00 +1.5780e-01 -1.9602e+00 -1.2054e+00 +1.1946e+00 +2.9352e+00 -8.2560e-01 -1.1094e+00 -4.7160e-01 -2.7990e+00 +1.0560e+00 -7.1820e-01 +6.6300e-01 -2.6442e+00 -1.9578e+00 -1.6788e+00
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.411546236e+05 +4.411546236e+05 +4.412532436e+05 +4.412532436e+05 -3.8258e+00 -9.8586e-01 +4.1629e+00 +1.7057e+00 -4.2664e+00 +4.8932e+00 +5.5143e-01 -1.1642e+00 -4.4521e+00 -6.4746e-01 +4.6114e+00 +2.0334e+00 +4.9934e+00 +2.8211e+00 -3.8106e+00 +4.5021e-01 -2.0493e+00 +3.8774e-01 +7.8324e-01 -2.8467e-01
22 +2.920177539e+05 +2.920177539e+05 +2.921163739e+05 +2.921163739e+05 -3.8065e+00 -9.7587e-01 +4.1386e+00 +1.2510e+00 -4.0360e+00 +4.7309e+00 +5.1944e-01 -1.2191e+00 -4.4395e+00 -6.4156e-01 +4.4617e+00 +1.8109e+00 +4.7520e+00 +1.8211e+00 -3.7383e+00 +2.6101e-01 -1.9594e+00 +4.0026e-01 +7.8426e-01 -2.8447e-01
43 +9.187033041e+04 +9.187033041e+04 +9.196895041e+04 +9.196895041e+04 -3.7125e+00 -9.2649e-01 +3.9904e+00 -1.5741e-01 -3.1873e+00 +4.0703e+00 +3.5120e-01 -1.4720e+00 -4.3789e+00 -6.1276e-01 +3.8372e+00 +9.6262e-01 +3.7612e+00 +2.7360e-02 -3.5358e+00 -4.9622e-01 -1.5679e+00 +4.5804e-01 +7.8945e-01 -2.8344e-01
64 +3.613085450e+04 +3.613085450e+04 +3.622947450e+04 +3.622947450e+04 -3.6156e+00 -8.7446e-01 +3.8042e+00 -1.0158e+00 -2.5828e+00 +3.5529e+00 +1.5986e-01 -1.7123e+00 -4.3169e+00 -5.8247e-01 +3.3294e+00 +3.3927e-01 +3.0615e+00 -9.9960e-01 -3.3768e+00 -1.0823e+00 -1.2273e+00 +5.1322e-01 +7.9536e-01 -2.8225e-01
85 +1.346205544e+04 +1.346205544e+04 +1.356067544e+04 +1.356067544e+04 -3.5050e+00 -8.1545e-01 +3.5721e+00 -1.7333e+00 -2.0451e+00 +3.0733e+00 -7.0191e-02 -1.9687e+00 -4.2461e+00 -5.4691e-01 +2.8471e+00 -2.2205e-01 +2.4425e+00 -1.8509e+00 -3.2204e+00 -1.6253e+00 -8.8751e-01 +5.7251e-01 +8.0294e-01 -2.8074e-01
106 +5.596772319e+03 +5.596772319e+03 +5.695392319e+03 +5.695392319e+03 -3.4028e+00 -7.6369e-01 +3.3449e+00 -2.2595e+00 -1.6358e+00 +2.6986e+00 -2.9074e-01 -2.1930e+00 -4.1798e+00 -5.1303e-01 +2.4628e+00 -6.5397e-01 +1.9694e+00 -2.4754e+00 -3.0916e+00 -2.0514e+00 -6.0650e-01 +6.2459e-01 +8.1105e-01 -2.7913e-01
127 +2.611475400e+03 +2.611475400e+03 +2.710095400e+03 +2.710095400e+03 -3.3080e+00 -7.2155e-01 +3.1255e+00 -2.6705e+00 -1.3077e+00 +2.3931e+00 -5.0130e-01 -2.3930e+00 -4.1171e+00 -4.8094e-01 +2.1446e+00 -1.0038e+00 +1.5863e+00 -2.9665e+00 -2.9839e+00 -2.4006e+00 -3.6736e-01 +6.7087e-01 +8.1988e-01 -2.7742e-01
148 +1.470785827e+03 +1.470785827e+03 +1.569405827e+03 +1.569405827e+03 -3.2245e+00 -6.9334e-01 +2.9247e+00 -2.9877e+00 -1.0486e+00 +2.1489e+00 -6.9294e-01 -2.5654e+00 -4.0601e+00 -4.5247e-01 +1.8869e+00 -1.2833e+00 +1.2788e+00 -3.3510e+00 -2.8985e+00 -2.6810e+00 -1.6943e-01 +7.1021e-01 +8.2919e-01 -2.7567e-01
190 +8.173544631e+02 +8.173544631e+02 +9.159744631e+02 +9.159744631e+02 -3.0897e+00 -6.8397e-01 +2.5822e+00 -3.4279e+00 -6.7216e-01 +1.7913e+00 -1.0207e+00 -2.8423e+00 -3.9620e+00 -4.0864e-01 +1.5043e+00 -1.6952e+00 +8.2028e-01 -3.9078e+00 -2.7867e+00 -3.0904e+00 +1.3274e-01 +7.7049e-01 +8.4929e-01 -2.7216e-01
253 +5.865871770e+02 +5.865871770e+02 +6.852071770e+02 +6.852071770e+02 -2.9395e+00 -8.0753e-01 +2.1515e+00 -3.7904e+00 -2.9380e-01 +1.4354e+00 -1.4451e+00 -3.1671e+00 -3.8327e+00 -3.7909e-01 +1.1189e+00 -2.1172e+00 +3.3790e-01 -4.4626e+00 -2.7444e+00 -3.4745e+00 +4.5915e-01 +8.2858e-01 +8.8907e-01 -2.6634e-01
295 +3.636737705e+02 +3.636737705e+02 +4.622937705e+02 +4.622937705e+02 -2.8503e+00 -1.1159e+00 +1.8216e+00 -3.7838e+00 -1.2151e-01 +1.2846e+00 -1.7945e+00 -3.3904e+00 -3.7230e+00 -4.0924e-01 +9.5448e-01 -2.3161e+00 +9.6738e-02 -4.6854e+00 -2.8687e+00 -3.5747e+00 +6.4467e-01 +8.4436e-01 +9.4458e-01 -2.6009e-01
316 +2.231575627e+02 +2.231575627e+02 +3.217775627e+02 +3.217775627e+02 -2.8356e+00 -1.3673e+00 +1.7095e+00 -3.5744e+00 -1.5079e-01 +1.3220e+00 -1.9303e+00 -3.4481e+00 -3.6778e+00 -4.5892e-01 +9.9515e-01 -2.2914e+00 +1.1238e-01 -4.6071e+00 -3.0212e+00 -3.4664e+00 +6.6034e-01 +8.2862e-01 +9.8184e-01 -2.5688e-01
379 +1.575229413e+02 +1.575229413e+02 +2.561429413e+02 +2.561429413e+02 -2.8205e+00 -1.6658e+00 +1.6360e+00 -3.2314e+00 -2.5755e-01 +1.4227e+00 -2.0335e+00 -3.4721e+00 -3.6381e+00 -5.3924e-01 +1.1179e+00 -2.1875e+00 +2.1874e-01 -4.3983e+00 -3.2327e+00 -3.2511e+00 +6.2395e-01 +7.9357e-01 +1.0284e+00 -2.5478e-01
463 +8.998367196e+01 +8.998367196e+01 +1.886036720e+02 +1.886036720e+02 -2.4409e+00 -1.9322e+00 +1.3856e+00 -2.9725e+00 -2.1872e-01 +1.2097e+00 -2.2763e+00 -3.6918e+00 -3.5104e+00 -7.4425e-01 +1.1000e+00 -2.2918e+00 +1.3687e-01 -4.3137e+00 -3.5090e+00 -3.1035e+00 +7.2393e-01 +7.2100e-01 +1.1553e+00 -2.6695e-01
610 +5.852319313e+01 +5.852319313e+01 +1.571431931e+02 +1.571431931e+02 -2.2163e+00 -1.7558e+00 +1.5372e+00 -3.0490e+00 -2.3251e-01 +1.0239e+00 -2.1254e+00 -3.6780e+00 -3.5391e+00 -8.6038e-01 +1.0688e+00 -2.2970e+00 +2.1618e-01 -4.1183e+00 -3.4710e+00 -3.0412e+00 +6.5341e-01 +6.6123e-01 +1.1985e+00 -3.0197e-01
652 +3.555856353e+01 +3.555856353e+01 +1.341785635e+02 +1.341785635e+02 -2.1421e+00 -1.9414e+00 +1.5809e+00 -3.1206e+00 -1.6673e-01 +8.2371e-01 -2.1900e+00 -3.7366e+00 -3.5532e+00 -9.7107e-01 +9.0181e-01 -2.3519e+00 +2.4373e-01 -3.9083e+00 -3.4802e+00 -3.0044e+00 +6.1914e-01 +6.1989e-01 +1.2628e+00 -3.4782e-01
778 +2.459573251e+01 +2.459573251e+01 +1.232157325e+02 +1.232157325e+02 -2.1817e+00 -2.0196e+00 +1.5111e+00 -3.2719e+00 -5.3372e-02 +7.4838e-01 -2.3022e+00 -3.7875e+00 -3.5796e+00 -9.7471e-01 +7.2836e-01 -2.4739e+00 +1.4320e-01 -3.9959e+00 -3.4336e+00 -3.1303e+00 +6.6267e-01 +6.4759e-01 +1.2547e+00 -3.5560e-01
2332 +1.583996885e+01 +1.583996885e+01 +1.144599689e+02 +1.144599689e+02 -9.5246e-01 -1.4222e+00 +1.9641e+00 -2.9676e+00 -5.0414e-02 +8.1633e-01 -2.3374e+00 -3.7594e+00 -3.6887e+00 -1.1042e+00 +6.6656e-01 -2.5376e+00 +1.4208e-01 -3.9454e+00 -3.4971e+00 -3.1438e+00 +6.2790e-01 +6.5559e-01 +1.2312e+00 -3.5359e-01
3445 +9.974530445e+00 +9.974530445e+00 +1.085945304e+02 +1.085945304e+02 -8.0475e-01 -1.1542e+00 +2.4397e+00 -2.2267e+00 +8.8061e-01 +1.7352e+00 -1.4732e+00 -3.0280e+00 -3.1708e+00 -8.6057e-01 +7.0456e-01 -2.5272e+00 +1.5747e-01 -3.9429e+00 -3.4940e+00 -3.1402e+00 +6.4319e-01 +6.7731e-01 +1.2396e+00 -3.5244e-01
4033 +6.281545377e+00 +6.281545377e+00 +1.049015454e+02 +1.049015454e+02 -8.0559e-01 -1.1492e+00 +2.4433e+00 -2.2205e+00 +9.1221e-01 +1.8036e+00 -1.3545e+00 -2.7982e+00 -2.7597e+00 -2.2575e-01 +1.4557e+00 -1.9000e+00 +5.5187e-01 -3.8016e+00 -3.4872e+00 -3.1473e+00 +6.2531e-01 +6.7493e-01 +1.2431e+00 -3.4611e-01
4432 +3.635372227e+00 +3.635372227e+00 +1.022553722e+02 +1.022553722e+02 -8.0404e-01 -1.1476e+00 +2.4431e+00 -2.2191e+00 +9.1347e-01 +1.8069e+00 -1.3478e+00 -2.7807e+00 -2.7204e+00 -1.3421e-01 +1.6396e+00 -1.5623e+00 +1.0820e+00 -3.0967e+00 -2.7785e+00 -2.6657e+00 +8.1685e-01 +6.6360e-01 +1.2392e+00 -3.2886e-01
4684 +2.326201087e+00 +2.326201087e+00 +1.009462011e+02 +1.009462011e+02 -8.0554e-01 -1.1485e+00 +2.4445e+00 -2.2179e+00 +9.1580e-01 +1.8113e+00 -1.3405e+00 -2.7691e+00 -2.7032e+00 -1.2205e-01 +1.6378e+00 -1.5607e+00 +1.0982e+00 -3.0414e+00 -2.6794e+00 -2.4471e+00 +1.0777e+00 +8.4005e-01 +1.2368e+00 -3.2664e-01
4747 +1.500391319e+00 +1.500391319e+00 +1.001203913e+02 +1.001203913e+02 -8.0521e-01 -1.1476e+00 +2.4451e+00 -2.2178e+00 +9.1595e-01 +1.8113e+00 -1.3402e+00 -2.7678e+00 -2.6998e+00 -1.1649e-01 +1.6488e+00 -1.5469e+00 +1.1191e+00 -2.9999e+00 -2.5987e+00 -2.3144e+00 +1.2798e+00 +1.0608e+00 +1.3599e+00 -3.2980e-01
4810 +9.197831784e-01 +9.197831784e-01 +9.953978318e+01 +9.953978318e+01 -8.0488e-01 -1.1469e+00 +2.4446e+00 -2.2183e+00 +9.1538e-01 +1.8099e+00 -1.3405e+00 -2.7686e+00 -2.7020e+00 -1.1745e-01 +1.6560e+00 -1.5468e+00 +1.1177e+00 -2.9924e+00 -2.5669e+00 -2.2739e+00 +1.3661e+00 +1.1993e+00 +1.4950e+00 -2.7869e-01
4873 +5.390488959e-01 +5.390488959e-01 +9.915904890e+01 +9.915904890e+01 -8.0540e-01 -1.1484e+00 +2.4440e+00 -2.2183e+00 +9.1548e-01 +1.8111e+00 -1.3394e+00 -2.7679e+00 -2.7026e+00 -1.1943e-01 +1.6512e+00 -1.5476e+00 +1.1231e+00 -2.9829e+00 -2.5533e+00 -2.2432e+00 +1.4303e+00 +1.3128e+00 +1.6545e+00 -1.8458e-01
4894 +3.208033277e-01 +3.208033277e-01 +9.894080333e+01 +9.894080333e+01 -8.0516e-01 -1.1476e+00 +2.4446e+00 -2.2181e+00 +9.1565e-01 +1.8105e+00 -1.3408e+00 -2.7690e+00 -2.7024e+00 -1.1894e-01 +1.6509e+00 -1.5462e+00 +1.1257e+00 -2.9773e+00 -2.5415e+00 -2.2181e+00 +1.4689e+00 +1.3801e+00 +1.7559e+00 -6.1334e-02
4957 +1.931704307e-01 +1.931704307e-01 +9.881317043e+01 +9.881317043e+01 -8.0538e-01 -1.1483e+00 +2.4441e+00 -2.2183e+00 +9.1547e-01 +1.8113e+00 -1.3386e+00 -2.7667e+00 -2.7009e+00 -1.1613e-01 +1.6563e+00 -1.5413e+00 +1.1311e+00 -2.9702e+00 -2.5311e+00 -2.1973e+00 +1.5168e+00 +1.4586e+00 +1.8700e+00 +6.1544e-02
4978 +1.288950260e-01 +1.288950260e-01 +9.874889503e+01 +9.874889503e+01 -8.0530e-01 -1.1481e+00 +2.4442e+00 -2.2183e+00 +9.1551e-01 +1.8111e+00 -1.3392e+00 -2.7673e+00 -2.7012e+00 -1.1682e-01 +1.6555e+00 -1.5418e+00 +1.1315e+00 -2.9679e+00 -2.5243e+00 -2.1865e+00 +1.5337e+00 +1.4905e+00 +1.9280e+00 +1.4232e-01
4999 +8.090061429e-02 +8.090061429e-02 +9.870090061e+01 +9.870090061e+01 -8.0518e-01 -1.1479e+00 +2.4443e+00 -2.2183e+00 +9.1559e-01 +1.8107e+00 -1.3400e+00 -2.7682e+00 -2.7021e+00 -1.1760e-01 +1.6544e+00 -1.5421e+00 +1.1327e+00 -2.9636e+00 -2.5146e+00 -2.1651e+00 +1.5736e+00 +1.5617e+00 +2.0387e+00 +3.0766e-01
5041 +5.161084966e-02 +5.161084966e-02 +9.867161085e+01 +9.867161085e+01 -8.0510e-01 -1.1477e+00 +2.4445e+00 -2.2182e+00 +9.1564e-01 +1.8105e+00 -1.3406e+00 -2.7687e+00 -2.7023e+00 -1.1785e-01 +1.6538e+00 -1.5425e+00 +1.1325e+00 -2.9633e+00 -2.5134e+00 -2.1630e+00 +1.5739e+00 +1.5639e+00 +2.0468e+00 +3.3700e-01
5062 +2.772851945e-02 +2.772851945e-02 +9.864772852e+01 +9.864772852e+01 -8.0510e-01 -1.1474e+00 +2.4446e+00 -2.2181e+00 +9.1566e-01 +1.8105e+00 -1.3404e+00 -2.7682e+00 -2.7011e+00 -1.1591e-01 +1.6562e+00 -1.5396e+00 +1.1353e+00 -2.9599e+00 -2.5090e+00 -2.1556e+00 +1.5850e+00 +1.5908e+00 +2.1096e+00 +4.3504e-01
5083 +1.306957730e-02 +1.306957730e-02 +9.863306958e+01 +9.863306958e+01 -8.0520e-01 -1.1477e+00 +2.4445e+00 -2.2181e+00 +9.1562e-01 +1.8107e+00 -1.3400e+00 -2.7680e+00 -2.7012e+00 -1.1677e-01 +1.6551e+00 -1.5405e+00 +1.1349e+00 -2.9603e+00 -2.5088e+00 -2.1542e+00 +1.5937e+00 +1.6041e+00 +2.1318e+00 +4.7708e-01
5104 +6.178785367e-03 +6.178785367e-03 +9.862617879e+01 +9.862617879e+01 -8.0523e-01 -1.1480e+00 +2.4443e+00 -2.2183e+00 +9.1557e-01 +1.8110e+00 -1.3394e+00 -2.7675e+00 -2.7012e+00 -1.1641e-01 +1.6561e+00 -1.5399e+00 +1.1356e+00 -2.9592e+00 -2.5072e+00 -2.1514e+00 +1.6005e+00 +1.6186e+00 +2.1568e+00 +5.2686e-01
5125 +2.378301404e-03 +2.378301404e-03 +9.862237830e+01 +9.862237830e+01 -8.0522e-01 -1.1479e+00 +2.4444e+00 -2.2182e+00 +9.1558e-01 +1.8108e+00 -1.3397e+00 -2.7678e+00 -2.7013e+00 -1.1654e-01 +1.6559e+00 -1.5399e+00 +1.1359e+00 -2.9583e+00 -2.5049e+00 -2.1463e+00 +1.6106e+00 +1.6373e+00 +2.1945e+00 +5.9729e-01
5167 +7.512192283e-04 +7.512192283e-04 +9.862075122e+01 +9.862075122e+01 -8.0521e-01 -1.1478e+00 +2.4444e+00 -2.2182e+00 +9.1559e-01 +1.8108e+00 -1.3399e+00 -2.7679e+00 -2.7013e+00 -1.1660e-01 +1.6557e+00 -1.5400e+00 +1.1358e+00 -2.9583e+00 -2.5048e+00 -2.1458e+00 +1.6116e+00 +1.6394e+00 +2.2006e+00 +6.1255e-01
5188 +4.664334377e-05 +4.664334377e-05 +9.862004664e+01 +9.862004664e+01 -8.0520e-01 -1.1478e+00 +2.4444e+00 -2.2182e+00 +9.1561e-01 +1.8108e+00 -1.3398e+00 -2.7678e+00 -2.7012e+00 -1.1641e-01 +1.6560e+00 -1.5396e+00 +1.1364e+00 -2.9574e+00 -2.5033e+00 -2.1436e+00 +1.6148e+00 +1.6471e+00 +2.2153e+00 +6.4127e-01
5209 +5.159850531e-06 +5.159850531e-06 +9.862000516e+01 +9.862000516e+01 -8.0520e-01 -1.1478e+00 +2.4444e+00 -2.2182e+00 +9.1560e-01 +1.8108e+00 -1.3398e+00 -2.7678e+00 -2.7012e+00 -1.1640e-01 +1.6560e+00 -1.5396e+00 +1.1364e+00 -2.9574e+00 -2.5033e+00 -2.1433e+00 +1.6155e+00 +1.6482e+00 +2.2175e+00 +6.4598e-01
5230 +2.404328541e-07 +2.404328541e-07 +9.862000024e+01 +9.862000024e+01 -8.0520e-01 -1.1478e+00 +2.4444e+00 -2.2182e+00 +9.1560e-01 +1.8108e+00 -1.3398e+00 -2.7678e+00 -2.7012e+00 -1.1640e-01 +1.6560e+00 -1.5396e+00 +1.1364e+00 -2.9574e+00 -2.5032e+00 -2.1432e+00 +1.6158e+00 +1.6488e+00 +2.2187e+00 +6.4845e-01
5251 +1.572725239e-08 +1.572725239e-08 +9.862000002e+01 +9.862000002e+01 -8.0520e-01 -1.1478e+00 +2.4444e+00 -2.2182e+00 +9.1560e-01 +1.8108e+00 -1.3398e+00 -2.7678e+00 -2.7012e+00 -1.1640e-01 +1.6560e+00 -1.5396e+00 +1.1364e+00 -2.9574e+00 -2.5032e+00 -2.1432e+00 +1.6158e+00 +1.6488e+00 +2.2188e+00 +6.4863e-01
5272 +3.841904572e-10 +3.841904572e-10 +9.862000000e+01 +9.862000000e+01 -8.0520e-01 -1.1478e+00 +2.4444e+00 -2.2182e+00 +9.1560e-01 +1.8108e+00 -1.3398e+00 -2.7678e+00 -2.7012e+00 -1.1640e-01 +1.6560e+00 -1.5396e+00 +1.1364e+00 -2.9574e+00 -2.5032e+00 -2.1432e+00 +1.6158e+00 +1.6488e+00 +2.2188e+00 +6.4858e-01
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.941281081e+05 +8.941281081e+05 +8.940809581e+05 +8.940809581e+05 +4.0084e+00 +2.0235e-01 +3.1231e-02 -3.4856e+00 +8.9931e-01 +1.8513e+00 +1.7771e+00 +1.9353e+00 -4.0697e+00 +4.4094e+00 +6.2426e-01 -1.9421e+00 +2.8365e+00 -3.0882e+00 +5.4603e-01 -3.7993e+00 -3.2610e+00 +4.1185e+00 -4.1106e+00 +2.5310e+00
