% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
57604 +5.008079715e-03 +5.008079715e-03 -1.594991920e+00 -1.594991920e+00 +9.6893e-01 -2.2433e+00 +4.0603e-01 +2.8922e+00 -1.7752e+00 -1.1036e+00 -3.2518e+00 -3.6550e+00 +2.8402e-01 +2.9674e+00 -3.8020e+00 +3.6601e+00 -3.4666e+00 +2.1848e+00 -3.3736e+00 -2.8710e+00 +2.8282e+00 -2.3586e-01 -3.0869e+00 +4.1269e-01
57625 +3.776027257e-03 +3.776027257e-03 -1.596223973e+00 -1.596223973e+00 +9.9064e-01 -2.2231e+00 +4.1624e-01 +2.9129e+00 -1.7900e+00 -1.0895e+00 -3.2429e+00 -3.6476e+00 +2.8383e-01 +2.9778e+00 -3.8053e+00 +3.6549e+00 -3.4352e+00 +2.1232e+00 -3.3675e+00 -2.8971e+00 +2.8868e+00 -2.1454e-01 -3.0804e+00 +4.1743e-01
57709 +1.849890403e-03 +1.849890403e-03 -1.598150110e+00 -1.598150110e+00 +1.0489e+00 -2.1158e+00 +4.9486e-01 +2.9870e+00 -1.8323e+00 -1.0172e+00 -3.2562e+00 -3.6306e+00 +2.7522e-01 +3.0287e+00 -3.8100e+00 +3.6372e+00 -3.3168e+00 +1.9335e+00 -3.3444e+00 -3.0197e+00 +3.1050e+00 -1.3123e-01 -3.1006e+00 +4.3696e-01
57793 +1.536415552e-03 +1.536415552e-03 -1.598463584e+00 -1.598463584e+00 +1.0520e+00 -2.1019e+00 +5.0533e-01 +2.9939e+00 -1.8347e+00 -1.0082e+00 -3.2611e+00 -3.6292e+00 +2.7545e-01 +3.0345e+00 -3.8076e+00 +3.6345e+00 -3.3068e+00 +1.9236e+00 -3.3442e+00 -3.0353e+00 +3.1218e+00 -1.2419e-01 -3.1093e+00 +4.3926e-01
57835 +9.557593340e-04 +9.557593340e-04 -1.599044241e+00 -1.599044241e+00 +1.0572e+00 -2.0834e+00 +5.1313e-01 +3.0037e+00 -1.8379e+00 -9.9789e-01 -3.2606e+00 -3.6221e+00 +2.8591e-01 +3.0404e+00 -3.7949e+00 +3.6250e+00 -3.2976e+00 +1.9280e+00 -3.3531e+00 -3.0592e+00 +3.1265e+00 -1.2083e-01 -3.1286e+00 +4.4347e-01
57898 +4.423333480e-04 +4.423333480e-04 -1.599557667e+00 -1.599557667e+00 +1.0965e+00 -2.0299e+00 +5.2298e-01 +3.0459e+00 -1.8630e+00 -9.7020e-01 -3.2271e+00 -3.5862e+00 +3.3547e-01 +3.0589e+00 -3.7483e+00 +3.5850e+00 -3.2501e+00 +1.9094e+00 -3.3857e+00 -3.1368e+00 +3.1582e+00 -1.0657e-01 -3.1731e+00 +4.5963e-01
57961 +3.498811246e-04 +3.498811246e-04 -1.599650119e+00 -1.599650119e+00 +1.1104e+00 -2.0240e+00 +5.1959e-01 +3.0561e+00 -1.8726e+00 -9.6820e-01 -3.2102e+00 -3.5756e+00 +3.4997e-01 +3.0619e+00 -3.7378e+00 +3.5746e+00 -3.2355e+00 +1.8961e+00 -3.3925e+00 -3.1487e+00 +3.1690e+00 -1.0357e-01 -3.1741e+00 +4.6314e-01
58024 +2.414433461e-04 +2.414433461e-04 -1.599758557e+00 -1.599758557e+00 +1.1376e+00 -2.0336e+00 +5.0332e-01 +3.0679e+00 -1.8937e+00 -9.7754e-01 -3.1674e+00 -3.5572e+00 +3.7654e-01 +3.0632e+00 -3.7235e+00 +3.5581e+00 -3.2084e+00 +1.8607e+00 -3.3992e+00 -3.1471e+00 +3.1902e+00 -1.0221e-01 -3.1526e+00 +4.6655e-01
58129 +1.412883755e-04 +1.412883755e-04 -1.599858712e+00 -1.599858712e+00 +1.1581e+00 -2.0604e+00 +5.0102e-01 +3.0699e+00 -1.9437e+00 -1.0026e+00 -3.0890e+00 -3.5270e+00 +4.4382e-01 +3.0818e+00 -3.6583e+00 +3.5039e+00 -3.1521e+00 +1.8302e+00 -3.4154e+00 -3.1363e+00 +3.2388e+00 -1.2217e-01 -3.1200e+00 +4.6892e-01
58171 +8.281779550e-05 +8.281779550e-05 -1.599917182e+00 -1.599917182e+00 +1.1374e+00 -2.0590e+00 +5.1741e-01 +3.0595e+00 -1.9429e+00 -1.0009e+00 -3.1014e+00 -3.5340e+00 +4.4158e-01 +3.0891e+00 -3.6463e+00 +3.4979e+00 -3.1594e+00 +1.8510e+00 -3.4151e+00 -3.1379e+00 +3.2401e+00 -1.3123e-01 -3.1295e+00 +4.6629e-01
58213 +5.992531298e-05 +5.992531298e-05 -1.599940075e+00 -1.599940075e+00 +1.1126e+00 -2.0509e+00 +5.3529e-01 +3.0501e+00 -1.9378e+00 -9.9270e-01 -3.1231e+00 -3.5450e+00 +4.2875e-01 +3.0963e+00 -3.6408e+00 +3.4962e+00 -3.1759e+00 +1.8706e+00 -3.4130e+00 -3.1476e+00 +3.2413e+00 -1.3755e-01 -3.1440e+00 +4.6328e-01
58255 +3.246164494e-05 +3.246164494e-05 -1.599967538e+00 -1.599967538e+00 +1.1031e+00 -2.0237e+00 +5.4216e-01 +3.0610e+00 -1.9518e+00 -9.6614e-01 -3.1187e+00 -3.5463e+00 +4.0969e-01 +3.1114e+00 -3.6312e+00 +3.4787e+00 -3.1947e+00 +1.8296e+00 -3.4146e+00 -3.2009e+00 +3.2860e+00 -1.3340e-01 -3.1513e+00 +4.6303e-01
58444 +1.994372573e-05 +1.994372573e-05 -1.599980056e+00 -1.599980056e+00 +1.1271e+00 -2.0221e+00 +5.2812e-01 +3.0584e+00 -1.9923e+00 -9.5642e-01 -3.0800e+00 -3.5329e+00 +4.1970e-01 +3.1236e+00 -3.6111e+00 +3.4463e+00 -3.1811e+00 +1.7943e+00 -3.4038e+00 -3.2266e+00 +3.3076e+00 -1.2763e-01 -3.1406e+00 +4.6632e-01
58486 +1.473641957e-05 +1.473641957e-05 -1.599985264e+00 -1.599985264e+00 +1.1408e+00 -2.0294e+00 +5.2209e-01 +3.0337e+00 -2.0355e+00 -9.5021e-01 -3.0544e+00 -3.5265e+00 +4.2923e-01 +3.1382e+00 -3.5856e+00 +3.4111e+00 -3.1695e+00 +1.7961e+00 -3.3811e+00 -3.2376e+00 +3.3046e+00 -1.2784e-01 -3.1372e+00 +4.6778e-01
58549 +9.278519725e-06 +9.278519725e-06 -1.599990721e+00 -1.599990721e+00 +1.1347e+00 -2.0293e+00 +5.2599e-01 +3.0301e+00 -2.0321e+00 -9.4974e-01 -3.0622e+00 -3.5301e+00 +4.2555e-01 +3.1384e+00 -3.5868e+00 +3.4134e+00 -3.1737e+00 +1.8048e+00 -3.3797e+00 -3.2357e+00 +3.3000e+00 -1.2928e-01 -3.1407e+00 +4.6690e-01
59179 +6.117114800e-06 +6.117114800e-06 -1.599993883e+00 -1.599993883e+00 +1.1362e+00 -2.0141e+00 +5.5286e-01 +3.0336e+00 -2.0540e+00 -9.4293e-01 -3.0690e+00 -3.5363e+00 +4.3571e-01 +3.1621e+00 -3.5782e+00 +3.3957e+00 -3.1661e+00 +1.7763e+00 -3.3797e+00 -3.2541e+00 +3.3252e+00 -1.2483e-01 -3.1440e+00 +4.7157e-01
59242 +3.946357644e-06 +3.946357644e-06 -1.599996054e+00 -1.599996054e+00 +1.1238e+00 -2.0133e+00 +5.5558e-01 +3.0284e+00 -2.0415e+00 -9.4038e-01 -3.0883e+00 -3.5461e+00 +4.1858e-01 +3.1582e+00 -3.5912e+00 +3.4081e+00 -3.1828e+00 +1.7875e+00 -3.3752e+00 -3.2504e+00 +3.3149e+00 -1.2493e-01 -3.1481e+00 +4.6900e-01
59305 +2.189195506e-06 +2.189195506e-06 -1.599997811e+00 -1.599997811e+00 +1.1325e+00 -2.0001e+00 +5.6764e-01 +3.0314e+00 -2.0589e+00 -9.3257e-01 -3.0933e+00 -3.5502e+00 +4.2310e-01 +3.1733e+00 -3.5916e+00 +3.3969e+00 -3.1819e+00 +1.7659e+00 -3.3728e+00 -3.2674e+00 +3.3213e+00 -1.1739e-01 -3.1523e+00 +4.7394e-01
59431 +1.119236159e-06 +1.119236159e-06 -1.599998881e+00 -1.599998881e+00 +1.1345e+00 -2.0139e+00 +5.6171e-01 +3.0161e+00 -2.0669e+00 -9.4407e-01 -3.0996e+00 -3.5594e+00 +4.3060e-01 +3.1755e+00 -3.5985e+00 +3.3948e+00 -3.2026e+00 +1.7874e+00 -3.3706e+00 -3.2482e+00 +3.2710e+00 -1.2424e-01 -3.1496e+00 +4.7576e-01
59494 +6.362164675e-07 +6.362164675e-07 -1.599999364e+00 -1.599999364e+00 +1.1329e+00 -2.0160e+00 +5.6583e-01 +3.0123e+00 -2.0749e+00 -9.4680e-01 -3.0995e+00 -3.5627e+00 +4.3595e-01 +3.1818e+00 -3.5950e+00 +3.3882e+00 -3.2073e+00 +1.7862e+00 -3.3714e+00 -3.2467e+00 +3.2663e+00 -1.2766e-01 -3.1477e+00 +4.7657e-01
59515 +5.169702324e-07 +5.169702324e-07 -1.599999483e+00 -1.599999483e+00 +1.1316e+00 -2.0160e+00 +5.6767e-01 +3.0120e+00 -2.0772e+00 -9.4678e-01 -3.0984e+00 -3.5630e+00 +4.3702e-01 +3.1840e+00 -3.5926e+00 +3.3855e+00 -3.2074e+00 +1.7840e+00 -3.3718e+00 -3.2480e+00 +3.2695e+00 -1.2872e-01 -3.1469e+00 +4.7650e-01
59767 +3.766828820e-07 +3.766828820e-07 -1.599999623e+00 -1.599999623e+00 +1.1285e+00 -2.0182e+00 +5.6518e-01 +3.0114e+00 -2.0806e+00 -9.4876e-01 -3.0944e+00 -3.5608e+00 +4.3965e-01 +3.1847e+00 -3.5875e+00 +3.3842e+00 -3.2102e+00 +1.7860e+00 -3.3705e+00 -3.2482e+00 +3.2696e+00 -1.3060e-01 -3.1448e+00 +4.7685e-01
59809 +2.214172348e-07 +2.214172348e-07 -1.599999779e+00 -1.599999779e+00 +1.1278e+00 -2.0177e+00 +5.6472e-01 +3.0146e+00 -2.0902e+00 -9.5278e-01 -3.0940e+00 -3.5573e+00 +4.4851e-01 +3.1894e+00 -3.5832e+00 +3.3862e+00 -3.2126e+00 +1.7850e+00 -3.3643e+00 -3.2494e+00 +3.2670e+00 -1.2732e-01 -3.1425e+00 +4.8133e-01
59872 +1.467973623e-07 +1.467973623e-07 -1.599999853e+00 -1.599999853e+00 +1.1233e+00 -2.0141e+00 +5.7202e-01 +3.0173e+00 -2.0993e+00 -9.5380e-01 -3.0972e+00 -3.5582e+00 +4.5355e-01 +3.1979e+00 -3.5791e+00 +3.3847e+00 -3.2159e+00 +1.7765e+00 -3.3609e+00 -3.2542e+00 +3.2745e+00 -1.2557e-01 -3.1406e+00 +4.8430e-01
60124 +8.157175491e-08 +8.157175491e-08 -1.599999918e+00 -1.599999918e+00 +1.1211e+00 -2.0211e+00 +5.7161e-01 +3.0124e+00 -2.0957e+00 -9.5702e-01 -3.1021e+00 -3.5579e+00 +4.6000e-01 +3.1962e+00 -3.5816e+00 +3.3921e+00 -3.2181e+00 +1.7873e+00 -3.3581e+00 -3.2437e+00 +3.2649e+00 -1.3420e-01 -3.1398e+00 +4.8475e-01
60145 +6.070455938e-08 +6.070455938e-08 -1.599999939e+00 -1.599999939e+00 +1.1212e+00 -2.0213e+00 +5.7058e-01 +3.0136e+00 -2.0944e+00 -9.5662e-01 -3.1030e+00 -3.5567e+00 +4.6095e-01 +3.1954e+00 -3.5832e+00 +3.3957e+00 -3.2186e+00 +1.7864e+00 -3.3569e+00 -3.2434e+00 +3.2659e+00 -1.3514e-01 -3.1394e+00 +4.8532e-01
60292 +3.728706854e-08 +3.728706854e-08 -1.599999963e+00 -1.599999963e+00 +1.1221e+00 -2.0176e+00 +5.6828e-01 +3.0181e+00 -2.0981e+00 -9.5213e-01 -3.1052e+00 -3.5520e+00 +4.6535e-01 +3.1978e+00 -3.5853e+00 +3.4035e+00 -3.2229e+00 +1.7780e+00 -3.3496e+00 -3.2511e+00 +3.2717e+00 -1.3637e-01 -3.1388e+00 +4.8911e-01
60313 +2.481405903e-08 +2.481405903e-08 -1.599999975e+00 -1.599999975e+00 +1.1222e+00 -2.0168e+00 +5.7018e-01 +3.0161e+00 -2.1024e+00 -9.5105e-01 -3.1045e+00 -3.5529e+00 +4.6630e-01 +3.2009e+00 -3.5828e+00 +3.3988e+00 -3.2236e+00 +1.7773e+00 -3.3492e+00 -3.2537e+00 +3.2713e+00 -1.3686e-01 -3.1397e+00 +4.8931e-01
60607 +1.532863658e-08 +1.532863658e-08 -1.599999985e+00 -1.599999985e+00 +1.1229e+00 -2.0158e+00 +5.7006e-01 +3.0160e+00 -2.1074e+00 -9.4836e-01 -3.1056e+00 -3.5511e+00 +4.7095e-01 +3.2041e+00 -3.5827e+00 +3.4005e+00 -3.2274e+00 +1.7739e+00 -3.3451e+00 -3.2572e+00 +3.2715e+00 -1.4029e-01 -3.1395e+00 +4.9213e-01
60775 +9.366625697e-09 +9.366625697e-09 -1.599999991e+00 -1.599999991e+00 +1.1233e+00 -2.0155e+00 +5.7298e-01 +3.0154e+00 -2.1195e+00 -9.4475e-01 -3.1056e+00 -3.5479e+00 +4.8002e-01 +3.2087e+00 -3.5789e+00 +3.4016e+00 -3.2322e+00 +1.7748e+00 -3.3399e+00 -3.2534e+00 +3.2682e+00 -1.4937e-01 -3.1381e+00 +5.0369e-01
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.554767594e+01 +8.554767594e+01 -2.852923241e+02 -2.852923241e+02 +3.7009e+00 -2.0014e+00 -1.9355e+00 +3.5172e+00 +4.0153e+00 +1.2748e-01 +4.7275e+00 -3.6183e+00 +9.1740e-01 -4.6124e-01 +1.3052e+00 -1.3194e+00 -9.9557e-01 -3.3518e+00 -8.7767e-01 +5.1705e-02 +4.2236e+00 -3.1011e+00 -4.8471e+00 -6.5062e-01
211 +5.898584414e+01 +5.898584414e+01 -3.118541559e+02 -3.118541559e+02 +3.4573e+00 -2.1099e+00 -1.3538e+00 +5.4210e-01 +1.8369e-01 -1.3903e-01 +1.4937e+00 -4.4658e+00 -2.0539e-01 -1.5167e+00 +3.6116e+00 +1.3681e+00 -4.1734e-01 -4.9325e+00 -3.5210e+00 -1.2574e+00 +3.4429e+00 -1.9103e+00 -2.6693e-01 +1.8752e+00
274 +2.937675730e+01 +2.937675730e+01 -3.414632427e+02 -3.414632427e+02 +3.6207e+00 -1.7692e+00 -1.2307e+00 -8.9551e-01 -1.6834e+00 +4.8523e-01 -9.6506e-01 -3.3288e+00 +4.4396e-01 -2.3810e+00 +5.2269e+00 +4.2891e+00 +5.9291e-01 -5.3820e+00 -3.7930e+00 -1.1528e+00 +4.1053e+00 -2.8121e-01 +1.5063e+00 +1.4346e+00
295 +1.056873822e+01 +1.056873822e+01 -3.602712618e+02 -3.602712618e+02 +3.7808e+00 -1.8719e+00 -6.9343e-01 -9.1811e-01 -1.4944e+00 +6.7676e-01 -8.4386e-01 -2.1130e+00 +2.7568e-01 -2.5778e+00 +4.6068e+00 +4.0519e+00 +1.3471e+00 -5.2207e+00 -3.2951e+00 -1.5568e+00 +4.6508e+00 -8.4499e-01 +9.6423e-01 +1.5463e+00
337 +8.364163082e+00 +8.364163082e+00 -3.624758369e+02 -3.624758369e+02 +3.7151e+00 -2.0832e+00 -4.1562e-01 -1.0266e+00 -1.3059e+00 +8.1383e-01 -9.7762e-01 -1.7208e+00 +3.2989e-02 -2.6009e+00 +4.4556e+00 +4.0317e+00 +1.5928e+00 -5.0359e+00 -3.1140e+00 -1.4982e+00 +5.1342e+00 -5.9376e-01 +6.6329e-01 +1.3468e+00
400 +5.597159496e+00 +5.597159496e+00 -3.652428405e+02 -3.652428405e+02 +3.9241e+00 -2.2756e+00 +5.1136e-01 -1.5421e+00 -1.8180e+00 +8.1460e-01 -1.2333e+00 -9.9913e-01 -6.0070e-01 -3.2571e+00 +4.3375e+00 +4.0440e+00 +2.2329e+00 -4.9680e+00 -2.6946e+00 -2.1227e+00 +5.2069e+00 -3.7466e-01 +8.8965e-01 +1.3561e+00
442 +3.415699662e+00 +3.415699662e+00 -3.674243003e+02 -3.674243003e+02 +4.1222e+00 -2.8071e+00 +1.0070e+00 -1.9109e+00 -2.0113e+00 +1.1021e+00 -1.8347e+00 -4.7443e-01 -1.0614e+00 -3.3747e+00 +3.9759e+00 +3.8308e+00 +2.4610e+00 -4.7815e+00 -2.2610e+00 -2.3133e+00 +5.2031e+00 +1.4733e-01 +8.6159e-01 +8.7107e-01
10312 +2.450669746e+00 +2.450669746e+00 -3.683893303e+02 -3.683893303e+02 +4.8880e-01 +1.8475e+00 +2.6748e+00 +1.7176e-01 -2.4594e+00 +1.1384e+00 +3.1906e+00 -4.3990e+00 +3.2541e+00 +1.8925e+00 +3.5266e+00 +9.1890e-01 +4.6438e+00 -2.3694e+00 -2.8208e+00 +1.4305e+00 +2.9832e-02 -2.0539e+00 +2.0159e+00 +1.8785e+00
13336 +1.561859918e+00 +1.561859918e+00 -3.692781401e+02 -3.692781401e+02 -2.8025e+00 +3.9183e+00 +9.7770e-01 +2.9391e+00 -8.1800e-01 -4.9160e+00 +2.0543e+00 -2.8089e+00 -3.0382e+00 +5.1722e-01 +4.5286e+00 +2.7554e+00 -2.7176e+00 +3.6197e+00 -1.1929e+00 +1.8292e-01 -3.9843e+00 +1.2522e+00 -4.8310e+00 -4.4944e-01
105190 +4.736555659e-01 +4.736555659e-01 -3.703663444e+02 -3.703663444e+02 +3.3996e+00 -6.1198e-01 -9.9770e-01 +2.1216e+00 +8.9191e-01 +1.5293e+00 +3.1710e-01 +2.1969e+00 -4.0095e+00 -1.0963e+00 +2.0466e+00 -3.5724e+00 +6.3535e-01 +7.2342e-01 +1.5770e+00 -3.4505e-01 +4.1473e+00 -2.7778e+00 +2.8558e+00 +3.2122e+00
105211 +3.924546908e-01 +3.924546908e-01 -3.704475453e+02 -3.704475453e+02 +3.1103e+00 -6.6880e-01 -1.2102e+00 +2.2060e+00 +5.8004e-01 +1.5380e+00 -1.5975e-01 +2.2015e+00 -3.8577e+00 -1.3648e+00 +2.4982e+00 -3.8204e+00 +6.2535e-01 +9.0119e-01 +1.4854e+00 -4.5526e-01 +4.0268e+00 -2.7082e+00 +3.1399e+00 +3.6066e+00
105274 +2.176756069e-01 +2.176756069e-01 -3.706223244e+02 -3.706223244e+02 +3.0594e+00 -7.3071e-01 -1.1668e+00 +2.1452e+00 +5.6727e-01 +1.4914e+00 -3.1471e-01 +2.1963e+00 -3.7980e+00 -1.3418e+00 +2.6232e+00 -3.8177e+00 +5.6905e-01 +8.9709e-01 +1.4624e+00 -4.0363e-01 +4.0471e+00 -2.6752e+00 +3.1814e+00 +3.6896e+00
105295 +1.059982018e-01 +1.059982018e-01 -3.707340018e+02 -3.707340018e+02 +3.1752e+00 -8.2558e-01 -9.1729e-01 +1.9452e+00 +7.8190e-01 +1.3767e+00 -2.8385e-01 +2.1801e+00 -3.7864e+00 -1.0717e+00 +2.5494e+00 -3.6137e+00 +4.4649e-01 +7.5162e-01 +1.4767e+00 -2.0020e-01 +4.1811e+00 -2.6532e+00 +3.0486e+00 +3.5665e+00
105316 +9.085561867e-02 +9.085561867e-02 -3.707491444e+02 -3.707491444e+02 +3.1358e+00 -8.5298e-01 -9.3250e-01 +1.9327e+00 +7.5020e-01 +1.3573e+00 -3.7557e-01 +2.1779e+00 -3.7552e+00 -1.0782e+00 +2.6321e+00 -3.6299e+00 +4.2134e-01 +7.6768e-01 +1.4555e+00 -1.8937e-01 +4.1729e+00 -2.6336e+00 +3.0845e+00 +3.6293e+00
105379 +5.949115172e-02 +5.949115172e-02 -3.707805088e+02 -3.707805088e+02 +3.0187e+00 -9.5700e-01 -9.8420e-01 +1.8733e+00 +6.6045e-01 +1.2707e+00 -6.8442e-01 +2.1676e+00 -3.6494e+00 -1.0569e+00 +2.9119e+00 -3.6563e+00 +3.1247e-01 +8.1280e-01 +1.3732e+00 -1.2685e-01 +4.1471e+00 -2.5613e+00 +3.1903e+00 +3.8343e+00
105421 +3.469363747e-02 +3.469363747e-02 -3.708053064e+02 -3.708053064e+02 +3.0479e+00 -1.0053e+00 -1.0637e+00 +1.8320e+00 +6.7241e-01 +1.1745e+00 -7.5228e-01 +2.1553e+00 -3.6252e+00 -9.0436e-01 +2.9906e+00 -3.5675e+00 +2.0090e-01 +8.1343e-01 +1.3005e+00 -3.6261e-02 +4.1137e+00 -2.5285e+00 +3.1717e+00 +3.8705e+00
105442 +2.190119521e-02 +2.190119521e-02 -3.708180988e+02 -3.708180988e+02 +3.1129e+00 -1.0362e+00 -1.2333e+00 +1.8176e+00 +6.7739e-01 +1.0499e+00 -7.9579e-01 +2.1397e+00 -3.6074e+00 -6.9465e-01 +3.0656e+00 -3.4392e+00 +5.8630e-02 +8.2727e-01 +1.1965e+00 +6.7025e-02 +4.0357e+00 -2.5028e+00 +3.1382e+00 +3.8983e+00
105505 +1.529280940e-02 +1.529280940e-02 -3.708247072e+02 -3.708247072e+02 +3.0973e+00 -9.8176e-01 -1.2724e+00 +1.8856e+00 +6.3029e-01 +1.0937e+00 -7.8186e-01 +2.1454e+00 -3.6048e+00 -7.8521e-01 +3.0528e+00 -3.4900e+00 +1.1270e-01 +8.5314e-01 +1.2181e+00 +5.8670e-04 +4.0072e+00 -2.5373e+00 +3.1729e+00 +3.9020e+00
105610 +5.413039937e-03 +5.413039937e-03 -3.708345870e+02 -3.708345870e+02 +3.1141e+00 -9.1677e-01 -1.4966e+00 +1.9781e+00 +5.2972e-01 +9.6480e-01 -1.0174e+00 +2.1211e+00 -3.4532e+00 -6.9749e-01 +3.2569e+00 -3.4083e+00 -3.1016e-03 +8.9712e-01 +1.1480e+00 +4.2212e-02 +3.8678e+00 -2.6077e+00 +3.2738e+00 +4.0062e+00
105631 +3.789757560e-03 +3.789757560e-03 -3.708362102e+02 -3.708362102e+02 +3.1382e+00 -9.2718e-01 -1.5109e+00 +1.9451e+00 +5.4040e-01 +8.2991e-01 -1.2314e+00 +2.0921e+00 -3.3173e+00 -5.5717e-01 +3.4093e+00 -3.2939e+00 -1.2702e-01 +8.6526e-01 +1.1189e+00 +1.5175e-01 +3.8454e+00 -2.6418e+00 +3.3155e+00 +4.0549e+00
105862 +2.495722302e-03 +2.495722302e-03 -3.708375043e+02 -3.708375043e+02 +3.1525e+00 -8.4260e-01 -1.3861e+00 +1.9944e+00 +5.7857e-01 +9.1988e-01 -1.1277e+00 +2.0886e+00 -3.3278e+00 -6.8800e-01 +3.2685e+00 -3.3457e+00 +2.8678e-03 +8.2715e-01 +1.2378e+00 +6.6259e-02 +3.8988e+00 -2.7194e+00 +3.3107e+00 +3.9436e+00
105925 +1.526099985e-03 +1.526099985e-03 -3.708384739e+02 -3.708384739e+02 +3.1697e+00 -8.5961e-01 -1.4427e+00 +1.9834e+00 +5.8375e-01 +8.6516e-01 -1.1685e+00 +2.0756e+00 -3.3082e+00 -6.0705e-01 +3.3108e+00 -3.2973e+00 -5.2874e-02 +8.2932e-01 +1.2044e+00 +1.0955e-01 +3.8743e+00 -2.7097e+00 +3.3041e+00 +3.9573e+00
105988 +9.905255559e-04 +9.905255559e-04 -3.708390095e+02 -3.708390095e+02 +3.1987e+00 -8.5252e-01 -1.4682e+00 +1.9889e+00 +6.2524e-01 +8.4459e-01 -1.1325e+00 +2.0470e+00 -3.3145e+00 -5.5847e-01 +3.2678e+00 -3.2658e+00 -4.8891e-02 +8.1700e-01 +1.2239e+00 +1.1733e-01 +3.8733e+00 -2.7183e+00 +3.2719e+00 +3.8992e+00
106240 +5.993163442e-04 +5.993163442e-04 -3.708394007e+02 -3.708394007e+02 +3.1619e+00 -8.6738e-01 -1.5223e+00 +1.9972e+00 +6.5482e-01 +8.1387e-01 -1.1876e+00 +1.9766e+00 -3.2838e+00 -5.4783e-01 +3.2838e+00 -3.2753e+00 -1.9561e-02 +8.2966e-01 +1.2740e+00 +1.0334e-01 +3.8709e+00 -2.7104e+00 +3.2805e+00 +3.8664e+00
106345 +3.253264278e-04 +3.253264278e-04 -3.708396747e+02 -3.708396747e+02 +3.1418e+00 -8.7995e-01 -1.5867e+00 +1.9817e+00 +6.4542e-01 +7.6194e-01 -1.2624e+00 +1.9559e+00 -3.2390e+00 -5.0085e-01 +3.3511e+00 -3.2236e+00 -6.1907e-02 +8.6386e-01 +1.2585e+00 +1.4215e-01 +3.8336e+00 -2.6974e+00 +3.3134e+00 +3.9047e+00
106387 +2.249801720e-04 +2.249801720e-04 -3.708397750e+02 -3.708397750e+02 +3.1276e+00 -8.7353e-01 -1.5998e+00 +1.9768e+00 +6.4608e-01 +7.5626e-01 -1.2719e+00 +1.9469e+00 -3.2235e+00 -5.0516e-01 +3.3563e+00 -3.2025e+00 -5.7837e-02 +8.8534e-01 +1.2714e+00 +1.4745e-01 +3.8210e+00 -2.6970e+00 +3.3322e+00 +3.9087e+00
106408 +1.204195634e-04 +1.204195634e-04 -3.708398796e+02 -3.708398796e+02 +3.1068e+00 -8.6043e-01 -1.6140e+00 +1.9708e+00 +6.4985e-01 +7.5349e-01 -1.2765e+00 +1.9333e+00 -3.2035e+00 -5.1825e-01 +3.3542e+00 -3.1731e+00 -4.4278e-02 +9.1715e-01 +1.2966e+00 +1.5095e-01 +3.8048e+00 -2.6984e+00 +3.3590e+00 +3.9083e+00
106429 +9.521471151e-05 +9.521471151e-05 -3.708399048e+02 -3.708399048e+02 +3.0892e+00 -8.4660e-01 -1.6225e+00 +1.9664e+00 +6.5525e-01 +7.5493e-01 -1.2738e+00 +1.9213e+00 -3.1883e+00 -5.3392e-01 +3.3455e+00 -3.1488e+00 -2.7413e-02 +9.4447e-01 +1.3226e+00 +1.5101e-01 +3.7927e+00 -2.7010e+00 +3.3812e+00 +3.9033e+00
106576 +5.822611729e-05 +5.822611729e-05 -3.708399418e+02 -3.708399418e+02 +3.0984e+00 -8.1481e-01 -1.5979e+00 +1.9718e+00 +6.8189e-01 +7.8367e-01 -1.2368e+00 +1.8913e+00 -3.2012e+00 -5.6271e-01 +3.2958e+00 -3.1368e+00 +1.2707e-02 +9.6259e-01 +1.3590e+00 +1.2483e-01 +3.8135e+00 -2.7027e+00 +3.3702e+00 +3.8621e+00
106597 +3.662834814e-05 +3.662834814e-05 -3.708399634e+02 -3.708399634e+02 +3.1027e+00 -8.0444e-01 -1.6039e+00 +1.9697e+00 +6.8965e-01 +7.8148e-01 -1.2527e+00 +1.8666e+00 -3.1968e+00 -5.5768e-01 +3.3023e+00 -3.1174e+00 +1.1462e-02 +9.8166e-01 +1.3612e+00 +1.2331e-01 +3.8179e+00 -2.6937e+00 +3.3693e+00 +3.8601e+00
106996 +2.486041848e-05 +2.486041848e-05 -3.708399751e+02 -3.708399751e+02 +3.1075e+00 -8.1412e-01 -1.6146e+00 +1.9617e+00 +6.8185e-01 +7.7017e-01 -1.2731e+00 +1.8596e+00 -3.1952e+00 -5.3206e-01 +3.3270e+00 -3.1202e+00 -7.4359e-03 +9.8173e-01 +1.3453e+00 +1.3158e-01 +3.8163e+00 -2.6796e+00 +3.3547e+00 +3.8734e+00
107143 +1.495094125e-05 +1.495094125e-05 -3.708399850e+02 -3.708399850e+02 +3.1161e+00 -7.9579e-01 -1.6071e+00 +1.9438e+00 +6.8126e-01 +7.6685e-01 -1.2754e+00 +1.8387e+00 -3.1794e+00 -5.0891e-01 +3.3307e+00 -3.0984e+00 -8.8509e-03 +9.9752e-01 +1.3631e+00 +1.4047e-01 +3.8107e+00 -2.6727e+00 +3.3353e+00 +3.8676e+00
