% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
122263 +7.280925729e-08 +7.280925729e-08 -6.211099999e+02 -6.211099999e+02 -8.9200e-01 +3.9912e+00 +1.7120e-01 -3.8008e+00 -4.6880e-01 -2.0888e+00 +1.3840e+00 -7.3440e-01 +1.1456e+00 -3.0400e-01 +9.1200e-01 +2.7520e+00 +3.7688e+00 +1.4136e+00 +2.5304e+00 -2.0288e+00 +1.1584e+00 +2.0528e+00 +4.1280e-01 -1.8400e-01
122284 +1.844352937e-08 +1.844352937e-08 -6.211100000e+02 -6.211100000e+02 -8.9199e-01 +3.9912e+00 +1.7120e-01 -3.8008e+00 -4.6880e-01 -2.0888e+00 +1.3840e+00 -7.3440e-01 +1.1456e+00 -3.0400e-01 +9.1200e-01 +2.7520e+00 +3.7688e+00 +1.4136e+00 +2.5304e+00 -2.0288e+00 +1.1584e+00 +2.0528e+00 +4.1281e-01 -1.8400e-01
122297 +1.354192136e-08 +1.354192136e-08 -6.211100000e+02 -6.211100000e+02 -8.9199e-01 +3.9912e+00 +1.7120e-01 -3.8008e+00 -4.6880e-01 -2.0888e+00 +1.3840e+00 -7.3440e-01 +1.1456e+00 -3.0400e-01 +9.1200e-01 +2.7520e+00 +3.7688e+00 +1.4136e+00 +2.5304e+00 -2.0288e+00 +1.1584e+00 +2.0528e+00 +4.1281e-01 -1.8400e-01
122330 +9.962491276e-09 +9.962491276e-09 -6.211100000e+02 -6.211100000e+02 -8.9199e-01 +3.9912e+00 +1.7121e-01 -3.8008e+00 -4.6881e-01 -2.0888e+00 +1.3840e+00 -7.3440e-01 +1.1456e+00 -3.0400e-01 +9.1200e-01 +2.7520e+00 +3.7688e+00 +1.4136e+00 +2.5304e+00 -2.0288e+00 +1.1584e+00 +2.0528e+00 +4.1281e-01 -1.8400e-01
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.017882860e+09 +1.017882860e+09 +1.017882605e+09 +1.017882605e+09 +3.2876e+00 -3.7213e+00 +4.2195e+00 +4.1237e+00 -2.5106e+00 -2.5517e+00 +3.4243e-01 -4.1698e-01 +3.5431e+00 -2.2382e+00 +1.3449e+00 -2.2215e+00 +6.4599e-01 -3.6136e+00 -2.4387e+00 -1.6209e+00 +1.4339e-01 -1.8474e+00 -2.3095e+00 -7.6672e-01
22 +3.954092887e+08 +3.954092887e+08 +3.954090339e+08 +3.954090339e+08 +3.2513e+00 -3.0261e+00 +4.2330e+00 +4.0545e+00 -2.5621e+00 -2.4888e+00 -6.5757e-01 +2.9438e-01 +3.9765e+00 -1.7386e+00 +1.5191e+00 -1.8555e+00 +6.9303e-01 -2.7853e+00 -2.6665e+00 -1.9353e+00 +3.9220e-01 -1.9856e+00 -2.1003e+00 -2.6921e-02
64 +1.701579420e+08 +1.701579420e+08 +1.701576872e+08 +1.701576872e+08 +3.0546e+00 -2.0928e+00 +3.9735e+00 +3.6572e+00 -2.8984e+00 -2.1597e+00 -1.3605e+00 +1.3052e+00 +4.3574e+00 -6.9112e-01 +1.6495e+00 -1.3288e+00 +6.8748e-01 -2.0040e+00 -2.9523e+00 -1.9457e+00 +6.3592e-01 -1.8326e+00 -1.8105e+00 +7.8315e-01
85 +1.252617172e+08 +1.252617172e+08 +1.252614624e+08 +1.252614624e+08 +3.0049e+00 -1.5533e+00 +3.7801e+00 +3.3878e+00 -3.0170e+00 -1.9792e+00 -1.6758e+00 +1.8483e+00 +4.4640e+00 -9.2293e-02 +1.7505e+00 -1.0016e+00 +6.6790e-01 -1.6233e+00 -3.0760e+00 -1.9323e+00 +8.3346e-01 -1.7238e+00 -1.6874e+00 +1.1864e+00
106 +9.544734079e+07 +9.544734079e+07 +9.544708597e+07 +9.544708597e+07 +2.9720e+00 -8.9151e-01 +3.5182e+00 +3.0345e+00 -3.1258e+00 -1.7691e+00 -2.0133e+00 +2.4701e+00 +4.5268e+00 +6.2512e-01 +1.8873e+00 -6.0377e-01 +6.2659e-01 -1.2074e+00 -3.2072e+00 -1.8988e+00 +1.1002e+00 -1.5922e+00 -1.5660e+00 +1.6402e+00
148 +5.262990461e+07 +5.262990461e+07 +5.262964979e+07 +5.262964979e+07 +2.9221e+00 +1.3765e+00 +2.5343e+00 +1.7542e+00 -3.4270e+00 -1.0778e+00 -3.0420e+00 +4.4290e+00 +4.5546e+00 +2.9933e+00 +2.3938e+00 +7.2469e-01 +4.3052e-01 +7.0715e-02 -3.6006e+00 -1.7302e+00 +2.0794e+00 -1.1838e+00 -1.2409e+00 +3.0977e+00
232 +3.009959220e+07 +3.009959220e+07 +3.009933738e+07 +3.009933738e+07 +3.2960e+00 +3.6740e+00 +8.8949e-01 -4.7933e-02 -3.3323e+00 -5.0308e-01 -3.2899e+00 +5.3085e+00 +3.4085e+00 +4.6444e+00 +3.1425e+00 +1.9122e+00 -2.6322e-02 +5.2389e-01 -3.6342e+00 -1.2154e+00 +3.6323e+00 -1.1584e+00 -1.4453e+00 +4.0775e+00
253 +1.482790709e+07 +1.482790709e+07 +1.482765227e+07 +1.482765227e+07 +3.7073e+00 +4.2534e+00 +8.3454e-04 -8.7568e-01 -3.0066e+00 -4.5184e-01 -2.7653e+00 +4.7263e+00 +2.2509e+00 +4.5201e+00 +3.5056e+00 +2.0987e+00 -3.3348e-01 +2.0049e-02 -3.3746e+00 -8.3206e-01 +4.4351e+00 -1.4288e+00 -1.8883e+00 +3.9525e+00
274 +3.428616833e+06 +3.428616833e+06 +3.428362013e+06 +3.428362013e+06 +4.1034e+00 +4.1444e+00 -5.4058e-01 -1.2770e+00 -2.6175e+00 -6.0090e-01 -1.9850e+00 +3.6338e+00 +1.1711e+00 +3.7357e+00 +3.6967e+00 +1.8924e+00 -5.6164e-01 -8.1094e-01 -3.0224e+00 -5.2353e-01 +4.9004e+00 -1.7920e+00 -2.3920e+00 +3.4184e+00
295 +4.999887870e+05 +4.999887870e+05 +4.997339670e+05 +4.997339670e+05 +4.2019e+00 +3.6602e+00 -4.6192e-01 -1.1078e+00 -2.4687e+00 -7.7367e-01 -1.5991e+00 +2.9943e+00 +9.2276e-01 +3.0827e+00 +3.6359e+00 +1.5769e+00 -5.7239e-01 -1.2572e+00 -2.8636e+00 -4.8680e-01 +4.8059e+00 -1.9533e+00 -2.5717e+00 +2.9994e+00
316 +1.492225824e+05 +1.492225824e+05 +1.489677624e+05 +1.489677624e+05 +4.1695e+00 +3.4060e+00 -2.9685e-01 -9.2226e-01 -2.4702e+00 -8.3914e-01 -1.5491e+00 +2.8693e+00 +1.0194e+00 +2.8817e+00 +3.5577e+00 +1.4413e+00 -5.2749e-01 -1.3296e+00 -2.8506e+00 -5.3366e-01 +4.6475e+00 -1.9649e+00 -2.5633e+00 +2.8760e+00
400 +9.305127844e+04 +9.305127844e+04 +9.279645844e+04 +9.279645844e+04 +4.0983e+00 +3.3445e+00 -2.2368e-01 -8.6332e-01 -2.5187e+00 -8.1870e-01 -1.5578e+00 +2.9231e+00 +1.1252e+00 +2.8994e+00 +3.5099e+00 +1.4181e+00 -4.8584e-01 -1.2961e+00 -2.8778e+00 -5.5291e-01 +4.5547e+00 -1.9288e+00 -2.5336e+00 +2.8560e+00
421 +3.137468088e+03 +3.137468088e+03 +2.882648088e+03 +2.882648088e+03 +3.9968e+00 +3.3619e+00 -2.9282e-01 -9.6338e-01 -2.5752e+00 -7.2314e-01 -1.4176e+00 +2.9278e+00 +1.0865e+00 +2.9443e+00 +3.4773e+00 +1.4180e+00 -4.5182e-01 -1.3422e+00 -2.8855e+00 -4.8340e-01 +4.5271e+00 -1.8953e+00 -2.5820e+00 +2.7607e+00
442 +1.511741990e+03 +1.511741990e+03 +1.256921990e+03 +1.256921990e+03 +3.9925e+00 +3.3493e+00 -2.9157e-01 -9.6182e-01 -2.5757e+00 -7.2243e-01 -1.4028e+00 +2.9149e+00 +1.0824e+00 +2.9316e+00 +3.4728e+00 +1.4099e+00 -4.4931e-01 -1.3536e+00 -2.8829e+00 -4.8023e-01 +4.5207e+00 -1.8963e+00 -2.5872e+00 +2.7462e+00
526 +7.637212994e+02 +7.637212994e+02 +5.089012994e+02 +5.089012994e+02 +4.0006e+00 +3.3365e+00 -2.8742e-01 -9.5483e-01 -2.5744e+00 -7.2689e-01 -1.3936e+00 +2.9094e+00 +1.0749e+00 +2.9220e+00 +3.4643e+00 +1.4040e+00 -4.5089e-01 -1.3619e+00 -2.8772e+00 -4.8388e-01 +4.5152e+00 -1.8905e+00 -2.5849e+00 +2.7385e+00
547 +3.331303174e+02 +3.331303174e+02 +7.831031742e+01 +7.831031742e+01 +4.0071e+00 +3.3353e+00 -2.8807e-01 -9.5445e-01 -2.5752e+00 -7.2719e-01 -1.3898e+00 +2.9143e+00 +1.0687e+00 +2.9249e+00 +3.4584e+00 +1.4049e+00 -4.5288e-01 -1.3633e+00 -2.8739e+00 -4.8646e-01 +4.5141e+00 -1.8828e+00 -2.5810e+00 +2.7381e+00
568 +1.434868158e+02 +1.434868158e+02 -1.113331842e+02 -1.113331842e+02 +4.0101e+00 +3.3379e+00 -2.8984e-01 -9.5617e-01 -2.5763e+00 -7.2610e-01 -1.3889e+00 +2.9198e+00 +1.0656e+00 +2.9299e+00 +3.4558e+00 +1.4072e+00 -4.5401e-01 -1.3622e+00 -2.8728e+00 -4.8748e-01 +4.5147e+00 -1.8779e+00 -2.5786e+00 +2.7397e+00
652 +9.014436667e+01 +9.014436667e+01 -1.646756333e+02 -1.646756333e+02 +4.0087e+00 +3.3421e+00 -2.9128e-01 -9.5819e-01 -2.5766e+00 -7.2443e-01 -1.3907e+00 +2.9229e+00 +1.0664e+00 +2.9334e+00 +3.4567e+00 +1.4093e+00 -4.5313e-01 -1.3601e+00 -2.8737e+00 -4.8689e-01 +4.5167e+00 -1.8783e+00 -2.5788e+00 +2.7417e+00
694 +3.929504314e+01 +3.929504314e+01 -2.155249569e+02 -2.155249569e+02 +4.0079e+00 +3.3444e+00 -2.9085e-01 -9.5735e-01 -2.5756e+00 -7.2352e-01 -1.3911e+00 +2.9250e+00 +1.0660e+00 +2.9334e+00 +3.4548e+00 +1.4100e+00 -4.5001e-01 -1.3601e+00 -2.8732e+00 -4.8745e-01 +4.5190e+00 -1.8793e+00 -2.5795e+00 +2.7415e+00
715 +1.426563010e+01 +1.426563010e+01 -2.405543699e+02 -2.405543699e+02 +4.0085e+00 +3.3447e+00 -2.9021e-01 -9.5615e-01 -2.5748e+00 -7.2343e-01 -1.3905e+00 +2.9262e+00 +1.0648e+00 +2.9327e+00 +3.4526e+00 +1.4099e+00 -4.4835e-01 -1.3609e+00 -2.8722e+00 -4.8830e-01 +4.5199e+00 -1.8790e+00 -2.5794e+00 +2.7408e+00
736 +6.009326864e+00 +6.009326864e+00 -2.488106731e+02 -2.488106731e+02 +4.0093e+00 +3.3441e+00 -2.8979e-01 -9.5538e-01 -2.5745e+00 -7.2368e-01 -1.3898e+00 +2.9264e+00 +1.0640e+00 +2.9320e+00 +3.4514e+00 +1.4096e+00 -4.4801e-01 -1.3615e+00 -2.8716e+00 -4.8884e-01 +4.5199e+00 -1.8784e+00 -2.5791e+00 +2.7402e+00
841 +3.820816106e+00 +3.820816106e+00 -2.509991839e+02 -2.509991839e+02 +4.0097e+00 +3.3434e+00 -2.8973e-01 -9.5558e-01 -2.5747e+00 -7.2423e-01 -1.3894e+00 +2.9260e+00 +1.0638e+00 +2.9316e+00 +3.4513e+00 +1.4097e+00 -4.4858e-01 -1.3617e+00 -2.8716e+00 -4.8880e-01 +4.5192e+00 -1.8781e+00 -2.5786e+00 +2.7402e+00
883 +1.943528891e+00 +1.943528891e+00 -2.528764711e+02 -2.528764711e+02 +4.0095e+00 +3.3435e+00 -2.8964e-01 -9.5599e-01 -2.5745e+00 -7.2470e-01 -1.3891e+00 +2.9264e+00 +1.0638e+00 +2.9312e+00 +3.4509e+00 +1.4104e+00 -4.4819e-01 -1.3617e+00 -2.8718e+00 -4.8867e-01 +4.5192e+00 -1.8783e+00 -2.5780e+00 +2.7403e+00
1009 +1.572881840e+00 +1.572881840e+00 -2.532471182e+02 -2.532471182e+02 +4.0094e+00 +3.3438e+00 -2.8958e-01 -9.5584e-01 -2.5744e+00 -7.2463e-01 -1.3892e+00 +2.9266e+00 +1.0638e+00 +2.9313e+00 +3.4507e+00 +1.4105e+00 -4.4788e-01 -1.3617e+00 -2.8718e+00 -4.8867e-01 +4.5195e+00 -1.8784e+00 -2.5781e+00 +2.7403e+00
2206 +9.859220823e-01 +9.859220823e-01 -2.538340779e+02 -2.538340779e+02 +3.9444e+00 +3.4384e+00 -2.5192e-01 -9.4685e-01 -2.5546e+00 -7.8207e-01 -1.3741e+00 +2.8492e+00 +1.0563e+00 +2.9624e+00 +3.4493e+00 +1.4840e+00 -4.7025e-01 -1.4338e+00 -2.8207e+00 -6.2866e-01 +4.4047e+00 -1.8595e+00 -2.6404e+00 +2.7493e+00
2626 +6.237310350e-01 +6.237310350e-01 -2.541962690e+02 -2.541962690e+02 +3.9048e+00 +3.4984e+00 -2.2772e-01 -9.4262e-01 -2.5425e+00 -8.2024e-01 -1.3640e+00 +2.7994e+00 +1.0515e+00 +2.9827e+00 +3.4492e+00 +1.5318e+00 -4.8700e-01 -1.4781e+00 -2.7879e+00 -7.1961e-01 +4.3283e+00 -1.8453e+00 -2.6782e+00 +2.7556e+00
2899 +3.802079214e-01 +3.802079214e-01 -2.544397921e+02 -2.544397921e+02 +3.8647e+00 +3.5604e+00 -2.0231e-01 -9.3962e-01 -2.5302e+00 -8.6159e-01 -1.3532e+00 +2.7470e+00 +1.0459e+00 +3.0041e+00 +3.4499e+00 +1.5833e+00 -5.0713e-01 -1.5232e+00 -2.7533e+00 -8.1658e-01 +4.2451e+00 -1.8283e+00 -2.7158e+00 +2.7631e+00
3067 +2.349378247e-01 +2.349378247e-01 -2.545850622e+02 -2.545850622e+02 +3.8394e+00 +3.6005e+00 -1.8557e-01 -9.3857e-01 -2.5226e+00 -8.8964e-01 -1.3458e+00 +2.7124e+00 +1.0420e+00 +3.0181e+00 +3.4510e+00 +1.6179e+00 -5.2198e-01 -1.5518e+00 -2.7303e+00 -8.8126e-01 +4.1884e+00 -1.8159e+00 -2.7392e+00 +2.7685e+00
3382 +1.535082241e-01 +1.535082241e-01 -2.546664918e+02 -2.546664918e+02 +3.8087e+00 +3.6499e+00 -1.6461e-01 -9.3838e-01 -2.5133e+00 -9.2566e-01 -1.3363e+00 +2.6688e+00 +1.0365e+00 +3.0354e+00 +3.4529e+00 +1.6621e+00 -5.4245e-01 -1.5863e+00 -2.7014e+00 -9.6323e-01 +4.1152e+00 -1.7987e+00 -2.7668e+00 +2.7759e+00
3550 +9.159012647e-02 +9.159012647e-02 -2.547284099e+02 -2.547284099e+02 +3.7954e+00 +3.6717e+00 -1.5513e-01 -9.3873e-01 -2.5092e+00 -9.4216e-01 -1.3319e+00 +2.6491e+00 +1.0339e+00 +3.0433e+00 +3.4540e+00 +1.6822e+00 -5.5220e-01 -1.6015e+00 -2.6883e+00 -1.0004e+00 +4.0814e+00 -1.7906e+00 -2.7786e+00 +2.7795e+00
3697 +5.907495780e-02 +5.907495780e-02 -2.547609250e+02 -2.547609250e+02 +3.7891e+00 +3.6821e+00 -1.5060e-01 -9.3905e-01 -2.5072e+00 -9.5026e-01 -1.3297e+00 +2.6395e+00 +1.0326e+00 +3.0470e+00 +3.4546e+00 +1.6920e+00 -5.5717e-01 -1.6087e+00 -2.6820e+00 -1.0187e+00 +4.0648e+00 -1.7864e+00 -2.7841e+00 +2.7813e+00
3865 +3.936332262e-02 +3.936332262e-02 -2.547806367e+02 -2.547806367e+02 +3.7784e+00 +3.6998e+00 -1.4290e-01 -9.3961e-01 -2.5040e+00 -9.6401e-01 -1.3260e+00 +2.6232e+00 +1.0304e+00 +3.0533e+00 +3.4557e+00 +1.7087e+00 -5.6570e-01 -1.6207e+00 -2.6712e+00 -1.0495e+00 +4.0365e+00 -1.7793e+00 -2.7933e+00 +2.7843e+00
3949 +2.508480368e-02 +2.508480368e-02 -2.547949152e+02 -2.547949152e+02 +3.7716e+00 +3.7112e+00 -1.3785e-01 -9.4008e-01 -2.5018e+00 -9.7310e-01 -1.3236e+00 +2.6125e+00 +1.0288e+00 +3.0573e+00 +3.4565e+00 +1.7198e+00 -5.7145e-01 -1.6286e+00 -2.6641e+00 -1.0698e+00 +4.0177e+00 -1.7746e+00 -2.7992e+00 +2.7864e+00
4012 +1.195026242e-02 +1.195026242e-02 -2.548080497e+02 -2.548080497e+02 +3.7615e+00 +3.7279e+00 -1.3044e-01 -9.4084e-01 -2.4987e+00 -9.8650e-01 -1.3200e+00 +2.5966e+00 +1.0264e+00 +3.0633e+00 +3.4578e+00 +1.7362e+00 -5.8004e-01 -1.6400e+00 -2.6536e+00 -1.0998e+00 +3.9899e+00 -1.7675e+00 -2.8078e+00 +2.7895e+00
4054 +7.489667646e-03 +7.489667646e-03 -2.548125103e+02 -2.548125103e+02 +3.7565e+00 +3.7360e+00 -1.2687e-01 -9.4119e-01 -2.4971e+00 -9.9297e-01 -1.3182e+00 +2.5888e+00 +1.0252e+00 +3.0661e+00 +3.4584e+00 +1.7441e+00 -5.8419e-01 -1.6456e+00 -2.6485e+00 -1.1144e+00 +3.9764e+00 -1.7640e+00 -2.8120e+00 +2.7910e+00
4117 +6.217886484e-03 +6.217886484e-03 -2.548137821e+02 -2.548137821e+02 +3.7537e+00 +3.7405e+00 -1.2484e-01 -9.4138e-01 -2.4962e+00 -9.9662e-01 -1.3172e+00 +2.5844e+00 +1.0246e+00 +3.0677e+00 +3.4587e+00 +1.7486e+00 -5.8654e-01 -1.6487e+00 -2.6456e+00 -1.1226e+00 +3.9687e+00 -1.7621e+00 -2.8143e+00 +2.7918e+00
4285 +2.890960717e-03 +2.890960717e-03 -2.548171090e+02 -2.548171090e+02 +3.7482e+00 +3.7495e+00 -1.2089e-01 -9.4166e-01 -2.4944e+00 -1.0037e+00 -1.3152e+00 +2.5757e+00 +1.0232e+00 +3.0707e+00 +3.4593e+00 +1.7573e+00 -5.9101e-01 -1.6550e+00 -2.6399e+00 -1.1387e+00 +3.9539e+00 -1.7584e+00 -2.8191e+00 +2.7934e+00
4369 +1.193610333e-03 +1.193610333e-03 -2.548188064e+02 -2.548188064e+02 +3.7461e+00 +3.7528e+00 -1.1943e-01 -9.4172e-01 -2.4938e+00 -1.0062e+00 -1.3145e+00 +2.5725e+00 +1.0227e+00 +3.0718e+00 +3.4596e+00 +1.7606e+00 -5.9260e-01 -1.6573e+00 -2.6378e+00 -1.1446e+00 +3.9484e+00 -1.7571e+00 -2.8209e+00 +2.7940e+00
4390 +9.778450742e-04 +9.778450742e-04 -2.548190222e+02 -2.548190222e+02 +3.7461e+00 +3.7528e+00 -1.1944e-01 -9.4172e-01 -2.4938e+00 -1.0062e+00 -1.3145e+00 +2.5725e+00 +1.0227e+00 +3.0718e+00 +3.4596e+00 +1.7605e+00 -5.9259e-01 -1.6573e+00 -2.6378e+00 -1.1446e+00 +3.9485e+00 -1.7571e+00 -2.8209e+00 +2.7940e+00
4474 +4.733061043e-04 +4.733061043e-04 -2.548195267e+02 -2.548195267e+02 +3.7451e+00 +3.7543e+00 -1.1879e-01 -9.4174e-01 -2.4935e+00 -1.0073e+00 -1.3142e+00 +2.5711e+00 +1.0225e+00 +3.0723e+00 +3.4597e+00 +1.7619e+00 -5.9328e-01 -1.6584e+00 -2.6369e+00 -1.1472e+00 +3.9461e+00 -1.7566e+00 -2.8217e+00 +2.7942e+00
4537 +3.719199566e-04 +3.719199566e-04 -2.548196281e+02 -2.548196281e+02 +3.7448e+00 +3.7548e+00 -1.1858e-01 -9.4174e-01 -2.4933e+00 -1.0077e+00 -1.3141e+00 +2.5706e+00 +1.0225e+00 +3.0725e+00 +3.4597e+00 +1.7624e+00 -5.9351e-01 -1.6588e+00 -2.6366e+00 -1.1480e+00 +3.9453e+00 -1.7564e+00 -2.8220e+00 +2.7943e+00
4747 +2.171617921e-04 +2.171617921e-04 -2.548197828e+02 -2.548197828e+02 +3.7437e+00 +3.7565e+00 -1.1780e-01 -9.4174e-01 -2.4930e+00 -1.0090e+00 -1.3137e+00 +2.5689e+00 +1.0222e+00 +3.0731e+00 +3.4598e+00 +1.7641e+00 -5.9431e-01 -1.6600e+00 -2.6355e+00 -1.1512e+00 +3.9424e+00 -1.7558e+00 -2.8230e+00 +2.7946e+00
4831 +1.565790999e-04 +1.565790999e-04 -2.548198434e+02 -2.548198434e+02 +3.7433e+00 +3.7571e+00 -1.1757e-01 -9.4173e-01 -2.4928e+00 -1.0094e+00 -1.3136e+00 +2.5684e+00 +1.0221e+00 +3.0732e+00 +3.4598e+00 +1.7646e+00 -5.9454e-01 -1.6604e+00 -2.6351e+00 -1.1521e+00 +3.9416e+00 -1.7556e+00 -2.8233e+00 +2.7947e+00
4978 +9.918305855e-05 +9.918305855e-05 -2.548199008e+02 -2.548199008e+02 +3.7425e+00 +3.7584e+00 -1.1703e-01 -9.4171e-01 -2.4926e+00 -1.0103e+00 -1.3133e+00 +2.5671e+00 +1.0219e+00 +3.0736e+00 +3.4599e+00 +1.7658e+00 -5.9508e-01 -1.6614e+00 -2.6343e+00 -1.1543e+00 +3.9396e+00 -1.7551e+00 -2.8241e+00 +2.7949e+00
5041 +5.226073139e-05 +5.226073139e-05 -2.548199477e+02 -2.548199477e+02 +3.7421e+00 +3.7589e+00 -1.1681e-01 -9.4170e-01 -2.4925e+00 -1.0107e+00 -1.3132e+00 +2.5666e+00 +1.0219e+00 +3.0738e+00 +3.4599e+00 +1.7663e+00 -5.9529e-01 -1.6617e+00 -2.6340e+00 -1.1552e+00 +3.9388e+00 -1.7550e+00 -2.8244e+00 +2.7949e+00
5104 +3.326340047e-05 +3.326340047e-05 -2.548199667e+02 -2.548199667e+02 +3.7418e+00 +3.7593e+00 -1.1662e-01 -9.4168e-01 -2.4923e+00 -1.0110e+00 -1.3131e+00 +2.5662e+00 +1.0218e+00 +3.0739e+00 +3.4599e+00 +1.7667e+00 -5.9547e-01 -1.6621e+00 -2.6337e+00 -1.1559e+00 +3.9382e+00 -1.7548e+00 -2.8247e+00 +2.7950e+00
5125 +2.353924461e-05 +2.353924461e-05 -2.548199765e+02 -2.548199765e+02 +3.7418e+00 +3.7594e+00 -1.1657e-01 -9.4168e-01 -2.4923e+00 -1.0111e+00 -1.3131e+00 +2.5661e+00 +1.0218e+00 +3.0740e+00 +3.4600e+00 +1.7668e+00 -5.9551e-01 -1.6622e+00 -2.6336e+00 -1.1561e+00 +3.9380e+00 -1.7548e+00 -2.8247e+00 +2.7950e+00
5167 +1.558659977e-05 +1.558659977e-05 -2.548199844e+02 -2.548199844e+02 +3.7416e+00 +3.7596e+00 -1.1650e-01 -9.4167e-01 -2.4923e+00 -1.0112e+00 -1.3130e+00 +2.5660e+00 +1.0218e+00 +3.0740e+00 +3.4600e+00 +1.7669e+00 -5.9557e-01 -1.6623e+00 -2.6335e+00 -1.1564e+00 +3.9378e+00 -1.7547e+00 -2.8248e+00 +2.7950e+00
9556 +7.964527498e-06 +7.964527498e-06 -2.548199920e+02 -2.548199920e+02 +3.7413e+00 +3.7601e+00 -1.1630e-01 -9.4165e-01 -2.4922e+00 -1.0115e+00 -1.3129e+00 +2.5655e+00 +1.0217e+00 +3.0742e+00 +3.4600e+00 +1.7674e+00 -5.9575e-01 -1.6626e+00 -2.6332e+00 -1.1572e+00 +3.9370e+00 -1.7546e+00 -2.8251e+00 +2.7951e+00
9598 +6.063529725e-06 +6.063529725e-06 -2.548199939e+02 -2.548199939e+02 +3.7413e+00 +3.7601e+00 -1.1629e-01 -9.4165e-01 -2.4922e+00 -1.0115e+00 -1.3129e+00 +2.5655e+00 +1.0217e+00 +3.0742e+00 +3.4600e+00 +1.7674e+00 -5.9576e-01 -1.6627e+00 -2.6332e+00 -1.1572e+00 +3.9370e+00 -1.7546e+00 -2.8251e+00 +2.7951e+00
9724 +3.555266773e-06 +3.555266773e-06 -2.548199964e+02 -2.548199964e+02 +3.7412e+00 +3.7603e+00 -1.1621e-01 -9.4164e-01 -2.4921e+00 -1.0117e+00 -1.3129e+00 +2.5653e+00 +1.0217e+00 +3.0742e+00 +3.4600e+00 +1.7676e+00 -5.9583e-01 -1.6628e+00 -2.6331e+00 -1.1576e+00 +3.9367e+00 -1.7545e+00 -2.8253e+00 +2.7951e+00
9829 +1.787984615e-06 +1.787984615e-06 -2.548199982e+02 -2.548199982e+02 +3.7410e+00 +3.7605e+00 -1.1613e-01 -9.4162e-01 -2.4921e+00 -1.0118e+00 -1.3129e+00 +2.5651e+00 +1.0216e+00 +3.0743e+00 +3.4600e+00 +1.7677e+00 -5.9590e-01 -1.6630e+00 -2.6330e+00 -1.1579e+00 +3.9364e+00 -1.7545e+00 -2.8254e+00 +2.7952e+00
9850 +1.337443990e-06 +1.337443990e-06 -2.548199987e+02 -2.548199987e+02 +3.7410e+00 +3.7605e+00 -1.1613e-01 -9.4162e-01 -2.4921e+00 -1.0118e+00 -1.3129e+00 +2.5651e+00 +1.0216e+00 +3.0743e+00 +3.4600e+00 +1.7677e+00 -5.9590e-01 -1.6630e+00 -2.6330e+00 -1.1579e+00 +3.9364e+00 -1.7545e+00 -2.8254e+00 +2.7952e+00
9997 +9.847385343e-07 +9.847385343e-07 -2.548199990e+02 -2.548199990e+02 +3.7410e+00 +3.7605e+00 -1.1610e-01 -9.4162e-01 -2.4921e+00 -1.0118e+00 -1.3128e+00 +2.5650e+00 +1.0216e+00 +3.0743e+00 +3.4600e+00 +1.7678e+00 -5.9592e-01 -1.6630e+00 -2.6330e+00 -1.1580e+00 +3.9364e+00 -1.7545e+00 -2.8254e+00 +2.7952e+00
10186 +5.896175992e-07 +5.896175992e-07 -2.548199994e+02 -2.548199994e+02 +3.7409e+00 +3.7606e+00 -1.1607e-01 -9.4161e-01 -2.4920e+00 -1.0119e+00 -1.3128e+00 +2.5650e+00 +1.0216e+00 +3.0743e+00 +3.4600e+00 +1.7678e+00 -5.9595e-01 -1.6631e+00 -2.6329e+00 -1.1581e+00 +3.9362e+00 -1.7544e+00 -2.8255e+00 +2.7952e+00
10312 +3.628684340e-07 +3.628684340e-07 -2.548199996e+02 -2.548199996e+02 +3.7409e+00 +3.7607e+00 -1.1605e-01 -9.4161e-01 -2.4920e+00 -1.0119e+00 -1.3128e+00 +2.5649e+00 +1.0216e+00 +3.0744e+00 +3.4600e+00 +1.7679e+00 -5.9596e-01 -1.6631e+00 -2.6329e+00 -1.1582e+00 +3.9362e+00 -1.7544e+00 -2.8255e+00 +2.7952e+00
62539 +2.200836491e-07 +2.200836491e-07 -2.548199998e+02 -2.548199998e+02 +3.7408e+00 +3.7607e+00 -1.1602e-01 -9.4161e-01 -2.4920e+00 -1.0120e+00 -1.3128e+00 +2.5649e+00 +1.0216e+00 +3.0744e+00 +3.4600e+00 +1.7679e+00 -5.9598e-01 -1.6632e+00 -2.6328e+00 -1.1583e+00 +3.9361e+00 -1.7544e+00 -2.8256e+00 +2.7952e+00
77050 +2.972436164e-08 +2.972436164e-08 -2.548200000e+02 -2.548200000e+02 +3.7408e+00 +3.7608e+00 -1.1600e-01 -9.4160e-01 -2.4920e+00 -1.0120e+00 -1.3128e+00 +2.5648e+00 +1.0216e+00 +3.0744e+00 +3.4600e+00 +1.7680e+00 -5.9600e-01 -1.6632e+00 -2.6328e+00 -1.1584e+00 +3.9360e+00 -1.7544e+00 -2.8256e+00 +2.7952e+00
