% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
85 +2.503802350e+03 +2.503802350e+03 +2.497502350e+03 +2.497502350e+03 +3.4773e+00 +2.5212e+00 +2.5228e+00 +4.3937e+00 +2.3864e+00 -8.6578e-01 +3.1832e+00 -3.6187e-01 -3.1158e-01 -2.2455e-02 -5.1169e-01 +1.1088e+00 -2.5420e+00 +1.2925e+00 -2.2292e+00 +2.0418e+00 -5.0480e-01 -1.5026e+00 -1.6113e+00 -1.6443e+00
127 +2.998186742e+02 +2.998186742e+02 +2.935186742e+02 +2.935186742e+02 +2.8763e+00 +2.1652e+00 +1.3376e+00 +3.7686e+00 +2.0774e+00 -6.9167e-01 +2.4880e+00 -5.0955e-01 +5.1047e-01 +9.3270e-01 -6.1942e-01 +1.1065e+00 -2.5329e+00 +1.2494e+00 -2.0009e+00 +1.8609e+00 -7.3318e-01 -1.6798e+00 -1.9024e+00 -1.9293e+00
148 +7.040039172e+01 +7.040039172e+01 +6.410039172e+01 +6.410039172e+01 +2.6348e+00 +2.0314e+00 +9.0356e-01 +3.4905e+00 +1.9466e+00 -6.3385e-01 +2.2578e+00 -5.6391e-01 +8.1200e-01 +1.2810e+00 -6.5901e-01 +1.1055e+00 -2.5292e+00 +1.2333e+00 -1.9162e+00 +1.7940e+00 -8.1780e-01 -1.7447e+00 -2.0089e+00 -2.0337e+00
169 +3.528935269e+01 +3.528935269e+01 +2.898935269e+01 +2.898935269e+01 +2.5504e+00 +1.9911e+00 +7.8242e-01 +3.3719e+00 +1.8942e+00 -6.1488e-01 +2.1827e+00 -5.8155e-01 +9.0959e-01 +1.3938e+00 -6.7193e-01 +1.1050e+00 -2.5277e+00 +1.2280e+00 -1.8887e+00 +1.7721e+00 -8.4507e-01 -1.7658e+00 -2.0434e+00 -2.0678e+00
190 +6.096058715e+00 +6.096058715e+00 -2.039412846e-01 -2.039412846e-01 +2.4093e+00 +1.9201e+00 +5.7171e-01 +3.1555e+00 +1.7979e+00 -5.8145e-01 +2.0508e+00 -6.1250e-01 +1.0806e+00 +1.5917e+00 -6.9476e-01 +1.1041e+00 -2.5249e+00 +1.2185e+00 -1.8404e+00 +1.7336e+00 -8.9270e-01 -1.8029e+00 -2.1045e+00 -2.1276e+00
211 +3.974524400e+00 +3.974524400e+00 -2.325475600e+00 -2.325475600e+00 +2.3662e+00 +1.8978e+00 +5.0577e-01 +3.0879e+00 +1.7662e+00 -5.7086e-01 +2.0095e+00 -6.2225e-01 +1.1343e+00 +1.6539e+00 -7.0196e-01 +1.1036e+00 -2.5238e+00 +1.2156e+00 -1.8253e+00 +1.7216e+00 -9.0736e-01 -1.8144e+00 -2.1238e+00 -2.1461e+00
463 +2.502573506e+00 +2.502573506e+00 -3.797426494e+00 -3.797426494e+00 +2.1052e+00 +1.7629e+00 +1.5076e-01 +2.6783e+00 +1.6390e+00 -4.4387e-01 +1.7696e+00 -6.8602e-01 +1.3223e+00 +1.8633e+00 -7.1142e-01 +1.0201e+00 -2.3755e+00 +1.1980e+00 -1.8613e+00 +1.7080e+00 -8.2307e-01 -1.8034e+00 -2.2131e+00 -2.0446e+00
12979 +1.563158968e+00 +1.563158968e+00 -4.736841032e+00 -4.736841032e+00 -2.5019e+00 -3.2650e+00 +4.9641e-01 +2.7790e+00 -1.9167e+00 -2.1701e+00 -9.0853e-01 -2.8731e+00 +1.8684e+00 +8.1518e-02 -6.2395e-01 +2.4833e+00 -2.5800e-01 +2.5671e+00 -8.3275e-01 +1.3104e+00 -1.2551e+00 -2.3121e+00 -1.6912e+00 -1.8642e+00
% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.942062693e+05 +2.942062693e+05 +2.936597693e+05 +2.936597693e+05 +2.6162e+00 -2.9016e+00 -6.5951e-01 +8.8425e-02 +2.3008e+00 +1.8992e+00 +2.8636e+00 -4.4519e+00 -2.7104e+00 -3.6534e+00 +6.4275e-01 -1.0475e-02 +4.1309e+00 -4.5009e+00 -2.0438e+00 +2.0571e+00 -2.7354e+00 +1.6357e+00 -3.5413e-01 -4.3337e+00
22 +2.012146614e+05 +2.012146614e+05 +2.006681614e+05 +2.006681614e+05 +2.6044e+00 -2.8630e+00 -6.5954e-01 +8.8439e-02 +2.3055e+00 +1.8540e+00 +2.7064e+00 -4.2457e+00 -2.7507e+00 -3.4861e+00 +6.6897e-01 -2.8127e-02 +3.9670e+00 -4.2978e+00 -1.7901e+00 +1.5448e+00 -2.0855e+00 +1.1106e+00 -7.9009e-01 -3.3337e+00
43 +1.292212526e+04 +1.292212526e+04 +1.237562526e+04 +1.237562526e+04 +2.5094e+00 -2.5388e+00 -6.5984e-01 +8.8557e-02 +2.3385e+00 +1.5241e+00 +1.5131e+00 -2.6486e+00 -3.0548e+00 -2.2400e+00 +8.1027e-01 -9.1130e-02 +2.9368e+00 -2.8694e+00 -3.7114e-01 -9.5091e-01 +8.4230e-01 -7.5535e-01 -1.3703e+00 +8.8111e-01
64 +6.091579192e+03 +6.091579192e+03 +5.545079192e+03 +5.545079192e+03 +2.4661e+00 -2.3710e+00 -6.6000e-01 +8.8625e-02 +2.3474e+00 +1.4163e+00 +1.0601e+00 -2.0013e+00 -3.1685e+00 -1.7845e+00 +8.3049e-01 -4.9085e-02 +2.7617e+00 -2.4856e+00 -1.4468e-01 -1.0707e+00 +9.8566e-01 -8.5627e-01 -1.3895e+00 +1.0797e+00
85 +5.616703737e+02 +5.616703737e+02 +1.517037368e+01 +1.517037368e+01 +2.3622e+00 -1.9602e+00 -6.6039e-01 +8.8810e-02 +2.3587e+00 +1.2364e+00 +1.8319e-01 -6.7558e-01 -3.3877e+00 -9.0471e-01 +8.7096e-01 +5.3020e-02 +2.5357e+00 -1.9266e+00 +2.5773e-01 -1.2970e+00 +1.2492e+00 -1.0221e+00 -1.4302e+00 +1.4563e+00
106 +3.656152946e+02 +3.656152946e+02 -1.808847054e+02 -1.808847054e+02 +2.3313e+00 -1.8365e+00 -6.6048e-01 +8.8886e-02 +2.3598e+00 +1.2208e+00 +9.0308e-02 -5.1086e-01 -3.3223e+00 -8.2466e-01 +8.7455e-01 +6.0789e-02 +2.5139e+00 -1.8760e+00 +2.9404e-01 -1.3215e+00 +1.2780e+00 -1.0405e+00 -1.4350e+00 +1.4971e+00
127 +1.034308182e+02 +1.034308182e+02 -4.430691818e+02 -4.430691818e+02 +2.2553e+00 -1.5322e+00 -6.6067e-01 +8.9104e-02 +2.3619e+00 +1.1945e+00 -6.8601e-02 -2.5487e-01 -3.1028e+00 -6.9438e-01 +8.8044e-01 +7.3887e-02 +2.4774e+00 -1.7898e+00 +3.5533e-01 -1.3618e+00 +1.3249e+00 -1.0704e+00 -1.4430e+00 +1.5639e+00
148 +1.492967967e+01 +1.492967967e+01 -5.315703203e+02 -5.315703203e+02 +2.1965e+00 -1.2964e+00 -6.6076e-01 +8.9317e-02 +2.3634e+00 +1.1778e+00 -1.6891e-01 -1.0565e-01 -2.9252e+00 -6.1063e-01 +8.8395e-01 +8.2030e-02 +2.4546e+00 -1.7350e+00 +3.9414e-01 -1.3870e+00 +1.3537e+00 -1.0888e+00 -1.4480e+00 +1.6054e+00
169 +5.521878609e+00 +5.521878609e+00 -5.409781214e+02 -5.409781214e+02 +2.1707e+00 -1.1924e+00 -6.6073e-01 +8.9462e-02 +2.3641e+00 +1.1703e+00 -2.1366e-01 -3.7758e-02 -2.8581e+00 -5.7312e-01 +8.8537e-01 +8.5538e-02 +2.4444e+00 -1.7101e+00 +4.1177e-01 -1.3986e+00 +1.3668e+00 -1.0969e+00 -1.4502e+00 +1.6244e+00
442 +3.967709107e+00 +3.967709107e+00 -5.425322909e+02 -5.425322909e+02 +2.1140e+00 -9.2668e-01 -6.2866e-01 +1.1151e-01 +2.4082e+00 +1.1772e+00 -3.7605e-01 +1.6539e-01 -2.6220e+00 -5.0017e-01 +8.2424e-01 +6.2428e-02 +2.4876e+00 -1.5982e+00 +4.9814e-01 -1.4340e+00 +1.3943e+00 -1.0238e+00 -1.4503e+00 +1.6822e+00
1156 +2.506351319e+00 +2.506351319e+00 -5.439936487e+02 -5.439936487e+02 +2.1628e+00 -1.0172e+00 -4.5518e-01 +1.9655e-01 +2.5874e+00 +1.3760e+00 -4.1287e-01 +1.3012e-01 -2.6138e+00 -6.9321e-01 +8.0186e-01 +6.9736e-02 +2.6134e+00 -1.4703e+00 +7.2528e-01 -1.3566e+00 +1.4676e+00 -1.0098e+00 -1.4655e+00 +1.6789e+00
6553 +1.572494919e+00 +1.572494919e+00 -5.449275051e+02 -5.449275051e+02 +2.5027e+00 +3.2332e+00 -1.9118e-01 -2.6171e+00 +1.9074e+00 +1.2481e+00 -2.1653e+00 +2.0710e+00 +2.3619e-01 +6.7230e-01 +9.6625e-01 +5.5397e-01 +2.4753e+00 +8.3487e-02 +2.6205e+00 -1.1937e-01 +2.5944e+00 -1.6001e+00 -2.2262e+00 +1.2279e+00
182806 +9.644406726e-01 +9.644406726e-01 -5.455355593e+02 -5.455355593e+02 -9.8157e-01 -9.9578e-01 +2.8809e+00 -1.9181e+00 +2.1345e+00 -2.0949e+00 +3.9796e-01 +3.8576e-01 -2.5321e+00 -6.7229e-01 +2.7959e+00 +1.9537e+00 +3.3811e-01 -2.5801e+00 +4.3624e-01 -2.5239e+00 +9.7731e-01 -2.0010e+00 -2.1089e+00 +1.7541e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.049830842e+05 +1.049830842e+05 +1.059830842e+05 +1.059830842e+05 -3.2022e+00 +3.0711e+00 +4.6734e+00 -4.9811e+00 -2.4295e+00 -1.9354e+00 +7.0293e-01 -1.5439e+00 -4.2331e+00 -9.1588e-02 -2.4208e+00 +3.6878e+00 -4.5796e+00 +4.5591e+00 -1.0186e+00 -4.5786e+00 -4.3700e+00 +2.4054e+00 -2.3896e+00 +6.5657e-01
22 +5.711389011e+04 +5.711389011e+04 +5.811389011e+04 +5.811389011e+04 -3.1553e+00 +3.0613e+00 +4.5331e+00 -4.9055e+00 -2.3832e+00 -1.8687e+00 +6.0076e-01 -1.4207e+00 -4.1057e+00 -9.1563e-02 -2.5785e+00 +3.1019e+00 -4.6387e+00 +3.5591e+00 -1.0738e+00 -3.7187e+00 -3.6512e+00 +1.5097e+00 -2.3895e+00 +6.5644e-01
43 +4.536193464e+03 +4.536193464e+03 +5.536193464e+03 +5.536193464e+03 -2.9234e+00 +2.9983e+00 +3.8410e+00 -4.5320e+00 -2.1683e+00 -1.5818e+00 +2.0249e-01 -8.8372e-01 -3.5305e+00 -9.1257e-02 -3.1534e+00 +1.1529e+00 -3.9339e+00 +6.7017e-01 -1.2000e+00 -2.3430e+00 -2.1960e+00 -6.6062e-01 -2.3901e+00 +6.5570e-01
64 +1.852471687e+03 +1.852471687e+03 +2.852471687e+03 +2.852471687e+03 -2.8037e+00 +2.9451e+00 +3.4832e+00 -4.3369e+00 -2.0775e+00 -1.4780e+00 +1.1284e-01 -6.8052e-01 -3.3017e+00 -4.5484e-02 -3.1076e+00 +7.7057e-01 -3.3465e+00 +2.9472e-01 -1.2089e+00 -2.2461e+00 -2.0942e+00 -8.0942e-01 -2.3906e+00 +6.5519e-01
85 +5.101009696e+02 +5.101009696e+02 +1.510100970e+03 +1.510100970e+03 -2.6219e+00 +2.8379e+00 +2.9332e+00 -4.0335e+00 -1.9662e+00 -1.3383e+00 +1.6264e-02 -4.3207e-01 -3.0219e+00 +3.1955e-02 -2.9304e+00 +3.9405e-01 -2.7719e+00 +5.4204e-02 -1.2180e+00 -2.1359e+00 -1.9830e+00 -9.6884e-01 -2.3911e+00 +6.5422e-01
106 +2.006927789e+02 +2.006927789e+02 +1.200692779e+03 +1.200692779e+03 -2.5122e+00 +2.7428e+00 +2.5847e+00 -3.8365e+00 -1.9267e+00 -1.2653e+00 -2.3454e-02 -3.3232e-01 -2.9108e+00 +6.7602e-02 -2.8360e+00 +2.5882e-01 -2.5850e+00 -5.8361e-02 -1.2216e+00 -2.0896e+00 -1.9358e+00 -1.0374e+00 -2.3911e+00 +6.5335e-01
127 +2.697868074e+01 +2.697868074e+01 +1.026978681e+03 +1.026978681e+03 -2.3888e+00 +2.5947e+00 +2.1607e+00 -3.5818e+00 -1.8847e+00 -1.1951e+00 -6.5151e-02 -2.3171e-01 -2.7963e+00 +9.9405e-02 -2.7672e+00 +9.8059e-02 -2.3641e+00 -1.9147e-01 -1.2257e+00 -2.0348e+00 -1.8803e+00 -1.1188e+00 -2.3906e+00 +6.5187e-01
148 +9.325020295e+00 +9.325020295e+00 +1.009325020e+03 +1.009325020e+03 -2.3408e+00 +2.5177e+00 +2.0280e+00 -3.4862e+00 -1.8696e+00 -1.1722e+00 -7.9669e-02 -1.9711e-01 -2.7565e+00 +1.1068e-01 -2.7429e+00 +4.2309e-02 -2.2879e+00 -2.3753e-01 -1.2269e+00 -2.0156e+00 -1.8612e+00 -1.1470e+00 -2.3900e+00 +6.5091e-01
169 +5.172407345e+00 +5.172407345e+00 +1.005172407e+03 +1.005172407e+03 -2.3142e+00 +2.4671e+00 +1.9680e+00 -3.4406e+00 -1.8620e+00 -1.1612e+00 -8.6917e-02 -1.8031e-01 -2.7368e+00 +1.1637e-01 -2.7307e+00 +1.4875e-02 -2.2504e+00 -2.6032e-01 -1.2274e+00 -2.0060e+00 -1.8517e+00 -1.1609e+00 -2.3891e+00 +6.4996e-01
232 +3.973575362e+00 +3.973575362e+00 +1.003973575e+03 +1.003973575e+03 -2.2798e+00 +2.4057e+00 +1.8918e+00 -3.3858e+00 -1.8510e+00 -1.1485e+00 -9.7490e-02 -1.5904e-01 -2.7104e+00 +1.2448e-01 -2.7144e+00 -2.2089e-02 -2.2002e+00 -2.9259e-01 -1.2275e+00 -1.9908e+00 -1.8375e+00 -1.1793e+00 -2.3846e+00 +6.4551e-01
547 +2.316642414e+00 +2.316642414e+00 +1.002316642e+03 +1.002316642e+03 -2.0687e+00 +2.0622e+00 +1.4299e+00 -3.0215e+00 -1.7808e+00 -1.1200e+00 -2.3141e-01 +1.7045e-02 -2.5802e+00 +1.4431e-01 -2.6224e+00 -2.1603e-01 -1.9330e+00 -5.4412e-01 -1.2668e+00 -1.8614e+00 -1.7124e+00 -1.2331e+00 -2.2958e+00 +6.0125e-01
967 +1.582390206e+00 +1.582390206e+00 +1.001582390e+03 +1.001582390e+03 -2.0744e+00 +2.0792e+00 +1.3980e+00 -2.9957e+00 -1.8030e+00 -1.2217e+00 -3.8159e-01 +1.4011e-01 -2.6296e+00 +1.0070e-01 -2.6456e+00 -1.2915e-01 -2.0441e+00 -5.3702e-01 -1.3606e+00 -1.8586e+00 -1.7542e+00 -1.2375e+00 -2.3394e+00 +5.8923e-01
363070 +9.853667224e-01 +9.853667224e-01 +1.000985367e+03 +1.000985367e+03 -1.0135e+00 +2.3954e+00 -2.0545e+00 +8.1261e-01 +2.6813e-02 +2.6455e+00 -1.9629e+00 +2.1460e+00 +1.3537e-01 -1.0324e+00 -3.9232e-01 -2.5122e+00 +2.1851e-01 -1.0424e+00 -2.3644e+00 -5.9339e-01 -2.4914e+00 -7.3079e-01 -2.4717e+00 +1.6591e+00
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.285492420e+05 +1.285492420e+05 +1.287576220e+05 +1.287576220e+05 -4.7608e+00 +3.3150e+00 -3.3419e+00 +1.9055e+00 -2.8848e+00 +4.7979e+00 +3.3267e+00 -3.2750e+00 +1.6340e-01 -4.8179e+00 +3.6183e+00 -1.3452e+00 +1.1049e-01 +2.4817e+00 +3.1891e+00 -3.0051e+00 +2.8896e+00 -2.0233e+00 +5.6155e-01 -2.2618e+00
22 +7.841999257e+04 +7.841999257e+04 +7.862837257e+04 +7.862837257e+04 -4.6794e+00 +3.2738e+00 -3.3007e+00 +1.9230e+00 -2.8306e+00 +4.7082e+00 +3.2616e+00 -3.1135e+00 -7.4632e-03 -4.3828e+00 +3.6387e+00 -1.2363e+00 -1.1174e-01 +2.0352e+00 +3.1420e+00 -2.7709e+00 +2.8446e+00 -1.4097e+00 +1.0877e+00 -1.2618e+00
43 +1.221198168e+04 +1.221198168e+04 +1.242036168e+04 +1.242036168e+04 -4.2560e+00 +3.0623e+00 -3.0837e+00 +2.0136e+00 -2.5477e+00 +4.2638e+00 +2.9279e+00 -2.3530e+00 -6.9733e-01 -2.3721e+00 +3.7210e+00 -8.3035e-01 -8.6825e-01 +2.5020e-01 +2.9870e+00 -1.9515e+00 +2.4633e+00 +2.2616e-01 +1.4942e+00 +1.0703e+00
64 +5.433305036e+03 +5.433305036e+03 +5.641685036e+03 +5.641685036e+03 -3.9787e+00 +2.9285e+00 -2.9367e+00 +2.0714e+00 -2.3610e+00 +4.0072e+00 +2.7204e+00 -1.9436e+00 -9.6026e-01 -1.4446e+00 +3.6489e+00 -7.0903e-01 -1.0419e+00 -2.6278e-01 +2.8945e+00 -1.8109e+00 +2.3159e+00 +5.6109e-01 +1.5372e+00 +1.3722e+00
85 +1.593237143e+03 +1.593237143e+03 +1.801617143e+03 +1.801617143e+03 -3.5532e+00 +2.7298e+00 -2.7047e+00 +2.1580e+00 -2.0747e+00 +3.6565e+00 +2.4217e+00 -1.3888e+00 -1.2598e+00 -4.2379e-01 +3.3929e+00 -5.8941e-01 -1.1756e+00 -5.7681e-01 +2.7016e+00 -1.6842e+00 +2.2311e+00 +8.3302e-01 +1.5958e+00 +1.7059e+00
106 +6.412655472e+02 +6.412655472e+02 +8.496455472e+02 +8.496455472e+02 -3.2577e+00 +2.5989e+00 -2.5361e+00 +2.2154e+00 -1.8789e+00 +3.4575e+00 +2.2382e+00 -1.0769e+00 -1.3808e+00 -5.6036e-02 +3.1397e+00 -5.3654e-01 -1.2399e+00 -7.3224e-01 +2.6096e+00 -1.6238e+00 +2.1877e+00 +9.6420e-01 +1.6233e+00 +1.8610e+00
127 +1.104759964e+02 +1.104759964e+02 +3.188559964e+02 +3.188559964e+02 -2.8706e+00 +2.4363e+00 -2.3069e+00 +2.2863e+00 -1.6309e+00 +3.2450e+00 +2.0272e+00 -7.4766e-01 -1.5156e+00 +3.4218e-01 +2.8166e+00 -4.6569e-01 -1.3136e+00 -9.1602e-01 +2.5268e+00 -1.5548e+00 +2.1382e+00 +1.1143e+00 +1.6548e+00 +2.0374e+00
148 +3.013472045e+01 +3.013472045e+01 +2.385147204e+02 +2.385147204e+02 -2.6850e+00 +2.3667e+00 -2.1896e+00 +2.3155e+00 -1.5282e+00 +3.1612e+00 +1.9480e+00 -6.1741e-01 -1.5735e+00 +5.1552e-01 +2.6907e+00 -4.2485e-01 -1.3455e+00 -9.9490e-01 +2.4907e+00 -1.5253e+00 +2.1173e+00 +1.1789e+00 +1.6683e+00 +2.1134e+00
169 +7.427104631e+00 +7.427104631e+00 +2.158071046e+02 +2.158071046e+02 -2.5559e+00 +2.3262e+00 -2.1017e+00 +2.3332e+00 -1.4666e+00 +3.1047e+00 +1.8948e+00 -5.2982e-01 -1.6125e+00 +6.3483e-01 +2.6176e+00 -3.9346e-01 -1.3672e+00 -1.0481e+00 +2.4662e+00 -1.5056e+00 +2.1035e+00 +1.2222e+00 +1.6775e+00 +2.1655e+00
190 +3.740412904e+00 +3.740412904e+00 +2.121204129e+02 +2.121204129e+02 -2.4884e+00 +2.3071e+00 -2.0516e+00 +2.3426e+00 -1.4339e+00 +3.0747e+00 +1.8665e+00 -4.8313e-01 -1.6333e+00 +6.9810e-01 +2.5783e+00 -3.7738e-01 -1.3788e+00 -1.0763e+00 +2.4530e+00 -1.4954e+00 +2.0963e+00 +1.2452e+00 +1.6825e+00 +2.1932e+00
505 +2.206444044e+00 +2.206444044e+00 +2.105864440e+02 +2.105864440e+02 -2.2822e+00 +2.1956e+00 -2.0032e+00 +2.3031e+00 -1.4354e+00 +2.9915e+00 +1.8454e+00 -3.2556e-01 -1.6575e+00 +7.5644e-01 +2.4237e+00 -3.3168e-01 -1.4004e+00 -1.0477e+00 +2.3486e+00 -1.5972e+00 +2.2005e+00 +1.3186e+00 +1.7225e+00 +2.2022e+00
9661 +1.580904744e+00 +1.580904744e+00 +2.099609047e+02 +2.099609047e+02 +2.5009e+00 -1.0773e+00 +2.9075e+00 +1.9417e+00 -2.5089e-02 -7.6571e-01 +1.2718e+00 -4.5962e-02 -2.6468e+00 +1.9799e+00 +1.4272e-01 +7.4664e-01 -6.8510e-01 -3.6462e-01 +2.0693e+00 -6.6342e-01 +1.4300e+00 +9.7745e-01 +1.1913e+00 +1.1783e+00
96538 +9.949370232e-01 +9.949370232e-01 +2.093749370e+02 +2.093749370e+02 +1.5219e+00 +2.9335e+00 -1.2200e+00 +2.9677e+00 -9.8760e-01 +2.2533e-01 +1.0208e+00 +2.3771e+00 -2.0961e+00 -5.1504e-02 +7.1270e-01 +2.4555e+00 -2.0384e+00 -2.1229e+00 +1.2793e-01 -2.5845e+00 +1.9675e+00 +4.9482e-01 +2.5311e+00 +8.4649e-01
