% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.665858043e+07 +1.665858043e+07 +1.665863956e+07 +1.665863956e+07 +4.6754e+00 +3.0247e+00 +1.7116e+00 +1.0664e+00 +1.2987e+00 +7.1542e-01 -2.4417e+00 -1.1477e+00 -4.0611e+00 +2.8059e+00 -4.2889e+00 +4.9511e+00 -1.5150e+00 -1.3775e+00 +4.5960e+00 +3.0751e-01 +4.4033e+00 -3.6827e-01 +1.2576e+00 -1.7632e+00
22 +9.988042518e+06 +9.988042518e+06 +9.988101648e+06 +9.988101648e+06 +3.6754e+00 +3.1599e+00 +2.2690e+00 +1.3134e+00 +8.2129e-01 +6.1211e-01 -2.2214e+00 -1.1013e+00 -4.3753e+00 +2.3264e+00 -4.0952e+00 +4.9709e+00 -9.9548e-01 -1.2254e+00 +4.5246e+00 +9.6682e-02 +4.3180e+00 -5.2186e-01 +8.3398e-01 -2.0010e+00
43 +6.199861216e+06 +6.199861216e+06 +6.199920346e+06 +6.199920346e+06 +2.4355e+00 +3.6798e+00 +2.4282e+00 +1.4044e+00 +5.9481e-01 +2.8664e-01 -2.2730e+00 -8.3638e-01 -4.4271e+00 +2.1052e+00 -3.8374e+00 +4.6789e+00 -6.5619e-01 -9.4724e-01 +4.3377e+00 -7.3552e-02 +4.6315e+00 -7.1036e-01 +4.8241e-01 -1.9616e+00
106 +3.000704098e+06 +3.000704098e+06 +3.000763228e+06 +3.000763228e+06 +5.8514e-01 +4.7492e+00 +1.8045e+00 +1.0871e+00 +2.7075e-01 -4.3402e-01 -2.8631e+00 +2.3939e-01 -4.8828e+00 +1.5044e+00 -2.2840e+00 +3.8270e+00 -3.3631e-01 +3.1709e-02 +3.6159e+00 -5.0481e-01 +5.2439e+00 -6.8470e-01 +4.2423e-01 -1.8905e+00
148 +2.199218455e+06 +2.199218455e+06 +2.199277585e+06 +2.199277585e+06 -2.3338e-01 +5.3760e+00 +1.0245e+00 +6.6571e-01 +9.5787e-02 -8.7925e-01 -3.4318e+00 +1.1406e+00 -5.3648e+00 +1.0121e+00 -8.3482e-01 +3.2061e+00 -2.8310e-01 +8.2627e-01 +3.0136e+00 -8.1531e-01 +5.5491e+00 -4.7201e-01 +6.8405e-01 -1.8843e+00
169 +1.504333200e+06 +1.504333200e+06 +1.504392330e+06 +1.504392330e+06 -4.7368e-02 +5.3413e+00 +7.8886e-01 +5.1492e-01 +8.5137e-02 -8.7415e-01 -3.5549e+00 +1.2972e+00 -5.5152e+00 +9.0109e-01 -4.9438e-01 +3.1511e+00 -3.6044e-01 +9.5128e-01 +2.9025e+00 -8.5188e-01 +5.4802e+00 -3.4427e-01 +8.6623e-01 -1.9261e+00
232 +8.570534407e+05 +8.570534407e+05 +8.571125707e+05 +8.571125707e+05 +4.8720e-01 +4.9881e+00 +6.9614e-01 +3.5196e-01 -2.8786e-03 -6.9320e-01 -3.5423e+00 +1.2982e+00 -5.7373e+00 +7.2031e-01 -2.2263e-01 +3.3006e+00 -4.6185e-01 +9.1179e-01 +2.8517e+00 -8.6237e-01 +5.1649e+00 -1.6950e-01 +1.0878e+00 -2.0951e+00
274 +6.285643543e+05 +6.285643543e+05 +6.286234843e+05 +6.286234843e+05 +2.8886e-01 +4.8640e+00 +6.5968e-01 +1.3672e-01 -2.4957e-01 -6.9970e-01 -3.5870e+00 +1.4862e+00 -5.9536e+00 +4.1012e-01 +2.8529e-01 +3.2672e+00 -4.4218e-01 +9.6768e-01 +2.6193e+00 -9.7135e-01 +5.0416e+00 -9.1376e-02 +1.1225e+00 -2.2394e+00
379 +3.689511978e+05 +3.689511978e+05 +3.690103278e+05 +3.690103278e+05 -8.6102e-02 +4.1442e+00 +7.2285e-01 -6.8231e-01 -6.2771e-01 -5.9273e-01 -3.7480e+00 +1.6594e+00 -5.5387e+00 +2.8391e-01 +7.8142e-01 +3.1736e+00 -9.5402e-01 +2.8586e-01 +2.0167e+00 -9.0241e-01 +4.9255e+00 -8.2009e-02 +1.0177e+00 -2.2468e+00
463 +1.913993634e+05 +1.913993634e+05 +1.914584934e+05 +1.914584934e+05 -7.0036e-01 +2.8611e+00 +1.6917e+00 -1.5579e+00 -1.3246e+00 -4.5228e-02 -4.9341e+00 +2.2960e+00 -4.1786e+00 +4.0665e-02 +6.5018e-01 +1.9681e+00 -1.6390e+00 -7.9324e-01 +9.7808e-01 -1.9038e-01 +3.8498e+00 -3.4384e-02 +1.8514e-01 -1.7212e+00
484 +1.287920518e+05 +1.287920518e+05 +1.288511818e+05 +1.288511818e+05 -5.7894e-01 +2.8845e+00 +1.6301e+00 -1.5057e+00 -1.3181e+00 -4.5393e-02 -4.8788e+00 +2.2821e+00 -4.3357e+00 -1.1497e-02 +7.3344e-01 +2.0480e+00 -1.5866e+00 -6.9497e-01 +1.0286e+00 -2.4285e-01 +3.8309e+00 +6.9489e-03 +2.6728e-01 -1.7951e+00
526 +9.939780963e+04 +9.939780963e+04 +9.945693963e+04 +9.945693963e+04 -4.4922e-01 +3.0579e+00 +1.4737e+00 -1.3758e+00 -1.2271e+00 -1.1556e-01 -4.7274e+00 +2.2129e+00 -4.5696e+00 -4.0970e-03 +7.9588e-01 +2.2140e+00 -1.4833e+00 -5.0861e-01 +1.1715e+00 -3.5113e-01 +3.9546e+00 +2.4957e-02 +4.0791e-01 -1.8856e+00
568 +5.435910487e+04 +5.435910487e+04 +5.441823487e+04 +5.441823487e+04 -4.9932e-01 +2.9013e+00 +1.4762e+00 -1.5306e+00 -1.3391e+00 -6.7463e-02 -4.9829e+00 +2.4192e+00 -4.4834e+00 -1.0578e-01 +9.9274e-01 +1.9893e+00 -1.5935e+00 -5.3831e-01 +9.6364e-01 -2.9110e-01 +3.7963e+00 +1.0530e-01 +3.7130e-01 -1.8394e+00
652 +3.915152793e+04 +3.915152793e+04 +3.921065793e+04 +3.921065793e+04 -5.8492e-01 +2.7334e+00 +1.4814e+00 -1.6653e+00 -1.4493e+00 -3.4120e-02 -5.2622e+00 +2.6384e+00 -4.3575e+00 -1.7245e-01 +1.1757e+00 +1.7431e+00 -1.7229e+00 -5.8041e-01 +7.4759e-01 -2.2661e-01 +3.6702e+00 +1.8281e-01 +3.0808e-01 -1.7796e+00
778 +2.500554832e+04 +2.500554832e+04 +2.506467832e+04 +2.506467832e+04 -6.5109e-01 +2.4925e+00 +1.5373e+00 -1.6218e+00 -1.5427e+00 -2.8920e-02 -5.2991e+00 +2.6844e+00 -4.2941e+00 -1.3039e-01 +1.2219e+00 +1.7380e+00 -1.7990e+00 -6.6503e-01 +6.8824e-01 -2.2773e-01 +3.6695e+00 +2.1505e-01 +2.0980e-01 -1.8304e+00
883 +1.490739331e+04 +1.490739331e+04 +1.496652331e+04 +1.496652331e+04 -7.4225e-01 +2.0407e+00 +1.6169e+00 -1.6110e+00 -1.6986e+00 +2.2003e-02 -5.5542e+00 +2.9021e+00 -4.0862e+00 -7.4477e-02 +1.2970e+00 +1.5240e+00 -1.9770e+00 -7.7165e-01 +5.0549e-01 -1.3517e-01 +3.5430e+00 +3.0900e-01 +1.0407e-02 -1.8235e+00
1177 +9.441577368e+03 +9.441577368e+03 +9.500707368e+03 +9.500707368e+03 -8.4453e-01 +1.8016e+00 +1.3112e+00 -1.6341e+00 -1.6058e+00 -2.0142e-03 -5.3077e+00 +2.9947e+00 -4.0957e+00 +4.0452e-02 +1.1513e+00 +1.5834e+00 -1.8759e+00 -4.8283e-01 +6.4064e-01 -5.1222e-02 +3.5172e+00 +2.3969e-01 -1.0048e-01 -1.8708e+00
1807 +6.120653676e+03 +6.120653676e+03 +6.179783676e+03 +6.179783676e+03 -6.2862e-01 +1.5319e+00 +8.5365e-01 -1.6340e+00 -1.9543e+00 +4.8249e-02 -5.1560e+00 +3.2154e+00 -3.9661e+00 +1.4676e-01 +1.2556e+00 +1.5157e+00 -1.4039e+00 -4.3120e-01 +7.0258e-01 -1.6289e-01 +3.5596e+00 -6.7127e-02 -5.0042e-01 -1.5512e+00
2311 +3.869846602e+03 +3.869846602e+03 +3.928976602e+03 +3.928976602e+03 -6.3370e-01 +1.4886e+00 +3.4601e-01 -1.6584e+00 -2.2644e+00 -9.9801e-02 -5.3261e+00 +2.7022e+00 -4.0035e+00 +6.6093e-01 +2.0814e+00 +1.6879e+00 -8.0999e-01 -8.3760e-01 +1.2366e+00 +1.1504e-01 +3.0484e+00 +2.3714e-01 -1.2917e+00 -5.6452e-01
2941 +2.420162688e+03 +2.420162688e+03 +2.479292688e+03 +2.479292688e+03 -8.1968e-01 +1.3944e+00 +5.2859e-01 -1.4767e+00 -2.2786e+00 -3.2957e-02 -5.2797e+00 +3.1937e+00 -3.8064e+00 +8.3625e-01 +2.3957e+00 +2.1360e+00 -8.3472e-01 -8.3381e-01 +1.8408e+00 +3.1822e-03 +2.8195e+00 -7.5197e-02 -8.4614e-01 -2.5764e-02
3109 +1.571214131e+03 +1.571214131e+03 +1.630344131e+03 +1.630344131e+03 -8.6918e-01 +1.2807e+00 +3.8770e-01 -1.3925e+00 -2.4772e+00 +7.5426e-03 -5.3580e+00 +3.3480e+00 -3.6110e+00 +1.0111e+00 +2.8162e+00 +2.3958e+00 -6.2254e-01 -9.3453e-01 +2.2323e+00 -1.3836e-02 +2.5505e+00 -2.1904e-01 -9.2097e-01 +5.4475e-01
3613 +9.705481741e+02 +9.705481741e+02 +1.029678174e+03 +1.029678174e+03 -9.1693e-01 +1.3507e+00 +2.1547e-01 -1.2223e+00 -3.2068e+00 +2.5042e-01 -5.0023e+00 +3.3204e+00 -3.2092e+00 +1.2563e+00 +3.1616e+00 +2.4986e+00 -5.8373e-01 -7.7787e-01 +2.6573e+00 -2.6377e-02 +2.3840e+00 +6.1006e-02 -8.1902e-01 +1.2682e+00
4180 +5.903405532e+02 +5.903405532e+02 +6.494705532e+02 +6.494705532e+02 -1.0937e+00 +1.3880e+00 +1.2625e-01 -1.1534e+00 -3.7924e+00 +3.3863e-01 -4.8024e+00 +3.0857e+00 -2.8590e+00 +1.8257e+00 +3.3589e+00 +2.5357e+00 -1.7821e-01 -6.4736e-01 +2.6952e+00 -8.8273e-02 +2.0778e+00 +5.3632e-01 -3.5325e-01 +1.7157e+00
4894 +3.822288730e+02 +3.822288730e+02 +4.413588730e+02 +4.413588730e+02 -1.2163e+00 +1.3297e+00 +7.9480e-02 -1.1720e+00 -4.1146e+00 +2.2352e-01 -4.6856e+00 +2.9185e+00 -2.7427e+00 +1.9560e+00 +3.1287e+00 +2.4686e+00 -1.3925e-01 -5.4082e-01 +2.5238e+00 -3.6759e-01 +1.9366e+00 +8.9734e-01 -4.8427e-03 +1.9023e+00
4957 +2.068555212e+02 +2.068555212e+02 +2.659855212e+02 +2.659855212e+02 -1.5070e+00 +1.1473e+00 -1.9132e-01 -1.1043e+00 -4.9013e+00 -1.7117e-01 -4.5057e+00 +2.5905e+00 -2.5113e+00 +2.1784e+00 +2.7865e+00 +2.5198e+00 -8.4108e-02 -3.6647e-01 +2.5259e+00 -1.1330e+00 +1.4343e+00 +1.6555e+00 +5.7318e-01 +2.8460e+00
4999 +1.543976901e+02 +1.543976901e+02 +2.135276901e+02 +2.135276901e+02 -1.5184e+00 +1.0909e+00 -2.3265e-01 -1.1235e+00 -4.9546e+00 -2.7373e-01 -4.4837e+00 +2.5681e+00 -2.5396e+00 +2.1006e+00 +2.5940e+00 +2.4695e+00 -1.4235e-01 -3.2325e-01 +2.4385e+00 -1.3020e+00 +1.4203e+00 +1.7300e+00 +6.2804e-01 +2.8840e+00
6049 +9.817768579e+01 +9.817768579e+01 +1.573076858e+02 +1.573076858e+02 -1.6134e+00 +1.0109e+00 -3.0137e-01 -1.1069e+00 -5.1606e+00 -3.4336e-01 -4.4536e+00 +2.4861e+00 -2.4876e+00 +2.1720e+00 +2.4141e+00 +2.4897e+00 -1.0518e-01 -2.3922e-01 +2.3973e+00 -1.6694e+00 +1.2963e+00 +1.9562e+00 +8.4619e-01 +3.1593e+00
6868 +6.273365531e+01 +6.273365531e+01 +1.218636553e+02 +1.218636553e+02 -1.7456e+00 +9.3206e-01 -2.7436e-01 -1.2594e+00 -4.9624e+00 +1.9759e-01 -4.5756e+00 +2.4346e+00 -2.6254e+00 +2.2848e+00 +2.3578e+00 +2.5261e+00 -1.1845e-01 -1.3125e-01 +2.4358e+00 -2.2058e+00 +1.3538e+00 +2.1258e+00 +6.9739e-01 +3.3769e+00
7078 +3.859772094e+01 +3.859772094e+01 +9.772772094e+01 +9.772772094e+01 -1.6894e+00 +1.0388e+00 -8.5535e-02 -1.3361e+00 -4.7160e+00 +3.8108e-01 -4.3365e+00 +2.3677e+00 -2.5168e+00 +2.6193e+00 +2.4944e+00 +2.5437e+00 -3.3115e-01 +1.7036e-01 +2.1716e+00 -2.9338e+00 +1.0239e+00 +2.1927e+00 +3.8409e-01 +3.5770e+00
7897 +2.486417134e+01 +2.486417134e+01 +8.399417134e+01 +8.399417134e+01 -1.6576e+00 +1.1031e+00 -9.0052e-02 -9.5331e-01 -4.1682e+00 +4.0665e-01 -3.7838e+00 +2.6707e+00 -2.3325e+00 +2.4243e+00 +2.5822e+00 +2.7635e+00 -2.1860e-01 +5.6270e-04 +1.5127e+00 -2.9556e+00 +8.8564e-01 +2.6019e+00 +2.5406e-01 +3.9447e+00
8863 +1.562052516e+01 +1.562052516e+01 +7.475052516e+01 +7.475052516e+01 -1.7116e+00 +1.1543e+00 -2.8732e-01 -7.7561e-01 -3.8406e+00 +4.2293e-01 -3.5179e+00 +2.8160e+00 -2.0567e+00 +2.1864e+00 +2.6501e+00 +2.4434e+00 -1.0763e-01 -4.0863e-01 +1.7043e+00 -3.2214e+00 +7.3661e-01 +2.8287e+00 +2.7279e-01 +3.7124e+00
9073 +9.974783253e+00 +9.974783253e+00 +6.910478325e+01 +6.910478325e+01 -1.7904e+00 +1.1896e+00 -4.4536e-01 -7.0978e-01 -3.7006e+00 +4.5171e-01 -3.3526e+00 +2.8406e+00 -1.8169e+00 +2.1222e+00 +2.7100e+00 +2.1147e+00 -2.2457e-02 -6.8093e-01 +1.9904e+00 -3.5574e+00 +5.5512e-01 +3.0143e+00 +3.3685e-01 +3.5064e+00
9934 +4.524986362e+00 +4.524986362e+00 +6.365498636e+01 +6.365498636e+01 -2.0220e+00 +1.6903e+00 -1.0211e+00 -3.3003e-01 -3.8248e+00 +8.3626e-01 -3.1526e+00 +3.3174e+00 -2.1288e+00 +2.4387e+00 +2.4529e+00 +2.1817e+00 -2.9504e-01 -1.3287e+00 +1.7700e+00 -3.7134e+00 -1.3891e-02 +3.0362e+00 +2.5974e-01 +3.2641e+00
9955 +3.193328103e+00 +3.193328103e+00 +6.232332810e+01 +6.232332810e+01 -2.0782e+00 +1.8254e+00 -1.1717e+00 -2.2917e-01 -3.8437e+00 +9.4626e-01 -3.1012e+00 +3.4505e+00 -2.2179e+00 +2.5197e+00 +2.3907e+00 +2.2020e+00 -3.6821e-01 -1.5029e+00 +1.7068e+00 -3.7402e+00 -1.5747e-01 +3.0300e+00 +2.2261e-01 +3.1895e+00
10018 +1.772777938e+00 +1.772777938e+00 +6.090277794e+01 +6.090277794e+01 -2.1793e+00 +2.0323e+00 -1.4354e+00 -4.4612e-02 -3.8088e+00 +1.1226e+00 -2.9629e+00 +3.6678e+00 -2.2916e+00 +2.6105e+00 +2.3115e+00 +2.1712e+00 -4.5196e-01 -1.8334e+00 +1.6395e+00 -3.8634e+00 -4.1469e-01 +3.0913e+00 +1.6813e-01 +3.0596e+00
10039 +1.145600461e+00 +1.145600461e+00 +6.027560046e+01 +6.027560046e+01 -2.1550e+00 +1.9572e+00 -1.3589e+00 -8.9329e-02 -3.7648e+00 +1.0716e+00 -2.9641e+00 +3.5970e+00 -2.2226e+00 +2.5594e+00 +2.3503e+00 +2.1451e+00 -4.0322e-01 -1.7536e+00 +1.6686e+00 -3.8914e+00 -3.5323e-01 +3.1316e+00 +1.8285e-01 +3.1107e+00
10060 +9.077852802e-01 +9.077852802e-01 +6.003778528e+01 +6.003778528e+01 -2.1665e+00 +1.9980e+00 -1.3946e+00 -5.9318e-02 -3.7839e+00 +1.1002e+00 -2.9621e+00 +3.6394e+00 -2.2686e+00 +2.5867e+00 +2.3281e+00 +2.1790e+00 -4.2991e-01 -1.7927e+00 +1.6265e+00 -3.8607e+00 -3.8247e-01 +3.1143e+00 +1.7069e-01 +3.1016e+00
10123 +5.450578718e-01 +5.450578718e-01 +5.967505787e+01 +5.967505787e+01 -2.2234e+00 +2.1441e+00 -1.5488e+00 +6.8421e-02 -3.7899e+00 +1.2142e+00 -2.8940e+00 +3.7970e+00 -2.3670e+00 +2.6623e+00 +2.2646e+00 +2.2302e+00 -5.0257e-01 -1.9832e+00 +1.5142e+00 -3.8555e+00 -5.2977e-01 +3.1211e+00 +1.3078e-01 +3.0495e+00
10186 +2.140865783e-01 +2.140865783e-01 +5.934408658e+01 +5.934408658e+01 -2.2591e+00 +2.2019e+00 -1.6329e+00 +1.4448e-01 -3.7191e+00 +1.2690e+00 -2.7959e+00 +3.8703e+00 -2.3289e+00 +2.6641e+00 +2.2649e+00 +2.1802e+00 -5.0126e-01 -2.1115e+00 +1.5057e+00 -3.9542e+00 -6.3077e-01 +3.1966e+00 +1.1975e-01 +3.0128e+00
10228 +1.380935866e-01 +1.380935866e-01 +5.926809359e+01 +5.926809359e+01 -2.2263e+00 +2.1329e+00 -1.5462e+00 +7.8798e-02 -3.7264e+00 +1.2154e+00 -2.8412e+00 +3.7949e+00 -2.3023e+00 +2.6388e+00 +2.2918e+00 +2.1843e+00 -4.7754e-01 -1.9990e+00 +1.5341e+00 -3.9375e+00 -5.5290e-01 +3.1770e+00 +1.3058e-01 +3.0563e+00
10291 +8.971737396e-02 +8.971737396e-02 +5.921971737e+01 +5.921971737e+01 -2.2279e+00 +2.1459e+00 -1.5514e+00 +8.6458e-02 -3.7279e+00 +1.2277e+00 -2.8375e+00 +3.8069e+00 -2.3168e+00 +2.6526e+00 +2.2866e+00 +2.1996e+00 -4.8971e-01 -2.0021e+00 +1.5116e+00 -3.9368e+00 -5.6483e-01 +3.1723e+00 +1.1997e-01 +3.0619e+00
21547 +3.831057542e-02 +3.831057542e-02 +5.916831058e+01 +5.916831058e+01 -2.2697e+00 +2.0961e+00 -1.5970e+00 +1.6588e-01 -3.7268e+00 +1.2642e+00 -2.8259e+00 +3.6939e+00 -2.3601e+00 +2.6422e+00 +2.3128e+00 +2.1022e+00 -5.2694e-01 -2.0063e+00 +1.4907e+00 -3.9283e+00 -5.8560e-01 +3.0629e+00 +1.9730e-01 +3.1017e+00
21568 +1.887209530e-02 +1.887209530e-02 +5.914887210e+01 +5.914887210e+01 -2.2571e+00 +2.0876e+00 -1.5752e+00 +1.5085e-01 -3.7245e+00 +1.2489e+00 -2.8340e+00 +3.6920e+00 -2.3531e+00 +2.6328e+00 +2.3184e+00 +2.1147e+00 -5.1744e-01 -1.9868e+00 +1.4911e+00 -3.9080e+00 -5.6284e-01 +3.0651e+00 +1.9149e-01 +3.1049e+00
21589 +1.334612810e-02 +1.334612810e-02 +5.914334613e+01 +5.914334613e+01 -2.2556e+00 +2.0908e+00 -1.5740e+00 +1.5010e-01 -3.7246e+00 +1.2492e+00 -2.8335e+00 +3.6976e+00 -2.3543e+00 +2.6345e+00 +2.3173e+00 +2.1213e+00 -5.1750e-01 -1.9867e+00 +1.4866e+00 -3.9047e+00 -5.6259e-01 +3.0676e+00 +1.8763e-01 +3.1053e+00
21610 +5.808865189e-03 +5.808865189e-03 +5.913580887e+01 +5.913580887e+01 -2.2549e+00 +2.1043e+00 -1.5779e+00 +1.5042e-01 -3.7286e+00 +1.2530e+00 -2.8313e+00 +3.7167e+00 -2.3593e+00 +2.6429e+00 +2.3101e+00 +2.1375e+00 -5.2013e-01 -1.9938e+00 +1.4771e+00 -3.9019e+00 -5.6912e-01 +3.0760e+00 +1.7814e-01 +3.1022e+00
21631 +2.544448491e-03 +2.544448491e-03 +5.913254445e+01 +5.913254445e+01 -2.2617e+00 +2.1209e+00 -1.5948e+00 +1.6231e-01 -3.7303e+00 +1.2670e+00 -2.8240e+00 +3.7333e+00 -2.3699e+00 +2.6544e+00 +2.3023e+00 +2.1427e+00 -5.2872e-01 -2.0131e+00 +1.4660e+00 -3.9073e+00 -5.8738e-01 +3.0783e+00 +1.7287e-01 +3.0965e+00
21652 +1.490031135e-03 +1.490031135e-03 +5.913149003e+01 +5.913149003e+01 -2.2610e+00 +2.1167e+00 -1.5921e+00 +1.5985e-01 -3.7295e+00 +1.2646e+00 -2.8256e+00 +3.7283e+00 -2.3670e+00 +2.6516e+00 +2.3042e+00 +2.1388e+00 -5.2678e-01 -2.0098e+00 +1.4706e+00 -3.9085e+00 -5.8403e-01 +3.0776e+00 +1.7499e-01 +3.0968e+00
21673 +7.057973446e-04 +7.057973446e-04 +5.913070580e+01 +5.913070580e+01 -2.2604e+00 +2.1145e+00 -1.5907e+00 +1.5759e-01 -3.7284e+00 +1.2623e+00 -2.8261e+00 +3.7267e+00 -2.3632e+00 +2.6490e+00 +2.3053e+00 +2.1359e+00 -5.2418e-01 -2.0092e+00 +1.4757e+00 -3.9108e+00 -5.8213e-01 +3.0797e+00 +1.7594e-01 +3.0956e+00
21694 +3.327702811e-04 +3.327702811e-04 +5.913033277e+01 +5.913033277e+01 -2.2602e+00 +2.1158e+00 -1.5912e+00 +1.5698e-01 -3.7276e+00 +1.2623e+00 -2.8255e+00 +3.7293e+00 -2.3617e+00 +2.6486e+00 +2.3048e+00 +2.1364e+00 -5.2307e-01 -2.0111e+00 +1.4771e+00 -3.9123e+00 -5.8261e-01 +3.0826e+00 +1.7491e-01 +3.0940e+00
21715 +1.352691380e-04 +1.352691380e-04 +5.913013527e+01 +5.913013527e+01 -2.2600e+00 +2.1168e+00 -1.5913e+00 +1.5673e-01 -3.7271e+00 +1.2625e+00 -2.8250e+00 +3.7312e+00 -2.3612e+00 +2.6488e+00 +2.3043e+00 +2.1376e+00 -5.2261e-01 -2.0120e+00 +1.4767e+00 -3.9128e+00 -5.8298e-01 +3.0845e+00 +1.7382e-01 +3.0935e+00
21736 +7.656291010e-05 +7.656291010e-05 +5.913007656e+01 +5.913007656e+01 -2.2599e+00 +2.1176e+00 -1.5914e+00 +1.5663e-01 -3.7268e+00 +1.2626e+00 -2.8246e+00 +3.7328e+00 -2.3610e+00 +2.6490e+00 +2.3039e+00 +2.1387e+00 -5.2238e-01 -2.0126e+00 +1.4761e+00 -3.9131e+00 -5.8329e-01 +3.0858e+00 +1.7304e-01 +3.0934e+00
43555 +3.745168894e-05 +3.745168894e-05 +5.913003745e+01 +5.913003745e+01 -2.2607e+00 +2.1182e+00 -1.5929e+00 +1.5827e-01 -3.7267e+00 +1.2637e+00 -2.8236e+00 +3.7329e+00 -2.3618e+00 +2.6494e+00 +2.3035e+00 +2.1382e+00 -5.2325e-01 -2.0138e+00 +1.4749e+00 -3.9139e+00 -5.8487e-01 +3.0856e+00 +1.7337e-01 +3.0939e+00
43618 +1.826890633e-05 +1.826890633e-05 +5.913001827e+01 +5.913001827e+01 -2.2610e+00 +2.1191e+00 -1.5937e+00 +1.5887e-01 -3.7261e+00 +1.2643e+00 -2.8228e+00 +3.7342e+00 -2.3617e+00 +2.6496e+00 +2.3033e+00 +2.1383e+00 -5.2333e-01 -2.0152e+00 +1.4746e+00 -3.9148e+00 -5.8592e-01 +3.0865e+00 +1.7294e-01 +3.0935e+00
43639 +1.004389243e-05 +1.004389243e-05 +5.913001004e+01 +5.913001004e+01 -2.2608e+00 +2.1190e+00 -1.5935e+00 +1.5851e-01 -3.7263e+00 +1.2640e+00 -2.8230e+00 +3.7341e+00 -2.3616e+00 +2.6496e+00 +2.3033e+00 +2.1384e+00 -5.2320e-01 -2.0149e+00 +1.4749e+00 -3.9146e+00 -5.8559e-01 +3.0865e+00 +1.7292e-01 +3.0933e+00
43660 +9.259540832e-06 +9.259540832e-06 +5.913000926e+01 +5.913000926e+01 -2.2608e+00 +2.1186e+00 -1.5933e+00 +1.5831e-01 -3.7265e+00 +1.2638e+00 -2.8234e+00 +3.7335e+00 -2.3616e+00 +2.6495e+00 +2.3034e+00 +2.1382e+00 -5.2320e-01 -2.0145e+00 +1.4751e+00 -3.9143e+00 -5.8522e-01 +3.0860e+00 +1.7319e-01 +3.0934e+00
65269 +6.064559813e-06 +6.064559813e-06 +5.913000606e+01 +5.913000606e+01 -2.2611e+00 +2.1194e+00 -1.5941e+00 +1.5900e-01 -3.7262e+00 +1.2645e+00 -2.8228e+00 +3.7345e+00 -2.3618e+00 +2.6497e+00 +2.3031e+00 +2.1382e+00 -5.2340e-01 -2.0158e+00 +1.4748e+00 -3.9147e+00 -5.8611e-01 +3.0864e+00 +1.7290e-01 +3.0928e+00
65332 +2.551834044e-06 +2.551834044e-06 +5.913000255e+01 +5.913000255e+01 -2.2609e+00 +2.1193e+00 -1.5937e+00 +1.5848e-01 -3.7265e+00 +1.2642e+00 -2.8232e+00 +3.7344e+00 -2.3618e+00 +2.6498e+00 +2.3031e+00 +2.1384e+00 -5.2332e-01 -2.0153e+00 +1.4751e+00 -3.9145e+00 -5.8575e-01 +3.0863e+00 +1.7277e-01 +3.0928e+00
642265 +2.492100890e-06 +2.492100890e-06 +5.913000249e+01 +5.913000249e+01 -2.2605e+00 +2.1188e+00 -1.5930e+00 +1.5791e-01 -3.7264e+00 +1.2636e+00 -2.8235e+00 +3.7341e+00 -2.3613e+00 +2.6494e+00 +2.3034e+00 +2.1384e+00 -5.2294e-01 -2.0146e+00 +1.4755e+00 -3.9142e+00 -5.8505e-01 +3.0864e+00 +1.7281e-01 +3.0929e+00
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.253272475e+07 +1.253272475e+07 +1.253223322e+07 +1.253223322e+07 +5.1522e-02 -3.7993e+00 +4.2764e+00 -3.7579e+00 -1.0939e+00 -4.1244e+00 +4.1521e+00 -2.9465e+00 +1.4539e+00 -4.8090e+00 +4.4675e+00 -3.6843e+00 -3.7445e+00 +2.3475e+00 +1.5472e+00 -4.2586e+00 +4.4622e+00 +6.7363e-01 +4.4409e+00 +2.2489e+00
22 +5.773401439e+06 +5.773401439e+06 +5.772909909e+06 +5.772909909e+06 -1.4644e-01 -4.4263e+00 +4.5305e+00 -3.2970e+00 -1.0767e+00 -3.1997e+00 +3.8654e+00 -1.9465e+00 +1.6218e+00 -5.1453e+00 +4.0145e+00 -3.2609e+00 -3.6707e+00 +2.4523e+00 +1.4096e+00 -3.9783e+00 +3.5612e+00 +4.7908e-01 +4.5728e+00 +2.1189e+00
43 +2.522187085e+06 +2.522187085e+06 +2.521695555e+06 +2.521695555e+06 -4.3210e-01 -4.6046e+00 +4.6429e+00 -2.4827e+00 -1.0888e+00 -2.3659e+00 +3.3032e+00 -9.7360e-01 +1.8100e+00 -5.3043e+00 +3.6586e+00 -2.6673e+00 -3.6820e+00 +2.5090e+00 +1.3468e+00 -3.8576e+00 +2.6789e+00 +8.2817e-01 +4.7232e+00 +2.0386e+00
64 +1.551033988e+06 +1.551033988e+06 +1.550542458e+06 +1.550542458e+06 -8.4348e-01 -4.4070e+00 +4.7719e+00 -1.4500e+00 -5.4334e-01 -1.7034e+00 +2.3460e+00 -1.3482e-01 +1.9980e+00 -5.5455e+00 +3.3470e+00 -1.6934e+00 -3.5551e+00 +2.3182e+00 +1.5471e+00 -4.0051e+00 +1.8904e+00 +1.2256e+00 +4.6488e+00 +1.9610e+00
