% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.292840553e+06 +9.292840553e+06 +9.292899683e+06 +9.292899683e+06 -1.6901e+00 -2.9064e+00 +1.3588e-01 -1.9660e+00 -3.8629e+00 -1.3244e+00 +2.3438e+00 +2.5828e+00 +1.3766e+00 -2.9445e+00 +3.3756e+00 -2.6597e+00 +1.1434e+00 -3.7238e+00 +3.0016e+00 +1.8577e+00 +1.8634e+00 -2.4197e+00 +1.1448e+00 +5.5822e-01
22 +2.954000730e+06 +2.954000730e+06 +2.954059860e+06 +2.954059860e+06 -6.9156e-01 -2.5968e+00 -8.6412e-01 -2.0398e+00 -3.1471e+00 -1.4127e+00 +1.5328e+00 +2.9628e+00 +1.6919e+00 -2.3835e+00 +3.4451e+00 -3.1683e+00 +5.5526e-01 -3.3374e+00 +2.9886e+00 +2.1017e+00 +2.0877e+00 -2.0705e+00 +1.7033e+00 +9.9856e-01
43 +1.758209479e+06 +1.758209479e+06 +1.758268609e+06 +1.758268609e+06 -4.7015e-01 -2.4069e+00 -1.0621e+00 -1.7071e+00 -2.9888e+00 -1.4724e+00 +1.0825e+00 +3.2062e+00 +1.6382e+00 -2.3246e+00 +3.5412e+00 -3.4582e+00 +5.2439e-01 -2.9413e+00 +3.0204e+00 +2.1442e+00 +2.0485e+00 -1.8542e+00 +1.7855e+00 +1.0750e+00
85 +1.257402233e+06 +1.257402233e+06 +1.257461363e+06 +1.257461363e+06 -2.5175e-01 -2.1094e+00 -1.2316e+00 -1.1372e+00 -2.8327e+00 -1.5521e+00 +4.3799e-01 +3.5722e+00 +1.4907e+00 -2.3319e+00 +3.6809e+00 -3.8973e+00 +5.8771e-01 -2.3104e+00 +3.0769e+00 +2.1879e+00 +1.9207e+00 -1.5473e+00 +1.8338e+00 +1.1500e+00
106 +8.597195555e+05 +8.597195555e+05 +8.597786855e+05 +8.597786855e+05 -3.8644e-01 -2.1383e+00 -1.1680e+00 -9.8640e-01 -2.9196e+00 -1.6038e+00 +4.3444e-01 +3.5775e+00 +1.3960e+00 -2.3788e+00 +3.8096e+00 -3.8360e+00 +6.2262e-01 -2.2702e+00 +3.0709e+00 +2.1029e+00 +1.9651e+00 -1.5065e+00 +1.7854e+00 +1.0432e+00
127 +5.786676535e+05 +5.786676535e+05 +5.787267835e+05 +5.787267835e+05 -5.1530e-01 -2.1182e+00 -1.1518e+00 -6.2021e-01 -2.9930e+00 -1.7249e+00 +2.6719e-01 +3.6614e+00 +1.2302e+00 -2.4030e+00 +4.0694e+00 -3.8212e+00 +6.3812e-01 -2.0894e+00 +3.0718e+00 +1.9671e+00 +2.0672e+00 -1.3569e+00 +1.7524e+00 +8.9602e-01
148 +3.273976310e+05 +3.273976310e+05 +3.274567610e+05 +3.274567610e+05 -7.0880e-01 -2.0880e+00 -1.1274e+00 -7.0313e-02 -3.1031e+00 -1.9067e+00 +1.6031e-02 +3.7875e+00 +9.8119e-01 -2.4393e+00 +4.4597e+00 -3.7988e+00 +6.6140e-01 -1.8178e+00 +3.0731e+00 +1.7633e+00 +2.2207e+00 -1.1323e+00 +1.7027e+00 +6.7507e-01
190 +2.176280122e+05 +2.176280122e+05 +2.176871422e+05 +2.176871422e+05 -7.5915e-01 -2.0355e+00 -1.1068e+00 +4.5774e-01 -3.1251e+00 -2.0425e+00 -2.5601e-01 +3.8708e+00 +8.2302e-01 -2.4056e+00 +4.6867e+00 -3.8049e+00 +6.5426e-01 -1.5836e+00 +3.1222e+00 +1.6344e+00 +2.3332e+00 -9.2414e-01 +1.6745e+00 +5.3470e-01
274 +1.205721733e+05 +1.205721733e+05 +1.206313033e+05 +1.206313033e+05 -6.0926e-01 -1.9710e+00 -1.1320e+00 +1.0364e+00 -2.8830e+00 -2.1320e+00 -4.6831e-01 +3.5617e+00 +9.6047e-01 -2.1315e+00 +4.5576e+00 -3.4712e+00 +4.3900e-01 -1.5607e+00 +3.3667e+00 +1.6062e+00 +2.5069e+00 -7.4583e-01 +1.7141e+00 +4.1897e-01
295 +9.508538276e+04 +9.508538276e+04 +9.514451276e+04 +9.514451276e+04 -6.3543e-01 -1.9322e+00 -1.1047e+00 +1.4048e+00 -2.8314e+00 -2.2144e+00 -5.7896e-01 +3.4303e+00 +9.4257e-01 -2.0516e+00 +4.6076e+00 -3.2834e+00 +3.7285e-01 -1.5095e+00 +3.4713e+00 +1.5274e+00 +2.6182e+00 -6.3243e-01 +1.7098e+00 +2.9578e-01
421 +6.053851824e+04 +6.053851824e+04 +6.059764824e+04 +6.059764824e+04 -7.6612e-01 -1.6000e+00 -1.1488e+00 +1.5993e+00 -2.6236e+00 -2.2562e+00 -6.0376e-01 +2.8750e+00 +1.0445e+00 -2.1317e+00 +4.6147e+00 -2.6569e+00 +2.6751e-01 -1.5359e+00 +3.6708e+00 +1.4642e+00 +2.6337e+00 -5.8657e-01 +1.8418e+00 +1.1783e-01
463 +3.869508530e+04 +3.869508530e+04 +3.875421530e+04 +3.875421530e+04 -8.4396e-01 -1.1545e+00 -1.2337e+00 +1.6328e+00 -2.4450e+00 -2.2462e+00 -7.3695e-01 +2.5646e+00 +1.0806e+00 -2.3468e+00 +4.6459e+00 -2.3611e+00 +2.9625e-01 -1.3933e+00 +3.7796e+00 +1.4718e+00 +2.4798e+00 -5.5867e-01 +1.9847e+00 +7.9758e-02
610 +1.777876424e+04 +1.777876424e+04 +1.783789424e+04 +1.783789424e+04 -4.7791e-01 +2.3765e-01 -7.3102e-01 +1.9811e+00 -2.2696e+00 -2.3030e+00 -1.2516e+00 +1.7505e+00 +9.5794e-01 -2.6276e+00 +4.8484e+00 -1.8956e+00 +4.1348e-01 -1.8736e+00 +3.9383e+00 +1.1455e+00 +2.5681e+00 -4.9658e-01 +2.4617e+00 +2.8153e-01
631 +1.322763752e+04 +1.322763752e+04 +1.328676752e+04 +1.328676752e+04 -4.9837e-01 +1.6205e-02 -7.5023e-01 +1.9235e+00 -2.3362e+00 -2.3014e+00 -1.1770e+00 +1.9027e+00 +9.5032e-01 -2.5639e+00 +4.8428e+00 -2.0144e+00 +3.9948e-01 -1.8728e+00 +3.8869e+00 +1.1679e+00 +2.5936e+00 -5.0909e-01 +2.3913e+00 +2.7638e-01
736 +9.861425539e+03 +9.861425539e+03 +9.920555539e+03 +9.920555539e+03 -5.5928e-01 +1.1060e-01 -6.8610e-01 +1.8342e+00 -2.3002e+00 -2.3415e+00 -1.2432e+00 +1.8166e+00 +9.0000e-01 -2.5945e+00 +4.9893e+00 -1.9346e+00 +3.2977e-01 -1.9964e+00 +3.8641e+00 +1.1470e+00 +2.5718e+00 -4.5302e-01 +2.4918e+00 +2.8735e-01
904 +6.077822108e+03 +6.077822108e+03 +6.136952108e+03 +6.136952108e+03 -7.1290e-01 -9.2579e-03 -4.9705e-01 +1.8067e+00 -2.2031e+00 -2.4075e+00 -1.4419e+00 +1.8429e+00 +8.2954e-01 -2.5013e+00 +5.0930e+00 -2.0032e+00 +2.0187e-01 -2.1083e+00 +3.8594e+00 +1.2526e+00 +2.3911e+00 -2.7228e-01 +2.5212e+00 +3.2959e-01
1282 +3.873942260e+03 +3.873942260e+03 +3.933072260e+03 +3.933072260e+03 -9.6827e-01 -1.2739e-02 -3.2061e-01 +1.6585e+00 -1.8832e+00 -2.5811e+00 -1.6278e+00 +1.6355e+00 +6.1150e-01 -2.2732e+00 +5.1823e+00 -1.9000e+00 +2.2685e-01 -2.3089e+00 +3.9539e+00 +1.3852e+00 +2.1024e+00 -5.8797e-02 +2.6275e+00 +4.2501e-01
1618 +2.371610041e+03 +2.371610041e+03 +2.430740041e+03 +2.430740041e+03 -9.4351e-01 -1.0056e-01 -4.8815e-01 +1.6020e+00 -1.8612e+00 -2.6764e+00 -1.7011e+00 +1.5208e+00 +4.5413e-01 -2.1094e+00 +5.2099e+00 -1.9517e+00 +5.1997e-01 -2.3702e+00 +3.9039e+00 +1.3477e+00 +2.0659e+00 -3.8504e-03 +2.4431e+00 +5.0233e-01
2458 +1.571117456e+03 +1.571117456e+03 +1.630247456e+03 +1.630247456e+03 -1.1369e+00 -3.1844e-01 -7.0909e-01 +1.4035e+00 -1.7747e+00 -2.4083e+00 -2.2705e+00 +1.1823e+00 +2.0192e-01 -1.6540e+00 +5.1589e+00 -1.7527e+00 +1.2665e+00 -2.5596e+00 +3.7856e+00 +8.9777e-01 +1.9493e+00 +2.6147e-01 +2.4097e+00 +8.7880e-01
2584 +9.308769769e+02 +9.308769769e+02 +9.900069769e+02 +9.900069769e+02 -1.5696e+00 -5.5642e-01 -9.2099e-01 +1.1434e+00 -2.0235e+00 -1.2990e+00 -2.6359e+00 +9.5943e-01 -8.6789e-02 -1.2971e+00 +4.9814e+00 -1.4937e+00 +1.5693e+00 -2.4234e+00 +4.0411e+00 +1.9261e-01 +2.1544e+00 +9.3607e-01 +2.4357e+00 +1.7225e+00
3340 +6.284966181e+02 +6.284966181e+02 +6.876266181e+02 +6.876266181e+02 -1.9814e+00 -8.8738e-01 -1.0416e+00 +8.2139e-01 -2.1665e+00 -5.8395e-01 -3.0718e+00 +9.4299e-01 -5.2536e-01 -1.0797e+00 +4.5622e+00 -1.1282e+00 +1.4796e+00 -2.1792e+00 +4.2957e+00 -9.7244e-01 +2.1204e+00 +1.3590e+00 +2.4137e+00 +2.7154e+00
3886 +3.769065652e+02 +3.769065652e+02 +4.360365652e+02 +4.360365652e+02 -2.1088e+00 -8.3616e-01 -8.6281e-01 +3.8082e-01 -2.4421e+00 -4.3470e-01 -3.1506e+00 +5.9654e-01 -8.4330e-01 -6.4179e-01 +3.8250e+00 -1.1402e+00 +8.9417e-01 -1.5135e+00 +3.8105e+00 -2.3286e+00 +1.8461e+00 +1.7892e+00 +2.3785e+00 +2.9202e+00
4663 +2.503975859e+02 +2.503975859e+02 +3.095275859e+02 +3.095275859e+02 -2.2699e+00 -7.5815e-01 -7.3023e-01 -7.3124e-02 -2.8520e+00 +1.9056e-01 -3.3188e+00 +3.3362e-01 -1.0376e+00 +2.2267e-01 +3.5189e+00 -8.6967e-01 +5.9388e-01 -8.1184e-01 +3.6169e+00 -3.7782e+00 +1.4725e+00 +2.1211e+00 +2.1789e+00 +3.5283e+00
4747 +1.476932777e+02 +1.476932777e+02 +2.068232777e+02 +2.068232777e+02 -2.2012e+00 -5.5233e-01 -5.3228e-01 -2.8079e-01 -3.0380e+00 +2.6090e-01 -3.2710e+00 +2.6414e-01 -9.9001e-01 +9.0388e-01 +3.7033e+00 -6.8890e-01 +3.6452e-01 -4.1292e-01 +3.5425e+00 -4.3414e+00 +1.0024e+00 +2.0068e+00 +1.8989e+00 +3.7209e+00
5398 +9.570566260e+01 +9.570566260e+01 +1.548356626e+02 +1.548356626e+02 -2.0320e+00 -2.7104e-01 -2.9644e-01 -2.9424e-01 -2.8355e+00 +3.6825e-01 -3.1697e+00 +6.9519e-01 -1.1950e+00 +1.1217e+00 +3.7442e+00 -1.0350e-01 +1.3061e-01 -2.4847e-01 +3.0029e+00 -4.1306e+00 +9.5290e-01 +1.9307e+00 +1.4135e+00 +3.8325e+00
6049 +5.858023372e+01 +5.858023372e+01 +1.177102337e+02 +1.177102337e+02 -1.9228e+00 +4.4564e-02 -1.7996e-01 -3.1184e-01 -2.8515e+00 +5.6347e-01 -3.1416e+00 +1.1479e+00 -1.4627e+00 +1.4284e+00 +3.5954e+00 +6.4862e-01 +7.1322e-02 -1.4097e-01 +2.2682e+00 -3.8627e+00 +9.3338e-01 +2.1220e+00 +1.0226e+00 +4.0455e+00
6196 +3.905945537e+01 +3.905945537e+01 +9.818945537e+01 +9.818945537e+01 -1.8521e+00 +3.8693e-01 -1.4471e-01 -2.9132e-01 -3.0743e+00 +5.8994e-01 -3.0909e+00 +1.6851e+00 -1.7532e+00 +1.7261e+00 +3.3041e+00 +1.4862e+00 -2.7206e-02 -7.3872e-02 +1.5698e+00 -3.5709e+00 +8.4081e-01 +2.4035e+00 +7.5635e-01 +4.3574e+00
6889 +2.253603094e+01 +2.253603094e+01 +8.166603094e+01 +8.166603094e+01 -1.8437e+00 +9.1235e-01 -3.2886e-01 -3.8908e-01 -3.6001e+00 +6.4002e-01 -3.3256e+00 +2.3222e+00 -2.2090e+00 +2.1396e+00 +2.8406e+00 +2.1828e+00 -2.5922e-01 -2.6787e-01 +1.2820e+00 -3.2647e+00 +6.5750e-01 +2.4606e+00 +4.9767e-01 +4.1496e+00
7057 +1.535501901e+01 +1.535501901e+01 +7.448501901e+01 +7.448501901e+01 -1.8722e+00 +1.1732e+00 -4.6110e-01 -4.8501e-01 -3.9444e+00 +7.4485e-01 -3.4886e+00 +2.6068e+00 -2.4326e+00 +2.4346e+00 +2.6385e+00 +2.4259e+00 -3.8199e-01 -3.7589e-01 +1.3106e+00 -3.1808e+00 +5.3715e-01 +2.4416e+00 +3.7927e-01 +3.9600e+00
8107 +9.991189604e+00 +9.991189604e+00 +6.912118960e+01 +6.912118960e+01 -1.9476e+00 +1.4051e+00 -7.1766e-01 -5.2902e-01 -4.1535e+00 +7.7218e-01 -3.5737e+00 +2.8591e+00 -2.4905e+00 +2.5323e+00 +2.4502e+00 +2.3911e+00 -4.1023e-01 -7.1673e-01 +1.5927e+00 -3.2562e+00 +3.7099e-01 +2.5465e+00 +3.5555e-01 +3.5993e+00
8191 +6.092985327e+00 +6.092985327e+00 +6.522298533e+01 +6.522298533e+01 -1.9777e+00 +1.8791e+00 -9.6963e-01 -5.1851e-01 -4.1157e+00 +8.9053e-01 -3.3744e+00 +3.5247e+00 -2.4002e+00 +2.7238e+00 +2.2479e+00 +2.5911e+00 -4.2505e-01 -1.1989e+00 +1.6202e+00 -3.5958e+00 -1.1434e-02 +3.0176e+00 +6.6317e-02 +3.2526e+00
8275 +3.260488010e+00 +3.260488010e+00 +6.239048801e+01 +6.239048801e+01 -2.0018e+00 +2.1228e+00 -1.1451e+00 -4.6671e-01 -4.0454e+00 +9.2581e-01 -3.2173e+00 +3.9059e+00 -2.2766e+00 +2.7398e+00 +2.1727e+00 +2.6233e+00 -3.7191e-01 -1.5575e+00 +1.7036e+00 -3.7396e+00 -2.0920e-01 +3.3175e+00 -4.9240e-02 +3.0161e+00
8338 +2.437328199e+00 +2.437328199e+00 +6.156732820e+01 +6.156732820e+01 -2.0060e+00 +2.0710e+00 -1.1787e+00 -3.7849e-01 -3.8596e+00 +8.8233e-01 -3.0734e+00 +3.9245e+00 -2.0997e+00 +2.5542e+00 +2.2404e+00 +2.4917e+00 -2.6656e-01 -1.6841e+00 +1.7584e+00 -3.8046e+00 -2.0517e-01 +3.4566e+00 -8.9160e-03 +3.0101e+00
9283 +1.496347440e+00 +1.496347440e+00 +6.062634744e+01 +6.062634744e+01 -2.0700e+00 +2.1330e+00 -1.2891e+00 -2.7796e-01 -3.8313e+00 +9.9407e-01 -3.0021e+00 +3.9409e+00 -2.1479e+00 +2.6270e+00 +2.2316e+00 +2.4360e+00 -3.2645e-01 -1.7876e+00 +1.7042e+00 -3.9124e+00 -3.4397e-01 +3.4376e+00 -6.4630e-03 +3.0029e+00
9430 +8.295682422e-01 +8.295682422e-01 +5.995956824e+01 +5.995956824e+01 -2.3057e+00 +2.3858e+00 -1.7694e+00 +1.8529e-01 -3.8159e+00 +1.3633e+00 -2.7795e+00 +4.0660e+00 -2.4350e+00 +2.8065e+00 +2.1446e+00 +2.2881e+00 -5.8651e-01 -2.2624e+00 +1.4382e+00 -4.0043e+00 -7.9031e-01 +3.2496e+00 +5.1420e-02 +2.9330e+00
9535 +6.236577122e-01 +6.236577122e-01 +5.975365771e+01 +5.975365771e+01 -2.2765e+00 +2.3488e+00 -1.7077e+00 +1.3547e-01 -3.8188e+00 +1.3191e+00 -2.8090e+00 +4.0405e+00 -2.4096e+00 +2.7836e+00 +2.1589e+00 +2.3100e+00 -5.5875e-01 -2.1957e+00 +1.4573e+00 -3.9767e+00 -7.3010e-01 +3.2566e+00 +4.8421e-02 +2.9536e+00
9598 +3.220430278e-01 +3.220430278e-01 +5.945204303e+01 +5.945204303e+01 -2.2162e+00 +2.1864e+00 -1.5412e+00 +5.5820e-02 -3.7940e+00 +1.2181e+00 -2.8672e+00 +3.8635e+00 -2.3544e+00 +2.7001e+00 +2.2384e+00 +2.3004e+00 -5.0037e-01 -1.9797e+00 +1.4666e+00 -3.9026e+00 -5.6354e-01 +3.1997e+00 +9.2797e-02 +3.0749e+00
9640 +1.872229853e-01 +1.872229853e-01 +5.931722299e+01 +5.931722299e+01 -2.2112e+00 +2.1253e+00 -1.5114e+00 +5.0308e-02 -3.7941e+00 +1.1971e+00 -2.8947e+00 +3.7794e+00 -2.3573e+00 +2.6678e+00 +2.2693e+00 +2.2561e+00 -4.9789e-01 -1.9287e+00 +1.4891e+00 -3.8629e+00 -5.1489e-01 +3.1338e+00 +1.2959e-01 +3.0966e+00
9661 +1.383459434e-01 +1.383459434e-01 +5.926834594e+01 +5.926834594e+01 -2.2280e+00 +2.1209e+00 -1.5390e+00 +8.2200e-02 -3.7935e+00 +1.2167e+00 -2.8907e+00 +3.7551e+00 -2.3785e+00 +2.6670e+00 +2.2758e+00 +2.2194e+00 -5.1578e-01 -1.9501e+00 +1.4886e+00 -3.8538e+00 -5.2967e-01 +3.0913e+00 +1.5025e-01 +3.0901e+00
9703 +8.158614869e-02 +8.158614869e-02 +5.921158615e+01 +5.921158615e+01 -2.2493e+00 +2.1394e+00 -1.5799e+00 +1.2610e-01 -3.7795e+00 +1.2532e+00 -2.8636e+00 +3.7630e+00 -2.3957e+00 +2.6778e+00 +2.2739e+00 +2.2007e+00 -5.3298e-01 -1.9929e+00 +1.4646e+00 -3.8699e+00 -5.6862e-01 +3.0813e+00 +1.5562e-01 +3.0882e+00
9724 +6.144019452e-02 +6.144019452e-02 +5.919144019e+01 +5.919144019e+01 -2.2531e+00 +2.1479e+00 -1.5894e+00 +1.3603e-01 -3.7693e+00 +1.2618e+00 -2.8497e+00 +3.7740e+00 -2.3916e+00 +2.6801e+00 +2.2730e+00 +2.2001e+00 -5.3287e-01 -2.0066e+00 +1.4563e+00 -3.8846e+00 -5.8217e-01 +3.0933e+00 +1.5140e-01 +3.0885e+00
9766 +3.615378518e-02 +3.615378518e-02 +5.916615379e+01 +5.916615379e+01 -2.2584e+00 +2.1354e+00 -1.5946e+00 +1.5368e-01 -3.7422e+00 +1.2675e+00 -2.8297e+00 +3.7564e+00 -2.3765e+00 +2.6659e+00 +2.2891e+00 +2.1709e+00 -5.2771e-01 -2.0143e+00 +1.4564e+00 -3.9027e+00 -5.8849e-01 +3.0924e+00 +1.6103e-01 +3.0955e+00
9787 +1.881309804e-02 +1.881309804e-02 +5.914881310e+01 +5.914881310e+01 -2.2593e+00 +2.1214e+00 -1.5911e+00 +1.5609e-01 -3.7338e+00 +1.2639e+00 -2.8299e+00 +3.7370e+00 -2.3714e+00 +2.6551e+00 +2.2998e+00 +2.1510e+00 -5.2546e-01 -2.0104e+00 +1.4669e+00 -3.9015e+00 -5.8194e-01 +3.0810e+00 +1.7055e-01 +3.0960e+00
9829 +8.200238162e-03 +8.200238162e-03 +5.913820024e+01 +5.913820024e+01 -2.2651e+00 +2.1232e+00 -1.6029e+00 +1.6913e-01 -3.7286e+00 +1.2703e+00 -2.8201e+00 +3.7349e+00 -2.3697e+00 +2.6532e+00 +2.3019e+00 +2.1370e+00 -5.2859e-01 -2.0231e+00 +1.4670e+00 -3.9092e+00 -5.9260e-01 +3.0779e+00 +1.7594e-01 +3.0928e+00
9913 +5.240046985e-03 +5.240046985e-03 +5.913524005e+01 +5.913524005e+01 -2.2635e+00 +2.1207e+00 -1.5991e+00 +1.6520e-01 -3.7299e+00 +1.2672e+00 -2.8229e+00 +3.7326e+00 -2.3684e+00 +2.6519e+00 +2.3023e+00 +2.1375e+00 -5.2729e-01 -2.0187e+00 +1.4697e+00 -3.9078e+00 -5.8870e-01 +3.0780e+00 +1.7624e-01 +3.0933e+00
9955 +3.369861132e-03 +3.369861132e-03 +5.913336986e+01 +5.913336986e+01 -2.2604e+00 +2.1182e+00 -1.5920e+00 +1.5707e-01 -3.7294e+00 +1.2631e+00 -2.8256e+00 +3.7331e+00 -2.3637e+00 +2.6503e+00 +2.3024e+00 +2.1407e+00 -5.2404e-01 -2.0121e+00 +1.4742e+00 -3.9114e+00 -5.8363e-01 +3.0844e+00 +1.7356e-01 +3.0946e+00
10018 +2.136329173e-03 +2.136329173e-03 +5.913213633e+01 +5.913213633e+01 -2.2617e+00 +2.1199e+00 -1.5952e+00 +1.6058e-01 -3.7259e+00 +1.2652e+00 -2.8215e+00 +3.7347e+00 -2.3621e+00 +2.6504e+00 +2.3030e+00 +2.1385e+00 -5.2371e-01 -2.0165e+00 +1.4728e+00 -3.9154e+00 -5.8759e-01 +3.0865e+00 +1.7327e-01 +3.0941e+00
10081 +1.235045526e-03 +1.235045526e-03 +5.913123505e+01 +5.913123505e+01 -2.2618e+00 +2.1196e+00 -1.5953e+00 +1.6036e-01 -3.7252e+00 +1.2651e+00 -2.8213e+00 +3.7344e+00 -2.3612e+00 +2.6499e+00 +2.3033e+00 +2.1372e+00 -5.2337e-01 -2.0170e+00 +1.4742e+00 -3.9168e+00 -5.8779e-01 +3.0871e+00 +1.7328e-01 +3.0934e+00
10102 +8.722790450e-04 +8.722790450e-04 +5.913087228e+01 +5.913087228e+01 -2.2605e+00 +2.1176e+00 -1.5923e+00 +1.5721e-01 -3.7260e+00 +1.2630e+00 -2.8235e+00 +3.7329e+00 -2.3602e+00 +2.6486e+00 +2.3038e+00 +2.1374e+00 -5.2241e-01 -2.0137e+00 +1.4767e+00 -3.9157e+00 -5.8452e-01 +3.0871e+00 +1.7334e-01 +3.0935e+00
10207 +5.863472831e-04 +5.863472831e-04 +5.913058635e+01 +5.913058635e+01 -2.2604e+00 +2.1191e+00 -1.5930e+00 +1.5756e-01 -3.7273e+00 +1.2634e+00 -2.8242e+00 +3.7339e+00 -2.3618e+00 +2.6499e+00 +2.3032e+00 +2.1387e+00 -5.2324e-01 -2.0143e+00 +1.4756e+00 -3.9136e+00 -5.8501e-01 +3.0855e+00 +1.7269e-01 +3.0924e+00
10228 +3.758255078e-04 +3.758255078e-04 +5.913037583e+01 +5.913037583e+01 -2.2602e+00 +2.1188e+00 -1.5927e+00 +1.5717e-01 -3.7272e+00 +1.2632e+00 -2.8243e+00 +3.7338e+00 -2.3616e+00 +2.6498e+00 +2.3033e+00 +2.1387e+00 -5.2308e-01 -2.0140e+00 +1.4759e+00 -3.9138e+00 -5.8471e-01 +3.0857e+00 +1.7263e-01 +3.0924e+00
10249 +1.971430546e-04 +1.971430546e-04 +5.913019714e+01 +5.913019714e+01 -2.2603e+00 +2.1184e+00 -1.5924e+00 +1.5706e-01 -3.7266e+00 +1.2632e+00 -2.8241e+00 +3.7335e+00 -2.3611e+00 +2.6493e+00 +2.3035e+00 +2.1382e+00 -5.2283e-01 -2.0138e+00 +1.4763e+00 -3.9144e+00 -5.8449e-01 +3.0861e+00 +1.7274e-01 +3.0926e+00
10270 +9.392772800e-05 +9.392772800e-05 +5.913009393e+01 +5.913009393e+01 -2.2602e+00 +2.1183e+00 -1.5922e+00 +1.5696e-01 -3.7260e+00 +1.2632e+00 -2.8238e+00 +3.7336e+00 -2.3606e+00 +2.6490e+00 +2.3037e+00 +2.1380e+00 -5.2262e-01 -2.0139e+00 +1.4765e+00 -3.9149e+00 -5.8441e-01 +3.0867e+00 +1.7254e-01 +3.0926e+00
10291 +5.206841968e-05 +5.206841968e-05 +5.913005207e+01 +5.913005207e+01 -2.2603e+00 +2.1184e+00 -1.5924e+00 +1.5726e-01 -3.7261e+00 +1.2633e+00 -2.8237e+00 +3.7336e+00 -2.3609e+00 +2.6491e+00 +2.3037e+00 +2.1381e+00 -5.2275e-01 -2.0140e+00 +1.4761e+00 -3.9146e+00 -5.8455e-01 +3.0864e+00 +1.7262e-01 +3.0927e+00
10354 +3.478657257e-05 +3.478657257e-05 +5.913003479e+01 +5.913003479e+01 -2.2603e+00 +2.1190e+00 -1.5927e+00 +1.5752e-01 -3.7265e+00 +1.2635e+00 -2.8236e+00 +3.7344e+00 -2.3613e+00 +2.6496e+00 +2.3033e+00 +2.1390e+00 -5.2296e-01 -2.0143e+00 +1.4753e+00 -3.9143e+00 -5.8497e-01 +3.0866e+00 +1.7237e-01 +3.0928e+00
10375 +1.659781450e-05 +1.659781450e-05 +5.913001660e+01 +5.913001660e+01 -2.2605e+00 +2.1191e+00 -1.5930e+00 +1.5796e-01 -3.7265e+00 +1.2637e+00 -2.8235e+00 +3.7343e+00 -2.3616e+00 +2.6496e+00 +2.3033e+00 +2.1389e+00 -5.2310e-01 -2.0145e+00 +1.4750e+00 -3.9141e+00 -5.8514e-01 +3.0863e+00 +1.7258e-01 +3.0930e+00
10396 +1.038839638e-05 +1.038839638e-05 +5.913001039e+01 +5.913001039e+01 -2.2604e+00 +2.1189e+00 -1.5928e+00 +1.5782e-01 -3.7262e+00 +1.2636e+00 -2.8234e+00 +3.7342e+00 -2.3613e+00 +2.6494e+00 +2.3034e+00 +2.1387e+00 -5.2294e-01 -2.0144e+00 +1.4752e+00 -3.9143e+00 -5.8502e-01 +3.0866e+00 +1.7255e-01 +3.0930e+00
10438 +9.862343838e-06 +9.862343838e-06 +5.913000986e+01 +5.913000986e+01 -2.2604e+00 +2.1189e+00 -1.5929e+00 +1.5788e-01 -3.7261e+00 +1.2636e+00 -2.8233e+00 +3.7342e+00 -2.3612e+00 +2.6494e+00 +2.3034e+00 +2.1386e+00 -5.2292e-01 -2.0145e+00 +1.4753e+00 -3.9144e+00 -5.8507e-01 +3.0867e+00 +1.7257e-01 +3.0930e+00
10564 +5.389617989e-06 +5.389617989e-06 +5.913000539e+01 +5.913000539e+01 -2.2606e+00 +2.1188e+00 -1.5931e+00 +1.5810e-01 -3.7261e+00 +1.2637e+00 -2.8232e+00 +3.7341e+00 -2.3612e+00 +2.6493e+00 +2.3035e+00 +2.1383e+00 -5.2293e-01 -2.0147e+00 +1.4754e+00 -3.9145e+00 -5.8517e-01 +3.0865e+00 +1.7278e-01 +3.0930e+00
192970 +3.802682940e-06 +3.802682940e-06 +5.913000380e+01 +5.913000380e+01 -2.2606e+00 +2.1188e+00 -1.5931e+00 +1.5790e-01 -3.7267e+00 +1.2636e+00 -2.8236e+00 +3.7341e+00 -2.3615e+00 +2.6494e+00 +2.3033e+00 +2.1385e+00 -5.2301e-01 -2.0146e+00 +1.4755e+00 -3.9141e+00 -5.8503e-01 +3.0863e+00 +1.7290e-01 +3.0929e+00
193180 +2.478425031e-06 +2.478425031e-06 +5.913000248e+01 +5.913000248e+01 -2.2606e+00 +2.1188e+00 -1.5931e+00 +1.5794e-01 -3.7266e+00 +1.2636e+00 -2.8236e+00 +3.7340e+00 -2.3615e+00 +2.6495e+00 +2.3033e+00 +2.1385e+00 -5.2304e-01 -2.0146e+00 +1.4755e+00 -3.9141e+00 -5.8507e-01 +3.0863e+00 +1.7289e-01 +3.0929e+00
544363 +1.141483168e-06 +1.141483168e-06 +5.913000114e+01 +5.913000114e+01 -2.2609e+00 +2.1194e+00 -1.5938e+00 +1.5852e-01 -3.7264e+00 +1.2641e+00 -2.8231e+00 +3.7347e+00 -2.3617e+00 +2.6497e+00 +2.3031e+00 +2.1386e+00 -5.2328e-01 -2.0154e+00 +1.4750e+00 -3.9145e+00 -5.8581e-01 +3.0865e+00 +1.7269e-01 +3.0928e+00
