% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
30115 +1.834047946e-01 +1.834047946e-01 -4.894659521e+01 -4.894659521e+01 +2.7937e+00 +3.3626e+00 +2.8111e+00 +3.5411e-01 +2.3109e-01 +2.6493e+00 +7.9284e-02 +3.0434e+00 +3.0063e+00 -1.2087e+00 +6.3987e-01 -4.2101e+00 -2.2656e+00 +1.7032e+00 -1.5317e+00 -3.3167e+00 +4.5265e+00 -1.0426e+00 +1.1807e+00 +3.0494e-01
30136 +1.355257058e-01 +1.355257058e-01 -4.899447429e+01 -4.899447429e+01 +2.9069e+00 +3.3602e+00 +2.8846e+00 +3.1870e-01 +2.7155e-01 +2.6664e+00 +2.5903e-02 +3.0995e+00 +3.0170e+00 -1.2891e+00 +5.8696e-01 -4.2001e+00 -2.3349e+00 +1.7754e+00 -1.5893e+00 -3.3038e+00 +4.5324e+00 -1.1049e+00 +1.1416e+00 +1.5955e-01
30178 +9.803502625e-02 +9.803502625e-02 -4.903196497e+01 -4.903196497e+01 +3.1454e+00 +3.3343e+00 +2.9861e+00 +1.8117e-01 +3.5749e-01 +2.6979e+00 -1.0469e-01 +3.2393e+00 +3.0412e+00 -1.4533e+00 +4.5043e-01 -4.1666e+00 -2.4249e+00 +1.9622e+00 -1.7254e+00 -3.2822e+00 +4.5140e+00 -1.2282e+00 +1.0342e+00 -1.6366e-01
30262 +5.505825673e-02 +5.505825673e-02 -4.907494174e+01 -4.907494174e+01 +3.4712e+00 +3.2117e+00 +3.0136e+00 -1.3800e-01 +4.4284e-01 +2.7071e+00 -2.6849e-01 +3.4339e+00 +3.1265e+00 -1.5927e+00 +2.4953e-01 -4.1200e+00 -2.4407e+00 +2.2310e+00 -1.9319e+00 -3.2951e+00 +4.4106e+00 -1.3558e+00 +7.8616e-01 -6.0316e-01
30325 +3.715047654e-02 +3.715047654e-02 -4.909284952e+01 -4.909284952e+01 +3.4358e+00 +3.0980e+00 +2.9716e+00 -1.8684e-01 +3.6901e-01 +2.6639e+00 -1.8121e-01 +3.3428e+00 +3.2166e+00 -1.4589e+00 +3.0854e-01 -4.1359e+00 -2.3916e+00 +2.1616e+00 -1.9092e+00 -3.3496e+00 +4.3426e+00 -1.2939e+00 +6.8993e-01 -5.0808e-01
30430 +2.443516132e-02 +2.443516132e-02 -4.910556484e+01 -4.910556484e+01 +3.4041e+00 +3.0288e+00 +3.1228e+00 -1.5125e-01 +3.1552e-01 +2.6923e+00 -1.3469e-01 +3.1796e+00 +3.2954e+00 -1.4880e+00 +3.5401e-01 -4.0676e+00 -2.4190e+00 +2.1697e+00 -1.9046e+00 -3.3505e+00 +4.2894e+00 -1.2778e+00 +6.4637e-01 -4.1002e-01
30514 +1.556718603e-02 +1.556718603e-02 -4.911443281e+01 -4.911443281e+01 +3.4581e+00 +3.0001e+00 +3.1485e+00 -3.1331e-01 +3.0326e-01 +2.7242e+00 -1.7506e-01 +3.1425e+00 +3.3977e+00 -1.5158e+00 +2.6930e-01 -3.9713e+00 -2.2906e+00 +2.2640e+00 -2.0336e+00 -3.3867e+00 +4.1811e+00 -1.2515e+00 +4.5599e-01 -4.4149e-01
30766 +9.964484010e-03 +9.964484010e-03 -4.912003552e+01 -4.912003552e+01 +3.6147e+00 +3.1101e+00 +3.2470e+00 -4.5174e-01 +3.4101e-01 +2.7462e+00 -2.0142e-01 +3.1227e+00 +3.5773e+00 -1.5639e+00 +1.0604e-01 -3.8551e+00 -2.2090e+00 +2.2029e+00 -2.2062e+00 -3.4697e+00 +4.1388e+00 -1.2720e+00 +1.7238e-01 -5.3269e-01
30892 +6.227105773e-03 +6.227105773e-03 -4.912377289e+01 -4.912377289e+01 +3.5175e+00 +3.1013e+00 +3.2507e+00 -3.6386e-01 +3.4609e-01 +2.7039e+00 -1.6349e-01 +3.0377e+00 +3.5704e+00 -1.5555e+00 +1.2707e-01 -3.7790e+00 -2.2011e+00 +2.0561e+00 -2.1302e+00 -3.4899e+00 +4.1325e+00 -1.2335e+00 +2.5753e-01 -3.4465e-01
31123 +3.973127446e-03 +3.973127446e-03 -4.912602687e+01 -4.912602687e+01 +3.6027e+00 +3.0563e+00 +3.2629e+00 -4.4739e-01 +4.4686e-01 +2.6048e+00 -1.6592e-01 +3.0594e+00 +3.6072e+00 -1.5828e+00 +4.3387e-02 -3.6683e+00 -2.1783e+00 +1.9774e+00 -2.2376e+00 -3.4910e+00 +4.0976e+00 -1.2512e+00 +1.9181e-01 -3.8526e-01
31501 +2.390182708e-03 +2.390182708e-03 -4.912760982e+01 -4.912760982e+01 +3.7000e+00 +2.9689e+00 +3.3073e+00 -5.0930e-01 +7.6719e-01 +2.4842e+00 +4.4992e-02 +2.9712e+00 +3.5229e+00 -1.6549e+00 -2.4561e-02 -3.3130e+00 -2.0923e+00 +1.8094e+00 -2.4526e+00 -3.4737e+00 +4.0660e+00 -1.2519e+00 +5.5379e-02 -4.1085e-01
31753 +1.569416307e-03 +1.569416307e-03 -4.912843058e+01 -4.912843058e+01 +3.7133e+00 +2.9638e+00 +3.2908e+00 -4.8722e-01 +8.3419e-01 +2.4126e+00 +9.4548e-02 +2.9789e+00 +3.4568e+00 -1.6630e+00 -6.9011e-02 -3.2569e+00 -2.0835e+00 +1.7523e+00 -2.4904e+00 -3.4673e+00 +4.0357e+00 -1.2643e+00 +3.3141e-02 -4.0549e-01
31858 +9.824174399e-04 +9.824174399e-04 -4.912901758e+01 -4.912901758e+01 +3.7343e+00 +2.9375e+00 +3.3396e+00 -4.5370e-01 +8.6720e-01 +2.3275e+00 +2.1163e-01 +2.9577e+00 +3.3865e+00 -1.6756e+00 -1.4799e-01 -3.1615e+00 -2.0509e+00 +1.7091e+00 -2.5387e+00 -3.4323e+00 +3.9115e+00 -1.2791e+00 -7.0915e-02 -4.1144e-01
32467 +5.893949204e-04 +5.893949204e-04 -4.912941061e+01 -4.912941061e+01 +3.7756e+00 +2.9261e+00 +3.3538e+00 -3.8219e-01 +8.9958e-01 +2.2744e+00 +3.8670e-01 +2.9825e+00 +3.3296e+00 -1.6827e+00 -3.0304e-01 -3.0598e+00 -2.0472e+00 +1.6944e+00 -2.6098e+00 -3.3812e+00 +3.7798e+00 -1.2974e+00 -1.7453e-01 -3.9845e-01
32509 +2.923087332e-04 +2.923087332e-04 -4.912970769e+01 -4.912970769e+01 +3.8067e+00 +2.8990e+00 +3.3543e+00 -3.6124e-01 +9.1699e-01 +2.2553e+00 +5.0373e-01 +2.9971e+00 +3.3270e+00 -1.7204e+00 -4.1018e-01 -3.0389e+00 -2.0495e+00 +1.6824e+00 -2.6409e+00 -3.3529e+00 +3.7340e+00 -1.2787e+00 -1.9549e-01 -3.6325e-01
32530 +2.436658161e-04 +2.436658161e-04 -4.912975633e+01 -4.912975633e+01 +3.8162e+00 +2.8928e+00 +3.3484e+00 -3.4895e-01 +9.2574e-01 +2.2475e+00 +5.4894e-01 +3.0056e+00 +3.3237e+00 -1.7336e+00 -4.4708e-01 -3.0308e+00 -2.0537e+00 +1.6791e+00 -2.6547e+00 -3.3420e+00 +3.7179e+00 -1.2712e+00 -1.9981e-01 -3.5046e-01
32572 +6.216672891e-05 +6.216672891e-05 -4.912993783e+01 -4.912993783e+01 +3.9720e+00 +2.7830e+00 +3.2801e+00 -1.4462e-01 +1.0731e+00 +2.0880e+00 +1.3114e+00 +3.1203e+00 +3.2435e+00 -1.9467e+00 -1.0543e+00 -2.8642e+00 -2.1028e+00 +1.6157e+00 -2.8965e+00 -3.1560e+00 +3.4079e+00 -1.1579e+00 -3.2158e-01 -1.5229e-01
32593 +2.734759705e-05 +2.734759705e-05 -4.912997265e+01 -4.912997265e+01 +3.9245e+00 +2.8156e+00 +3.3004e+00 -2.0524e-01 +1.0294e+00 +2.1344e+00 +1.0847e+00 +3.0845e+00 +3.2659e+00 -1.8831e+00 -8.7191e-01 -2.9145e+00 -2.0877e+00 +1.6358e+00 -2.8257e+00 -3.2108e+00 +3.5001e+00 -1.1919e+00 -2.8595e-01 -2.1131e-01
32656 +2.170848884e-05 +2.170848884e-05 -4.912997829e+01 -4.912997829e+01 +3.9094e+00 +2.8210e+00 +3.3031e+00 -2.1591e-01 +1.0234e+00 +2.1369e+00 +1.0425e+00 +3.0690e+00 +3.2604e+00 -1.8701e+00 -8.2835e-01 -2.9292e+00 -2.0826e+00 +1.6475e+00 -2.8199e+00 -3.2174e+00 +3.5187e+00 -1.2004e+00 -2.8102e-01 -2.2284e-01
32845 +1.570303734e-05 +1.570303734e-05 -4.912998430e+01 -4.912998430e+01 +3.9314e+00 +2.8090e+00 +3.3013e+00 -2.0874e-01 +1.0372e+00 +2.1264e+00 +1.0887e+00 +3.0855e+00 +3.2476e+00 -1.8890e+00 -8.7696e-01 -2.9269e+00 -2.0856e+00 +1.6597e+00 -2.8494e+00 -3.1987e+00 +3.4969e+00 -1.1961e+00 -2.9564e-01 -2.2565e-01
33013 +9.836915943e-06 +9.836915943e-06 -4.912999016e+01 -4.912999016e+01 +3.9262e+00 +2.8096e+00 +3.2894e+00 -1.8762e-01 +1.0482e+00 +2.1117e+00 +1.1105e+00 +3.0885e+00 +3.2330e+00 -1.8878e+00 -8.8965e-01 -2.9206e+00 -2.0829e+00 +1.6425e+00 -2.8566e+00 -3.1873e+00 +3.4887e+00 -1.1925e+00 -2.8964e-01 -2.1344e-01
33790 +6.307934299e-06 +6.307934299e-06 -4.912999369e+01 -4.912999369e+01 +3.9732e+00 +2.7665e+00 +3.2702e+00 -1.2876e-01 +1.0236e+00 +2.0903e+00 +1.2213e+00 +3.1037e+00 +3.2340e+00 -1.9387e+00 -9.9822e-01 -2.9092e+00 -2.0486e+00 +1.6428e+00 -2.9148e+00 -3.1922e+00 +3.4455e+00 -1.1971e+00 -2.7190e-01 -2.2097e-01
34021 +3.841365867e-06 +3.841365867e-06 -4.912999616e+01 -4.912999616e+01 +3.9576e+00 +2.7735e+00 +3.2773e+00 -1.3692e-01 +9.9210e-01 +2.1130e+00 +1.1531e+00 +3.0843e+00 +3.2537e+00 -1.9116e+00 -9.3064e-01 -2.9262e+00 -2.0358e+00 +1.6478e+00 -2.8964e+00 -3.2234e+00 +3.4804e+00 -1.2066e+00 -2.5169e-01 -2.3711e-01
34588 +2.452182294e-06 +2.452182294e-06 -4.912999755e+01 -4.912999755e+01 +3.9732e+00 +2.7703e+00 +3.2803e+00 -1.2711e-01 +1.0056e+00 +2.1033e+00 +1.1860e+00 +3.0883e+00 +3.2485e+00 -1.9241e+00 -9.6261e-01 -2.9043e+00 -2.0225e+00 +1.6366e+00 -2.9322e+00 -3.2250e+00 +3.4717e+00 -1.2046e+00 -2.6430e-01 -2.4209e-01
34756 +1.247207990e-06 +1.247207990e-06 -4.912999875e+01 -4.912999875e+01 +3.9236e+00 +2.7157e+00 +3.2843e+00 -7.8913e-02 +9.9405e-01 +2.0816e+00 +1.2863e+00 +3.1011e+00 +3.2357e+00 -1.9562e+00 -1.0523e+00 -2.8677e+00 -2.0120e+00 +1.5975e+00 -3.0010e+00 -3.2358e+00 +3.4623e+00 -1.1882e+00 -2.7688e-01 -2.5312e-01
34777 +9.476577816e-07 +9.476577816e-07 -4.912999905e+01 -4.912999905e+01 +3.8873e+00 +2.6892e+00 +3.2855e+00 -5.5398e-02 +9.7825e-01 +2.0782e+00 +1.3194e+00 +3.1062e+00 +3.2333e+00 -1.9673e+00 -1.0824e+00 -2.8598e+00 -2.0080e+00 +1.5798e+00 -3.0268e+00 -3.2471e+00 +3.4695e+00 -1.1795e+00 -2.7320e-01 -2.6036e-01
34819 +3.605407528e-07 +3.605407528e-07 -4.912999964e+01 -4.912999964e+01 +3.8515e+00 +2.6793e+00 +3.2877e+00 -5.4174e-02 +9.5359e-01 +2.0932e+00 +1.2904e+00 +3.1141e+00 +3.2384e+00 -1.9643e+00 -1.0702e+00 -2.8733e+00 -2.0106e+00 +1.5814e+00 -3.0276e+00 -3.2673e+00 +3.4976e+00 -1.1798e+00 -2.6128e-01 -2.8443e-01
34840 +2.469599565e-07 +2.469599565e-07 -4.912999975e+01 -4.912999975e+01 +3.8457e+00 +2.6805e+00 +3.2886e+00 -5.8138e-02 +9.4865e-01 +2.0983e+00 +1.2754e+00 +3.1163e+00 +3.2401e+00 -1.9616e+00 -1.0618e+00 -2.8783e+00 -2.0122e+00 +1.5846e+00 -3.0242e+00 -3.2721e+00 +3.5054e+00 -1.1815e+00 -2.5900e-01 -2.9190e-01
34861 +1.511686705e-07 +1.511686705e-07 -4.912999985e+01 -4.912999985e+01 +3.8312e+00 +2.6785e+00 +3.2909e+00 -6.2079e-02 +9.3905e-01 +2.1060e+00 +1.2551e+00 +3.1217e+00 +3.2419e+00 -1.9591e+00 -1.0535e+00 -2.8842e+00 -2.0144e+00 +1.5875e+00 -3.0237e+00 -3.2820e+00 +3.5189e+00 -1.1838e+00 -2.5657e-01 -3.0762e-01
34903 +8.863772649e-08 +8.863772649e-08 -4.912999991e+01 -4.912999991e+01 +3.7999e+00 +2.6722e+00 +3.2960e+00 -6.7437e-02 +9.2015e-01 +2.1191e+00 +1.2204e+00 +3.1324e+00 +3.2442e+00 -1.9557e+00 -1.0413e+00 -2.8929e+00 -2.0177e+00 +1.5901e+00 -3.0264e+00 -3.3021e+00 +3.5448e+00 -1.1874e+00 -2.5310e-01 -3.3878e-01
% function evaluation | noise-free fitness - Fopt (2.977300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.576182857e+01 +8.576182857e+01 +3.834918286e+02 +3.834918286e+02 +2.3239e+00 +2.3320e+00 +1.7761e+00 +1.8975e+00 -3.0124e+00 +1.8288e+00 +4.9277e+00 +2.0803e+00 +1.4647e+00 -2.5592e+00 +3.5116e+00 +4.9217e+00 +2.7951e+00 -3.8991e+00 -6.3343e-02 -1.4620e+00 +3.2173e+00 -2.2984e+00 +2.1852e-01 -2.8405e+00
64 +5.347617813e+01 +5.347617813e+01 +3.512061781e+02 +3.512061781e+02 +3.5566e+00 +2.2683e+00 -3.4897e+00 -4.6701e+00 -1.5525e+00 +2.0309e+00 +7.3776e-01 +1.3276e-01 +2.6496e+00 -1.9727e+00 -4.0352e+00 +2.0878e+00 +1.0865e-01 -1.4339e+00 +3.6753e+00 -4.3874e+00 +3.0637e+00 -3.1030e+00 -4.4549e+00 +1.1430e+00
85 +3.311287179e+01 +3.311287179e+01 +3.308428718e+02 +3.308428718e+02 +3.3397e+00 +2.2795e+00 -2.5632e+00 -3.5144e+00 -1.8094e+00 +1.9953e+00 +1.4750e+00 +4.7545e-01 +2.4411e+00 -2.0759e+00 -2.7073e+00 +2.5864e+00 +5.8136e-01 -1.8677e+00 +3.0175e+00 -3.8726e+00 +3.0907e+00 -2.9614e+00 -3.6326e+00 +4.4207e-01
211 +1.607278684e+01 +1.607278684e+01 +3.138027868e+02 +3.138027868e+02 +3.1681e+00 +2.2982e+00 -2.0655e+00 -3.5724e+00 -1.1064e+00 +2.6676e+00 +5.6368e-01 +2.9608e-01 +2.5915e+00 -2.7035e+00 -2.9353e+00 +2.9249e+00 +3.9266e-01 -2.5689e+00 +2.9576e+00 -3.7792e+00 +2.7115e+00 -2.4803e+00 -3.5301e+00 +1.1051e-01
232 +8.790189913e+00 +8.790189913e+00 +3.065201899e+02 +3.065201899e+02 +2.8925e+00 +2.3288e+00 -1.5383e+00 -4.1395e+00 +2.3373e-01 +3.8307e+00 -1.2480e+00 -1.2143e-01 +2.9006e+00 -3.7406e+00 -3.7158e+00 +3.2906e+00 +1.7782e-02 -3.5640e+00 +3.1375e+00 -3.7204e+00 +1.9946e+00 -1.7030e+00 -3.5340e+00 -2.1988e-01
1912 +6.207379618e+00 +6.207379618e+00 +3.039373796e+02 +3.039373796e+02 +2.4237e+00 -1.0891e+00 +4.8830e-01 -3.5262e+00 +4.0791e+00 -3.0602e-01 -3.4013e+00 +1.3531e+00 -2.6613e-01 +4.0710e-01 -3.8346e+00 -2.7106e+00 +3.7039e+00 -7.7641e-01 +3.1792e+00 -4.4575e+00 -5.1822e-01 +4.1052e+00 +2.5788e+00 +5.0203e-01
6217 +9.779802812e-01 +9.779802812e-01 +2.987079803e+02 +2.987079803e+02 -2.2058e+00 +3.5271e+00 +4.6725e-01 -2.4911e+00 +3.6020e+00 -2.7701e+00 -3.5850e-01 +5.9536e-01 +1.9342e+00 -3.2771e+00 -6.2993e-01 +1.6583e+00 +5.0823e-01 -3.4232e-01 +3.4312e+00 +1.1335e+00 +1.0723e+00 +3.5202e-01 -3.7329e+00 +3.3070e+00
% function evaluation | noise-free fitness - Fopt (5.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.631914623e+01 +8.631914623e+01 +1.378891462e+02 +1.378891462e+02 +4.0876e+00 -1.6173e-01 +4.8897e+00 +2.2129e+00 -3.3707e+00 +2.9148e+00 +3.0945e+00 -4.6934e+00 -3.8462e+00 -3.4857e-01 +3.2182e+00 +4.3179e+00 -4.7130e+00 -3.0645e+00 +2.9818e+00 +2.4778e+00 +1.8014e+00 +5.4513e-01 +4.5927e+00 +3.3649e+00
85 +6.138778926e+01 +6.138778926e+01 +1.129577893e+02 +1.129577893e+02 -1.1191e+00 -3.6673e-01 -4.9530e-02 -2.6756e+00 -7.7655e-01 +5.6874e-02 +6.3693e-01 -4.0004e+00 -1.6601e-01 +4.7921e+00 +1.7756e+00 -7.3977e-01 -2.8865e+00 -4.1342e+00 +2.7254e+00 +3.2640e+00 +3.6051e+00 -5.4380e-01 +4.8743e+00 -6.3349e-01
1009 +3.040703223e+01 +3.040703223e+01 +8.197703223e+01 +8.197703223e+01 -3.8899e+00 -1.8588e+00 -2.3521e+00 -6.5954e+00 +3.2173e+00 -2.6795e+00 +1.9739e-02 -3.0575e+00 -2.5024e+00 -3.2248e+00 -3.4643e+00 +2.5880e+00 -2.8148e+00 -7.0253e-01 +4.6153e-01 +1.3293e+00 +3.0605e+00 -2.4915e+00 +5.0671e+00 -3.1586e+00
1072 +9.236089078e+00 +9.236089078e+00 +6.080608908e+01 +6.080608908e+01 -3.1759e+00 -2.7504e+00 -2.9311e+00 -3.3765e+00 +1.5612e+00 -3.5251e-01 -6.8142e-01 -3.4463e+00 -2.2418e+00 -4.4407e+00 -3.8218e+00 +1.3171e+00 -4.7711e+00 -7.4142e-01 +2.0013e+00 +1.6608e+00 +3.8895e+00 -4.1747e+00 +4.4117e+00 -2.9492e+00
1093 +3.692844547e+00 +3.692844547e+00 +5.526284455e+01 +5.526284455e+01 -3.3506e+00 -2.6230e+00 -2.7662e+00 -4.3063e+00 +1.8327e+00 -7.2839e-01 -4.9615e-01 -3.4651e+00 -2.1321e+00 -4.0936e+00 -3.6698e+00 +1.4557e+00 -4.5472e+00 -7.2605e-01 +1.9345e+00 +1.6638e+00 +3.9595e+00 -3.8429e+00 +4.5964e+00 -3.0659e+00
1135 +2.453822699e+00 +2.453822699e+00 +5.402382270e+01 +5.402382270e+01 -3.4265e+00 -2.5624e+00 -2.6939e+00 -4.9019e+00 +1.9745e+00 -9.0230e-01 -3.6216e-01 -3.4779e+00 -2.0004e+00 -3.8752e+00 -3.5504e+00 +1.5114e+00 -4.4513e+00 -7.1746e-01 +1.9600e+00 +1.6679e+00 +4.0283e+00 -3.6565e+00 +4.6911e+00 -3.1412e+00
1240 +1.162482873e+00 +1.162482873e+00 +5.273248287e+01 +5.273248287e+01 -2.6827e+00 -2.7375e+00 -3.4204e+00 -4.7303e+00 +1.7299e+00 -1.0372e-01 -5.4466e-02 -3.2140e+00 -1.0981e+00 -3.9817e+00 -3.1852e+00 +1.3027e+00 -4.7281e+00 -7.7693e-01 +2.6202e+00 +1.4962e+00 +3.8695e+00 -3.9049e+00 +4.2061e+00 -3.0412e+00
1324 +9.601048318e-01 +9.601048318e-01 +5.253010483e+01 +5.253010483e+01 -2.6335e+00 -2.6801e+00 -3.4449e+00 -4.8712e+00 +1.8482e+00 -2.3302e-01 -3.6056e-02 -3.1597e+00 -1.0511e+00 -3.9123e+00 -3.1207e+00 +1.4034e+00 -4.5776e+00 -8.0640e-01 +2.5649e+00 +1.4499e+00 +3.7913e+00 -3.8028e+00 +4.2398e+00 -3.0707e+00
% function evaluation | noise-free fitness - Fopt (2.977300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.638922151e+01 +8.638922151e+01 +3.841192215e+02 +3.841192215e+02 +4.0847e+00 +4.9145e+00 -3.1010e+00 -4.2430e+00 -3.8583e+00 -3.7697e+00 +4.7622e+00 +3.8256e+00 +1.4115e+00 -4.8506e+00 +2.8766e+00 -3.0157e-03 -3.2145e-01 +4.7156e+00 -1.2965e+00 +2.5946e+00 -2.7812e+00 -6.6308e-02 +1.4883e+00 +1.8123e-01
64 +1.339109544e+01 +1.339109544e+01 +3.111210954e+02 +3.111210954e+02 -2.0253e+00 +4.3713e+00 -6.6220e-01 -2.5028e+00 +2.1396e+00 -3.5011e+00 +8.7380e-01 +8.9758e-01 -1.3264e-03 -4.0172e+00 +1.5987e-01 +1.7413e+00 +3.3082e-01 +3.1361e-01 +4.1170e+00 +1.8534e+00 -5.8167e-01 -5.2557e-01 -2.4060e+00 +1.6302e+00
211 +8.717726044e+00 +8.717726044e+00 +3.064477260e+02 +3.064477260e+02 -2.5624e+00 +4.2480e+00 -3.5417e-01 -2.3652e+00 +2.8025e+00 -3.3918e+00 +4.3556e-01 +6.4033e-01 +6.8579e-02 -3.9013e+00 -1.3754e-01 +1.9013e+00 +3.9934e-01 -1.2432e-01 +4.4836e+00 +1.7512e+00 -2.5988e-01 -5.1411e-01 -2.8456e+00 +1.9150e+00
253 +2.002734680e+00 +2.002734680e+00 +2.997327347e+02 +2.997327347e+02 -2.1793e+00 +3.3620e+00 +6.4690e-01 -2.6040e+00 +4.0490e+00 -2.3736e+00 -4.7089e-01 +7.9294e-01 +2.4176e+00 -3.4319e+00 -7.0665e-01 +1.8673e+00 +4.6316e-01 -4.6688e-01 +2.8790e+00 +1.3121e+00 +1.1708e+00 +2.0076e-01 -3.8030e+00 +3.7140e+00
316 +9.542178810e-01 +9.542178810e-01 +2.986842179e+02 +2.986842179e+02 -2.2705e+00 +3.5846e+00 +3.9683e-01 -2.5341e+00 +3.7261e+00 -2.6308e+00 -2.3621e-01 +7.5046e-01 +1.8100e+00 -3.5495e+00 -5.6687e-01 +1.8733e+00 +4.4064e-01 -3.7713e-01 +3.2894e+00 +1.4161e+00 +8.1156e-01 +3.2563e-02 -3.5633e+00 +3.2565e+00
% function evaluation | noise-free fitness - Fopt (5.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.635112276e+01 +8.635112276e+01 +1.379211228e+02 +1.379211228e+02 -2.4739e+00 +4.4505e-01 +5.3612e-02 -4.7333e-01 -1.1595e+00 +9.8013e-01 -3.1590e+00 -3.6890e+00 +4.6242e+00 +2.3249e+00 +2.1034e+00 +2.7867e+00 +4.5970e+00 +2.9577e+00 -2.6923e+00 +1.9688e+00 -4.3902e-02 +5.4679e-01 +3.3674e+00 -1.6809e+00
64 +1.420001143e+01 +1.420001143e+01 +6.577001143e+01 +6.577001143e+01 -1.1834e+00 +4.2011e+00 +1.0527e+00 +4.7619e+00 +2.2824e+00 -1.2436e+00 -4.5684e+00 -1.4563e+00 +2.1787e+00 +4.4789e+00 -4.5439e+00 -1.0948e+00 +1.3457e+00 -1.3269e+00 +4.1381e+00 +3.4328e+00 -2.6260e-01 -2.5631e-01 +1.9718e+00 +3.6252e+00
820 +3.301334950e+00 +3.301334950e+00 +5.487133495e+01 +5.487133495e+01 -1.4953e+00 -2.9989e+00 -2.3328e+00 -3.9036e+00 +1.7520e+00 -9.3973e-02 +4.7573e-01 -3.0846e+00 -1.9387e-01 -4.3534e+00 -3.0889e+00 +6.1361e-01 -4.3298e+00 -2.3099e+00 +3.2808e+00 +1.0739e+00 +4.0342e+00 -3.0936e+00 +3.5776e+00 -3.2628e+00
841 +2.044421886e+00 +2.044421886e+00 +5.361442189e+01 +5.361442189e+01 -1.7010e+00 -2.8934e+00 -2.6401e+00 -4.2112e+00 +1.7441e+00 -2.1614e-01 +3.6523e-01 -3.0954e+00 -3.2789e-01 -4.2584e+00 -3.0215e+00 +8.9559e-01 -4.4817e+00 -2.0717e+00 +3.2147e+00 +1.1905e+00 +4.0595e+00 -3.2236e+00 +3.7512e+00 -3.1402e+00
904 +1.135398178e+00 +1.135398178e+00 +5.270539818e+01 +5.270539818e+01 -2.4182e+00 -2.5028e+00 -3.6582e+00 -4.8228e+00 +1.6730e+00 -4.0759e-01 -4.3898e-01 -2.9841e+00 -9.4387e-01 -3.9994e+00 -2.8480e+00 +1.7513e+00 -4.6723e+00 -9.3937e-01 +2.7116e+00 +1.4982e+00 +4.1099e+00 -3.7625e+00 +4.4815e+00 -2.7041e+00
925 +9.270016605e-01 +9.270016605e-01 +5.249700166e+01 +5.249700166e+01 -2.2924e+00 -2.5712e+00 -3.4796e+00 -4.7155e+00 +1.6855e+00 -3.7400e-01 -2.9790e-01 -3.0036e+00 -8.3584e-01 -4.0449e+00 -2.8784e+00 +1.6012e+00 -4.6389e+00 -1.1381e+00 +2.7998e+00 +1.4442e+00 +4.1011e+00 -3.6680e+00 +4.3534e+00 -2.7805e+00
