% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2521 +6.290998833e+01 +6.290998833e+01 +9.427998833e+01 +9.427998833e+01 +2.3607e+00 -2.7197e-01 -3.0554e+00 +3.1754e+00 -2.7527e+00 -1.6128e+00 -1.4196e+00 +2.8656e+00 -4.8239e-01 -7.5870e-01 -5.6479e-02 -1.0487e+00 -4.6790e-01 +1.3025e-01 -8.0159e-01 +3.5576e+00 +9.5211e-01 -4.9131e+00 -2.5044e-01 -7.5630e-01
3130 +3.846661148e+01 +3.846661148e+01 +6.983661148e+01 +6.983661148e+01 +2.0994e+00 +2.6184e-01 -3.8898e+00 +2.9707e+00 -2.9131e+00 -1.1303e+00 -2.2034e+00 +2.4431e+00 +2.3783e-01 -6.3173e-01 -4.5672e-01 +6.4543e-01 -1.1401e+00 +1.3371e+00 -4.0373e-01 +3.0209e+00 +6.6462e-01 -4.0974e+00 +5.7366e-01 -3.2584e-01
3802 +2.371791243e+01 +2.371791243e+01 +5.508791243e+01 +5.508791243e+01 +1.8758e+00 +6.4419e-01 -4.3981e+00 +3.0001e+00 -2.9091e+00 -6.7387e-01 -2.6475e+00 +2.1459e+00 +5.5955e-01 -5.5244e-01 -7.8095e-01 +2.0176e+00 -1.3578e+00 +2.0918e+00 -2.8771e-01 +2.7549e+00 +2.8611e-01 -3.5662e+00 +9.3142e-01 -3.8044e-01
4411 +1.579280262e+01 +1.579280262e+01 +4.716280262e+01 +4.716280262e+01 +1.6504e+00 +8.7373e-01 -4.7310e+00 +3.1765e+00 -2.7745e+00 -1.4836e-01 -2.9581e+00 +1.9854e+00 +8.3940e-01 -5.8303e-01 -7.5916e-01 +3.0513e+00 -1.3549e+00 +2.7464e+00 -6.5715e-02 +2.6096e+00 +2.9793e-02 -3.3695e+00 +1.2373e+00 -6.9710e-01
5188 +9.184491387e+00 +9.184491387e+00 +4.055449139e+01 +4.055449139e+01 +1.0964e+00 +1.2313e+00 -4.8370e+00 +3.4872e+00 -2.4134e+00 +3.1535e-01 -3.1613e+00 +2.1293e+00 +7.7785e-01 -4.6059e-01 -5.7399e-01 +3.7226e+00 -1.2834e+00 +3.0958e+00 -1.2661e-02 +2.7613e+00 -2.8794e-01 -3.0101e+00 +1.3353e+00 -1.2144e+00
5230 +5.751402441e+00 +5.751402441e+00 +3.712140244e+01 +3.712140244e+01 +8.0887e-01 +1.5175e+00 -4.4881e+00 +3.4404e+00 -2.1562e+00 +1.2985e-01 -3.0889e+00 +2.3973e+00 +4.1329e-01 -3.4166e-01 -5.1892e-01 +3.3740e+00 -1.1881e+00 +2.8542e+00 -2.7870e-01 +3.0432e+00 -3.9102e-01 -2.9698e+00 +1.1890e+00 -1.5715e+00
6091 +3.968945918e+00 +3.968945918e+00 +3.533894592e+01 +3.533894592e+01 +6.4561e-01 +1.6406e+00 -4.3782e+00 +3.4682e+00 -2.0747e+00 +1.2420e-01 -3.2195e+00 +2.3800e+00 +2.5115e-01 -3.4470e-01 -4.9160e-01 +3.1934e+00 -1.1668e+00 +2.8261e+00 -3.6010e-01 +3.1635e+00 -4.1719e-01 -2.8718e+00 +1.2441e+00 -1.7634e+00
6889 +2.511746652e+00 +2.511746652e+00 +3.388174665e+01 +3.388174665e+01 +3.3585e-01 +1.7017e+00 -4.3798e+00 +3.5444e+00 -2.1342e+00 +2.2586e-01 -3.4825e+00 +2.2562e+00 +2.3799e-01 -4.0029e-01 -5.3045e-01 +3.1685e+00 -1.2638e+00 +2.9466e+00 -3.4469e-01 +3.1213e+00 -4.0589e-01 -2.7557e+00 +1.3912e+00 -1.9329e+00
7540 +1.476391902e+00 +1.476391902e+00 +3.284639190e+01 +3.284639190e+01 +2.5311e-01 +1.7616e+00 -4.2865e+00 +3.5378e+00 -2.1087e+00 +2.1516e-01 -3.4966e+00 +2.1668e+00 +2.5896e-01 -3.8839e-01 -5.3263e-01 +3.0131e+00 -1.3430e+00 +2.9353e+00 -3.1428e-01 +3.1418e+00 -3.4968e-01 -2.7947e+00 +1.3069e+00 -1.8974e+00
8212 +8.343753372e-01 +8.343753372e-01 +3.220437534e+01 +3.220437534e+01 +1.2640e-01 +1.8806e+00 -4.1035e+00 +3.5685e+00 -2.0489e+00 +2.1958e-01 -3.4905e+00 +1.9877e+00 +2.8716e-01 -3.2992e-01 -5.6564e-01 +2.7656e+00 -1.4529e+00 +2.8954e+00 -2.6883e-01 +3.1588e+00 -2.8834e-01 -2.8571e+00 +1.0957e+00 -1.8747e+00
9052 +4.466103056e-01 +4.466103056e-01 +3.181661031e+01 +3.181661031e+01 -9.0245e-02 +1.8703e+00 -4.0509e+00 +3.6935e+00 -2.0582e+00 +2.6400e-01 -3.5829e+00 +1.8785e+00 +3.6226e-01 -2.2921e-01 -6.3687e-01 +2.8381e+00 -1.5959e+00 +3.0007e+00 -2.9810e-01 +3.1184e+00 -3.1718e-01 -2.8281e+00 +1.2231e+00 -1.9595e+00
9262 +3.963647875e-01 +3.963647875e-01 +3.176636479e+01 +3.176636479e+01 -9.8323e-02 +1.8669e+00 -4.0464e+00 +3.6969e+00 -2.0574e+00 +2.6271e-01 -3.5850e+00 +1.8779e+00 +3.6153e-01 -2.2530e-01 -6.3982e-01 +2.8372e+00 -1.6000e+00 +3.0023e+00 -3.0271e-01 +3.1198e+00 -3.1776e-01 -2.8288e+00 +1.2275e+00 -1.9642e+00
10123 +2.496268677e-01 +2.496268677e-01 +3.161962687e+01 +3.161962687e+01 -1.2615e-01 +1.8277e+00 -3.9574e+00 +3.6912e+00 -2.0116e+00 +2.1664e-01 -3.5534e+00 +1.9156e+00 +3.3641e-01 -1.7348e-01 -6.5071e-01 +2.7607e+00 -1.6176e+00 +2.9720e+00 -3.5806e-01 +3.1636e+00 -3.0462e-01 -2.8696e+00 +1.2012e+00 -1.9829e+00
10333 +1.576226772e-01 +1.576226772e-01 +3.152762268e+01 +3.152762268e+01 -1.5137e-01 +1.8284e+00 -3.9429e+00 +3.7024e+00 -1.9843e+00 +2.1958e-01 -3.5364e+00 +1.9483e+00 +3.2381e-01 -1.5620e-01 -6.6620e-01 +2.7625e+00 -1.6237e+00 +2.9809e+00 -3.8794e-01 +3.1806e+00 -3.2860e-01 -2.8787e+00 +1.2025e+00 -2.0031e+00
10501 +8.986815116e-02 +8.986815116e-02 +3.145986815e+01 +3.145986815e+01 -1.9426e-01 +1.8424e+00 -3.9448e+00 +3.7237e+00 -1.9620e+00 +2.3957e-01 -3.5287e+00 +1.9795e+00 +3.2312e-01 -1.5313e-01 -6.9066e-01 +2.7901e+00 -1.6255e+00 +3.0082e+00 -4.1075e-01 +3.1818e+00 -3.6566e-01 -2.8752e+00 +1.2075e+00 -2.0255e+00
11572 +4.851822505e-02 +4.851822505e-02 +3.141851823e+01 +3.141851823e+01 -1.9780e-01 +1.8655e+00 -3.9035e+00 +3.7024e+00 -1.9601e+00 +2.4243e-01 -3.4849e+00 +2.0058e+00 +3.2503e-01 -1.1455e-01 -6.8633e-01 +2.8140e+00 -1.6181e+00 +3.0228e+00 -4.3381e-01 +3.1926e+00 -3.4382e-01 -2.8709e+00 +1.2074e+00 -2.0136e+00
11992 +3.950596872e-02 +3.950596872e-02 +3.140950597e+01 +3.140950597e+01 -2.1381e-01 +1.8690e+00 -3.9113e+00 +3.7149e+00 -1.9526e+00 +2.5316e-01 -3.4946e+00 +1.9977e+00 +3.3242e-01 -1.2185e-01 -6.9252e-01 +2.8170e+00 -1.6278e+00 +3.0291e+00 -4.3523e-01 +3.1859e+00 -3.5701e-01 -2.8661e+00 +1.2120e+00 -2.0220e+00
12538 +2.388092991e-02 +2.388092991e-02 +3.139388093e+01 +3.139388093e+01 -2.3192e-01 +1.8792e+00 -3.9159e+00 +3.7249e+00 -1.9449e+00 +2.6644e-01 -3.5007e+00 +1.9863e+00 +3.4419e-01 -1.2669e-01 -6.9482e-01 +2.8229e+00 -1.6366e+00 +3.0350e+00 -4.3662e-01 +3.1775e+00 -3.6384e-01 -2.8593e+00 +1.2194e+00 -2.0290e+00
13042 +1.566837906e-02 +1.566837906e-02 +3.138566838e+01 +3.138566838e+01 -2.4187e-01 +1.8866e+00 -3.9073e+00 +3.7259e+00 -1.9390e+00 +2.6886e-01 -3.4939e+00 +1.9820e+00 +3.4961e-01 -1.2683e-01 -6.9169e-01 +2.8125e+00 -1.6385e+00 +3.0279e+00 -4.4325e-01 +3.1768e+00 -3.5890e-01 -2.8604e+00 +1.2248e+00 -2.0300e+00
13735 +9.811936753e-03 +9.811936753e-03 +3.137981194e+01 +3.137981194e+01 -2.4852e-01 +1.8913e+00 -3.9002e+00 +3.7238e+00 -1.9308e+00 +2.6934e-01 -3.4868e+00 +1.9826e+00 +3.4940e-01 -1.2870e-01 -6.8934e-01 +2.8042e+00 -1.6384e+00 +3.0215e+00 -4.4895e-01 +3.1792e+00 -3.5399e-01 -2.8609e+00 +1.2291e+00 -2.0311e+00
14533 +6.273319818e-03 +6.273319818e-03 +3.137627332e+01 +3.137627332e+01 -2.5299e-01 +1.8944e+00 -3.8982e+00 +3.7187e+00 -1.9219e+00 +2.6927e-01 -3.4807e+00 +1.9862e+00 +3.4649e-01 -1.3346e-01 -6.8654e-01 +2.8023e+00 -1.6412e+00 +3.0194e+00 -4.4801e-01 +3.1866e+00 -3.5457e-01 -2.8591e+00 +1.2338e+00 -2.0319e+00
15436 +3.514242068e-03 +3.514242068e-03 +3.137351424e+01 +3.137351424e+01 -2.5939e-01 +1.8968e+00 -3.8969e+00 +3.7181e+00 -1.9180e+00 +2.6835e-01 -3.4743e+00 +1.9871e+00 +3.4648e-01 -1.3320e-01 -6.8039e-01 +2.8021e+00 -1.6503e+00 +3.0229e+00 -4.4368e-01 +3.1973e+00 -3.5626e-01 -2.8543e+00 +1.2334e+00 -2.0286e+00
15772 +2.499283827e-03 +2.499283827e-03 +3.137249928e+01 +3.137249928e+01 -2.6074e-01 +1.8965e+00 -3.8949e+00 +3.7190e+00 -1.9200e+00 +2.6785e-01 -3.4731e+00 +1.9858e+00 +3.4770e-01 -1.3157e-01 -6.7981e-01 +2.8006e+00 -1.6516e+00 +3.0237e+00 -4.4330e-01 +3.1992e+00 -3.5577e-01 -2.8543e+00 +1.2319e+00 -2.0274e+00
16339 +1.508675911e-03 +1.508675911e-03 +3.137150868e+01 +3.137150868e+01 -2.6321e-01 +1.8946e+00 -3.8897e+00 +3.7216e+00 -1.9244e+00 +2.6821e-01 -3.4708e+00 +1.9832e+00 +3.5029e-01 -1.2724e-01 -6.7952e-01 +2.7978e+00 -1.6546e+00 +3.0243e+00 -4.4499e-01 +3.2034e+00 -3.5537e-01 -2.8546e+00 +1.2283e+00 -2.0274e+00
16948 +9.987304577e-04 +9.987304577e-04 +3.137099873e+01 +3.137099873e+01 -2.6430e-01 +1.8934e+00 -3.8881e+00 +3.7219e+00 -1.9235e+00 +2.6938e-01 -3.4695e+00 +1.9835e+00 +3.5037e-01 -1.2653e-01 -6.7914e-01 +2.7973e+00 -1.6568e+00 +3.0240e+00 -4.4616e-01 +3.2053e+00 -3.5594e-01 -2.8544e+00 +1.2277e+00 -2.0296e+00
17326 +5.147684993e-04 +5.147684993e-04 +3.137051477e+01 +3.137051477e+01 -2.6585e-01 +1.8934e+00 -3.8859e+00 +3.7224e+00 -1.9225e+00 +2.7024e-01 -3.4667e+00 +1.9847e+00 +3.4989e-01 -1.2685e-01 -6.7862e-01 +2.7970e+00 -1.6578e+00 +3.0240e+00 -4.4718e-01 +3.2082e+00 -3.5597e-01 -2.8540e+00 +1.2282e+00 -2.0317e+00
17704 +3.396059726e-04 +3.396059726e-04 +3.137033961e+01 +3.137033961e+01 -2.6644e-01 +1.8941e+00 -3.8849e+00 +3.7224e+00 -1.9219e+00 +2.7062e-01 -3.4664e+00 +1.9852e+00 +3.4956e-01 -1.2735e-01 -6.7966e-01 +2.7969e+00 -1.6572e+00 +3.0239e+00 -4.4844e-01 +3.2081e+00 -3.5617e-01 -2.8546e+00 +1.2292e+00 -2.0328e+00
18691 +2.508799936e-04 +2.508799936e-04 +3.137025088e+01 +3.137025088e+01 -2.6758e-01 +1.8955e+00 -3.8842e+00 +3.7222e+00 -1.9212e+00 +2.7069e-01 -3.4666e+00 +1.9855e+00 +3.4939e-01 -1.2814e-01 -6.8054e-01 +2.7969e+00 -1.6570e+00 +3.0246e+00 -4.4890e-01 +3.2079e+00 -3.5716e-01 -2.8553e+00 +1.2308e+00 -2.0337e+00
18796 +1.532924234e-04 +1.532924234e-04 +3.137015329e+01 +3.137015329e+01 -2.6824e-01 +1.8960e+00 -3.8844e+00 +3.7221e+00 -1.9212e+00 +2.7040e-01 -3.4669e+00 +1.9852e+00 +3.4963e-01 -1.2831e-01 -6.8042e-01 +2.7968e+00 -1.6573e+00 +3.0254e+00 -4.4824e-01 +3.2080e+00 -3.5774e-01 -2.8554e+00 +1.2312e+00 -2.0335e+00
19762 +8.741764866e-05 +8.741764866e-05 +3.137008742e+01 +3.137008742e+01 -2.6983e-01 +1.8960e+00 -3.8841e+00 +3.7225e+00 -1.9218e+00 +2.7033e-01 -3.4671e+00 +1.9846e+00 +3.5078e-01 -1.2802e-01 -6.8063e-01 +2.7963e+00 -1.6582e+00 +3.0271e+00 -4.4772e-01 +3.2076e+00 -3.5851e-01 -2.8561e+00 +1.2310e+00 -2.0332e+00
20413 +6.172707334e-05 +6.172707334e-05 +3.137006173e+01 +3.137006173e+01 -2.7044e-01 +1.8957e+00 -3.8840e+00 +3.7230e+00 -1.9220e+00 +2.7064e-01 -3.4667e+00 +1.9847e+00 +3.5125e-01 -1.2767e-01 -6.8093e-01 +2.7961e+00 -1.6585e+00 +3.0277e+00 -4.4797e-01 +3.2075e+00 -3.5871e-01 -2.8565e+00 +1.2306e+00 -2.0331e+00
21211 +3.870839236e-05 +3.870839236e-05 +3.137003871e+01 +3.137003871e+01 -2.7068e-01 +1.8957e+00 -3.8840e+00 +3.7231e+00 -1.9218e+00 +2.7083e-01 -3.4662e+00 +1.9850e+00 +3.5112e-01 -1.2751e-01 -6.8106e-01 +2.7963e+00 -1.6584e+00 +3.0277e+00 -4.4837e-01 +3.2077e+00 -3.5868e-01 -2.8563e+00 +1.2306e+00 -2.0333e+00
21484 +2.356219769e-05 +2.356219769e-05 +3.137002356e+01 +3.137002356e+01 -2.7117e-01 +1.8961e+00 -3.8842e+00 +3.7231e+00 -1.9214e+00 +2.7080e-01 -3.4662e+00 +1.9852e+00 +3.5110e-01 -1.2752e-01 -6.8112e-01 +2.7965e+00 -1.6583e+00 +3.0280e+00 -4.4835e-01 +3.2079e+00 -3.5901e-01 -2.8563e+00 +1.2309e+00 -2.0333e+00
22072 +1.579128634e-05 +1.579128634e-05 +3.137001579e+01 +3.137001579e+01 -2.7131e-01 +1.8965e+00 -3.8843e+00 +3.7230e+00 -1.9210e+00 +2.7082e-01 -3.4662e+00 +1.9852e+00 +3.5090e-01 -1.2757e-01 -6.8120e-01 +2.7968e+00 -1.6582e+00 +3.0280e+00 -4.4847e-01 +3.2080e+00 -3.5910e-01 -2.8560e+00 +1.2312e+00 -2.0334e+00
22702 +9.968847618e-06 +9.968847618e-06 +3.137000997e+01 +3.137000997e+01 -2.7155e-01 +1.8966e+00 -3.8843e+00 +3.7231e+00 -1.9209e+00 +2.7090e-01 -3.4661e+00 +1.9851e+00 +3.5098e-01 -1.2751e-01 -6.8137e-01 +2.7969e+00 -1.6582e+00 +3.0280e+00 -4.4853e-01 +3.2080e+00 -3.5917e-01 -2.8561e+00 +1.2313e+00 -2.0333e+00
22975 +6.118055758e-06 +6.118055758e-06 +3.137000612e+01 +3.137000612e+01 -2.7172e-01 +1.8967e+00 -3.8843e+00 +3.7232e+00 -1.9209e+00 +2.7102e-01 -3.4661e+00 +1.9849e+00 +3.5108e-01 -1.2744e-01 -6.8159e-01 +2.7970e+00 -1.6582e+00 +3.0280e+00 -4.4867e-01 +3.2080e+00 -3.5921e-01 -2.8561e+00 +1.2313e+00 -2.0333e+00
24235 +3.312942980e-06 +3.312942980e-06 +3.137000331e+01 +3.137000331e+01 -2.7182e-01 +1.8968e+00 -3.8842e+00 +3.7233e+00 -1.9209e+00 +2.7110e-01 -3.4662e+00 +1.9847e+00 +3.5117e-01 -1.2737e-01 -6.8170e-01 +2.7969e+00 -1.6583e+00 +3.0280e+00 -4.4874e-01 +3.2079e+00 -3.5923e-01 -2.8562e+00 +1.2313e+00 -2.0333e+00
24634 +2.391676507e-06 +2.391676507e-06 +3.137000239e+01 +3.137000239e+01 -2.7183e-01 +1.8968e+00 -3.8841e+00 +3.7233e+00 -1.9209e+00 +2.7110e-01 -3.4664e+00 +1.9847e+00 +3.5114e-01 -1.2734e-01 -6.8166e-01 +2.7969e+00 -1.6583e+00 +3.0279e+00 -4.4875e-01 +3.2079e+00 -3.5921e-01 -2.8561e+00 +1.2313e+00 -2.0334e+00
25411 +1.560567242e-06 +1.560567242e-06 +3.137000156e+01 +3.137000156e+01 -2.7183e-01 +1.8968e+00 -3.8840e+00 +3.7232e+00 -1.9208e+00 +2.7109e-01 -3.4664e+00 +1.9848e+00 +3.5113e-01 -1.2730e-01 -6.8161e-01 +2.7968e+00 -1.6583e+00 +3.0279e+00 -4.4874e-01 +3.2080e+00 -3.5919e-01 -2.8561e+00 +1.2313e+00 -2.0335e+00
25999 +9.609878617e-07 +9.609878617e-07 +3.137000096e+01 +3.137000096e+01 -2.7183e-01 +1.8968e+00 -3.8840e+00 +3.7232e+00 -1.9208e+00 +2.7112e-01 -3.4664e+00 +1.9848e+00 +3.5115e-01 -1.2727e-01 -6.8159e-01 +2.7967e+00 -1.6583e+00 +3.0279e+00 -4.4873e-01 +3.2080e+00 -3.5918e-01 -2.8560e+00 +1.2311e+00 -2.0335e+00
82258 +5.780817887e-07 +5.780817887e-07 +3.137000058e+01 +3.137000058e+01 -2.7188e-01 +1.8968e+00 -3.8841e+00 +3.7232e+00 -1.9208e+00 +2.7115e-01 -3.4664e+00 +1.9848e+00 +3.5117e-01 -1.2721e-01 -6.8162e-01 +2.7968e+00 -1.6584e+00 +3.0280e+00 -4.4874e-01 +3.2079e+00 -3.5919e-01 -2.8560e+00 +1.2312e+00 -2.0336e+00
82951 +3.943722007e-07 +3.943722007e-07 +3.137000039e+01 +3.137000039e+01 -2.7190e-01 +1.8968e+00 -3.8841e+00 +3.7232e+00 -1.9208e+00 +2.7115e-01 -3.4664e+00 +1.9848e+00 +3.5117e-01 -1.2720e-01 -6.8162e-01 +2.7968e+00 -1.6584e+00 +3.0280e+00 -4.4878e-01 +3.2079e+00 -3.5918e-01 -2.8560e+00 +1.2312e+00 -2.0336e+00
198052 +2.388387692e-07 +2.388387692e-07 +3.137000024e+01 +3.137000024e+01 -2.7194e-01 +1.8968e+00 -3.8840e+00 +3.7232e+00 -1.9208e+00 +2.7116e-01 -3.4664e+00 +1.9848e+00 +3.5118e-01 -1.2722e-01 -6.8156e-01 +2.7968e+00 -1.6584e+00 +3.0280e+00 -4.4878e-01 +3.2080e+00 -3.5918e-01 -2.8560e+00 +1.2312e+00 -2.0336e+00
235264 +1.559154050e-07 +1.559154050e-07 +3.137000016e+01 +3.137000016e+01 -2.7194e-01 +1.8968e+00 -3.8840e+00 +3.7232e+00 -1.9208e+00 +2.7118e-01 -3.4664e+00 +1.9848e+00 +3.5118e-01 -1.2721e-01 -6.8161e-01 +2.7968e+00 -1.6584e+00 +3.0280e+00 -4.4878e-01 +3.2080e+00 -3.5919e-01 -2.8560e+00 +1.2312e+00 -2.0336e+00
561121 +9.757133057e-08 +9.757133057e-08 +3.137000010e+01 +3.137000010e+01 -2.7198e-01 +1.8968e+00 -3.8840e+00 +3.7232e+00 -1.9208e+00 +2.7119e-01 -3.4664e+00 +1.9848e+00 +3.5119e-01 -1.2723e-01 -6.8159e-01 +2.7968e+00 -1.6584e+00 +3.0280e+00 -4.4878e-01 +3.2080e+00 -3.5920e-01 -2.8560e+00 +1.2312e+00 -2.0336e+00
561226 +6.145243603e-08 +6.145243603e-08 +3.137000006e+01 +3.137000006e+01 -2.7198e-01 +1.8968e+00 -3.8840e+00 +3.7232e+00 -1.9208e+00 +2.7119e-01 -3.4664e+00 +1.9848e+00 +3.5120e-01 -1.2722e-01 -6.8159e-01 +2.7968e+00 -1.6584e+00 +3.0280e+00 -4.4878e-01 +3.2080e+00 -3.5920e-01 -2.8560e+00 +1.2312e+00 -2.0336e+00
561751 +3.903884149e-08 +3.903884149e-08 +3.137000004e+01 +3.137000004e+01 -2.7199e-01 +1.8968e+00 -3.8840e+00 +3.7232e+00 -1.9208e+00 +2.7119e-01 -3.4664e+00 +1.9848e+00 +3.5120e-01 -1.2722e-01 -6.8159e-01 +2.7968e+00 -1.6584e+00 +3.0280e+00 -4.4878e-01 +3.2080e+00 -3.5920e-01 -2.8560e+00 +1.2312e+00 -2.0336e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.730433032e+05 +5.730433032e+05 +5.720433032e+05 +5.720433032e+05 +9.7145e-01 -1.9524e+00 +3.1998e+00 +2.3297e+00 +1.1537e+00 +2.7966e+00 +4.7073e+00 -2.4625e+00 +2.8908e+00 -3.5408e+00 -3.1706e+00 +3.5467e+00 -1.6223e+00 +1.4708e+00 -4.7370e+00 +9.3286e-01 +4.7015e+00 +4.6737e-01 -4.0380e+00 +4.7738e+00
22 +3.249039888e+05 +3.249039888e+05 +3.239039888e+05 +3.239039888e+05 +7.1365e-01 -1.6341e+00 +2.1998e+00 +1.9716e+00 +7.5967e-01 +2.8328e+00 +4.0132e+00 -2.1259e+00 +2.6857e+00 -3.4291e+00 -2.6372e+00 +3.4392e+00 -1.7215e+00 +1.7344e+00 -4.5818e+00 +4.5043e-01 +4.2018e+00 +5.7938e-01 -4.3415e+00 +5.1235e+00
43 +1.945193534e+05 +1.945193534e+05 +1.935193534e+05 +1.935193534e+05 +4.5584e-01 -1.3159e+00 +1.1998e+00 +1.6135e+00 +3.6564e-01 +2.8690e+00 +3.3192e+00 -1.7892e+00 +2.4806e+00 -3.3174e+00 -2.1038e+00 +3.3316e+00 -1.8207e+00 +1.9979e+00 -4.4265e+00 -3.2015e-02 +3.7020e+00 +6.9138e-01 -4.6450e+00 +5.4733e+00
64 +1.162121722e+05 +1.162121722e+05 +1.152121722e+05 +1.152121722e+05 +1.9803e-01 -9.9759e-01 +1.9983e-01 +1.2554e+00 -2.8397e-02 +2.9052e+00 +2.6252e+00 -1.4526e+00 +2.2755e+00 -3.2057e+00 -1.5704e+00 +3.2241e+00 -1.9200e+00 +2.2615e+00 -4.2712e+00 -5.1445e-01 +3.2023e+00 +8.0339e-01 -4.9486e+00 +5.8230e+00
106 +3.414772930e+04 +3.414772930e+04 +3.314772930e+04 +3.314772930e+04 +1.7953e-01 -3.0189e-02 -1.5627e+00 +6.1619e-01 -1.3804e+00 +2.5626e+00 +1.4868e+00 -6.0900e-01 +1.3388e+00 -2.8114e+00 -2.7760e-01 +3.1652e+00 -2.8848e+00 +2.1251e+00 -3.3110e+00 -1.2254e+00 +2.1520e+00 +1.6247e+00 -5.2871e+00 +6.3536e+00
127 +6.208197679e+03 +6.208197679e+03 +5.208197679e+03 +5.208197679e+03 +7.4196e-01 +2.5693e-01 -1.2873e+00 +9.2299e-01 -8.4484e-01 +2.1787e+00 +1.3790e+00 -3.1958e-01 +1.3386e+00 -2.7986e+00 -1.8840e-01 +2.9699e+00 -2.7203e+00 +2.0812e+00 -3.3518e+00 -1.0939e+00 +2.2083e+00 +2.0015e+00 -5.3668e+00 +6.3685e+00
169 +3.682569682e+03 +3.682569682e+03 +2.682569682e+03 +2.682569682e+03 +2.4434e+00 +1.3882e+00 -1.2071e+00 +1.0245e+00 +7.7486e-01 +1.2749e+00 +6.8683e-01 +7.9252e-01 +6.3990e-01 -1.9553e+00 +5.3386e-01 +2.5514e+00 -2.6361e+00 +2.0486e+00 -3.1587e+00 -1.3396e+00 +1.9253e+00 +3.4185e+00 -5.7470e+00 +7.0514e+00
190 +1.274018593e+03 +1.274018593e+03 +2.740185926e+02 +2.740185926e+02 +2.3489e+00 +1.3232e+00 -1.2867e+00 +1.0585e+00 +6.5662e-01 +1.3655e+00 +7.2425e-01 +7.5071e-01 +6.7609e-01 -1.9421e+00 +4.3778e-01 +2.5245e+00 -2.6323e+00 +1.9778e+00 -3.1791e+00 -1.3722e+00 +1.9369e+00 +3.4553e+00 -5.7642e+00 +6.9822e+00
211 +3.887658194e+02 +3.887658194e+02 -6.112341806e+02 -6.112341806e+02 +2.2544e+00 +1.2582e+00 -1.3663e+00 +1.0925e+00 +5.3839e-01 +1.4561e+00 +7.6166e-01 +7.0890e-01 +7.1227e-01 -1.9288e+00 +3.4171e-01 +2.4976e+00 -2.6285e+00 +1.9069e+00 -3.1996e+00 -1.4047e+00 +1.9485e+00 +3.4921e+00 -5.7814e+00 +6.9130e+00
274 +2.460932194e+02 +2.460932194e+02 -7.539067806e+02 -7.539067806e+02 +1.9724e+00 +1.0222e+00 -1.5047e+00 +1.2166e+00 +1.2536e-01 +1.8242e+00 +9.1067e-01 +5.1400e-01 +8.4307e-01 -1.9416e+00 +1.1745e-02 +2.4206e+00 -2.7968e+00 +1.7117e+00 -3.3497e+00 -1.5120e+00 +1.9075e+00 +3.4492e+00 -5.7205e+00 +6.6717e+00
1114 +1.267761319e+02 +1.267761319e+02 -8.732238681e+02 -8.732238681e+02 +1.1891e+00 -3.0464e-01 -8.9696e-02 +1.7492e+00 +1.5678e-01 +1.8299e+00 +7.0279e-01 -6.2827e-01 +3.1108e-01 -1.6845e+00 +4.5582e-01 +2.8511e+00 -3.2937e+00 +1.6489e+00 -2.7493e+00 -2.3072e+00 +7.4138e-01 +3.4048e+00 -5.3461e+00 +5.6425e+00
1597 +9.828644791e+01 +9.828644791e+01 -9.017135521e+02 -9.017135521e+02 +1.2265e+00 -6.5162e-01 +7.7495e-01 +2.0091e+00 +5.6532e-01 +1.5040e+00 +4.3081e-01 -1.0176e+00 -1.2773e-01 -1.2528e+00 +9.7058e-01 +2.9851e+00 -3.4249e+00 +1.7472e+00 -2.3639e+00 -2.6853e+00 +1.5798e-02 +3.7156e+00 -5.2422e+00 +5.2818e+00
1660 +4.737967619e+01 +4.737967619e+01 -9.526203238e+02 -9.526203238e+02 +1.3277e+00 -1.6462e+00 +1.2642e+00 +2.5608e+00 +3.7077e-01 +8.7204e-01 -1.5021e-01 -1.8074e+00 -7.2534e-01 -2.6625e-01 +1.2729e+00 +2.6236e+00 -3.2703e+00 +1.5900e+00 -2.3038e+00 -3.1120e+00 -1.1339e+00 +4.0301e+00 -5.2081e+00 +4.6864e+00
1723 +2.977978191e+01 +2.977978191e+01 -9.702202181e+02 -9.702202181e+02 +1.3894e+00 -2.2575e+00 +1.5639e+00 +2.8997e+00 +2.5027e-01 +4.8391e-01 -5.0704e-01 -2.2927e+00 -1.0921e+00 +3.3989e-01 +1.4582e+00 +2.4012e+00 -3.1750e+00 +1.4935e+00 -2.2673e+00 -3.3737e+00 -1.8400e+00 +4.2225e+00 -5.1868e+00 +4.3205e+00
1744 +2.423597908e+01 +2.423597908e+01 -9.757640209e+02 -9.757640209e+02 +1.4202e+00 -2.5631e+00 +1.7138e+00 +3.0691e+00 +1.9002e-01 +2.8985e-01 -6.8545e-01 -2.5353e+00 -1.2754e+00 +6.4297e-01 +1.5509e+00 +2.2901e+00 -3.1274e+00 +1.4453e+00 -2.2491e+00 -3.5046e+00 -2.1931e+00 +4.3186e+00 -5.1761e+00 +4.1376e+00
