% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
6721 +9.820622608e-07 +9.820622608e-07 -6.211099990e+02 -6.211099990e+02 -8.9231e-01 +3.9911e+00 +1.7101e-01 -3.8012e+00 -4.6858e-01 -2.0889e+00 +1.3836e+00 -7.3444e-01 +1.1457e+00 -3.0395e-01 +9.1201e-01 +2.7519e+00 +3.7689e+00 +1.4135e+00 +2.5307e+00 -2.0287e+00 +1.1586e+00 +2.0526e+00 +4.1233e-01 -1.8394e-01
6994 +6.070613381e-07 +6.070613381e-07 -6.211099994e+02 -6.211099994e+02 -8.9214e-01 +3.9912e+00 +1.7111e-01 -3.8010e+00 -4.6870e-01 -2.0888e+00 +1.3838e+00 -7.3442e-01 +1.1456e+00 -3.0397e-01 +9.1201e-01 +2.7520e+00 +3.7688e+00 +1.4135e+00 +2.5305e+00 -2.0288e+00 +1.1585e+00 +2.0527e+00 +4.1258e-01 -1.8397e-01
7015 +2.067585001e-07 +2.067585001e-07 -6.211099998e+02 -6.211099998e+02 -8.9213e-01 +3.9912e+00 +1.7112e-01 -3.8010e+00 -4.6871e-01 -2.0888e+00 +1.3838e+00 -7.3442e-01 +1.1456e+00 -3.0398e-01 +9.1201e-01 +2.7520e+00 +3.7688e+00 +1.4135e+00 +2.5305e+00 -2.0288e+00 +1.1585e+00 +2.0527e+00 +4.1260e-01 -1.8397e-01
38305 +1.580106073e-07 +1.580106073e-07 -6.211099998e+02 -6.211099998e+02 -8.9203e-01 +3.9912e+00 +1.7118e-01 -3.8008e+00 -4.6878e-01 -2.0888e+00 +1.3840e+00 -7.3440e-01 +1.1456e+00 -3.0399e-01 +9.1200e-01 +2.7520e+00 +3.7688e+00 +1.4136e+00 +2.5304e+00 -2.0288e+00 +1.1584e+00 +2.0528e+00 +4.1275e-01 -1.8399e-01
38347 +6.585605661e-08 +6.585605661e-08 -6.211099999e+02 -6.211099999e+02 -8.9202e-01 +3.9912e+00 +1.7118e-01 -3.8008e+00 -4.6878e-01 -2.0888e+00 +1.3840e+00 -7.3440e-01 +1.1456e+00 -3.0400e-01 +9.1200e-01 +2.7520e+00 +3.7688e+00 +1.4136e+00 +2.5304e+00 -2.0288e+00 +1.1584e+00 +2.0528e+00 +4.1276e-01 -1.8399e-01
38360 +5.795936886e-08 +5.795936886e-08 -6.211099999e+02 -6.211099999e+02 -8.9202e-01 +3.9912e+00 +1.7118e-01 -3.8008e+00 -4.6878e-01 -2.0888e+00 +1.3840e+00 -7.3440e-01 +1.1456e+00 -3.0400e-01 +9.1200e-01 +2.7520e+00 +3.7688e+00 +1.4136e+00 +2.5304e+00 -2.0288e+00 +1.1584e+00 +2.0528e+00 +4.1276e-01 -1.8399e-01
46413 +3.647119229e-08 +3.647119229e-08 -6.211100000e+02 -6.211100000e+02 -8.9200e-01 +3.9912e+00 +1.7120e-01 -3.8008e+00 -4.6880e-01 -2.0888e+00 +1.3840e+00 -7.3440e-01 +1.1456e+00 -3.0400e-01 +9.1200e-01 +2.7520e+00 +3.7688e+00 +1.4136e+00 +2.5304e+00 -2.0288e+00 +1.1584e+00 +2.0528e+00 +4.1280e-01 -1.8400e-01
46474 +1.609669198e-08 +1.609669198e-08 -6.211100000e+02 -6.211100000e+02 -8.9200e-01 +3.9912e+00 +1.7120e-01 -3.8008e+00 -4.6880e-01 -2.0888e+00 +1.3840e+00 -7.3440e-01 +1.1456e+00 -3.0400e-01 +9.1200e-01 +2.7520e+00 +3.7688e+00 +1.4136e+00 +2.5304e+00 -2.0288e+00 +1.1584e+00 +2.0528e+00 +4.1280e-01 -1.8400e-01
46480 +1.559226348e-08 +1.559226348e-08 -6.211100000e+02 -6.211100000e+02 -8.9200e-01 +3.9912e+00 +1.7120e-01 -3.8008e+00 -4.6880e-01 -2.0888e+00 +1.3840e+00 -7.3440e-01 +1.1456e+00 -3.0400e-01 +9.1200e-01 +2.7520e+00 +3.7688e+00 +1.4136e+00 +2.5304e+00 -2.0288e+00 +1.1584e+00 +2.0528e+00 +4.1280e-01 -1.8400e-01
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.586673591e+09 +8.586673591e+09 +8.586673336e+09 +8.586673336e+09 +3.6581e+00 -2.5961e+00 -3.3063e+00 +4.7411e+00 -3.6650e+00 +4.5259e-01 +3.5234e+00 -4.8526e-01 +4.5751e-01 -6.9368e-01 +3.6185e+00 -4.4676e+00 +3.1815e+00 -5.7576e-03 +3.2867e+00 -2.5249e+00 +2.5366e+00 +4.3997e+00 +3.6123e+00 +3.3167e+00
22 +2.633502666e+09 +2.633502666e+09 +2.633502411e+09 +2.633502411e+09 +3.0997e+00 -1.5961e+00 -2.9644e+00 +4.6333e+00 -4.0061e+00 +1.5018e-01 +2.6721e+00 -2.6708e-02 +6.9626e-01 -9.8821e-02 +3.4238e+00 -4.5456e+00 +2.8039e+00 +1.7812e-01 +2.7103e+00 -2.4021e+00 +2.2214e+00 +3.9829e+00 +3.8681e+00 +3.6705e+00
43 +1.597242308e+09 +1.597242308e+09 +1.597242053e+09 +1.597242053e+09 +2.9522e+00 -1.1677e+00 -2.7679e+00 +4.6142e+00 -4.2204e+00 +3.8862e-02 +2.3564e+00 +2.0457e-01 +7.5292e-01 +1.6378e-01 +3.3792e+00 -4.5379e+00 +2.6164e+00 +2.6843e-01 +2.4049e+00 -2.3437e+00 +2.0937e+00 +3.7301e+00 +3.9605e+00 +3.7794e+00
64 +8.203004880e+08 +8.203004880e+08 +8.203002332e+08 +8.203002332e+08 +2.7852e+00 -5.6637e-01 -2.4649e+00 +4.5857e+00 -4.5480e+00 -1.1358e-01 +1.9279e+00 +5.5205e-01 +8.1316e-01 +5.4501e-01 +3.3386e+00 -4.5056e+00 +2.3400e+00 +3.9585e-01 +1.9479e+00 -2.2609e+00 +1.9263e+00 +3.3458e+00 +4.0762e+00 +3.9067e+00
85 +5.106839086e+08 +5.106839086e+08 +5.106836538e+08 +5.106836538e+08 +2.6704e+00 -7.2270e-02 -2.1976e+00 +4.5516e+00 -4.8293e+00 -2.3972e-01 +1.5789e+00 +8.5537e-01 +8.5250e-01 +8.7159e-01 +3.3209e+00 -4.4644e+00 +2.1044e+00 +4.9754e-01 +1.5551e+00 -2.1936e+00 +1.8015e+00 +3.0162e+00 +4.1585e+00 +3.9922e+00
106 +3.537795432e+08 +3.537795432e+08 +3.537792883e+08 +3.537792883e+08 +2.5694e+00 +4.2076e-01 -1.9173e+00 +4.5032e+00 -5.1149e+00 -3.6846e-01 +1.2287e+00 +1.1727e+00 +8.8606e-01 +1.2103e+00 +3.3153e+00 -4.4119e+00 +1.8631e+00 +5.9442e-01 +1.1510e+00 -2.1274e+00 +1.6894e+00 +2.6806e+00 +4.2284e+00 +4.0625e+00
148 +2.366549802e+08 +2.366549802e+08 +2.366547253e+08 +2.366547253e+08 +2.4044e+00 +1.3593e+00 -1.3542e+00 +4.3658e+00 -5.6601e+00 -6.2424e-01 +5.4871e-01 +1.8128e+00 +9.4042e-01 +1.8898e+00 +3.3322e+00 -4.2830e+00 +1.3904e+00 +7.6316e-01 +3.5562e-01 -2.0042e+00 +1.5114e+00 +2.0334e+00 +4.3259e+00 +4.1606e+00
295 +1.533377409e+08 +1.533377409e+08 +1.533374861e+08 +1.533374861e+08 +2.0129e+00 +4.9953e+00 +9.8044e-01 +3.3102e+00 -7.5627e+00 -1.7098e+00 -2.2802e+00 +4.5593e+00 +1.1108e+00 +4.7874e+00 +3.5704e+00 -3.3901e+00 -5.5318e-01 +1.2020e+00 -2.9694e+00 -1.4750e+00 +1.2087e+00 -5.3958e-01 +4.1836e+00 +4.2721e+00
337 +9.327311985e+07 +9.327311985e+07 +9.327286503e+07 +9.327286503e+07 +2.8658e+00 +5.2039e+00 +1.4543e+00 +1.5271e+00 -6.7613e+00 -2.0127e+00 -3.0577e+00 +5.4499e+00 +1.0131e+00 +5.6653e+00 +4.0217e+00 -1.8649e+00 -1.0277e+00 +4.7590e-01 -3.9792e+00 -1.1550e+00 +2.4804e+00 -9.9871e-01 +2.2490e+00 +3.4994e+00
358 +4.311162707e+07 +4.311162707e+07 +4.311137225e+07 +4.311137225e+07 +4.1246e+00 +4.3089e+00 +1.3327e+00 -5.0405e-01 -5.0837e+00 -2.0644e+00 -3.1777e+00 +5.7477e+00 +8.2832e-01 +5.8973e+00 +4.5452e+00 -1.2575e-01 -1.0323e+00 -6.3054e-01 -4.2490e+00 -9.0047e-01 +4.2687e+00 -7.8195e-01 -2.7677e-01 +2.4350e+00
379 +2.767903402e+07 +2.767903402e+07 +2.767877920e+07 +2.767877920e+07 +4.8130e+00 +3.3096e+00 +9.1775e-01 -1.3596e+00 -3.9564e+00 -1.9248e+00 -2.8077e+00 +5.4793e+00 +7.1018e-01 +5.5723e+00 +4.7707e+00 +6.0830e-01 -7.3943e-01 -1.2500e+00 -3.8793e+00 -8.5308e-01 +5.2087e+00 -2.8453e-01 -1.5180e+00 +1.8858e+00
400 +2.142428897e+07 +2.142428897e+07 +2.142403415e+07 +2.142403415e+07 +5.0203e+00 +2.5237e+00 +4.6073e-01 -1.3746e+00 -3.4166e+00 -1.7224e+00 -2.2815e+00 +4.9872e+00 +6.5850e-01 +5.0436e+00 +4.7801e+00 +6.2341e-01 -3.7043e-01 -1.4501e+00 -3.2756e+00 -9.2569e-01 +5.4557e+00 +2.2478e-01 -1.7591e+00 +1.7520e+00
547 +1.400032739e+07 +1.400032739e+07 +1.400007257e+07 +1.400007257e+07 +4.2821e+00 +2.7222e+00 +7.0398e-02 -2.8170e-01 -3.8146e+00 -1.3005e+00 -1.7912e+00 +4.1842e+00 +8.5510e-01 +4.1174e+00 +4.1705e+00 -1.3480e-01 -1.8989e-01 -8.7786e-01 -2.8162e+00 -8.1394e-01 +4.5574e+00 -1.9047e-01 -7.2235e-01 +2.4835e+00
568 +9.657213453e+06 +9.657213453e+06 +9.656958633e+06 +9.656958633e+06 +4.0197e+00 +3.1221e+00 +1.2041e-02 -2.1686e-01 -3.8175e+00 -1.0865e+00 -1.8128e+00 +3.9637e+00 +9.9624e-01 +3.7762e+00 +3.8334e+00 -2.1003e-02 -3.2293e-01 -7.0619e-01 -3.0054e+00 -5.2068e-01 +4.3690e+00 -9.0485e-01 -7.6868e-01 +2.7743e+00
589 +4.074277831e+06 +4.074277831e+06 +4.074023011e+06 +4.074023011e+06 +3.9200e+00 +3.2828e+00 -1.9755e-01 -4.0839e-01 -3.4565e+00 -7.7764e-01 -1.7140e+00 +3.6015e+00 +1.1306e+00 +3.2479e+00 +3.4928e+00 +3.5061e-01 -3.8765e-01 -6.9506e-01 -3.1105e+00 -1.4853e-01 +4.4392e+00 -1.6130e+00 -1.2213e+00 +2.9543e+00
610 +4.884231977e+05 +4.884231977e+05 +4.881683777e+05 +4.881683777e+05 +4.0424e+00 +3.1964e+00 -4.7708e-01 -8.9976e-01 -2.7863e+00 -4.6332e-01 -1.5675e+00 +3.2348e+00 +1.2241e+00 +2.7079e+00 +3.2479e+00 +9.7001e-01 -4.0077e-01 -8.7824e-01 -3.1710e+00 +2.3570e-01 +4.8093e+00 -2.1888e+00 -2.0672e+00 +2.9475e+00
631 +8.564839908e+04 +8.564839908e+04 +8.539357908e+04 +8.539357908e+04 +4.1813e+00 +3.0228e+00 -4.8006e-01 -1.0186e+00 -2.6871e+00 -5.1772e-01 -1.5530e+00 +3.2951e+00 +1.1756e+00 +2.7963e+00 +3.3648e+00 +1.0265e+00 -3.5520e-01 -9.8484e-01 -3.1169e+00 +1.6761e-01 +4.9556e+00 -1.9722e+00 -2.1871e+00 +2.8128e+00
652 +4.696932099e+04 +4.696932099e+04 +4.671450099e+04 +4.671450099e+04 +4.2324e+00 +2.9583e+00 -4.8131e-01 -1.0615e+00 -2.6510e+00 -5.3779e-01 -1.5472e+00 +3.3171e+00 +1.1575e+00 +2.8288e+00 +3.4080e+00 +1.0465e+00 -3.3812e-01 -1.0239e+00 -3.0963e+00 +1.4204e-01 +5.0089e+00 -1.8915e+00 -2.2302e+00 +2.7632e+00
778 +3.810425615e+04 +3.810425615e+04 +3.784943615e+04 +3.784943615e+04 +4.2531e+00 +2.9072e+00 -5.0688e-01 -1.0514e+00 -2.6265e+00 -5.2029e-01 -1.5009e+00 +3.2796e+00 +1.1477e+00 +2.7888e+00 +3.4121e+00 +1.0496e+00 -3.2455e-01 -1.0277e+00 -3.0583e+00 +1.3402e-01 +5.0105e+00 -1.8654e+00 -2.2361e+00 +2.7562e+00
820 +1.691593169e+04 +1.691593169e+04 +1.666111169e+04 +1.666111169e+04 +4.2954e+00 +2.8879e+00 -5.0184e-01 -1.0371e+00 -2.6336e+00 -4.9931e-01 -1.4508e+00 +3.2528e+00 +1.1232e+00 +2.7587e+00 +3.4271e+00 +1.0815e+00 -3.5744e-01 -1.0105e+00 -3.0586e+00 +1.2806e-01 +4.9837e+00 -1.8886e+00 -2.2382e+00 +2.7499e+00
841 +7.148153040e+03 +7.148153040e+03 +6.893333040e+03 +6.893333040e+03 +4.3214e+00 +2.8961e+00 -4.8182e-01 -1.0420e+00 -2.6477e+00 -4.9910e-01 -1.4443e+00 +3.2619e+00 +1.1090e+00 +2.7689e+00 +3.4428e+00 +1.1067e+00 -3.8697e-01 -1.0029e+00 -3.0805e+00 +1.2495e-01 +4.9736e+00 -1.9086e+00 -2.2448e+00 +2.7409e+00
862 +4.691243899e+03 +4.691243899e+03 +4.436423899e+03 +4.436423899e+03 +4.3289e+00 +2.9068e+00 -4.6875e-01 -1.0506e+00 -2.6550e+00 -5.0520e-01 -1.4541e+00 +3.2767e+00 +1.1055e+00 +2.7854e+00 +3.4504e+00 +1.1165e+00 -3.9876e-01 -1.0031e+00 -3.0962e+00 +1.2426e-01 +4.9751e+00 -1.9157e+00 -2.2501e+00 +2.7355e+00
988 +3.560707732e+03 +3.560707732e+03 +3.305887732e+03 +3.305887732e+03 +4.3191e+00 +2.9170e+00 -4.6426e-01 -1.0519e+00 -2.6571e+00 -5.1063e-01 -1.4692e+00 +3.2889e+00 +1.1106e+00 +2.8004e+00 +3.4505e+00 +1.1084e+00 -3.9118e-01 -1.0098e+00 -3.1015e+00 +1.2601e-01 +4.9864e+00 -1.9139e+00 -2.2544e+00 +2.7326e+00
1030 +1.220498858e+03 +1.220498858e+03 +9.656788580e+02 +9.656788580e+02 +4.3197e+00 +2.9193e+00 -4.5750e-01 -1.0317e+00 -2.6654e+00 -5.0410e-01 -1.4613e+00 +3.2899e+00 +1.1070e+00 +2.8065e+00 +3.4592e+00 +1.0993e+00 -3.8492e-01 -1.0151e+00 -3.1015e+00 +1.2412e-01 +4.9951e+00 -1.9177e+00 -2.2609e+00 +2.7221e+00
1051 +3.298031674e+02 +3.298031674e+02 +7.498316742e+01 +7.498316742e+01 +4.3262e+00 +2.9163e+00 -4.5441e-01 -1.0203e+00 -2.6700e+00 -4.9815e-01 -1.4498e+00 +3.2858e+00 +1.1017e+00 +2.8042e+00 +3.4652e+00 +1.0994e+00 -3.8651e-01 -1.0147e+00 -3.1004e+00 +1.2196e-01 +4.9946e+00 -1.9214e+00 -2.2631e+00 +2.7167e+00
1072 +1.222244221e+02 +1.222244221e+02 -1.325955779e+02 -1.325955779e+02 +4.3305e+00 +2.9138e+00 -4.5400e-01 -1.0176e+00 -2.6710e+00 -4.9561e-01 -1.4438e+00 +3.2826e+00 +1.0990e+00 +2.8009e+00 +3.4671e+00 +1.1018e+00 -3.8930e-01 -1.0130e+00 -3.0998e+00 +1.2103e-01 +4.9920e+00 -1.9233e+00 -2.2631e+00 +2.7157e+00
1198 +9.718097392e+01 +9.718097392e+01 -1.576390261e+02 -1.576390261e+02 +4.3310e+00 +2.9128e+00 -4.5507e-01 -1.0201e+00 -2.6702e+00 -4.9584e-01 -1.4444e+00 +3.2816e+00 +1.0989e+00 +2.7993e+00 +3.4664e+00 +1.1031e+00 -3.9064e-01 -1.0120e+00 -3.0998e+00 +1.2091e-01 +4.9902e+00 -1.9234e+00 -2.2624e+00 +2.7168e+00
1240 +5.897312367e+01 +5.897312367e+01 -1.958468763e+02 -1.958468763e+02 +4.3304e+00 +2.9115e+00 -4.5621e-01 -1.0220e+00 -2.6709e+00 -4.9520e-01 -1.4472e+00 +3.2801e+00 +1.0982e+00 +2.7988e+00 +3.4671e+00 +1.1019e+00 -3.9093e-01 -1.0117e+00 -3.1003e+00 +1.1981e-01 +4.9892e+00 -1.9242e+00 -2.2629e+00 +2.7165e+00
1261 +3.227789910e+01 +3.227789910e+01 -2.225421009e+02 -2.225421009e+02 +4.3302e+00 +2.9105e+00 -4.5661e-01 -1.0221e+00 -2.6720e+00 -4.9418e-01 -1.4488e+00 +3.2789e+00 +1.0972e+00 +2.7986e+00 +3.4684e+00 +1.1004e+00 -3.9086e-01 -1.0117e+00 -3.1007e+00 +1.1877e-01 +4.9889e+00 -1.9252e+00 -2.2637e+00 +2.7155e+00
1282 +1.887689229e+01 +1.887689229e+01 -2.359431077e+02 -2.359431077e+02 +4.3302e+00 +2.9101e+00 -4.5647e-01 -1.0211e+00 -2.6730e+00 -4.9333e-01 -1.4490e+00 +3.2783e+00 +1.0966e+00 +2.7988e+00 +3.4694e+00 +1.0993e+00 -3.9062e-01 -1.0119e+00 -3.1009e+00 +1.1814e-01 +4.9890e+00 -1.9259e+00 -2.2644e+00 +2.7145e+00
1408 +1.545050936e+01 +1.545050936e+01 -2.393694906e+02 -2.393694906e+02 +4.3304e+00 +2.9105e+00 -4.5596e-01 -1.0200e+00 -2.6730e+00 -4.9324e-01 -1.4480e+00 +3.2786e+00 +1.0967e+00 +2.7991e+00 +3.4696e+00 +1.0994e+00 -3.9053e-01 -1.0120e+00 -3.1007e+00 +1.1841e-01 +4.9895e+00 -1.9258e+00 -2.2645e+00 +2.7143e+00
1471 +8.654627644e+00 +8.654627644e+00 -2.461653724e+02 -2.461653724e+02 +4.3307e+00 +2.9111e+00 -4.5593e-01 -1.0199e+00 -2.6726e+00 -4.9279e-01 -1.4480e+00 +3.2780e+00 +1.0975e+00 +2.7997e+00 +3.4701e+00 +1.0985e+00 -3.9145e-01 -1.0111e+00 -3.1002e+00 +1.1888e-01 +4.9892e+00 -1.9253e+00 -2.2652e+00 +2.7144e+00
1534 +6.281315311e+00 +6.281315311e+00 -2.485386847e+02 -2.485386847e+02 +4.3306e+00 +2.9108e+00 -4.5624e-01 -1.0203e+00 -2.6728e+00 -4.9232e-01 -1.4489e+00 +3.2772e+00 +1.0974e+00 +2.7997e+00 +3.4707e+00 +1.0977e+00 -3.9177e-01 -1.0108e+00 -3.1003e+00 +1.1857e-01 +4.9888e+00 -1.9255e+00 -2.2657e+00 +2.7142e+00
3340 +3.884532225e+00 +3.884532225e+00 -2.509354678e+02 -2.509354678e+02 +4.1803e+00 +3.1068e+00 -3.8139e-01 -9.8714e-01 -2.6266e+00 -5.9275e-01 -1.4233e+00 +3.1180e+00 +1.0817e+00 +2.8571e+00 +3.4594e+00 +1.2364e+00 -4.0939e-01 -1.1739e+00 -2.9973e+00 -1.5167e-01 +4.7848e+00 -1.9108e+00 -2.4118e+00 +2.7239e+00
4012 +2.460454309e+00 +2.460454309e+00 -2.523595457e+02 -2.523595457e+02 +4.0375e+00 +3.3030e+00 -3.0513e-01 -9.6043e-01 -2.5833e+00 -7.0117e-01 -1.3952e+00 +2.9596e+00 +1.0668e+00 +2.9181e+00 +3.4515e+00 +1.3800e+00 -4.3991e-01 -1.3305e+00 -2.8932e+00 -4.2958e-01 +4.5672e+00 -1.8854e+00 -2.5508e+00 +2.7373e+00
4516 +1.540174691e+00 +1.540174691e+00 -2.532798253e+02 -2.532798253e+02 +4.0115e+00 +3.3407e+00 -2.9075e-01 -9.5615e-01 -2.5750e+00 -7.2292e-01 -1.3895e+00 +2.9292e+00 +1.0641e+00 +2.9303e+00 +3.4507e+00 +1.4083e+00 -4.4725e-01 -1.3595e+00 -2.8733e+00 -4.8405e-01 +4.5231e+00 -1.8790e+00 -2.5760e+00 +2.7402e+00
4831 +9.165237563e-01 +9.165237563e-01 -2.539034762e+02 -2.539034762e+02 +3.9429e+00 +3.4410e+00 -2.5099e-01 -9.4660e-01 -2.5541e+00 -7.8363e-01 -1.3736e+00 +2.8471e+00 +1.0563e+00 +2.9633e+00 +3.4492e+00 +1.4859e+00 -4.7082e-01 -1.4357e+00 -2.8194e+00 -6.3230e-01 +4.4017e+00 -1.8590e+00 -2.6420e+00 +2.7494e+00
5062 +6.114866540e-01 +6.114866540e-01 -2.542085133e+02 -2.542085133e+02 +3.9016e+00 +3.5034e+00 -2.2580e-01 -9.4226e-01 -2.5415e+00 -8.2345e-01 -1.3632e+00 +2.7952e+00 +1.0510e+00 +2.9844e+00 +3.4492e+00 +1.5360e+00 -4.8854e-01 -1.4819e+00 -2.7851e+00 -7.2726e-01 +4.3218e+00 -1.8440e+00 -2.6813e+00 +2.7562e+00
5377 +3.959357577e-01 +3.959357577e-01 -2.544240642e+02 -2.544240642e+02 +3.8588e+00 +3.5698e+00 -1.9849e-01 -9.3927e-01 -2.5285e+00 -8.6801e-01 -1.3515e+00 +2.7389e+00 +1.0450e+00 +3.0074e+00 +3.4501e+00 +1.5913e+00 -5.1054e-01 -1.5300e+00 -2.7478e+00 -8.3152e-01 +4.2321e+00 -1.8255e+00 -2.7213e+00 +2.7644e+00
5650 +2.447361513e-01 +2.447361513e-01 -2.545752638e+02 -2.545752638e+02 +3.8215e+00 +3.6294e+00 -1.7347e-01 -9.3828e-01 -2.5171e+00 -9.1038e-01 -1.3403e+00 +2.6871e+00 +1.0388e+00 +3.0283e+00 +3.4520e+00 +1.6434e+00 -5.3363e-01 -1.5722e+00 -2.7135e+00 -9.2868e-01 +4.1463e+00 -1.8062e+00 -2.7554e+00 +2.7728e+00
5902 +1.390915999e-01 +1.390915999e-01 -2.546809084e+02 -2.546809084e+02 +3.7962e+00 +3.6706e+00 -1.5573e-01 -9.3869e-01 -2.5094e+00 -9.4127e-01 -1.3321e+00 +2.6501e+00 +1.0341e+00 +3.0429e+00 +3.4540e+00 +1.6811e+00 -5.5173e-01 -1.6008e+00 -2.6890e+00 -9.9853e-01 +4.0833e+00 -1.7910e+00 -2.7779e+00 +2.7794e+00
5986 +9.662106632e-02 +9.662106632e-02 -2.547233789e+02 -2.547233789e+02 +3.7887e+00 +3.6829e+00 -1.5035e-01 -9.3905e-01 -2.5071e+00 -9.5076e-01 -1.3296e+00 +2.6388e+00 +1.0325e+00 +3.0473e+00 +3.4547e+00 +1.6926e+00 -5.5752e-01 -1.6092e+00 -2.6815e+00 -1.0198e+00 +4.0638e+00 -1.7862e+00 -2.7845e+00 +2.7815e+00
6049 +5.849798552e-02 +5.849798552e-02 -2.547615020e+02 -2.547615020e+02 +3.7802e+00 +3.6969e+00 -1.4418e-01 -9.3950e-01 -2.5045e+00 -9.6176e-01 -1.3266e+00 +2.6259e+00 +1.0307e+00 +3.0523e+00 +3.4556e+00 +1.7060e+00 -5.6433e-01 -1.6189e+00 -2.6730e+00 -1.0445e+00 +4.0412e+00 -1.7805e+00 -2.7918e+00 +2.7839e+00
6112 +3.738203420e-02 +3.738203420e-02 -2.547826180e+02 -2.547826180e+02 +3.7731e+00 +3.7087e+00 -1.3898e-01 -9.3995e-01 -2.5023e+00 -9.7107e-01 -1.3241e+00 +2.6149e+00 +1.0291e+00 +3.0565e+00 +3.4564e+00 +1.7173e+00 -5.7018e-01 -1.6269e+00 -2.6657e+00 -1.0653e+00 +4.0219e+00 -1.7757e+00 -2.7979e+00 +2.7860e+00
6133 +1.681544543e-02 +1.681544543e-02 -2.548031846e+02 -2.548031846e+02 +3.7640e+00 +3.7237e+00 -1.3229e-01 -9.4065e-01 -2.4995e+00 -9.8313e-01 -1.3209e+00 +2.6006e+00 +1.0270e+00 +3.0618e+00 +3.4574e+00 +1.7320e+00 -5.7787e-01 -1.6371e+00 -2.6563e+00 -1.0922e+00 +3.9969e+00 -1.7693e+00 -2.8056e+00 +2.7887e+00
6154 +1.541249932e-02 +1.541249932e-02 -2.548045875e+02 -2.548045875e+02 +3.7648e+00 +3.7224e+00 -1.3285e-01 -9.4060e-01 -2.4997e+00 -9.8212e-01 -1.3211e+00 +2.6018e+00 +1.0272e+00 +3.0613e+00 +3.4574e+00 +1.7308e+00 -5.7724e-01 -1.6363e+00 -2.6571e+00 -1.0900e+00 +3.9990e+00 -1.7698e+00 -2.8050e+00 +2.7885e+00
6385 +9.935732806e-03 +9.935732806e-03 -2.548100643e+02 -2.548100643e+02 +3.7527e+00 +3.7422e+00 -1.2406e-01 -9.4145e-01 -2.4959e+00 -9.9794e-01 -1.3168e+00 +2.5828e+00 +1.0243e+00 +3.0682e+00 +3.4588e+00 +1.7502e+00 -5.8738e-01 -1.6499e+00 -2.6446e+00 -1.1256e+00 +3.9659e+00 -1.7614e+00 -2.8152e+00 +2.7921e+00
6427 +4.871455516e-03 +4.871455516e-03 -2.548151285e+02 -2.548151285e+02 +3.7491e+00 +3.7481e+00 -1.2148e-01 -9.4164e-01 -2.4947e+00 -1.0026e+00 -1.3155e+00 +2.5771e+00 +1.0234e+00 +3.0702e+00 +3.4593e+00 +1.7560e+00 -5.9035e-01 -1.6540e+00 -2.6408e+00 -1.1362e+00 +3.9561e+00 -1.7590e+00 -2.8183e+00 +2.7932e+00
6469 +1.983869941e-03 +1.983869941e-03 -2.548180161e+02 -2.548180161e+02 +3.7487e+00 +3.7486e+00 -1.2126e-01 -9.4164e-01 -2.4946e+00 -1.0030e+00 -1.3154e+00 +2.5766e+00 +1.0234e+00 +3.0704e+00 +3.4593e+00 +1.7565e+00 -5.9058e-01 -1.6544e+00 -2.6405e+00 -1.1371e+00 +3.9553e+00 -1.7588e+00 -2.8186e+00 +2.7933e+00
6490 +1.423178554e-03 +1.423178554e-03 -2.548185768e+02 -2.548185768e+02 +3.7484e+00 +3.7491e+00 -1.2105e-01 -9.4165e-01 -2.4945e+00 -1.0034e+00 -1.3153e+00 +2.5761e+00 +1.0233e+00 +3.0706e+00 +3.4593e+00 +1.7570e+00 -5.9083e-01 -1.6547e+00 -2.6402e+00 -1.1380e+00 +3.9545e+00 -1.7586e+00 -2.8189e+00 +2.7933e+00
6658 +9.831476506e-04 +9.831476506e-04 -2.548190169e+02 -2.548190169e+02 +3.7469e+00 +3.7515e+00 -1.2001e-01 -9.4170e-01 -2.4940e+00 -1.0052e+00 -1.3148e+00 +2.5738e+00 +1.0229e+00 +3.0714e+00 +3.4595e+00 +1.7593e+00 -5.9198e-01 -1.6564e+00 -2.6387e+00 -1.1422e+00 +3.9506e+00 -1.7577e+00 -2.8202e+00 +2.7938e+00
6765 +6.309494506e-04 +6.309494506e-04 -2.548193691e+02 -2.548193691e+02 +3.7458e+00 +3.7532e+00 -1.1925e-01 -9.4173e-01 -2.4937e+00 -1.0065e+00 -1.3144e+00 +2.5721e+00 +1.0227e+00 +3.0720e+00 +3.4596e+00 +1.7609e+00 -5.9280e-01 -1.6576e+00 -2.6376e+00 -1.1453e+00 +3.9478e+00 -1.7570e+00 -2.8211e+00 +2.7941e+00
6826 +3.836234516e-04 +3.836234516e-04 -2.548196164e+02 -2.548196164e+02 +3.7445e+00 +3.7553e+00 -1.1835e-01 -9.4174e-01 -2.4932e+00 -1.0081e+00 -1.3140e+00 +2.5701e+00 +1.0224e+00 +3.0726e+00 +3.4597e+00 +1.7629e+00 -5.9375e-01 -1.6591e+00 -2.6363e+00 -1.1489e+00 +3.9445e+00 -1.7562e+00 -2.8223e+00 +2.7944e+00
