% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
13546 +8.118757088e-01 +8.118757088e-01 +4.832187571e+01 +4.832187571e+01 -5.7458e-01 +7.0926e-02 -1.1213e-01 +6.1992e-01 +9.9994e-01 +1.2991e-01 -5.2378e-01 -4.2569e-02 -3.2130e-01 -1.0246e-01 -7.9716e-01 +2.4347e-02 -4.3488e-01 +6.9059e-01 -3.5148e-01 -1.7636e-02 +2.4034e-03 -6.5318e-01 +1.9635e-01 -7.3673e-03
13567 +6.095093030e-01 +6.095093030e-01 +4.811950930e+01 +4.811950930e+01 -5.9434e-01 +4.6686e-02 -1.1797e-01 +6.3663e-01 +9.5550e-01 +1.0245e-01 -5.8064e-01 -3.6402e-02 -3.6446e-01 -9.8554e-02 -7.8396e-01 +5.4876e-03 -4.6097e-01 +6.8832e-01 -3.5549e-01 -6.9742e-02 +1.7011e-02 -6.3396e-01 +1.7106e-01 +7.6146e-03
13630 +3.308502619e-01 +3.308502619e-01 +4.784085026e+01 +4.784085026e+01 -6.2654e-01 +6.3031e-03 -1.2802e-01 +6.6081e-01 +8.3744e-01 +2.8685e-02 -6.9842e-01 -2.6260e-02 -4.5008e-01 -8.9286e-02 -7.4520e-01 -4.1568e-02 -5.3390e-01 +7.0033e-01 -3.5586e-01 -1.9333e-01 +5.4491e-02 -5.7978e-01 +1.1367e-01 +6.1282e-02
13693 +1.798035135e-01 +1.798035135e-01 +4.768980351e+01 +4.768980351e+01 -6.3870e-01 -1.9856e-02 -1.2322e-01 +6.6363e-01 +7.3662e-01 -4.6679e-02 -7.7934e-01 -2.9216e-02 -4.9956e-01 -9.4616e-02 -7.2697e-01 -6.5003e-02 -6.0765e-01 +7.3432e-01 -3.4578e-01 -2.7766e-01 +9.4311e-02 -5.2667e-01 +6.5742e-02 +1.1035e-01
13714 +1.099031997e-01 +1.099031997e-01 +4.761990320e+01 +4.761990320e+01 -6.4034e-01 -2.9624e-02 -1.2506e-01 +6.6456e-01 +6.8874e-01 -7.6579e-02 -8.2209e-01 -2.5529e-02 -5.1877e-01 -9.7342e-02 -7.1312e-01 -7.9326e-02 -6.4181e-01 +7.4748e-01 -3.3860e-01 -3.1593e-01 +1.0644e-01 -5.0731e-01 +4.4558e-02 +1.4043e-01
13735 +7.497907191e-02 +7.497907191e-02 +4.758497907e+01 +4.758497907e+01 -6.4385e-01 -4.5915e-02 -1.2351e-01 +6.6433e-01 +6.1384e-01 -1.2782e-01 -8.7975e-01 -2.5948e-02 -5.5011e-01 -9.9588e-02 -6.9505e-01 -9.3848e-02 -6.9649e-01 +7.6736e-01 -3.2839e-01 -3.7269e-01 +1.3040e-01 -4.6932e-01 +1.1120e-02 +1.8453e-01
13756 +5.316207913e-02 +5.316207913e-02 +4.756316208e+01 +4.756316208e+01 -6.4048e-01 -4.8420e-02 -1.2286e-01 +6.6361e-01 +5.9469e-01 -1.4160e-01 -8.8939e-01 -2.7455e-02 -5.5113e-01 -1.0321e-01 -6.9247e-01 -9.3050e-02 -7.1139e-01 +7.7555e-01 -3.2524e-01 -3.8233e-01 +1.3500e-01 -4.6107e-01 +2.7042e-03 +1.9769e-01
13777 +2.739996374e-02 +2.739996374e-02 +4.753739996e+01 +4.753739996e+01 -6.3917e-01 -5.4200e-02 -1.1854e-01 +6.5843e-01 +5.5181e-01 -1.7450e-01 -9.2140e-01 -2.9527e-02 -5.6267e-01 -1.0849e-01 -6.8456e-01 -1.0152e-01 -7.4794e-01 +7.9434e-01 -3.1276e-01 -4.1346e-01 +1.5163e-01 -4.3728e-01 -1.6139e-02 +2.2459e-01
13819 +1.863401961e-02 +1.863401961e-02 +4.752863402e+01 +4.752863402e+01 -6.3929e-01 -6.0839e-02 -1.1795e-01 +6.5816e-01 +5.1791e-01 -1.9821e-01 -9.4758e-01 -2.9538e-02 -5.7387e-01 -1.1216e-01 -6.7772e-01 -1.0844e-01 -7.7339e-01 +8.0682e-01 -3.0761e-01 -4.3842e-01 +1.6204e-01 -4.2203e-01 -3.1585e-02 +2.4467e-01
13840 +9.009679749e-03 +9.009679749e-03 +4.751900968e+01 +4.751900968e+01 -6.3715e-01 -6.4043e-02 -1.1768e-01 +6.5646e-01 +4.9700e-01 -2.1196e-01 -9.6235e-01 -2.9365e-02 -5.7855e-01 -1.1504e-01 -6.7374e-01 -1.1172e-01 -7.8901e-01 +8.1525e-01 -3.0446e-01 -4.5087e-01 +1.6710e-01 -4.1387e-01 -4.0711e-02 +2.5859e-01
13861 +3.822836003e-03 +3.822836003e-03 +4.751382284e+01 +4.751382284e+01 -6.3437e-01 -6.8648e-02 -1.1617e-01 +6.5357e-01 +4.6317e-01 -2.3541e-01 -9.8477e-01 -3.0272e-02 -5.8638e-01 -1.1865e-01 -6.6689e-01 -1.1641e-01 -8.1539e-01 +8.2793e-01 -2.9747e-01 -4.7214e-01 +1.7721e-01 -3.9769e-01 -5.5059e-02 +2.8078e-01
13882 +6.616490782e-04 +6.616490782e-04 +4.751066165e+01 +4.751066165e+01 -6.3153e-01 -7.1581e-02 -1.1479e-01 +6.5131e-01 +4.3747e-01 -2.5401e-01 -1.0016e+00 -3.1208e-02 -5.9041e-01 -1.2271e-01 -6.6238e-01 -1.1997e-01 -8.3630e-01 +8.3952e-01 -2.9136e-01 -4.8849e-01 +1.8502e-01 -3.8579e-01 -6.6127e-02 +2.9784e-01
13903 +4.716162350e-04 +4.716162350e-04 +4.751047162e+01 +4.751047162e+01 -6.2979e-01 -7.5525e-02 -1.1330e-01 +6.4905e-01 +4.1166e-01 -2.7269e-01 -1.0200e+00 -3.2030e-02 -5.9646e-01 -1.2612e-01 -6.5763e-01 -1.2358e-01 -8.5690e-01 +8.5019e-01 -2.8589e-01 -5.0542e-01 +1.9298e-01 -3.7344e-01 -7.7580e-02 +3.1472e-01
13924 +1.221722450e-04 +1.221722450e-04 +4.751012217e+01 +4.751012217e+01 -6.3053e-01 -7.3855e-02 -1.1393e-01 +6.5001e-01 +4.2259e-01 -2.6478e-01 -1.0122e+00 -3.1682e-02 -5.9390e-01 -1.2468e-01 -6.5964e-01 -1.2205e-01 -8.4818e-01 +8.4567e-01 -2.8821e-01 -4.9825e-01 +1.8961e-01 -3.7867e-01 -7.2732e-02 +3.0758e-01
13945 +2.038746484e-05 +2.038746484e-05 +4.751002039e+01 +4.751002039e+01 -6.2993e-01 -7.4419e-02 -1.1365e-01 +6.4937e-01 +4.1810e-01 -2.6788e-01 -1.0150e+00 -3.1899e-02 -5.9471e-01 -1.2533e-01 -6.5884e-01 -1.2239e-01 -8.5180e-01 +8.4744e-01 -2.8715e-01 -5.0062e-01 +1.9089e-01 -3.7650e-01 -7.4672e-02 +3.1068e-01
13966 +1.258972233e-06 +1.258972233e-06 +4.751000126e+01 +4.751000126e+01 -6.2968e-01 -7.4732e-02 -1.1359e-01 +6.4927e-01 +4.1555e-01 -2.6964e-01 -1.0167e+00 -3.1920e-02 -5.9515e-01 -1.2570e-01 -6.5840e-01 -1.2285e-01 -8.5383e-01 +8.4853e-01 -2.8662e-01 -5.0231e-01 +1.9163e-01 -3.7543e-01 -7.5758e-02 +3.1231e-01
13987 +2.683850440e-07 +2.683850440e-07 +4.751000027e+01 +4.751000027e+01 -6.2967e-01 -7.4739e-02 -1.1356e-01 +6.4923e-01 +4.1550e-01 -2.6972e-01 -1.0168e+00 -3.1923e-02 -5.9515e-01 -1.2572e-01 -6.5838e-01 -1.2283e-01 -8.5386e-01 +8.4860e-01 -2.8660e-01 -5.0234e-01 +1.9164e-01 -3.7539e-01 -7.5776e-02 +3.1238e-01
14008 +4.651546703e-09 +4.651546703e-09 +4.751000000e+01 +4.751000000e+01 -6.2967e-01 -7.4734e-02 -1.1357e-01 +6.4924e-01 +4.1549e-01 -2.6971e-01 -1.0168e+00 -3.1929e-02 -5.9515e-01 -1.2571e-01 -6.5838e-01 -1.2284e-01 -8.5387e-01 +8.4859e-01 -2.8660e-01 -5.0235e-01 +1.9164e-01 -3.7539e-01 -7.5781e-02 +3.1237e-01
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.778900695e+05 +4.778900695e+05 +4.779454095e+05 +4.779454095e+05 +3.6008e+00 +5.3749e-01 -1.3632e+00 +6.6831e-01 -4.0698e+00 +9.3207e-01 +4.0146e+00 +4.6626e+00 +2.4726e-01 -3.7485e+00 -4.5710e+00 +8.4962e-01 +4.8770e+00 -3.2503e+00 -5.4413e-01 -4.2305e+00 +3.6547e+00 +7.9040e-01 -7.3229e-01 -4.2402e+00
22 +2.248753949e+05 +2.248753949e+05 +2.249307349e+05 +2.249307349e+05 +2.8673e+00 +2.9403e-01 -1.3098e+00 +6.5069e-01 -3.9250e+00 +6.2225e-01 +3.9723e+00 +4.0942e+00 +3.9839e-01 -2.7485e+00 -3.9270e+00 +8.5651e-01 +4.4603e+00 -2.6765e+00 -2.7819e-01 -3.3195e+00 +3.0682e+00 +1.8652e-01 -9.9070e-01 -3.7546e+00
43 +7.869142346e+04 +7.869142346e+04 +7.874676346e+04 +7.874676346e+04 +1.9813e+00 +2.1896e-01 -1.0101e+00 +5.9951e-01 -3.3652e+00 +4.4000e-01 +3.4126e+00 +3.5142e+00 +3.9319e-01 -2.0101e+00 -3.2123e+00 +6.2925e-01 +3.5064e+00 -1.9873e+00 +8.9714e-02 -2.0961e+00 +2.5211e+00 -4.5955e-01 -1.1832e+00 -3.1415e+00
64 +2.971885668e+04 +2.971885668e+04 +2.977419668e+04 +2.977419668e+04 +1.2937e+00 +1.9495e-01 -8.2185e-01 +5.3462e-01 -2.8342e+00 +3.5920e-01 +2.8585e+00 +3.0795e+00 +3.6997e-01 -1.4709e+00 -2.5920e+00 +4.7528e-01 +2.7734e+00 -1.5366e+00 +3.7596e-01 -1.2030e+00 +2.1537e+00 -9.1686e-01 -1.2553e+00 -2.6410e+00
85 +1.169741079e+04 +1.169741079e+04 +1.175275079e+04 +1.175275079e+04 +7.2675e-01 +1.8262e-01 -6.7676e-01 +4.5086e-01 -2.3490e+00 +3.2114e-01 +2.3583e+00 +2.7257e+00 +3.4573e-01 -1.0334e+00 -2.0467e+00 +3.6272e-01 +2.1800e+00 -1.1922e+00 +5.9951e-01 -5.0363e-01 +1.8722e+00 -1.2574e+00 -1.2541e+00 -2.2205e+00
106 +5.271518674e+03 +5.271518674e+03 +5.326858674e+03 +5.326858674e+03 +2.7863e-01 +1.7611e-01 -5.5948e-01 +3.5467e-01 -1.9424e+00 +3.0924e-01 +1.9467e+00 +2.4411e+00 +3.2248e-01 -6.8739e-01 -1.5941e+00 +2.8155e-01 +1.7166e+00 -9.2636e-01 +7.6612e-01 +2.1556e-02 +1.6593e+00 -1.4997e+00 -1.2098e+00 -1.8773e+00
127 +2.853383958e+03 +2.853383958e+03 +2.908723958e+03 +2.908723958e+03 -8.2282e-02 +1.7338e-01 -4.5678e-01 +2.4955e-01 -1.6052e+00 +3.1229e-01 +1.6116e+00 +2.2014e+00 +2.9822e-01 -4.0590e-01 -1.2150e+00 +2.1925e-01 +1.3444e+00 -7.1034e-01 +8.9296e-01 +4.2146e-01 +1.4912e+00 -1.6744e+00 -1.1409e+00 -1.5879e+00
148 +1.875990218e+03 +1.875990218e+03 +1.931330218e+03 +1.931330218e+03 -3.7730e-01 +1.7359e-01 -3.6243e-01 +1.3863e-01 -1.3266e+00 +3.2345e-01 +1.3400e+00 +1.9921e+00 +2.7150e-01 -1.7212e-01 -8.9513e-01 +1.6843e-01 +1.0388e+00 -5.2866e-01 +9.9099e-01 +7.2757e-01 +1.3536e+00 -1.8004e+00 -1.0569e+00 -1.3379e+00
169 +1.430570839e+03 +1.430570839e+03 +1.485910839e+03 +1.485910839e+03 -6.2531e-01 +1.7617e-01 -2.7225e-01 +2.2423e-02 -1.0922e+00 +3.3829e-01 +1.1167e+00 +1.8012e+00 +2.4124e-01 +2.8102e-02 -6.1935e-01 +1.2409e-01 +7.7972e-01 -3.7005e-01 +1.0685e+00 +9.6530e-01 +1.2347e+00 -1.8912e+00 -9.6130e-01 -1.1145e+00
232 +9.295003947e+02 +9.295003947e+02 +9.848403947e+02 +9.848403947e+02 -1.0758e+00 +1.9596e-01 -4.6335e-02 -3.2447e-01 -6.5947e-01 +3.7724e-01 +7.4040e-01 +1.3510e+00 +1.3132e-01 +4.1073e-01 -8.9267e-02 +2.8303e-02 +2.9714e-01 -5.3965e-02 +1.1755e+00 +1.2766e+00 +9.7976e-01 -1.9550e+00 -6.3378e-01 -6.3037e-01
274 +5.017208205e+02 +5.017208205e+02 +5.570608205e+02 +5.570608205e+02 -1.0792e+00 +2.3294e-01 +9.9449e-02 -6.5827e-01 -6.1555e-01 +3.9136e-01 +7.8851e-01 +1.0891e+00 -9.2321e-03 +4.5346e-01 -1.0293e-02 -3.5707e-03 +2.7063e-01 +1.0181e-03 +1.0840e+00 +9.8208e-01 +8.7279e-01 -1.6849e+00 -2.4471e-01 -4.3778e-01
358 +3.727123263e+02 +3.727123263e+02 +4.280523263e+02 +4.280523263e+02 -9.2117e-01 +2.6927e-01 +1.8065e-01 -8.7106e-01 -6.9708e-01 +3.1574e-01 +8.9413e-01 +9.2401e-01 -1.7778e-01 +3.5657e-01 -6.4949e-02 +2.7828e-02 +3.8410e-01 -5.9701e-02 +9.1808e-01 +5.6045e-01 +8.3192e-01 -1.2904e+00 +8.1808e-02 -4.1394e-01
400 +2.412471020e+02 +2.412471020e+02 +2.965871020e+02 +2.965871020e+02 -8.8122e-01 +3.2096e-01 +3.2040e-01 -1.0574e+00 -5.9823e-01 +2.0829e-02 +6.4851e-01 +5.2867e-01 -5.3265e-01 +3.4843e-01 +1.6605e-01 +1.2733e-01 +2.6173e-01 -6.1449e-02 +7.0948e-01 +2.8822e-01 +6.7976e-01 -7.1593e-01 +5.2636e-01 -3.0999e-01
463 +1.317469006e+02 +1.317469006e+02 +1.870869006e+02 +1.870869006e+02 -8.5598e-01 +3.2312e-01 +2.2897e-01 -6.9259e-01 -5.5953e-01 -2.5773e-01 +3.2030e-01 +5.3470e-01 -6.4415e-01 +3.1553e-01 +3.0017e-01 +2.5206e-01 +1.4185e-01 -1.4087e-01 +6.5469e-01 +5.1653e-01 +6.8223e-01 -6.2040e-01 +3.4429e-01 -4.7440e-01
589 +8.902282966e+01 +8.902282966e+01 +1.443628297e+02 +1.443628297e+02 -6.1464e-01 +3.5876e-01 +1.8198e-01 -2.9643e-01 -6.9231e-01 -3.2718e-01 +2.6366e-01 +5.8100e-01 -5.6710e-01 +1.9519e-01 +3.1991e-01 +3.3245e-01 +2.9575e-01 -2.9790e-01 +4.8649e-01 +3.5122e-01 +6.8283e-01 -4.1684e-01 +2.2220e-01 -5.6963e-01
757 +6.165004589e+01 +6.165004589e+01 +1.169900459e+02 +1.169900459e+02 -7.3916e-01 +3.9047e-01 +2.6151e-01 -1.3584e-01 -6.5905e-01 -2.4332e-01 +1.3791e-01 +4.8437e-01 -5.6400e-01 +3.4237e-01 +4.8493e-01 +3.9850e-01 +2.2322e-01 -2.6092e-01 +4.7458e-01 +4.5198e-01 +5.6436e-01 -4.1305e-01 +2.6484e-01 -3.5566e-01
946 +3.552126882e+01 +3.552126882e+01 +9.086126882e+01 +9.086126882e+01 -8.2432e-01 +4.7826e-01 +2.3155e-01 +1.2191e-01 -9.5348e-01 +8.7027e-02 +1.8804e-01 +5.5520e-01 -5.4473e-01 +4.2180e-01 +4.3478e-01 +4.9952e-01 +4.1008e-01 -3.9769e-01 +5.4187e-01 +2.4642e-01 +6.1371e-01 -3.4304e-01 +5.2432e-01 -1.3923e-01
1114 +2.296435089e+01 +2.296435089e+01 +7.830435089e+01 +7.830435089e+01 -8.7208e-01 +5.6766e-01 +6.1651e-02 +2.4601e-01 -1.0453e+00 +1.2985e-01 +3.3278e-02 +5.4808e-01 -6.3771e-01 +5.1655e-01 +4.4167e-01 +5.6296e-01 +3.0807e-01 -4.6993e-01 +6.2713e-01 +3.4638e-01 +7.1057e-01 -3.4059e-01 +4.8041e-01 -1.1705e-01
3046 +1.550640808e+01 +1.550640808e+01 +7.084640808e+01 +7.084640808e+01 -3.2189e-01 +8.8688e-01 +4.4412e-01 +3.7012e-01 -6.7154e-01 +9.1605e-02 +5.6977e-01 +1.0267e+00 -1.3350e-01 -6.6106e-01 -1.3304e-01 +8.1850e-01 +8.0568e-01 -1.9853e-01 +5.3464e-01 +7.0504e-01 +3.4938e-01 +1.5007e-01 +3.6769e-01 +5.6007e-02
4180 +9.978407573e+00 +9.978407573e+00 +6.531840757e+01 +6.531840757e+01 +1.8692e-01 -2.2725e-01 +1.0501e+00 +3.1701e-01 +1.2201e-01 -2.5114e-01 +9.7467e-01 +8.8391e-01 -2.2242e-01 -9.4356e-01 -1.5952e-01 +7.1544e-01 +5.6845e-01 -7.4416e-03 +5.8371e-01 +7.5587e-01 -1.6467e-02 -3.1822e-01 +1.2964e-01 -1.7173e-01
4642 +6.110665563e+00 +6.110665563e+00 +6.145066556e+01 +6.145066556e+01 +1.8599e-01 -3.3872e-01 +6.7266e-01 +3.7874e-02 +7.4262e-01 -3.1514e-01 +1.0460e+00 +2.6335e-01 -1.6191e-01 -1.2471e+00 -4.0263e-01 +5.4165e-01 +2.8518e-02 +2.6995e-01 +7.9999e-01 +7.6527e-01 +8.6255e-02 -3.7289e-01 -2.2710e-01 +1.5490e-01
9955 +3.824520440e+00 +3.824520440e+00 +5.916452044e+01 +5.916452044e+01 +6.0722e-01 -6.9038e-01 +7.2051e-01 +6.0461e-01 +1.5942e-01 +2.1005e-01 +3.7673e-01 +5.0115e-01 +6.0940e-01 -7.7338e-01 -2.9938e-01 -1.8518e-01 +2.6101e-02 +4.2867e-01 -2.5091e-02 +8.8011e-02 -2.6626e-01 -5.4849e-01 -3.8595e-01 +6.3858e-02
10102 +2.283251815e+00 +2.283251815e+00 +5.762325182e+01 +5.762325182e+01 +5.7884e-01 -6.2111e-01 +5.1139e-01 +3.9497e-01 +4.8227e-01 +2.3296e-01 +4.0180e-01 +2.7625e-01 +5.9913e-01 -8.7766e-01 -3.2870e-01 -3.1216e-01 -1.8738e-01 +5.1948e-01 -9.7684e-03 +1.7492e-01 -2.6275e-01 -5.3129e-01 -5.3216e-01 +2.1238e-01
10186 +1.449951557e+00 +1.449951557e+00 +5.678995156e+01 +5.678995156e+01 +6.2096e-01 -5.7037e-01 +3.1078e-01 +1.5164e-01 +7.0882e-01 +2.3562e-01 +4.1453e-01 +1.3747e-01 +6.1371e-01 -8.9938e-01 -3.2729e-01 -3.2495e-01 -2.7743e-01 +5.7977e-01 -8.7343e-02 +2.0978e-01 -2.9810e-01 -4.3431e-01 -5.1607e-01 +2.4880e-01
10249 +9.619986069e-01 +9.619986069e-01 +5.630199861e+01 +5.630199861e+01 +6.7517e-01 -5.5634e-01 +2.1245e-01 +3.3171e-02 +8.0130e-01 +1.9079e-01 +4.0498e-01 +5.8779e-02 +6.1196e-01 -8.8368e-01 -3.5647e-01 -3.3788e-01 -2.6321e-01 +5.8868e-01 -1.2441e-01 +2.0494e-01 -3.4972e-01 -3.7073e-01 -4.5897e-01 +2.3453e-01
10333 +5.365581367e-01 +5.365581367e-01 +5.587655814e+01 +5.587655814e+01 +7.2066e-01 -5.3006e-01 +1.3785e-01 -5.9424e-02 +8.9307e-01 +1.1181e-01 +3.8877e-01 -3.8529e-02 +6.1558e-01 -8.5883e-01 -3.6315e-01 -3.3517e-01 -2.6934e-01 +5.8866e-01 -1.5718e-01 +1.7864e-01 -4.0200e-01 -2.5820e-01 -4.2397e-01 +2.2204e-01
10375 +2.744227451e-01 +2.744227451e-01 +5.561442275e+01 +5.561442275e+01 +7.8868e-01 -4.9341e-01 +8.0061e-02 -1.3885e-01 +9.8866e-01 -1.5590e-02 +3.5571e-01 -1.7041e-01 +6.1308e-01 -8.1949e-01 -3.7084e-01 -3.4053e-01 -2.5206e-01 +5.6725e-01 -1.9455e-01 +1.2596e-01 -4.9022e-01 -8.8680e-02 -3.7894e-01 +1.9643e-01
10417 +2.185496811e-01 +2.185496811e-01 +5.555854968e+01 +5.555854968e+01 +7.8364e-01 -4.9405e-01 +9.0142e-02 -1.2931e-01 +9.8384e-01 -1.1694e-02 +3.5544e-01 -1.6674e-01 +6.1243e-01 -8.2140e-01 -3.6620e-01 -3.3993e-01 -2.5651e-01 +5.6782e-01 -1.9089e-01 +1.2874e-01 -4.8456e-01 -9.2626e-02 -3.8706e-01 +1.9981e-01
10459 +1.053732063e-01 +1.053732063e-01 +5.544537321e+01 +5.544537321e+01 +8.3108e-01 -4.6540e-01 +6.3593e-02 -1.7039e-01 +1.0439e+00 -1.1940e-01 +3.2553e-01 -2.6480e-01 +6.1154e-01 -7.8797e-01 -3.6796e-01 -3.3847e-01 -2.4055e-01 +5.5043e-01 -2.1491e-01 +8.2075e-02 -5.4712e-01 +4.4427e-02 -3.5947e-01 +1.8150e-01
10480 +6.393037708e-02 +6.393037708e-02 +5.540393038e+01 +5.540393038e+01 +8.4434e-01 -4.5590e-01 +6.3412e-02 -1.7407e-01 +1.0588e+00 -1.5301e-01 +3.1498e-01 -2.9539e-01 +6.0911e-01 -7.7821e-01 -3.6564e-01 -3.4092e-01 -2.3580e-01 +5.4149e-01 -2.1927e-01 +6.6601e-02 -5.6708e-01 +8.7502e-02 -3.5565e-01 +1.7637e-01
10501 +3.248376726e-02 +3.248376726e-02 +5.537248377e+01 +5.537248377e+01 +8.7498e-01 -4.3506e-01 +5.5296e-02 -1.9482e-01 +1.0993e+00 -2.2342e-01 +2.9354e-01 -3.6420e-01 +6.0649e-01 -7.5709e-01 -3.5906e-01 -3.4176e-01 -2.2998e-01 +5.2593e-01 -2.3313e-01 +3.6516e-02 -6.0991e-01 +1.8298e-01 -3.4399e-01 +1.6512e-01
10543 +7.015703345e-03 +7.015703345e-03 +5.534701570e+01 +5.534701570e+01 +8.9808e-01 -4.1693e-01 +5.5823e-02 -2.0289e-01 +1.1290e+00 -2.8697e-01 +2.7378e-01 -4.2184e-01 +6.0344e-01 -7.3916e-01 -3.5286e-01 -3.4297e-01 -2.2447e-01 +5.1176e-01 -2.4143e-01 +8.8666e-03 -6.4494e-01 +2.6579e-01 -3.3997e-01 +1.5786e-01
10564 +4.368030807e-03 +4.368030807e-03 +5.534436803e+01 +5.534436803e+01 +9.0725e-01 -4.1162e-01 +5.6687e-02 -2.0562e-01 +1.1374e+00 -3.0800e-01 +2.6669e-01 -4.4041e-01 +6.0240e-01 -7.3213e-01 -3.5038e-01 -3.4260e-01 -2.2122e-01 +5.0660e-01 -2.4507e-01 -7.5300e-04 -6.5661e-01 +2.9316e-01 -3.3586e-01 +1.5362e-01
10585 +1.886149984e-03 +1.886149984e-03 +5.534188615e+01 +5.534188615e+01 +9.0869e-01 -4.0988e-01 +5.7749e-02 -2.0496e-01 +1.1393e+00 -3.1304e-01 +2.6484e-01 -4.4490e-01 +6.0205e-01 -7.3079e-01 -3.4936e-01 -3.4285e-01 -2.2077e-01 +5.0545e-01 -2.4556e-01 -3.1043e-03 -6.5886e-01 +3.0004e-01 -3.3632e-01 +1.5347e-01
10606 +4.713785774e-04 +4.713785774e-04 +5.534047138e+01 +5.534047138e+01 +9.1825e-01 -4.0245e-01 +5.7802e-02 -2.0888e-01 +1.1521e+00 -3.3871e-01 +2.5683e-01 -4.6862e-01 +6.0084e-01 -7.2357e-01 -3.4643e-01 -3.4330e-01 -2.1862e-01 +4.9970e-01 -2.4936e-01 -1.4173e-02 -6.7330e-01 +3.3404e-01 -3.3476e-01 +1.5057e-01
10627 +4.477988368e-05 +4.477988368e-05 +5.534004478e+01 +5.534004478e+01 +9.2075e-01 -4.0089e-01 +5.8743e-02 -2.0915e-01 +1.1544e+00 -3.4501e-01 +2.5469e-01 -4.7426e-01 +6.0045e-01 -7.2160e-01 -3.4547e-01 -3.4319e-01 -2.1813e-01 +4.9799e-01 -2.5003e-01 -1.6949e-02 -6.7687e-01 +3.4222e-01 -3.3409e-01 +1.4941e-01
10648 +5.191389832e-06 +5.191389832e-06 +5.534000519e+01 +5.534000519e+01 +9.2246e-01 -3.9954e-01 +5.8884e-02 -2.0957e-01 +1.1563e+00 -3.4929e-01 +2.5324e-01 -4.7811e-01 +6.0024e-01 -7.2025e-01 -3.4482e-01 -3.4324e-01 -2.1754e-01 +4.9690e-01 -2.5074e-01 -1.8938e-02 -6.7917e-01 +3.4808e-01 -3.3359e-01 +1.4881e-01
10669 +2.130716865e-07 +2.130716865e-07 +5.534000021e+01 +5.534000021e+01 +9.2251e-01 -3.9954e-01 +5.8937e-02 -2.0958e-01 +1.1564e+00 -3.4951e-01 +2.5319e-01 -4.7833e-01 +6.0022e-01 -7.2024e-01 -3.4482e-01 -3.4325e-01 -2.1756e-01 +4.9689e-01 -2.5073e-01 -1.9015e-02 -6.7929e-01 +3.4828e-01 -3.3366e-01 +1.4880e-01
10690 +3.871277698e-08 +3.871277698e-08 +5.534000004e+01 +5.534000004e+01 +9.2251e-01 -3.9952e-01 +5.8934e-02 -2.0958e-01 +1.1564e+00 -3.4952e-01 +2.5318e-01 -4.7834e-01 +6.0022e-01 -7.2022e-01 -3.4482e-01 -3.4325e-01 -2.1757e-01 +4.9688e-01 -2.5073e-01 -1.9018e-02 -6.7930e-01 +3.4832e-01 -3.3366e-01 +1.4880e-01
10711 +4.356977001e-10 +4.356977001e-10 +5.534000000e+01 +5.534000000e+01 +9.2253e-01 -3.9951e-01 +5.8936e-02 -2.0958e-01 +1.1564e+00 -3.4956e-01 +2.5317e-01 -4.7838e-01 +6.0022e-01 -7.2021e-01 -3.4481e-01 -3.4325e-01 -2.1756e-01 +4.9687e-01 -2.5074e-01 -1.9038e-02 -6.7933e-01 +3.4837e-01 -3.3366e-01 +1.4880e-01
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.032862425e+05 +3.032862425e+05 +3.031959125e+05 +3.031959125e+05 +4.9500e+00 +6.1948e-01 +9.4728e-01 +9.5852e-01 +1.7107e-01 -4.9850e+00 +1.7542e+00 +2.8127e-01 +2.1677e+00 -2.6176e+00 -3.3956e+00 -7.2334e-02 +2.7788e+00 -7.0116e-01 -2.9902e+00 +4.3892e+00 -8.6972e-02 -3.3820e+00 +2.8641e+00 -2.4543e+00
22 +1.527309223e+05 +1.527309223e+05 +1.526405923e+05 +1.526405923e+05 +4.4735e+00 +6.6485e-01 +1.0886e+00 +9.6569e-01 +1.9086e-01 -3.9850e+00 +1.3855e+00 -3.7644e-02 +1.9012e+00 -2.4694e+00 -3.3361e+00 +4.7648e-02 +2.1765e+00 -8.8955e-01 -2.8132e+00 +3.7466e+00 -1.4094e-01 -2.8848e+00 +2.4949e+00 -2.0535e+00
43 +5.195439106e+04 +5.195439106e+04 +5.186406106e+04 +5.186406106e+04 +3.5197e+00 +7.7530e-01 +8.6368e-01 +7.7804e-01 +2.8460e-01 -2.9028e+00 +8.8567e-01 -2.8456e-01 +1.6295e+00 -2.0142e+00 -2.9105e+00 +1.7819e-01 +1.5074e+00 -8.2201e-01 -2.1175e+00 +2.9824e+00 -2.1788e-01 -2.1960e+00 +1.9352e+00 -1.5088e+00
