% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1135 +2.906309457e-03 +2.906309457e-03 -1.795370937e+02 -1.795370937e+02 +8.0061e-01 +4.9281e-01 -3.3892e+00 +2.3276e+00 +3.8303e+00 -5.2552e-01 +3.5943e+00 +3.4981e+00 +2.1136e-01 +2.0218e+00 -6.1507e-01 +6.4889e-01 -1.3844e+00 +9.8543e-01 +2.1988e+00 +1.0352e+00 -1.4493e+00 +3.8369e+00 +1.8358e+00 -9.4302e-01
1177 +2.257864469e-03 +2.257864469e-03 -1.795377421e+02 -1.795377421e+02 +7.9197e-01 +5.0389e-01 -3.3985e+00 +2.3477e+00 +3.8608e+00 -5.2615e-01 +3.5886e+00 +3.5147e+00 +2.1678e-01 +2.0310e+00 -6.0626e-01 +6.5474e-01 -1.3915e+00 +9.9957e-01 +2.2188e+00 +1.0322e+00 -1.4497e+00 +3.8437e+00 +1.8228e+00 -9.4803e-01
1282 +1.386325261e-03 +1.386325261e-03 -1.795386137e+02 -1.795386137e+02 +7.8388e-01 +5.1272e-01 -3.4196e+00 +2.3746e+00 +3.8868e+00 -5.1824e-01 +3.5875e+00 +3.5386e+00 +2.0800e-01 +2.0450e+00 -5.9782e-01 +6.7070e-01 -1.4038e+00 +1.0230e+00 +2.2471e+00 +1.0212e+00 -1.4406e+00 +3.8604e+00 +1.8300e+00 -9.5110e-01
1345 +9.285196288e-04 +9.285196288e-04 -1.795390715e+02 -1.795390715e+02 +7.8408e-01 +5.1068e-01 -3.4216e+00 +2.3744e+00 +3.8805e+00 -5.1287e-01 +3.5913e+00 +3.5364e+00 +2.1022e-01 +2.0419e+00 -5.9991e-01 +6.6837e-01 -1.4024e+00 +1.0247e+00 +2.2447e+00 +1.0183e+00 -1.4304e+00 +3.8619e+00 +1.8407e+00 -9.5049e-01
1429 +6.275281335e-04 +6.275281335e-04 -1.795393725e+02 -1.795393725e+02 +7.8406e-01 +5.1048e-01 -3.4240e+00 +2.3742e+00 +3.8735e+00 -5.0536e-01 +3.5984e+00 +3.5349e+00 +2.1433e-01 +2.0384e+00 -6.0291e-01 +6.7033e-01 -1.4048e+00 +1.0271e+00 +2.2439e+00 +1.0125e+00 -1.4135e+00 +3.8677e+00 +1.8536e+00 -9.5115e-01
1534 +3.099786319e-04 +3.099786319e-04 -1.795396900e+02 -1.795396900e+02 +7.8658e-01 +5.1307e-01 -3.4273e+00 +2.3723e+00 +3.8661e+00 -5.0172e-01 +3.6028e+00 +3.5342e+00 +2.1962e-01 +2.0367e+00 -6.0989e-01 +6.7017e-01 -1.4054e+00 +1.0267e+00 +2.2463e+00 +1.0145e+00 -1.4030e+00 +3.8692e+00 +1.8604e+00 -9.5225e-01
1576 +2.426826570e-04 +2.426826570e-04 -1.795397573e+02 -1.795397573e+02 +7.8749e-01 +5.1342e-01 -3.4293e+00 +2.3714e+00 +3.8619e+00 -4.9974e-01 +3.6049e+00 +3.5346e+00 +2.2122e-01 +2.0351e+00 -6.1355e-01 +6.7025e-01 -1.4050e+00 +1.0268e+00 +2.2466e+00 +1.0154e+00 -1.3975e+00 +3.8695e+00 +1.8644e+00 -9.5226e-01
1681 +1.467255275e-04 +1.467255275e-04 -1.795398533e+02 -1.795398533e+02 +7.8708e-01 +5.1298e-01 -3.4332e+00 +2.3731e+00 +3.8571e+00 -4.9621e-01 +3.6089e+00 +3.5383e+00 +2.2336e-01 +2.0348e+00 -6.2278e-01 +6.7329e-01 -1.4025e+00 +1.0293e+00 +2.2463e+00 +1.0164e+00 -1.3886e+00 +3.8691e+00 +1.8670e+00 -9.5167e-01
1723 +8.226108645e-05 +8.226108645e-05 -1.795399177e+02 -1.795399177e+02 +7.8682e-01 +5.1400e-01 -3.4360e+00 +2.3776e+00 +3.8572e+00 -4.9338e-01 +3.6139e+00 +3.5399e+00 +2.2621e-01 +2.0405e+00 -6.2961e-01 +6.7742e-01 -1.4021e+00 +1.0325e+00 +2.2450e+00 +1.0154e+00 -1.3827e+00 +3.8744e+00 +1.8700e+00 -9.5289e-01
1786 +5.830575171e-05 +5.830575171e-05 -1.795399417e+02 -1.795399417e+02 +7.8680e-01 +5.1402e-01 -3.4361e+00 +2.3766e+00 +3.8551e+00 -4.9367e-01 +3.6140e+00 +3.5393e+00 +2.2706e-01 +2.0408e+00 -6.3271e-01 +6.7674e-01 -1.4001e+00 +1.0322e+00 +2.2430e+00 +1.0176e+00 -1.3825e+00 +3.8735e+00 +1.8700e+00 -9.5201e-01
1954 +3.846728461e-05 +3.846728461e-05 -1.795399615e+02 -1.795399615e+02 +7.8697e-01 +5.1167e-01 -3.4375e+00 +2.3769e+00 +3.8491e+00 -4.9285e-01 +3.6167e+00 +3.5387e+00 +2.2848e-01 +2.0423e+00 -6.4143e-01 +6.7826e-01 -1.3960e+00 +1.0332e+00 +2.2381e+00 +1.0185e+00 -1.3774e+00 +3.8739e+00 +1.8723e+00 -9.4923e-01
1996 +2.483891711e-05 +2.483891711e-05 -1.795399752e+02 -1.795399752e+02 +7.8720e-01 +5.1190e-01 -3.4394e+00 +2.3800e+00 +3.8519e+00 -4.9430e-01 +3.6163e+00 +3.5400e+00 +2.2922e-01 +2.0439e+00 -6.4066e-01 +6.7939e-01 -1.3974e+00 +1.0351e+00 +2.2410e+00 +1.0170e+00 -1.3761e+00 +3.8761e+00 +1.8720e+00 -9.4888e-01
2059 +1.521675009e-05 +1.521675009e-05 -1.795399848e+02 -1.795399848e+02 +7.8841e-01 +5.1130e-01 -3.4418e+00 +2.3818e+00 +3.8502e+00 -4.9544e-01 +3.6171e+00 +3.5397e+00 +2.3109e-01 +2.0456e+00 -6.4387e-01 +6.8033e-01 -1.3973e+00 +1.0365e+00 +2.2419e+00 +1.0163e+00 -1.3716e+00 +3.8788e+00 +1.8742e+00 -9.4722e-01
2290 +9.859535510e-06 +9.859535510e-06 -1.795399901e+02 -1.795399901e+02 +7.8992e-01 +5.0990e-01 -3.4434e+00 +2.3813e+00 +3.8458e+00 -4.9485e-01 +3.6177e+00 +3.5389e+00 +2.3071e-01 +2.0449e+00 -6.4547e-01 +6.8016e-01 -1.3970e+00 +1.0364e+00 +2.2416e+00 +1.0146e+00 -1.3683e+00 +3.8802e+00 +1.8781e+00 -9.4450e-01
7246 +4.667369410e-06 +4.667369410e-06 -1.795399953e+02 -1.795399953e+02 +7.9520e-01 +5.1608e-01 -3.4528e+00 +2.4047e+00 +3.8495e+00 -4.9226e-01 +3.6192e+00 +3.5546e+00 +2.2956e-01 +2.0515e+00 -6.4154e-01 +6.9058e-01 -1.3987e+00 +1.0331e+00 +2.2478e+00 +1.0088e+00 -1.3621e+00 +3.8834e+00 +1.8852e+00 -9.2760e-01
19468 +3.974725558e-06 +3.974725558e-06 -1.795399960e+02 -1.795399960e+02 +7.9674e-01 +5.1453e-01 -3.4443e+00 +2.3866e+00 +3.8469e+00 -4.9587e-01 +3.6203e+00 +3.5421e+00 +2.2360e-01 +2.0474e+00 -6.4450e-01 +6.7854e-01 -1.3943e+00 +1.0322e+00 +2.2411e+00 +1.0123e+00 -1.3654e+00 +3.8826e+00 +1.8787e+00 -9.3625e-01
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.335397635e+02 +1.335397635e+02 +2.108497635e+02 +2.108497635e+02 -2.7677e+00 +2.6594e+00 -3.6936e+00 +4.4072e+00 -2.0204e+00 -1.0073e+00 +2.6451e+00 -2.9247e+00 -3.9811e+00 +3.7135e+00 -4.8671e+00 +2.9841e+00 +2.2157e+00 -4.8363e+00 -1.3485e+00 +2.7616e+00 +1.1736e+00 -4.5866e+00 +2.9070e+00 -2.4317e-01
22 +7.106346039e+01 +7.106346039e+01 +1.483734604e+02 +1.483734604e+02 -2.4961e+00 +2.7280e+00 -3.8192e+00 +4.6722e+00 -1.8367e+00 -1.0828e+00 +2.1435e+00 -2.1742e+00 -3.9947e+00 +4.4740e+00 -3.8671e+00 +3.1198e+00 +1.5770e+00 -4.5629e+00 -1.0705e+00 +3.1336e+00 +7.7159e-01 -4.1566e+00 +3.5375e+00 -1.4618e-01
43 +5.567062693e+01 +5.567062693e+01 +1.329806269e+02 +1.329806269e+02 -2.3092e+00 +2.7655e+00 -3.7523e+00 +4.3758e+00 -1.5491e+00 -1.1584e+00 +1.7545e+00 -1.8384e+00 -3.7119e+00 +4.7790e+00 -3.3595e+00 +2.9541e+00 +1.5692e+00 -4.5399e+00 -9.4583e-01 +3.3812e+00 +5.8828e-01 -4.0686e+00 +3.7275e+00 -4.7766e-02
64 +3.321973528e+01 +3.321973528e+01 +1.105297353e+02 +1.105297353e+02 -1.8004e+00 +2.8903e+00 -3.5799e+00 +3.3962e+00 -7.6905e-01 -1.3285e+00 +8.5892e-01 -1.0633e+00 -2.8251e+00 +5.3959e+00 -2.1119e+00 +2.4719e+00 +1.6639e+00 -4.4361e+00 -6.3570e-01 +3.9803e+00 +2.9478e-01 -3.8869e+00 +4.0707e+00 +2.1926e-01
85 +2.452820683e+01 +2.452820683e+01 +1.018382068e+02 +1.018382068e+02 -1.3717e+00 +3.0146e+00 -3.5225e+00 +2.5816e+00 -1.9000e-01 -1.4416e+00 +3.1747e-01 -5.2692e-01 -2.0686e+00 +5.7411e+00 -1.1678e+00 +2.1328e+00 +1.6820e+00 -4.2550e+00 -4.0415e-01 +4.4060e+00 +2.1001e-01 -3.7138e+00 +4.2599e+00 +4.2344e-01
148 +1.506270291e+01 +1.506270291e+01 +9.237270291e+01 +9.237270291e+01 -3.5271e-01 +3.2730e+00 -3.5432e+00 +7.8197e-01 +1.0237e+00 -1.7338e+00 -6.5485e-01 +5.1186e-01 -3.4734e-01 +6.3119e+00 +8.8086e-01 +1.4525e+00 +1.5493e+00 -3.7594e+00 +5.4205e-02 +5.3525e+00 +4.9558e-02 -3.2444e+00 +4.6074e+00 +8.7687e-01
211 +9.448977844e+00 +9.448977844e+00 +8.675897784e+01 +8.675897784e+01 +5.5479e-01 +3.1393e+00 -4.0072e+00 -7.4639e-01 +1.4825e+00 -2.1303e+00 +2.0964e-02 -1.2139e-01 +1.0869e+00 +5.2161e+00 +1.4119e+00 +1.1864e+00 +1.1707e+00 -3.2070e+00 -3.3695e-02 +5.9100e+00 +4.0902e-03 -2.6804e+00 +4.0203e+00 +1.2543e+00
379 +6.036705031e+00 +6.036705031e+00 +8.334670503e+01 +8.334670503e+01 +9.1098e-01 +2.1122e+00 -4.1769e+00 -1.2988e+00 +1.0407e+00 -2.3270e+00 +2.0562e+00 -2.1033e+00 +1.3567e+00 +2.7856e+00 +3.3005e-01 +1.4539e+00 +5.3513e-01 -2.1021e+00 -4.2127e-01 +5.2377e+00 +6.6745e-03 -1.1280e+00 +2.8528e+00 +1.5588e+00
463 +2.718588169e+00 +2.718588169e+00 +8.002858817e+01 +8.002858817e+01 +5.1519e-01 +9.4133e-01 -2.7129e+00 -1.1004e+00 +1.2089e+00 -2.0159e+00 +1.4134e+00 -1.7629e+00 +6.5693e-01 +3.0413e+00 +4.8974e-01 +1.2480e+00 +6.9124e-01 -1.1390e+00 -2.6365e-02 +3.9674e+00 -4.1322e-01 +6.0916e-01 +3.2776e+00 +1.8129e+00
505 +1.164146625e+00 +1.164146625e+00 +7.847414662e+01 +7.847414662e+01 +7.2955e-01 +2.3309e-02 -1.8697e+00 -1.8442e+00 +1.6174e+00 -1.9957e+00 +1.1988e+00 -1.7657e+00 +9.7980e-01 +2.7227e+00 +9.9609e-01 +9.1989e-01 +6.3005e-01 -1.2016e-01 +2.5426e-01 +3.3721e+00 -7.4363e-01 +2.1605e+00 +3.3149e+00 +2.2140e+00
568 +8.299336180e-01 +8.299336180e-01 +7.813993362e+01 +7.813993362e+01 +1.0254e+00 +5.4231e-03 -2.2631e+00 -2.3791e+00 +1.5200e+00 -2.1999e+00 +1.2957e+00 -2.0029e+00 +1.5410e+00 +2.4064e+00 +1.1734e+00 +9.0183e-01 +5.1492e-01 +9.7461e-02 +1.3915e-01 +3.7164e+00 -6.8536e-01 +2.0090e+00 +3.1294e+00 +2.3096e+00
610 +4.689554432e-01 +4.689554432e-01 +7.777895544e+01 +7.777895544e+01 +9.0984e-01 -5.0503e-01 -2.2049e+00 -2.5670e+00 +1.0264e+00 -2.3115e+00 +6.1675e-01 -1.9126e+00 +1.6182e+00 +2.6045e+00 +1.3607e+00 +8.8257e-01 +6.3564e-01 +6.6143e-01 +9.7366e-02 +3.6105e+00 -7.2766e-01 +1.9652e+00 +3.3260e+00 +2.3929e+00
631 +1.863068369e-01 +1.863068369e-01 +7.749630684e+01 +7.749630684e+01 +8.8233e-01 -2.9271e-01 -2.2537e+00 -2.3754e+00 +1.1178e+00 -2.2643e+00 +8.1157e-01 -1.9160e+00 +1.4946e+00 +2.6113e+00 +1.2341e+00 +9.2008e-01 +6.2107e-01 +3.9236e-01 +9.3291e-02 +3.6502e+00 -6.9535e-01 +1.8479e+00 +3.2873e+00 +2.3205e+00
652 +1.437707780e-01 +1.437707780e-01 +7.745377078e+01 +7.745377078e+01 +8.3096e-01 -3.2969e-01 -2.2207e+00 -2.2921e+00 +1.0645e+00 -2.2552e+00 +7.6633e-01 -1.8961e+00 +1.4161e+00 +2.6547e+00 +1.2007e+00 +9.2711e-01 +6.4081e-01 +3.9008e-01 +9.3491e-02 +3.6067e+00 -7.0281e-01 +1.8282e+00 +3.3128e+00 +2.3025e+00
736 +9.403240454e-02 +9.403240454e-02 +7.740403240e+01 +7.740403240e+01 +7.8402e-01 -4.0923e-01 -2.1704e+00 -2.1176e+00 +9.9834e-01 -2.2476e+00 +7.6256e-01 -1.8975e+00 +1.2979e+00 +2.6656e+00 +1.1257e+00 +9.2122e-01 +6.5077e-01 +3.6795e-01 +9.9399e-02 +3.5397e+00 -7.1714e-01 +1.8005e+00 +3.3001e+00 +2.2496e+00
757 +5.380986117e-02 +5.380986117e-02 +7.736380986e+01 +7.736380986e+01 +8.4794e-01 -4.7712e-01 -2.2147e+00 -2.0552e+00 +9.6832e-01 -2.2872e+00 +8.6826e-01 -1.9799e+00 +1.3334e+00 +2.5449e+00 +1.0841e+00 +8.9176e-01 +6.1099e-01 +3.6459e-01 +9.2573e-02 +3.5667e+00 -7.1941e-01 +1.7636e+00 +3.1920e+00 +2.2056e+00
799 +3.499438805e-02 +3.499438805e-02 +7.734499439e+01 +7.734499439e+01 +9.0264e-01 -5.3908e-01 -2.2164e+00 -2.0061e+00 +9.7882e-01 -2.3233e+00 +8.5680e-01 -1.9581e+00 +1.3877e+00 +2.5368e+00 +1.1301e+00 +8.1406e-01 +6.1812e-01 +3.6797e-01 +1.3218e-01 +3.6167e+00 -7.4027e-01 +1.7237e+00 +3.1292e+00 +2.1633e+00
862 +2.304603841e-02 +2.304603841e-02 +7.733304604e+01 +7.733304604e+01 +8.8477e-01 -5.2724e-01 -2.1895e+00 -1.9972e+00 +1.0018e+00 -2.3164e+00 +7.9114e-01 -1.8982e+00 +1.3910e+00 +2.6203e+00 +1.1747e+00 +7.7881e-01 +6.5375e-01 +3.7621e-01 +1.6454e-01 +3.6299e+00 -7.5706e-01 +1.7218e+00 +3.1544e+00 +2.1647e+00
946 +1.462089187e-02 +1.462089187e-02 +7.732462089e+01 +7.732462089e+01 +8.8237e-01 -5.2907e-01 -2.1591e+00 -1.9828e+00 +1.0313e+00 -2.3216e+00 +7.2848e-01 -1.8412e+00 +1.4161e+00 +2.6961e+00 +1.2304e+00 +7.1632e-01 +6.9948e-01 +4.0340e-01 +2.1878e-01 +3.6685e+00 -7.8807e-01 +1.7397e+00 +3.1493e+00 +2.1607e+00
967 +9.345458528e-03 +9.345458528e-03 +7.731934546e+01 +7.731934546e+01 +8.8226e-01 -5.3092e-01 -2.1610e+00 -1.9592e+00 +1.0154e+00 -2.3348e+00 +7.2599e-01 -1.8490e+00 +1.4102e+00 +2.6885e+00 +1.2185e+00 +7.0751e-01 +7.1563e-01 +4.1166e-01 +2.3497e-01 +3.6965e+00 -7.9770e-01 +1.7528e+00 +3.1203e+00 +2.1515e+00
988 +5.990621041e-03 +5.990621041e-03 +7.731599062e+01 +7.731599062e+01 +8.8628e-01 -5.4530e-01 -2.1584e+00 -1.9271e+00 +9.9875e-01 -2.3512e+00 +7.2607e-01 -1.8594e+00 +1.4056e+00 +2.6734e+00 +1.2059e+00 +6.9180e-01 +7.3217e-01 +4.2430e-01 +2.5662e-01 +3.7284e+00 -8.1018e-01 +1.7716e+00 +3.0812e+00 +2.1379e+00
1093 +3.740427990e-03 +3.740427990e-03 +7.731374043e+01 +7.731374043e+01 +8.9373e-01 -5.7858e-01 -2.1688e+00 -1.9332e+00 +1.0013e+00 -2.3685e+00 +7.5954e-01 -1.8769e+00 +1.4285e+00 +2.6629e+00 +1.1870e+00 +7.0514e-01 +7.4255e-01 +4.3560e-01 +2.9167e-01 +3.7825e+00 -8.0422e-01 +1.7811e+00 +3.0561e+00 +2.1317e+00
1135 +2.033349199e-03 +2.033349199e-03 +7.731203335e+01 +7.731203335e+01 +8.8630e-01 -5.8017e-01 -2.1617e+00 -1.9273e+00 +1.0035e+00 -2.3653e+00 +7.5452e-01 -1.8697e+00 +1.4196e+00 +2.6772e+00 +1.1842e+00 +7.0960e-01 +7.4807e-01 +4.3474e-01 +2.9853e-01 +3.7772e+00 -8.0434e-01 +1.7819e+00 +3.0643e+00 +2.1320e+00
1177 +1.200488695e-03 +1.200488695e-03 +7.731120049e+01 +7.731120049e+01 +8.8024e-01 -5.9380e-01 -2.1585e+00 -1.9157e+00 +9.9588e-01 -2.3657e+00 +7.7033e-01 -1.8768e+00 +1.4128e+00 +2.6825e+00 +1.1641e+00 +7.2738e-01 +7.5743e-01 +4.3667e-01 +3.1537e-01 +3.7857e+00 -8.0207e-01 +1.7840e+00 +3.0626e+00 +2.1258e+00
1240 +9.706786745e-04 +9.706786745e-04 +7.731097068e+01 +7.731097068e+01 +8.8043e-01 -5.9723e-01 -2.1557e+00 -1.9130e+00 +9.9443e-01 -2.3654e+00 +7.7472e-01 -1.8779e+00 +1.4162e+00 +2.6885e+00 +1.1627e+00 +7.3066e-01 +7.6362e-01 +4.3939e-01 +3.2444e-01 +3.7920e+00 -8.0349e-01 +1.7845e+00 +3.0619e+00 +2.1226e+00
1303 +5.927385833e-04 +5.927385833e-04 +7.731059274e+01 +7.731059274e+01 +8.8490e-01 -6.0023e-01 -2.1518e+00 -1.9046e+00 +9.8966e-01 -2.3688e+00 +7.7960e-01 -1.8880e+00 +1.4194e+00 +2.6850e+00 +1.1606e+00 +7.3286e-01 +7.7026e-01 +4.4531e-01 +3.3419e-01 +3.8058e+00 -8.0452e-01 +1.7881e+00 +3.0504e+00 +2.1181e+00
1345 +3.491621068e-04 +3.491621068e-04 +7.731034916e+01 +7.731034916e+01 +8.8739e-01 -6.0331e-01 -2.1446e+00 -1.8998e+00 +9.9309e-01 -2.3690e+00 +7.7730e-01 -1.8907e+00 +1.4217e+00 +2.6915e+00 +1.1647e+00 +7.3441e-01 +7.7492e-01 +4.5075e-01 +3.4355e-01 +3.8124e+00 -8.0274e-01 +1.7870e+00 +3.0481e+00 +2.1178e+00
1408 +2.349683310e-04 +2.349683310e-04 +7.731023497e+01 +7.731023497e+01 +8.9134e-01 -6.0283e-01 -2.1409e+00 -1.8992e+00 +9.9409e-01 -2.3677e+00 +7.7900e-01 -1.8951e+00 +1.4242e+00 +2.6914e+00 +1.1656e+00 +7.3830e-01 +7.7727e-01 +4.5651e-01 +3.4828e-01 +3.8171e+00 -8.0010e-01 +1.7885e+00 +3.0445e+00 +2.1181e+00
1471 +1.474856842e-04 +1.474856842e-04 +7.731014749e+01 +7.731014749e+01 +8.9489e-01 -6.0372e-01 -2.1359e+00 -1.8966e+00 +9.9440e-01 -2.3644e+00 +7.8255e-01 -1.8992e+00 +1.4254e+00 +2.6926e+00 +1.1640e+00 +7.4495e-01 +7.8107e-01 +4.6389e-01 +3.5517e-01 +3.8223e+00 -7.9588e-01 +1.7898e+00 +3.0408e+00 +2.1172e+00
1576 +9.648285543e-05 +9.648285543e-05 +7.731009648e+01 +7.731009648e+01 +8.9721e-01 -6.0396e-01 -2.1353e+00 -1.8953e+00 +9.9519e-01 -2.3625e+00 +7.8319e-01 -1.8965e+00 +1.4257e+00 +2.6934e+00 +1.1641e+00 +7.4417e-01 +7.8266e-01 +4.6936e-01 +3.5722e-01 +3.8232e+00 -7.9315e-01 +1.7901e+00 +3.0379e+00 +2.1164e+00
1723 +5.277752582e-05 +5.277752582e-05 +7.731005278e+01 +7.731005278e+01 +8.9702e-01 -6.0396e-01 -2.1358e+00 -1.8919e+00 +9.9408e-01 -2.3637e+00 +7.8757e-01 -1.8969e+00 +1.4250e+00 +2.6913e+00 +1.1655e+00 +7.4373e-01 +7.8499e-01 +4.7492e-01 +3.5868e-01 +3.8230e+00 -7.8741e-01 +1.7908e+00 +3.0340e+00 +2.1134e+00
1786 +3.766535671e-05 +3.766535671e-05 +7.731003767e+01 +7.731003767e+01 +8.9632e-01 -6.0438e-01 -2.1363e+00 -1.8901e+00 +9.9346e-01 -2.3646e+00 +7.9303e-01 -1.8970e+00 +1.4246e+00 +2.6902e+00 +1.1664e+00 +7.4537e-01 +7.8751e-01 +4.8015e-01 +3.6050e-01 +3.8228e+00 -7.8111e-01 +1.7915e+00 +3.0317e+00 +2.1107e+00
1933 +2.432294261e-05 +2.432294261e-05 +7.731002432e+01 +7.731002432e+01 +8.9585e-01 -6.0379e-01 -2.1365e+00 -1.8909e+00 +9.9482e-01 -2.3667e+00 +7.9441e-01 -1.8928e+00 +1.4261e+00 +2.6903e+00 +1.1705e+00 +7.4432e-01 +7.8944e-01 +4.8358e-01 +3.5977e-01 +3.8226e+00 -7.7797e-01 +1.7919e+00 +3.0302e+00 +2.1096e+00
2017 +1.531241114e-05 +1.531241114e-05 +7.731001531e+01 +7.731001531e+01 +8.9652e-01 -6.0537e-01 -2.1331e+00 -1.8910e+00 +9.9693e-01 -2.3688e+00 +7.9130e-01 -1.8903e+00 +1.4286e+00 +2.6943e+00 +1.1726e+00 +7.4434e-01 +7.9140e-01 +4.8276e-01 +3.6117e-01 +3.8265e+00 -7.8205e-01 +1.7915e+00 +3.0300e+00 +2.1107e+00
2101 +7.763598532e-06 +7.763598532e-06 +7.731000776e+01 +7.731000776e+01 +8.9621e-01 -6.0619e-01 -2.1309e+00 -1.8901e+00 +9.9764e-01 -2.3710e+00 +7.9430e-01 -1.8886e+00 +1.4298e+00 +2.6954e+00 +1.1740e+00 +7.4706e-01 +7.9425e-01 +4.8593e-01 +3.6145e-01 +3.8283e+00 -7.8036e-01 +1.7916e+00 +3.0281e+00 +2.1099e+00
2185 +5.441629170e-06 +5.441629170e-06 +7.731000544e+01 +7.731000544e+01 +8.9614e-01 -6.0635e-01 -2.1304e+00 -1.8897e+00 +9.9782e-01 -2.3719e+00 +7.9490e-01 -1.8883e+00 +1.4302e+00 +2.6955e+00 +1.1746e+00 +7.4737e-01 +7.9478e-01 +4.8659e-01 +3.6125e-01 +3.8287e+00 -7.8017e-01 +1.7915e+00 +3.0275e+00 +2.1098e+00
2248 +3.835401685e-06 +3.835401685e-06 +7.731000384e+01 +7.731000384e+01 +8.9621e-01 -6.0649e-01 -2.1298e+00 -1.8887e+00 +9.9767e-01 -2.3724e+00 +7.9536e-01 -1.8885e+00 +1.4301e+00 +2.6953e+00 +1.1746e+00 +7.4752e-01 +7.9486e-01 +4.8690e-01 +3.6044e-01 +3.8286e+00 -7.8041e-01 +1.7909e+00 +3.0267e+00 +2.1098e+00
14344 +2.436767247e-06 +2.436767247e-06 +7.731000244e+01 +7.731000244e+01 +8.9399e-01 -6.0830e-01 -2.1285e+00 -1.8859e+00 +1.0028e+00 -2.3774e+00 +7.9513e-01 -1.8872e+00 +1.4290e+00 +2.7016e+00 +1.1767e+00 +7.5244e-01 +7.9283e-01 +4.9451e-01 +3.5887e-01 +3.8317e+00 -7.8468e-01 +1.7917e+00 +3.0189e+00 +2.0970e+00
29571 +1.583397932e-06 +1.583397932e-06 +7.731000158e+01 +7.731000158e+01 +8.9477e-01 -6.0803e-01 -2.1247e+00 -1.8872e+00 +1.0003e+00 -2.3790e+00 +7.9744e-01 -1.8868e+00 +1.4316e+00 +2.7009e+00 +1.1763e+00 +7.5101e-01 +7.9532e-01 +4.9166e-01 +3.5631e-01 +3.8301e+00 -7.8084e-01 +1.7902e+00 +3.0177e+00 +2.1020e+00
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.475793278e+02 +1.475793278e+02 +1.874993278e+02 +1.874993278e+02 +3.0052e+00 -5.3728e-01 -4.3691e+00 -1.1062e+00 +1.8661e+00 -4.1157e+00 -1.3536e-01 +1.6933e-01 -4.2509e+00 -9.7455e-01 +1.8435e+00 +2.9379e+00 +3.4468e+00 -1.5616e+00 -4.4708e+00 +1.0206e-01 -1.7889e-01 +1.1961e+00 -3.9001e-01 -2.7673e-01
22 +7.619931279e+01 +7.619931279e+01 +1.161193128e+02 +1.161193128e+02 +2.8337e+00 -1.0389e+00 -3.4184e+00 -1.7625e+00 +8.6611e-01 -3.4398e+00 -1.0628e+00 +6.3663e-01 -3.9529e+00 -3.5030e-01 +1.9130e+00 +2.9969e+00 +2.4525e+00 -9.9674e-01 -3.5885e+00 +2.9465e-01 -6.2428e-01 +4.0783e-01 -3.2008e-01 -7.4043e-01
43 +4.596409636e+01 +4.596409636e+01 +8.588409636e+01 +8.588409636e+01 +3.2139e+00 -7.3212e-01 -2.3352e+00 -2.6679e+00 -1.3552e-01 -2.7130e+00 -1.3690e+00 +7.4116e-01 -3.3148e+00 +8.9059e-02 +1.8334e+00 +2.9222e+00 +1.5392e+00 -5.4489e-01 -3.6325e+00 +2.3653e-01 -7.3772e-01 +9.7248e-02 -2.2604e-01 -1.1905e+00
64 +2.870285253e+01 +2.870285253e+01 +6.862285253e+01 +6.862285253e+01 +3.6091e+00 -1.5230e-01 -1.2203e+00 -3.1798e+00 -1.0282e+00 -1.9376e+00 -1.4487e+00 +7.7443e-01 -2.5106e+00 +4.1822e-01 +1.6887e+00 +2.4984e+00 +7.8840e-01 +3.5610e-03 -3.3369e+00 +7.5907e-02 -6.8546e-01 -7.1682e-02 +1.5568e-01 -1.6326e+00
85 +1.625657746e+01 +1.625657746e+01 +5.617657746e+01 +5.617657746e+01 +4.0409e+00 +6.6478e-01 +1.9555e-01 -3.6620e+00 -2.0830e+00 -9.3266e-01 -1.4111e+00 +7.0797e-01 -1.3067e+00 +8.9564e-01 +1.3412e+00 +1.7644e+00 -1.5603e-01 +6.8363e-01 -2.8108e+00 -1.8813e-01 -6.1111e-01 -1.8624e-01 +6.7347e-01 -2.1618e+00
106 +1.130010532e+01 +1.130010532e+01 +5.122010532e+01 +5.122010532e+01 +4.2651e+00 +1.2263e+00 +1.2508e+00 -4.0161e+00 -2.8129e+00 -1.6703e-01 -1.3082e+00 +5.4714e-01 -2.7434e-01 +1.3657e+00 +9.6748e-01 +1.1490e+00 -8.8350e-01 +1.1209e+00 -2.3543e+00 -3.7892e-01 -6.4308e-01 -1.7479e-01 +9.7562e-01 -2.5602e+00
127 +8.892228278e+00 +8.892228278e+00 +4.881222828e+01 +4.881222828e+01 +4.4394e+00 +1.7100e+00 +2.3270e+00 -4.3927e+00 -3.5074e+00 +6.3947e-01 -1.1420e+00 +3.1224e-01 +8.4336e-01 +1.9114e+00 +5.4515e-01 +5.0778e-01 -1.6144e+00 +1.5020e+00 -1.8601e+00 -5.2128e-01 -7.2271e-01 -8.0629e-02 +1.2322e+00 -2.9774e+00
