% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1681 +2.328312834e-01 +2.328312834e-01 +1.389283128e+01 +1.389283128e+01 +4.8384e-01 +2.1292e+00 +2.5831e+00 +3.9549e-01 -1.6204e+00 -5.6920e-01 +3.6991e+00 -3.4511e+00 +9.7292e-01 -3.9465e+00 -2.4174e+00 +3.1878e+00 -2.6060e+00 -4.5537e-01 +1.2468e+00 +1.4442e+00 -3.6688e+00 -3.9410e+00 -1.6128e+00 -1.4660e+00
1702 +1.496721396e-01 +1.496721396e-01 +1.380967214e+01 +1.380967214e+01 +4.7488e-01 +2.1703e+00 +2.6161e+00 +3.5991e-01 -1.5799e+00 -5.6400e-01 +3.6871e+00 -3.4269e+00 +9.8699e-01 -3.9313e+00 -2.4354e+00 +3.1573e+00 -2.5507e+00 -4.7001e-01 +1.2502e+00 +1.4436e+00 -3.6551e+00 -3.9229e+00 -1.6577e+00 -1.4479e+00
1744 +7.603623315e-02 +7.603623315e-02 +1.373603623e+01 +1.373603623e+01 +4.6909e-01 +2.3237e+00 +2.7055e+00 +2.7823e-01 -1.4707e+00 -5.3709e-01 +3.6446e+00 -3.3852e+00 +1.0492e+00 -3.9038e+00 -2.4818e+00 +3.0762e+00 -2.3888e+00 -4.9143e-01 +1.2248e+00 +1.4412e+00 -3.6065e+00 -3.8798e+00 -1.8393e+00 -1.3750e+00
8317 +5.201847040e-02 +5.201847040e-02 +1.371201847e+01 +1.371201847e+01 +4.5408e-01 +2.1568e+00 +2.7040e+00 +3.6163e-01 -1.5106e+00 -5.0005e-01 +3.6095e+00 -3.5054e+00 +1.1493e+00 -3.9468e+00 -2.5058e+00 +3.0937e+00 -2.4601e+00 -2.9978e-01 +1.2550e+00 +1.5640e+00 -3.6490e+00 -3.8236e+00 -1.7671e+00 -1.4599e+00
13252 +2.952734597e-02 +2.952734597e-02 +1.368952735e+01 +1.368952735e+01 +4.8786e-01 +2.2543e+00 +2.6311e+00 +3.9741e-01 -1.4389e+00 -5.8002e-01 +3.6244e+00 -3.4535e+00 +1.0552e+00 -4.0285e+00 -2.5753e+00 +3.0685e+00 -2.3538e+00 -3.5265e-01 +1.2610e+00 +1.4231e+00 -3.5522e+00 -3.7791e+00 -1.7938e+00 -1.3435e+00
13273 +1.190121162e-02 +1.190121162e-02 +1.367190121e+01 +1.367190121e+01 +4.5064e-01 +2.2549e+00 +2.6427e+00 +3.6164e-01 -1.4568e+00 -5.8173e-01 +3.6521e+00 -3.4525e+00 +1.0818e+00 -4.0099e+00 -2.5596e+00 +3.0708e+00 -2.3741e+00 -3.5353e-01 +1.2367e+00 +1.4434e+00 -3.5974e+00 -3.8064e+00 -1.8103e+00 -1.3600e+00
13294 +9.236192693e-03 +9.236192693e-03 +1.366923619e+01 +1.366923619e+01 +4.4126e-01 +2.2517e+00 +2.6500e+00 +3.6068e-01 -1.4664e+00 -5.7911e-01 +3.6635e+00 -3.4463e+00 +1.0781e+00 -3.9879e+00 -2.5475e+00 +3.0721e+00 -2.3808e+00 -3.5093e-01 +1.2373e+00 +1.4516e+00 -3.6036e+00 -3.8074e+00 -1.8088e+00 -1.3578e+00
58465 +4.943421331e-03 +4.943421331e-03 +1.366494342e+01 +1.366494342e+01 +4.5902e-01 +2.2458e+00 +2.6733e+00 +3.5493e-01 -1.4910e+00 -5.3454e-01 +3.6611e+00 -3.4300e+00 +1.0853e+00 -3.9860e+00 -2.5815e+00 +3.0567e+00 -2.3704e+00 -3.2024e-01 +1.2931e+00 +1.5006e+00 -3.6267e+00 -3.8103e+00 -1.8179e+00 -1.3885e+00
58486 +3.933526919e-03 +3.933526919e-03 +1.366393353e+01 +1.366393353e+01 +4.5350e-01 +2.2358e+00 +2.6652e+00 +3.4526e-01 -1.4781e+00 -5.2962e-01 +3.6466e+00 -3.4276e+00 +1.0704e+00 -3.9807e+00 -2.5768e+00 +3.0585e+00 -2.3780e+00 -3.3153e-01 +1.2937e+00 +1.4954e+00 -3.6262e+00 -3.8076e+00 -1.8126e+00 -1.3839e+00
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.325581265e+07 +1.325581265e+07 +1.325675049e+07 +1.325675049e+07 -2.6441e-01 -1.0089e+00 -8.3826e-01 +2.8141e+00 -1.9467e+00 +1.6770e+00 -2.8451e+00 -2.4763e+00 +4.6115e+00 -4.1398e+00 +2.6816e+00 -3.6466e+00 +3.7138e+00 +1.0511e+00 +1.4851e+00 -3.2414e+00 -9.5584e-01 +4.7758e+00 -3.8628e+00 +3.3261e+00
22 +3.746754404e+06 +3.746754404e+06 +3.747692244e+06 +3.747692244e+06 -1.2644e+00 -2.5886e-01 -5.4745e-01 +2.6580e+00 -1.3936e+00 +1.5874e+00 -2.9163e+00 -2.4968e+00 +4.5558e+00 -4.5686e+00 +2.1182e+00 -3.4529e+00 +3.6037e+00 +1.3788e+00 +1.9642e+00 -2.8653e+00 -1.0904e+00 +4.6979e+00 -3.6634e+00 +3.5055e+00
43 +8.298476884e+05 +8.298476884e+05 +8.307855284e+05 +8.307855284e+05 -1.7983e+00 +1.4158e-01 -3.9218e-01 +2.5746e+00 -1.0982e+00 +1.5396e+00 -2.9543e+00 -2.5077e+00 +4.5260e+00 -4.7976e+00 +1.8174e+00 -3.3495e+00 +3.5448e+00 +1.5537e+00 +2.2199e+00 -2.6646e+00 -1.1622e+00 +4.6563e+00 -3.5569e+00 +3.6013e+00
64 +3.953968915e+02 +3.953968915e+02 +1.333236891e+03 +1.333236891e+03 -2.3321e+00 +5.4201e-01 -2.3692e-01 +2.4913e+00 -8.0292e-01 +1.4917e+00 -2.9923e+00 -2.5186e+00 +4.4963e+00 -5.0265e+00 +1.5166e+00 -3.2461e+00 +3.4860e+00 +1.7286e+00 +2.4756e+00 -2.4638e+00 -1.2341e+00 +4.6146e+00 -3.4504e+00 +3.6971e+00
400 +2.368207374e+02 +2.368207374e+02 +1.174660737e+03 +1.174660737e+03 -1.7978e+00 +1.1654e+00 +6.2524e-01 +1.4813e+00 -8.1043e-01 +1.9686e+00 -2.6121e+00 -1.9231e+00 +4.1870e+00 -3.8015e+00 +1.3211e+00 -2.9495e+00 +2.4982e+00 +1.7269e+00 +1.9170e+00 -1.8995e+00 -7.3795e-01 +3.3250e+00 -3.1239e+00 +3.2439e+00
421 +7.690513103e+01 +7.690513103e+01 +1.014745131e+03 +1.014745131e+03 -4.4790e-01 +2.7656e+00 +2.8284e+00 -1.0970e+00 -8.2220e-01 +3.1838e+00 -1.6430e+00 -4.0449e-01 +3.3974e+00 -6.8217e-01 +8.1475e-01 -2.1903e+00 -2.2955e-02 +1.7271e+00 +4.9838e-01 -4.5494e-01 +5.2590e-01 +3.4122e-02 -2.2885e+00 +2.0904e+00
442 +2.606921994e+01 +2.606921994e+01 +9.639092199e+02 +9.639092199e+02 +8.7407e-01 +4.3305e+00 +4.9839e+00 -3.6196e+00 -8.3437e-01 +4.3730e+00 -6.9480e-01 +1.0815e+00 +2.6248e+00 +2.3705e+00 +3.1996e-01 -1.4476e+00 -2.4897e+00 +1.7268e+00 -8.9028e-01 +9.5808e-01 +1.7627e+00 -3.1858e+00 -1.4712e+00 +9.6139e-01
463 +2.417474189e+01 +2.417474189e+01 +9.620147419e+02 +9.620147419e+02 +6.5028e-01 +4.0646e+00 +4.6180e+00 -3.1915e+00 -8.3260e-01 +4.1713e+00 -8.5567e-01 +8.2935e-01 +2.7559e+00 +1.8527e+00 +4.0422e-01 -1.5737e+00 -2.0711e+00 +1.7267e+00 -6.5490e-01 +7.1811e-01 +1.5529e+00 -2.6394e+00 -1.6100e+00 +1.1529e+00
904 +1.229623514e+01 +1.229623514e+01 +9.501362351e+02 +9.501362351e+02 +3.6464e-01 +3.7258e+00 +4.2841e+00 -2.6238e+00 -9.5894e-01 +3.5532e+00 -9.0669e-01 +2.5671e+00 +2.2303e+00 +2.7505e+00 -9.2436e-01 -1.4295e+00 -3.6146e+00 +1.1363e+00 -1.5363e+00 +1.1874e+00 +2.1889e+00 -4.1661e+00 -1.3870e+00 +1.0125e+00
1009 +8.790056202e+00 +8.790056202e+00 +9.466300562e+02 +9.466300562e+02 -9.5931e-02 +3.1770e+00 +3.6447e+00 -1.7218e+00 -1.0678e+00 +2.8234e+00 -1.1042e+00 +3.8390e+00 +1.8980e+00 +3.0390e+00 -1.9995e+00 -1.4243e+00 -4.5588e+00 +6.2220e-01 -2.0796e+00 +1.3667e+00 +2.5427e+00 -4.9740e+00 -1.3253e+00 +1.0725e+00
1030 +5.322541857e+00 +5.322541857e+00 +9.431625419e+02 +9.431625419e+02 -1.3454e-01 +3.1308e+00 +3.5681e+00 -1.6498e+00 -1.0548e+00 +2.8243e+00 -1.1474e+00 +3.5905e+00 +1.9896e+00 +2.7945e+00 -1.8420e+00 -1.4765e+00 -4.2796e+00 +6.8083e-01 -1.9214e+00 +1.2480e+00 +2.4165e+00 -4.6582e+00 -1.3892e+00 +1.1439e+00
1051 +3.546332984e+00 +3.546332984e+00 +9.413863330e+02 +9.413863330e+02 -2.3873e-01 +3.0064e+00 +3.3808e+00 -1.4526e+00 -1.0382e+00 +2.7748e+00 -1.2416e+00 +3.2181e+00 +2.1365e+00 +2.3601e+00 -1.6249e+00 -1.5731e+00 -3.8272e+00 +7.5367e-01 -1.6654e+00 +1.0399e+00 +2.2068e+00 -4.1280e+00 -1.5035e+00 +1.2808e+00
4558 +1.973800671e+00 +1.973800671e+00 +9.398138007e+02 +9.398138007e+02 -4.2456e-01 +3.3819e+00 +3.7672e+00 -1.0881e+00 -1.1732e+00 +3.3531e+00 -1.1853e+00 +2.5539e+00 +2.0941e+00 +2.5669e+00 -1.5671e+00 -1.5975e+00 -4.4978e+00 +1.0222e+00 -2.1518e+00 +4.0085e-01 +1.9989e+00 -4.3947e+00 -1.4167e+00 +1.0814e+00
4579 +1.444458602e+00 +1.444458602e+00 +9.392844586e+02 +9.392844586e+02 -4.1168e-01 +3.5239e+00 +3.7746e+00 -1.0360e+00 -9.6348e-01 +3.3175e+00 -1.4433e+00 +2.7799e+00 +2.3172e+00 +2.6613e+00 -1.5880e+00 -1.4431e+00 -4.3774e+00 +9.2288e-01 -2.2016e+00 +9.0384e-02 +1.8606e+00 -4.0531e+00 -1.5271e+00 +1.1201e+00
5083 +9.889527454e-01 +9.889527454e-01 +9.388289527e+02 +9.388289527e+02 -6.0669e-01 +3.4800e+00 +3.8710e+00 -1.2288e+00 -1.2648e+00 +3.2627e+00 -1.4688e+00 +2.5513e+00 +1.8793e+00 +2.6031e+00 -1.4886e+00 -1.3364e+00 -4.1119e+00 +6.7932e-01 -2.0977e+00 +5.6906e-02 +1.8855e+00 -3.9420e+00 -1.1917e+00 +7.7434e-01
5146 +5.676469497e-01 +5.676469497e-01 +9.384076469e+02 +9.384076469e+02 -4.9054e-01 +3.5778e+00 +3.8796e+00 -1.2197e+00 -1.1076e+00 +3.2778e+00 -1.5959e+00 +2.7832e+00 +2.1256e+00 +2.6868e+00 -1.6206e+00 -1.3315e+00 -4.0368e+00 +6.4370e-01 -2.0601e+00 -8.4816e-02 +1.7233e+00 -3.8022e+00 -1.4176e+00 +8.6157e-01
5188 +3.933951314e-01 +3.933951314e-01 +9.382333951e+02 +9.382333951e+02 -4.2783e-01 +3.5882e+00 +3.9273e+00 -1.3279e+00 -1.1771e+00 +3.3000e+00 -1.5921e+00 +2.8336e+00 +2.1074e+00 +2.7063e+00 -1.7400e+00 -1.3900e+00 -3.9082e+00 +5.6242e-01 -1.9292e+00 -6.6329e-02 +1.6157e+00 -3.8121e+00 -1.4972e+00 +8.0205e-01
5230 +2.430891842e-01 +2.430891842e-01 +9.380830892e+02 +9.380830892e+02 -4.0740e-01 +3.5378e+00 +3.9559e+00 -1.4178e+00 -1.3108e+00 +3.3233e+00 -1.4933e+00 +2.7644e+00 +1.9905e+00 +2.6784e+00 -1.7937e+00 -1.4760e+00 -3.8687e+00 +5.4250e-01 -1.8319e+00 +6.0277e-02 +1.6094e+00 -3.9419e+00 -1.4828e+00 +7.3671e-01
5272 +9.086654468e-02 +9.086654468e-02 +9.379308665e+02 +9.379308665e+02 -3.3369e-01 +3.5210e+00 +3.9597e+00 -1.4475e+00 -1.3314e+00 +3.3553e+00 -1.4279e+00 +2.7905e+00 +2.0245e+00 +2.6805e+00 -1.8759e+00 -1.5657e+00 -3.8818e+00 +5.7225e-01 -1.7711e+00 +1.4714e-01 +1.5759e+00 -4.0477e+00 -1.5739e+00 +7.6947e-01
5356 +6.143989131e-02 +6.143989131e-02 +9.379014399e+02 +9.379014399e+02 -3.4691e-01 +3.5474e+00 +3.9588e+00 -1.4301e+00 -1.2906e+00 +3.3428e+00 -1.4829e+00 +2.8219e+00 +2.0561e+00 +2.6952e+00 -1.8607e+00 -1.5218e+00 -3.8634e+00 +5.5279e-01 -1.7946e+00 +7.8987e-02 +1.5623e+00 -3.9712e+00 -1.5732e+00 +7.7179e-01
6532 +2.049617794e-02 +2.049617794e-02 +9.378604962e+02 +9.378604962e+02 -3.6369e-01 +3.5463e+00 +3.9639e+00 -1.3858e+00 -1.3193e+00 +3.2974e+00 -1.5270e+00 +2.7792e+00 +2.0110e+00 +2.6634e+00 -1.8613e+00 -1.5243e+00 -3.8486e+00 +5.1886e-01 -1.8176e+00 +1.3297e-01 +1.5704e+00 -3.9185e+00 -1.5851e+00 +7.2771e-01
6574 +1.314129363e-02 +1.314129363e-02 +9.378531413e+02 +9.378531413e+02 -3.5832e-01 +3.5494e+00 +3.9667e+00 -1.3566e+00 -1.3279e+00 +3.2726e+00 -1.5551e+00 +2.7690e+00 +2.0039e+00 +2.6478e+00 -1.8785e+00 -1.5366e+00 -3.8404e+00 +5.0158e-01 -1.8260e+00 +1.7075e-01 +1.5636e+00 -3.8896e+00 -1.6186e+00 +7.1178e-01
6595 +9.283400935e-03 +9.283400935e-03 +9.378492834e+02 +9.378492834e+02 -3.4900e-01 +3.5500e+00 +3.9643e+00 -1.3520e+00 -1.3206e+00 +3.2752e+00 -1.5519e+00 +2.7766e+00 +2.0179e+00 +2.6492e+00 -1.8858e+00 -1.5443e+00 -3.8483e+00 +5.0945e-01 -1.8261e+00 +1.7679e-01 +1.5610e+00 -3.8973e+00 -1.6335e+00 +7.2276e-01
38935 +5.385136398e-03 +5.385136398e-03 +9.378453851e+02 +9.378453851e+02 -3.0080e-01 +3.5545e+00 +3.9759e+00 -1.3622e+00 -1.2977e+00 +3.3055e+00 -1.5982e+00 +2.7744e+00 +2.0396e+00 +2.6910e+00 -1.8644e+00 -1.5603e+00 -3.8513e+00 +5.4319e-01 -1.7756e+00 +2.1166e-01 +1.5493e+00 -3.9028e+00 -1.5982e+00 +7.4003e-01
70813 +2.374549069e-03 +2.374549069e-03 +9.378423745e+02 +9.378423745e+02 -2.8528e-01 +3.5740e+00 +3.9870e+00 -1.3549e+00 -1.2953e+00 +3.2755e+00 -1.5931e+00 +2.7668e+00 +2.0212e+00 +2.6679e+00 -1.8819e+00 -1.5612e+00 -3.8542e+00 +5.3551e-01 -1.8261e+00 +2.2549e-01 +1.5385e+00 -3.8852e+00 -1.6221e+00 +7.4147e-01
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.998021758e+06 +6.998021758e+06 +6.997943038e+06 +6.997943038e+06 -9.1024e-01 -4.9394e+00 -4.8012e-01 +2.3568e+00 -4.7255e+00 -4.9235e+00 -1.7086e+00 -7.6173e-01 -4.0501e+00 -3.4093e+00 +2.2529e+00 -4.0294e+00 +1.7296e+00 -1.6738e-01 -4.8623e+00 +1.6269e+00 +4.9555e+00 +1.6145e+00 +3.8777e+00 +2.8143e+00
22 +3.473109249e+04 +3.473109249e+04 +3.465237249e+04 +3.465237249e+04 -6.6443e-01 -4.4337e+00 -1.0300e+00 +2.8457e+00 -4.7108e+00 -5.3616e+00 -1.4226e+00 -1.2201e+00 -5.0501e+00 -2.7912e+00 +1.3598e+00 -4.2371e+00 +2.3510e+00 -1.0464e+00 -4.7464e+00 +1.2795e+00 +4.2627e+00 +1.8046e+00 +4.0503e+00 +2.6648e+00
43 +5.594278378e+03 +5.594278378e+03 +5.515558378e+03 +5.515558378e+03 -6.3660e-01 -4.3764e+00 -1.0923e+00 +2.9010e+00 -4.7092e+00 -5.4112e+00 -1.3902e+00 -1.2720e+00 -5.1633e+00 -2.7213e+00 +1.2587e+00 -4.2605e+00 +2.4214e+00 -1.1459e+00 -4.7333e+00 +1.2402e+00 +4.1843e+00 +1.8262e+00 +4.0698e+00 +2.6479e+00
64 +4.787997525e+02 +4.787997525e+02 +4.000797525e+02 +4.000797525e+02 -6.4367e-01 -4.3910e+00 -1.0765e+00 +2.8870e+00 -4.7096e+00 -5.3986e+00 -1.3984e+00 -1.2588e+00 -5.1345e+00 -2.7391e+00 +1.2844e+00 -4.2546e+00 +2.4034e+00 -1.1206e+00 -4.7366e+00 +1.2502e+00 +4.2043e+00 +1.8207e+00 +4.0649e+00 +2.6522e+00
85 +3.403516794e+02 +3.403516794e+02 +2.616316794e+02 +2.616316794e+02 -6.4567e-01 -4.3951e+00 -1.0720e+00 +2.8830e+00 -4.7097e+00 -5.3950e+00 -1.4007e+00 -1.2551e+00 -5.1263e+00 -2.7441e+00 +1.2917e+00 -4.2529e+00 +2.3984e+00 -1.1134e+00 -4.7376e+00 +1.2530e+00 +4.2099e+00 +1.8191e+00 +4.0635e+00 +2.6534e+00
442 +1.148095116e+02 +1.148095116e+02 +3.608951156e+01 +3.608951156e+01 +9.7218e-01 -3.0353e+00 -1.2711e+00 +1.0749e+00 -2.8792e+00 -4.8331e+00 -8.1641e-02 +2.3075e-02 -8.9309e-01 -2.3421e+00 -5.3463e-01 -1.1175e+00 +6.6868e-01 -2.1637e+00 -3.4029e+00 -1.1660e+00 +1.1990e+00 +1.9996e+00 +3.7196e+00 +1.0464e+00
463 +7.915916211e+01 +7.915916211e+01 +4.391621142e-01 +4.391621142e-01 +4.3473e+00 -2.0133e-01 -1.6818e+00 -2.7039e+00 +9.4187e-01 -3.6563e+00 +2.6694e+00 +2.6954e+00 +7.9531e+00 -1.5086e+00 -4.3390e+00 +5.4295e+00 -2.9478e+00 -4.3483e+00 -6.1781e-01 -6.2125e+00 -5.0800e+00 +2.3747e+00 +3.0003e+00 -2.3069e+00
484 +1.511254785e+01 +1.511254785e+01 -6.360745215e+01 -6.360745215e+01 +3.0369e+00 -1.3017e+00 -1.5221e+00 -1.2371e+00 -5.4151e-01 -4.1130e+00 +1.6013e+00 +1.6582e+00 +4.5194e+00 -1.8325e+00 -2.8617e+00 +2.8880e+00 -1.5441e+00 -3.4998e+00 -1.6991e+00 -4.2532e+00 -2.6422e+00 +2.2290e+00 +3.2795e+00 -1.0050e+00
1093 +9.967979508e+00 +9.967979508e+00 -6.875202049e+01 -6.875202049e+01 +2.7700e+00 -1.5451e+00 -1.5185e+00 -8.6351e-01 -8.9479e-01 -4.1717e+00 +1.3849e+00 +1.4509e+00 +3.7698e+00 -1.9033e+00 -2.5625e+00 +2.3629e+00 -1.1899e+00 -3.2346e+00 -1.9250e+00 -3.7856e+00 -2.1266e+00 +2.1961e+00 +3.3300e+00 -7.3589e-01
1219 +6.248116120e+00 +6.248116120e+00 -7.247188388e+01 -7.247188388e+01 +2.9555e+00 -1.5114e+00 -1.7287e+00 -5.8723e-01 -1.0144e+00 -3.8883e+00 +1.5439e+00 +1.6208e+00 +3.9273e+00 -1.8864e+00 -2.7849e+00 +2.6730e+00 -9.4654e-01 -2.7633e+00 -1.8087e+00 -3.6224e+00 -2.3507e+00 +2.1963e+00 +3.2504e+00 -8.9446e-01
1261 +3.374564114e+00 +3.374564114e+00 -7.534543589e+01 -7.534543589e+01 +3.3685e+00 -1.3795e+00 -2.1090e+00 -1.9817e-01 -1.1268e+00 -3.3591e+00 +1.8944e+00 +1.9886e+00 +4.4320e+00 -1.8356e+00 -3.2737e+00 +3.3870e+00 -6.1127e-01 -1.9896e+00 -1.5325e+00 -3.4645e+00 -2.9061e+00 +2.2061e+00 +3.0917e+00 -1.2596e+00
1303 +2.164563368e+00 +2.164563368e+00 -7.655543663e+01 -7.655543663e+01 +3.3606e+00 -1.4700e+00 -2.2367e+00 +1.4260e-01 -1.3618e+00 -3.2116e+00 +1.8933e+00 +1.9983e+00 +4.1862e+00 -1.8576e+00 -3.2737e+00 +3.3377e+00 -2.9961e-01 -1.5784e+00 -1.5643e+00 -3.1504e+00 -2.8084e+00 +2.1911e+00 +3.0658e+00 -1.2341e+00
2080 +1.565251567e+00 +1.565251567e+00 -7.715474843e+01 -7.715474843e+01 +3.2387e+00 -1.5797e+00 -2.1875e+00 +3.1667e-01 -1.5224e+00 -3.3057e+00 +1.8167e+00 +1.9972e+00 +3.8052e+00 -1.8721e+00 -3.1307e+00 +3.0135e+00 -2.1309e-01 -1.5401e+00 -1.6968e+00 -2.8928e+00 -2.5317e+00 +2.1645e+00 +3.0542e+00 -1.1043e+00
2164 +6.641853174e-01 +6.641853174e-01 -7.805581468e+01 -7.805581468e+01 +3.2829e+00 -1.5811e+00 -2.0960e+00 +4.5052e-01 -1.5868e+00 -3.4435e+00 +1.9312e+00 +2.3609e+00 +3.6704e+00 -1.8102e+00 -3.1618e+00 +2.7915e+00 -3.6150e-01 -1.6421e+00 -1.7744e+00 -2.6512e+00 -2.4286e+00 +2.1221e+00 +2.9119e+00 -1.1153e+00
2185 +5.317715038e-01 +5.317715038e-01 -7.818822850e+01 -7.818822850e+01 +3.2264e+00 -1.5778e+00 -1.9512e+00 +3.2539e-01 -1.5183e+00 -3.6398e+00 +1.9115e+00 +2.4310e+00 +3.6013e+00 -1.7888e+00 -3.0840e+00 +2.5895e+00 -5.7699e-01 -1.9512e+00 -1.8454e+00 -2.6840e+00 -2.3169e+00 +2.1085e+00 +2.8941e+00 -1.0602e+00
2206 +3.434964027e-01 +3.434964027e-01 -7.837650360e+01 -7.837650360e+01 +3.2787e+00 -1.5630e+00 -1.9883e+00 +3.8490e-01 -1.5386e+00 -3.5891e+00 +1.9627e+00 +2.5066e+00 +3.6470e+00 -1.7775e+00 -3.1440e+00 +2.6532e+00 -5.4907e-01 -1.8671e+00 -1.8202e+00 -2.6421e+00 -2.3722e+00 +2.1057e+00 +2.8626e+00 -1.1039e+00
2227 +1.894354138e-01 +1.894354138e-01 -7.853056459e+01 -7.853056459e+01 +3.3830e+00 -1.5225e+00 -1.9865e+00 +4.7176e-01 -1.5534e+00 -3.5921e+00 +2.0931e+00 +2.7771e+00 +3.7116e+00 -1.7294e+00 -3.2537e+00 +2.6738e+00 -6.2429e-01 -1.8513e+00 -1.8053e+00 -2.5342e+00 -2.4376e+00 +2.0866e+00 +2.7580e+00 -1.1838e+00
2248 +1.335126332e-01 +1.335126332e-01 -7.858648737e+01 -7.858648737e+01 +3.3913e+00 -1.5109e+00 -1.9914e+00 +4.4192e-01 -1.5308e+00 -3.5819e+00 +2.0942e+00 +2.7601e+00 +3.7561e+00 -1.7305e+00 -3.2641e+00 +2.7123e+00 -6.3298e-01 -1.8608e+00 -1.7899e+00 -2.5752e+00 -2.4679e+00 +2.0912e+00 +2.7662e+00 -1.1947e+00
2290 +7.316737320e-02 +7.316737320e-02 -7.864683263e+01 -7.864683263e+01 +3.4132e+00 -1.4801e+00 -2.0043e+00 +3.6264e-01 -1.4706e+00 -3.5547e+00 +2.0970e+00 +2.7148e+00 +3.8742e+00 -1.7333e+00 -3.2916e+00 +2.8146e+00 -6.5607e-01 -1.8860e+00 -1.7489e+00 -2.6842e+00 -2.5485e+00 +2.1033e+00 +2.7882e+00 -1.2238e+00
10249 +4.682207751e-02 +4.682207751e-02 -7.867317792e+01 -7.867317792e+01 +3.4036e+00 -1.3725e+00 -2.0788e+00 +2.4161e-01 -1.4815e+00 -3.5902e+00 +2.1768e+00 +2.6757e+00 +3.8795e+00 -1.6260e+00 -3.2687e+00 +2.7207e+00 -7.9025e-01 -1.9093e+00 -1.7380e+00 -2.5779e+00 -2.4947e+00 +1.9886e+00 +2.7722e+00 -1.2968e+00
10270 +8.221821718e-03 +8.221821718e-03 -7.871177818e+01 -7.871177818e+01 +3.4031e+00 -1.4200e+00 -2.0902e+00 +2.8841e-01 -1.5056e+00 -3.5792e+00 +2.1723e+00 +2.6570e+00 +3.9040e+00 -1.6530e+00 -3.2478e+00 +2.7761e+00 -7.2857e-01 -1.9620e+00 -1.7299e+00 -2.5897e+00 -2.4509e+00 +1.9814e+00 +2.7921e+00 -1.3126e+00
10291 +5.764802237e-03 +5.764802237e-03 -7.871423520e+01 -7.871423520e+01 +3.4091e+00 -1.4259e+00 -2.0911e+00 +2.8532e-01 -1.5033e+00 -3.5804e+00 +2.1778e+00 +2.6702e+00 +3.9074e+00 -1.6493e+00 -3.2482e+00 +2.7677e+00 -7.3478e-01 -1.9602e+00 -1.7274e+00 -2.5967e+00 -2.4598e+00 +1.9812e+00 +2.8040e+00 -1.3139e+00
80620 +3.977611251e-03 +3.977611251e-03 -7.871602239e+01 -7.871602239e+01 +3.4062e+00 -1.4443e+00 -2.0499e+00 +2.8428e-01 -1.5229e+00 -3.5653e+00 +2.1471e+00 +2.6673e+00 +3.8731e+00 -1.6550e+00 -3.2461e+00 +2.7550e+00 -7.3327e-01 -1.9616e+00 -1.6888e+00 -2.6405e+00 -2.4594e+00 +1.9731e+00 +2.8168e+00 -1.2708e+00
% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.757944222e+05 +3.757944222e+05 +3.758706922e+05 +3.758706922e+05 -2.4253e+00 +2.3313e+00 -2.7301e-01 -8.8128e-01 +3.0070e+00 +4.4886e+00 -3.3635e+00 -7.5236e-01 +2.7229e+00 -1.6495e+00 -5.4586e-01 -4.7572e-01 -9.4841e-01 +5.7223e-01 +2.0183e+00 +3.2634e+00 +1.3159e+00 -5.0802e-01 -1.0690e+00 +1.6289e+00
43 +3.731142351e+04 +3.731142351e+04 +3.738769351e+04 +3.738769351e+04 -2.3723e+00 +2.1157e+00 -7.6298e-01 -1.0397e+00 +3.0184e+00 +4.5940e+00 -3.3673e+00 -7.6788e-01 +2.8776e+00 -1.6685e+00 -4.1377e-01 -6.3095e-02 -7.0013e-01 +8.4836e-01 +1.9104e+00 +3.2192e+00 +1.3856e+00 -5.7477e-01 -9.2396e-01 +1.7546e+00
64 +3.224025747e+03 +3.224025747e+03 +3.300295747e+03 +3.300295747e+03 -2.3875e+00 +2.1774e+00 -6.2273e-01 -9.9438e-01 +3.0151e+00 +4.5638e+00 -3.3662e+00 -7.6344e-01 +2.8333e+00 -1.6631e+00 -4.5158e-01 -1.8121e-01 -7.7120e-01 +7.6932e-01 +1.9413e+00 +3.2319e+00 +1.3657e+00 -5.5566e-01 -9.6548e-01 +1.7186e+00
85 +6.637790550e+02 +6.637790550e+02 +7.400490550e+02 +7.400490550e+02 -2.3854e+00 +2.1688e+00 -6.4236e-01 -1.0007e+00 +3.0156e+00 +4.5681e+00 -3.3663e+00 -7.6406e-01 +2.8395e+00 -1.6638e+00 -4.4629e-01 -1.6468e-01 -7.6125e-01 +7.8039e-01 +1.9369e+00 +3.2301e+00 +1.3685e+00 -5.5834e-01 -9.5966e-01 +1.7236e+00
