% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
9955 +9.262421621e-02 +9.262421621e-02 +1.375262422e+01 +1.375262422e+01 +5.0602e-01 +2.2469e+00 +2.7327e+00 +3.3033e-01 -1.5017e+00 -4.3294e-01 +3.7916e+00 -3.4652e+00 +1.1176e+00 -4.0934e+00 -2.5026e+00 +3.1126e+00 -2.4776e+00 -2.8504e-01 +1.3411e+00 +1.4553e+00 -3.6636e+00 -3.8169e+00 -1.8014e+00 -1.3224e+00
10228 +4.957265239e-02 +4.957265239e-02 +1.370957265e+01 +1.370957265e+01 +4.6169e-01 +2.2670e+00 +2.7149e+00 +3.6331e-01 -1.4818e+00 -4.7890e-01 +3.7597e+00 -3.4100e+00 +1.0923e+00 -4.0366e+00 -2.5885e+00 +3.1036e+00 -2.4148e+00 -2.8943e-01 +1.3296e+00 +1.4547e+00 -3.6697e+00 -3.8691e+00 -1.8197e+00 -1.3866e+00
10270 +2.683108464e-02 +2.683108464e-02 +1.368683108e+01 +1.368683108e+01 +4.3808e-01 +2.2776e+00 +2.6886e+00 +3.6620e-01 -1.4725e+00 -5.1371e-01 +3.7207e+00 -3.4107e+00 +1.0677e+00 -3.9976e+00 -2.6454e+00 +3.0782e+00 -2.3641e+00 -2.7609e-01 +1.3016e+00 +1.4592e+00 -3.6449e+00 -3.8683e+00 -1.8363e+00 -1.3981e+00
10291 +2.303164098e-02 +2.303164098e-02 +1.368303164e+01 +1.368303164e+01 +4.4181e-01 +2.2765e+00 +2.6859e+00 +3.5992e-01 -1.4741e+00 -5.1290e-01 +3.7168e+00 -3.4237e+00 +1.0664e+00 -3.9994e+00 -2.6429e+00 +3.0730e+00 -2.3638e+00 -2.7121e-01 +1.2965e+00 +1.4605e+00 -3.6372e+00 -3.8571e+00 -1.8376e+00 -1.3867e+00
10417 +1.511515576e-02 +1.511515576e-02 +1.367511516e+01 +1.367511516e+01 +4.2533e-01 +2.2586e+00 +2.6546e+00 +3.4075e-01 -1.4875e+00 -5.2732e-01 +3.7159e+00 -3.4183e+00 +1.0660e+00 -3.9952e+00 -2.6094e+00 +3.0715e+00 -2.3657e+00 -2.7214e-01 +1.2842e+00 +1.4671e+00 -3.6007e+00 -3.8148e+00 -1.8072e+00 -1.3872e+00
32047 +9.262138969e-03 +9.262138969e-03 +1.366926214e+01 +1.366926214e+01 +4.3161e-01 +2.2216e+00 +2.6599e+00 +3.7023e-01 -1.4667e+00 -5.5277e-01 +3.6706e+00 -3.4730e+00 +1.1022e+00 -3.9749e+00 -2.5722e+00 +3.0670e+00 -2.3388e+00 -2.8961e-01 +1.2679e+00 +1.5084e+00 -3.6376e+00 -3.8061e+00 -1.8055e+00 -1.4057e+00
32152 +6.074868850e-03 +6.074868850e-03 +1.366607487e+01 +1.366607487e+01 +4.3304e-01 +2.2227e+00 +2.6579e+00 +3.6809e-01 -1.4681e+00 -5.4651e-01 +3.6614e+00 -3.4600e+00 +1.0941e+00 -3.9647e+00 -2.5695e+00 +3.0596e+00 -2.3415e+00 -3.0442e-01 +1.2721e+00 +1.5089e+00 -3.6253e+00 -3.8015e+00 -1.8001e+00 -1.4060e+00
32257 +3.899663036e-03 +3.899663036e-03 +1.366389966e+01 +1.366389966e+01 +4.3384e-01 +2.2223e+00 +2.6522e+00 +3.6298e-01 -1.4734e+00 -5.4079e-01 +3.6512e+00 -3.4494e+00 +1.0853e+00 -3.9570e+00 -2.5689e+00 +3.0525e+00 -2.3442e+00 -3.1706e-01 +1.2774e+00 +1.5080e+00 -3.6125e+00 -3.7942e+00 -1.7940e+00 -1.4040e+00
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.489482850e+06 +2.489482850e+06 +2.490420690e+06 +2.490420690e+06 +3.0327e+00 +4.4637e+00 +1.1065e+00 +9.7654e-01 +1.6400e+00 +4.5938e+00 +3.8125e+00 +1.1032e+00 +3.5526e-01 +4.5325e+00 -3.5275e+00 -2.8101e+00 -4.0341e+00 -1.1850e+00 +1.6805e+00 -4.2793e+00 +2.8356e+00 +2.7288e+00 +4.1770e+00 +2.1936e+00
22 +1.091166306e+05 +1.091166306e+05 +1.100544706e+05 +1.100544706e+05 +2.0327e+00 +5.2137e+00 +1.3974e+00 +8.2039e-01 +2.1932e+00 +4.5042e+00 +3.7413e+00 +1.0828e+00 +2.9955e-01 +4.1036e+00 -4.0909e+00 -2.6164e+00 -4.1443e+00 -8.5732e-01 +2.1595e+00 -3.9032e+00 +2.7010e+00 +2.6509e+00 +4.3765e+00 +2.3730e+00
43 +4.073175049e+03 +4.073175049e+03 +5.011015049e+03 +5.011015049e+03 +2.1771e+00 +5.1055e+00 +1.3554e+00 +8.4293e-01 +2.1134e+00 +4.5171e+00 +3.7516e+00 +1.0857e+00 +3.0759e-01 +4.1655e+00 -4.0096e+00 -2.6444e+00 -4.1284e+00 -9.0461e-01 +2.0903e+00 -3.9575e+00 +2.7204e+00 +2.6621e+00 +4.3477e+00 +2.3471e+00
64 +1.142800267e+03 +1.142800267e+03 +2.080640267e+03 +2.080640267e+03 +2.1965e+00 +5.0909e+00 +1.3497e+00 +8.4596e-01 +2.1026e+00 +4.5189e+00 +3.7530e+00 +1.0861e+00 +3.0868e-01 +4.1738e+00 -3.9987e+00 -2.6482e+00 -4.1263e+00 -9.1096e-01 +2.0810e+00 -3.9648e+00 +2.7230e+00 +2.6636e+00 +4.3438e+00 +2.3436e+00
85 +2.631480199e+02 +2.631480199e+02 +1.200988020e+03 +1.200988020e+03 +2.2105e+00 +5.0804e+00 +1.3457e+00 +8.4815e-01 +2.0948e+00 +4.5201e+00 +3.7540e+00 +1.0864e+00 +3.0946e-01 +4.1798e+00 -3.9908e+00 -2.6509e+00 -4.1247e+00 -9.1557e-01 +2.0743e+00 -3.9701e+00 +2.7249e+00 +2.6647e+00 +4.3410e+00 +2.3411e+00
127 +1.928060231e+02 +1.928060231e+02 +1.130646023e+03 +1.130646023e+03 +2.2145e+00 +5.0774e+00 +1.3445e+00 +8.4877e-01 +2.0926e+00 +4.5205e+00 +3.7542e+00 +1.0865e+00 +3.0969e-01 +4.1815e+00 -3.9885e+00 -2.6517e+00 -4.1243e+00 -9.1688e-01 +2.0724e+00 -3.9716e+00 +2.7255e+00 +2.6650e+00 +4.3402e+00 +2.3404e+00
505 +1.482834905e+02 +1.482834905e+02 +1.086123491e+03 +1.086123491e+03 +1.8339e+00 +4.7874e+00 +1.7429e+00 +5.2870e-01 +1.7798e+00 +4.3519e+00 +3.0601e+00 +1.2269e+00 +5.2489e-01 +3.9832e+00 -3.6935e+00 -2.5528e+00 -4.0614e+00 -8.5232e-01 +1.4982e+00 -3.4542e+00 +2.5543e+00 +1.8430e+00 +3.7011e+00 +2.1291e+00
526 +1.187046670e+01 +1.187046670e+01 +9.497104667e+02 +9.497104667e+02 -4.7422e-01 +3.0292e+00 +4.1586e+00 -1.4122e+00 -1.1686e-01 +3.3300e+00 -1.1490e+00 +2.0786e+00 +1.8298e+00 +2.7800e+00 -1.9047e+00 -1.9534e+00 -3.6800e+00 -4.6072e-01 -1.9834e+00 -3.1663e-01 +1.5161e+00 -3.1415e+00 -1.7443e-01 +8.4786e-01
547 +8.359852026e+00 +8.359852026e+00 +9.461998520e+02 +9.461998520e+02 -6.9228e-01 +2.8637e+00 +4.3865e+00 -1.5953e+00 -2.9551e-01 +3.2336e+00 -1.5460e+00 +2.1589e+00 +1.9528e+00 +2.6663e+00 -1.7362e+00 -1.8968e+00 -3.6441e+00 -4.2367e-01 -2.3115e+00 -2.0597e-02 +1.4182e+00 -3.6116e+00 -5.3984e-01 +7.2710e-01
589 +5.362175649e+00 +5.362175649e+00 +9.432021756e+02 +9.432021756e+02 -8.5868e-01 +2.7383e+00 +4.5600e+00 -1.7346e+00 -4.3102e-01 +3.1602e+00 -1.8478e+00 +2.2199e+00 +2.0464e+00 +2.5797e+00 -1.6084e+00 -1.8536e+00 -3.6169e+00 -3.9529e-01 -2.5607e+00 +2.0472e-01 +1.3436e+00 -3.9691e+00 -8.1755e-01 +6.3539e-01
988 +3.615997532e+00 +3.615997532e+00 +9.414559975e+02 +9.414559975e+02 -6.3899e-01 +2.9638e+00 +4.3122e+00 -1.5304e+00 -4.0531e-01 +3.2648e+00 -1.5503e+00 +2.2593e+00 +1.9867e+00 +2.6678e+00 -1.7334e+00 -1.8430e+00 -3.6707e+00 -2.9923e-01 -2.2329e+00 +7.9062e-04 +1.4225e+00 -3.6624e+00 -6.5722e-01 +7.4016e-01
1030 +2.013670005e+00 +2.013670005e+00 +9.398536700e+02 +9.398536700e+02 -4.6801e-01 +3.2149e+00 +4.0963e+00 -1.3462e+00 -5.8609e-01 +3.3558e+00 -1.4526e+00 +2.4460e+00 +2.0240e+00 +2.7021e+00 -1.7719e+00 -1.7471e+00 -3.7354e+00 -5.1523e-02 -1.9823e+00 -3.5085e-02 +1.4581e+00 -3.6413e+00 -8.0293e-01 +7.9941e-01
1051 +9.967263940e-01 +9.967263940e-01 +9.388367264e+02 +9.388367264e+02 -3.6313e-01 +3.4020e+00 +3.9536e+00 -1.2221e+00 -7.8497e-01 +3.4157e+00 -1.4512e+00 +2.6290e+00 +2.0835e+00 +2.7081e+00 -1.7698e+00 -1.6498e+00 -3.7850e+00 +1.7621e-01 -1.8305e+00 -3.2661e-03 +1.4686e+00 -3.7237e+00 -1.0108e+00 +8.2599e-01
1072 +4.292036453e-01 +4.292036453e-01 +9.382692036e+02 +9.382692036e+02 -2.8603e-01 +3.5694e+00 +3.8397e+00 -1.1209e+00 -1.0110e+00 +3.4636e+00 -1.5035e+00 +2.8256e+00 +2.1605e+00 +2.6989e+00 -1.7447e+00 -1.5434e+00 -3.8305e+00 +4.1222e-01 -1.7210e+00 +6.8963e-02 +1.4660e+00 -3.8708e+00 -1.2712e+00 +8.3661e-01
1093 +3.478354120e-01 +3.478354120e-01 +9.381878354e+02 +9.381878354e+02 -2.9316e-01 +3.5896e+00 +3.8393e+00 -1.1183e+00 -1.0851e+00 +3.4637e+00 -1.5620e+00 +2.8813e+00 +2.1930e+00 +2.6836e+00 -1.7193e+00 -1.5118e+00 -3.8371e+00 +4.7220e-01 -1.7333e+00 +1.2039e-01 +1.4540e+00 -3.9601e+00 -1.3751e+00 +8.2508e-01
3760 +1.995355040e-01 +1.995355040e-01 +9.380395355e+02 +9.380395355e+02 -3.2789e-01 +3.4886e+00 +4.1845e+00 -1.3145e+00 -1.3700e+00 +3.2479e+00 -1.5140e+00 +2.5806e+00 +1.9484e+00 +2.5151e+00 -1.8455e+00 -1.6033e+00 -3.8818e+00 +4.4193e-01 -1.8803e+00 +1.9105e-01 +1.4998e+00 -3.9512e+00 -1.3927e+00 +6.3310e-01
3802 +1.539638840e-01 +1.539638840e-01 +9.379939639e+02 +9.379939639e+02 -3.0150e-01 +3.5043e+00 +4.1339e+00 -1.3005e+00 -1.3724e+00 +3.2723e+00 -1.5469e+00 +2.6004e+00 +1.9183e+00 +2.5452e+00 -1.8628e+00 -1.5976e+00 -3.8894e+00 +4.6966e-01 -1.8295e+00 +1.9754e-01 +1.5277e+00 -3.9403e+00 -1.4258e+00 +6.7774e-01
3886 +9.849990580e-02 +9.849990580e-02 +9.379384999e+02 +9.379384999e+02 -2.6296e-01 +3.5269e+00 +4.0433e+00 -1.2730e+00 -1.3778e+00 +3.3239e+00 -1.6154e+00 +2.6460e+00 +1.8715e+00 +2.5854e+00 -1.9007e+00 -1.5874e+00 -3.8922e+00 +5.0937e-01 -1.7539e+00 +2.1215e-01 +1.5807e+00 -3.9079e+00 -1.4864e+00 +7.5415e-01
9010 +6.198014337e-02 +6.198014337e-02 +9.379019801e+02 +9.379019801e+02 -3.3412e-01 +3.5177e+00 +4.0745e+00 -1.3170e+00 -1.3542e+00 +3.2580e+00 -1.6187e+00 +2.7526e+00 +2.0551e+00 +2.5695e+00 -1.8842e+00 -1.5623e+00 -3.9332e+00 +5.3780e-01 -1.8764e+00 +1.2470e-01 +1.4434e+00 -3.9043e+00 -1.6325e+00 +7.5152e-01
15058 +2.970042448e-02 +2.970042448e-02 +9.378697004e+02 +9.378697004e+02 -3.1207e-01 +3.5201e+00 +3.9701e+00 -1.4168e+00 -1.2491e+00 +3.2644e+00 -1.6214e+00 +2.7432e+00 +2.0384e+00 +2.6948e+00 -1.9208e+00 -1.5661e+00 -3.8056e+00 +5.8525e-01 -1.8584e+00 +1.7281e-01 +1.6052e+00 -3.8890e+00 -1.5974e+00 +7.3815e-01
15100 +2.023390446e-02 +2.023390446e-02 +9.378602339e+02 +9.378602339e+02 -3.0916e-01 +3.5464e+00 +3.9768e+00 -1.3902e+00 -1.3033e+00 +3.2496e+00 -1.6173e+00 +2.7758e+00 +1.9987e+00 +2.6911e+00 -1.9504e+00 -1.5812e+00 -3.8039e+00 +5.5611e-01 -1.8575e+00 +1.7649e-01 +1.5940e+00 -3.9220e+00 -1.5980e+00 +7.4628e-01
15142 +1.570363265e-02 +1.570363265e-02 +9.378557036e+02 +9.378557036e+02 -3.1440e-01 +3.5467e+00 +3.9738e+00 -1.3944e+00 -1.2945e+00 +3.2545e+00 -1.6146e+00 +2.7760e+00 +2.0137e+00 +2.6973e+00 -1.9449e+00 -1.5867e+00 -3.8114e+00 +5.5940e-01 -1.8540e+00 +1.7943e-01 +1.6029e+00 -3.9132e+00 -1.6171e+00 +7.4158e-01
17284 +9.270498933e-03 +9.270498933e-03 +9.378492705e+02 +9.378492705e+02 -2.7748e-01 +3.5879e+00 +3.9664e+00 -1.4026e+00 -1.3068e+00 +3.2742e+00 -1.6114e+00 +2.7858e+00 +2.0789e+00 +2.6898e+00 -1.8666e+00 -1.5524e+00 -3.8882e+00 +5.1523e-01 -1.7950e+00 +2.2864e-01 +1.5300e+00 -3.9241e+00 -1.6052e+00 +7.4180e-01
17389 +6.254188747e-03 +6.254188747e-03 +9.378462542e+02 +9.378462542e+02 -2.7993e-01 +3.5891e+00 +3.9602e+00 -1.4083e+00 -1.3099e+00 +3.2820e+00 -1.6037e+00 +2.7885e+00 +2.0739e+00 +2.6722e+00 -1.8716e+00 -1.5543e+00 -3.8808e+00 +5.1641e-01 -1.8076e+00 +2.2248e-01 +1.5240e+00 -3.9168e+00 -1.6060e+00 +7.3614e-01
21799 +2.565984183e-03 +2.565984183e-03 +9.378425660e+02 +9.378425660e+02 -2.8788e-01 +3.5817e+00 +3.9716e+00 -1.3685e+00 -1.2821e+00 +3.2636e+00 -1.5647e+00 +2.7738e+00 +2.0254e+00 +2.6770e+00 -1.8715e+00 -1.5615e+00 -3.8561e+00 +5.2779e-01 -1.8126e+00 +1.9194e-01 +1.5457e+00 -3.9041e+00 -1.5979e+00 +7.4679e-01
21820 +2.117694574e-03 +2.117694574e-03 +9.378421177e+02 +9.378421177e+02 -2.8903e-01 +3.5849e+00 +3.9736e+00 -1.3717e+00 -1.2872e+00 +3.2655e+00 -1.5696e+00 +2.7749e+00 +2.0229e+00 +2.6790e+00 -1.8755e+00 -1.5664e+00 -3.8556e+00 +5.2855e-01 -1.8143e+00 +1.8765e-01 +1.5446e+00 -3.9056e+00 -1.6033e+00 +7.4925e-01
149332 +1.558766708e-03 +1.558766708e-03 +9.378415588e+02 +9.378415588e+02 -2.9232e-01 +3.5741e+00 +3.9679e+00 -1.3781e+00 -1.3089e+00 +3.2699e+00 -1.5944e+00 +2.7720e+00 +2.0387e+00 +2.6684e+00 -1.8938e+00 -1.5286e+00 -3.8627e+00 +5.2393e-01 -1.8134e+00 +2.0042e-01 +1.5576e+00 -3.9044e+00 -1.6265e+00 +7.3148e-01
149416 +9.544954187e-04 +9.544954187e-04 +9.378409545e+02 +9.378409545e+02 -2.8942e-01 +3.5760e+00 +3.9718e+00 -1.3762e+00 -1.3069e+00 +3.2680e+00 -1.5883e+00 +2.7734e+00 +2.0369e+00 +2.6734e+00 -1.8910e+00 -1.5313e+00 -3.8592e+00 +5.2885e-01 -1.8137e+00 +2.0458e-01 +1.5574e+00 -3.9050e+00 -1.6240e+00 +7.3549e-01
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.645185396e+07 +3.645185396e+07 +3.645177524e+07 +3.645177524e+07 -4.4504e+00 -1.5202e+00 -4.2367e-01 -1.5449e+00 -2.3375e+00 -1.5681e+00 -1.2403e+00 +4.0730e+00 +3.5847e+00 +5.1979e-01 +2.6357e+00 -2.8857e+00 -1.7023e+00 +2.9010e+00 -4.8923e+00 +7.9950e-01 -4.3159e+00 +1.2876e-01 +4.2458e+00 -1.4696e+00
22 +1.291610850e+07 +1.291610850e+07 +1.291602978e+07 +1.291602978e+07 -4.2046e+00 -1.0145e+00 -9.7359e-01 -1.0560e+00 -2.3229e+00 -2.0063e+00 -9.5433e-01 +3.6146e+00 +2.5847e+00 +1.1378e+00 +1.7426e+00 -3.0933e+00 -1.0809e+00 +2.0220e+00 -4.7764e+00 +4.5209e-01 -5.0087e+00 +3.1890e-01 +4.4184e+00 -1.6190e+00
43 +8.505602119e+05 +8.505602119e+05 +8.504814919e+05 +8.504814919e+05 -3.9199e+00 -4.2889e-01 -1.6105e+00 -4.8982e-01 -2.3059e+00 -2.5137e+00 -6.2310e-01 +3.0837e+00 +1.4266e+00 +1.8536e+00 +7.0836e-01 -3.3338e+00 -3.6117e-01 +1.0040e+00 -4.6423e+00 +4.9747e-02 -5.8109e+00 +5.3912e-01 +4.6182e+00 -1.7921e+00
64 +4.308541699e+05 +4.308541699e+05 +4.307754499e+05 +4.307754499e+05 -3.7432e+00 -6.5282e-02 -2.0059e+00 -1.3828e-01 -2.2954e+00 -2.8287e+00 -4.1744e-01 +2.7541e+00 +7.0751e-01 +2.2981e+00 +6.6189e-02 -3.4830e+00 +8.5678e-02 +3.7196e-01 -4.5589e+00 -2.0007e-01 -6.3090e+00 +6.7584e-01 +4.7424e+00 -1.8995e+00
85 +6.672237378e+04 +6.672237378e+04 +6.664365378e+04 +6.664365378e+04 -3.7916e+00 -1.6494e-01 -1.8975e+00 -2.3463e-01 -2.2983e+00 -2.7424e+00 -4.7381e-01 +2.8444e+00 +9.0460e-01 +2.1762e+00 +2.4220e-01 -3.4421e+00 -3.6800e-02 +5.4520e-01 -4.5818e+00 -1.3160e-01 -6.1725e+00 +6.3837e-01 +4.7083e+00 -1.8701e+00
106 +1.168459676e+04 +1.168459676e+04 +1.160587676e+04 +1.160587676e+04 -3.8294e+00 -2.4276e-01 -1.8129e+00 -3.0986e-01 -2.3005e+00 -2.6749e+00 -5.1782e-01 +2.9149e+00 +1.0585e+00 +2.0811e+00 +3.7961e-01 -3.4102e+00 -1.3242e-01 +6.8045e-01 -4.5996e+00 -7.8142e-02 -6.0659e+00 +6.0911e-01 +4.6818e+00 -1.8471e+00
127 +3.570454424e+02 +3.570454424e+02 +2.783254424e+02 +2.783254424e+02 -3.8175e+00 -2.1817e-01 -1.8396e+00 -2.8608e-01 -2.2998e+00 -2.6963e+00 -5.0391e-01 +2.8926e+00 +1.0099e+00 +2.1112e+00 +3.3619e-01 -3.4203e+00 -1.0220e-01 +6.3771e-01 -4.5940e+00 -9.5037e-02 -6.0996e+00 +6.1836e-01 +4.6902e+00 -1.8543e+00
148 +1.722300795e+02 +1.722300795e+02 +9.351007949e+01 +9.351007949e+01 -3.8188e+00 -2.2097e-01 -1.8366e+00 -2.8879e-01 -2.2999e+00 -2.6938e+00 -5.0549e-01 +2.8952e+00 +1.0154e+00 +2.1078e+00 +3.4113e-01 -3.4191e+00 -1.0565e-01 +6.4257e-01 -4.5946e+00 -9.3114e-02 -6.0957e+00 +6.1731e-01 +4.6892e+00 -1.8535e+00
568 +1.553044669e+02 +1.553044669e+02 +7.658446694e+01 +7.658446694e+01 -3.3206e+00 -2.8759e-01 -1.8455e+00 -2.4022e-01 -2.1846e+00 -2.8199e+00 -3.5362e-01 +2.8913e+00 +1.2516e+00 +1.8027e+00 +1.0617e-01 -2.8806e+00 -1.1383e-01 +4.0709e-01 -4.4228e+00 -3.3808e-01 -5.7954e+00 +7.2965e-01 +4.5705e+00 -1.8464e+00
610 +6.287835792e+01 +6.287835792e+01 -1.584164208e+01 -1.584164208e+01 +6.0238e+00 -1.5214e+00 -2.0282e+00 +6.8451e-01 -2.2823e-02 -5.1961e+00 +2.5012e+00 +2.8059e+00 +5.6493e+00 -3.8960e+00 -4.3240e+00 +7.2062e+00 -2.4877e-01 -4.0324e+00 -1.1988e+00 -4.9397e+00 -1.8661e-01 +2.8410e+00 +2.3514e+00 -1.7177e+00
631 +1.235913175e+01 +1.235913175e+01 -6.636086825e+01 -6.636086825e+01 +2.7605e+00 -1.0904e+00 -1.9645e+00 +3.6162e-01 -7.7776e-01 -4.3663e+00 +1.5042e+00 +2.8357e+00 +4.1134e+00 -1.9058e+00 -2.7769e+00 +3.6836e+00 -2.0159e-01 -2.4821e+00 -2.3247e+00 -3.3327e+00 -2.1454e+00 +2.1037e+00 +3.1264e+00 -1.7627e+00
715 +8.154514957e+00 +8.154514957e+00 -7.056548504e+01 -7.056548504e+01 +3.3201e+00 -1.1639e+00 -1.9759e+00 +4.1739e-01 -6.4838e-01 -4.5089e+00 +1.6754e+00 +2.8302e+00 +4.3758e+00 -2.2464e+00 -3.0429e+00 +4.2872e+00 -2.0915e-01 -2.7486e+00 -2.1316e+00 -3.6084e+00 -1.8103e+00 +2.2302e+00 +2.9937e+00 -1.7551e+00
820 +5.510460011e+00 +5.510460011e+00 -7.320953999e+01 -7.320953999e+01 +2.3600e+00 -1.0369e+00 -1.9573e+00 +3.2254e-01 -8.7053e-01 -4.2649e+00 +1.3822e+00 +2.8388e+00 +3.9235e+00 -1.6605e+00 -2.5880e+00 +3.2506e+00 -1.9507e-01 -2.2927e+00 -2.4628e+00 -3.1357e+00 -2.3869e+00 +2.0133e+00 +3.2218e+00 -1.7684e+00
1429 +3.722921911e+00 +3.722921911e+00 -7.499707809e+01 -7.499707809e+01 +2.5214e+00 -1.0844e+00 -2.0055e+00 +3.0508e-01 -1.0606e+00 -4.0483e+00 +1.5030e+00 +2.8344e+00 +3.8833e+00 -1.6160e+00 -2.6987e+00 +3.0674e+00 -3.4719e-01 -2.2765e+00 -2.3158e+00 -2.9829e+00 -2.4071e+00 +1.9713e+00 +3.1015e+00 -1.6626e+00
1450 +2.109875889e+00 +2.109875889e+00 -7.661012411e+01 -7.661012411e+01 +2.7582e+00 -1.1384e+00 -2.0487e+00 +2.9954e-01 -1.2017e+00 -3.8864e+00 +1.6369e+00 +2.8299e+00 +3.8951e+00 -1.6375e+00 -2.8401e+00 +3.0153e+00 -4.7989e-01 -2.3087e+00 -2.1553e+00 -2.8993e+00 -2.3655e+00 +1.9571e+00 +2.9745e+00 -1.5701e+00
1471 +4.614145896e-01 +4.614145896e-01 -7.825858541e+01 -7.825858541e+01 +3.2329e+00 -1.2557e+00 -2.1508e+00 +2.7696e-01 -1.5624e+00 -3.4736e+00 +1.9297e+00 +2.8200e+00 +3.8789e+00 -1.6317e+00 -3.1351e+00 +2.7885e+00 -7.9719e-01 -2.3413e+00 -1.8026e+00 -2.6521e+00 -2.3221e+00 +1.9017e+00 +2.6921e+00 -1.3493e+00
1513 +3.883080050e-01 +3.883080050e-01 -7.833169200e+01 -7.833169200e+01 +3.3297e+00 -1.2784e+00 -2.1694e+00 +2.7390e-01 -1.6252e+00 -3.4016e+00 +1.9860e+00 +2.8181e+00 +3.8811e+00 -1.6373e+00 -3.1936e+00 +2.7591e+00 -8.5488e-01 -2.3524e+00 -1.7349e+00 -2.6127e+00 -2.3077e+00 +1.8942e+00 +2.6383e+00 -1.3091e+00
3865 +2.361154459e-01 +2.361154459e-01 -7.848388455e+01 -7.848388455e+01 +3.4738e+00 -1.5470e+00 -2.0653e+00 +3.5234e-01 -1.4297e+00 -3.4687e+00 +2.1447e+00 +2.6538e+00 +3.9289e+00 -1.7003e+00 -3.3508e+00 +2.8392e+00 -6.4411e-01 -1.7699e+00 -1.8052e+00 -2.7352e+00 -2.6759e+00 +2.0967e+00 +2.6173e+00 -1.2139e+00
3907 +6.572318087e-02 +6.572318087e-02 -7.865427682e+01 -7.865427682e+01 +3.3591e+00 -1.4055e+00 -2.0007e+00 +2.6644e-01 -1.4297e+00 -3.5352e+00 +2.2170e+00 +2.6399e+00 +3.8946e+00 -1.6402e+00 -3.2071e+00 +2.7407e+00 -6.7861e-01 -1.8813e+00 -1.6815e+00 -2.6150e+00 -2.6189e+00 +1.9472e+00 +2.7651e+00 -1.2664e+00
3928 +4.453747518e-02 +4.453747518e-02 -7.867546252e+01 -7.867546252e+01 +3.3882e+00 -1.4309e+00 -2.0052e+00 +2.6494e-01 -1.4452e+00 -3.5478e+00 +2.2275e+00 +2.6365e+00 +3.8999e+00 -1.6460e+00 -3.2083e+00 +2.7782e+00 -6.9824e-01 -1.9040e+00 -1.6812e+00 -2.6286e+00 -2.5982e+00 +1.9550e+00 +2.8052e+00 -1.2872e+00
3970 +3.486235757e-02 +3.486235757e-02 -7.868513764e+01 -7.868513764e+01 +3.4256e+00 -1.4600e+00 -2.0174e+00 +2.7358e-01 -1.4593e+00 -3.5492e+00 +2.2314e+00 +2.6375e+00 +3.9054e+00 -1.6582e+00 -3.2164e+00 +2.8228e+00 -7.1554e-01 -1.9157e+00 -1.6863e+00 -2.6529e+00 -2.5833e+00 +1.9721e+00 +2.8394e+00 -1.3030e+00
8422 +2.431626244e-02 +2.431626244e-02 -7.869568374e+01 -7.869568374e+01 +3.4567e+00 -1.4582e+00 -2.0650e+00 +3.0170e-01 -1.5061e+00 -3.5349e+00 +2.1978e+00 +2.7067e+00 +3.9082e+00 -1.6898e+00 -3.2303e+00 +2.7952e+00 -6.5451e-01 -2.0010e+00 -1.7029e+00 -2.6535e+00 -2.4475e+00 +2.0142e+00 +2.7554e+00 -1.2577e+00
66739 +9.132205449e-03 +9.132205449e-03 -7.871086779e+01 -7.871086779e+01 +3.3969e+00 -1.4306e+00 -2.0712e+00 +3.1369e-01 -1.5111e+00 -3.5658e+00 +2.1784e+00 +2.7364e+00 +3.8826e+00 -1.6361e+00 -3.2657e+00 +2.7823e+00 -7.6114e-01 -1.9364e+00 -1.7234e+00 -2.6233e+00 -2.4875e+00 +1.9711e+00 +2.8062e+00 -1.3347e+00
66823 +6.174416151e-03 +6.174416151e-03 -7.871382558e+01 -7.871382558e+01 +3.4007e+00 -1.4300e+00 -2.0696e+00 +3.1578e-01 -1.5133e+00 -3.5723e+00 +2.1788e+00 +2.7306e+00 +3.8822e+00 -1.6372e+00 -3.2629e+00 +2.7810e+00 -7.5943e-01 -1.9382e+00 -1.7311e+00 -2.6135e+00 -2.4842e+00 +1.9796e+00 +2.8008e+00 -1.3289e+00
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.930392939e+07 +2.930392939e+07 +2.930486723e+07 +2.930486723e+07 +7.5026e-01 -2.6869e+00 +1.5105e+00 -2.3462e-01 -4.6081e+00 +1.0493e+00 -1.4857e+00 -2.0892e+00 -4.1548e-01 +4.4897e+00 +4.2818e+00 +1.4691e+00 +2.0881e+00 +2.0121e+00 +3.6210e+00 -7.2226e-01 -6.2591e-01 -3.1311e+00 -1.0813e-01 -4.3131e+00
