% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3067 +3.766292460e-02 +3.766292460e-02 -5.167233708e+01 -5.167233708e+01 +2.6056e+00 +3.1285e+00 -3.3627e+00 -3.6595e+00 +1.0513e+00 +1.7060e+00 -3.4905e+00 +3.2772e+00 -3.7767e+00 +1.8352e-01 +3.9153e+00 +2.0685e+00 +3.1188e+00 +8.0916e-01 -2.8306e+00 +3.6026e+00 -3.9363e+00 +3.2164e+00 +1.6841e+00 +3.2453e+00
3193 +2.462814945e-02 +2.462814945e-02 -5.168537185e+01 -5.168537185e+01 +2.6055e+00 +3.1288e+00 -3.3626e+00 -3.6592e+00 +1.0510e+00 +1.7063e+00 -3.4904e+00 +3.2776e+00 -3.7773e+00 +1.8346e-01 +3.9153e+00 +2.0687e+00 +3.1188e+00 +8.1016e-01 -2.8302e+00 +3.6033e+00 -3.9357e+00 +3.2160e+00 +1.6841e+00 +3.2452e+00
3382 +1.469759003e-02 +1.469759003e-02 -5.169530241e+01 -5.169530241e+01 +2.6053e+00 +3.1292e+00 -3.3624e+00 -3.6589e+00 +1.0508e+00 +1.7065e+00 -3.4903e+00 +3.2781e+00 -3.7779e+00 +1.8341e-01 +3.9151e+00 +2.0689e+00 +3.1188e+00 +8.1122e-01 -2.8298e+00 +3.6042e+00 -3.9350e+00 +3.2155e+00 +1.6841e+00 +3.2451e+00
3571 +9.439749187e-03 +9.439749187e-03 -5.170056025e+01 -5.170056025e+01 +2.6051e+00 +3.1295e+00 -3.3623e+00 -3.6586e+00 +1.0507e+00 +1.7067e+00 -3.4902e+00 +3.2785e+00 -3.7784e+00 +1.8334e-01 +3.9150e+00 +2.0691e+00 +3.1189e+00 +8.1201e-01 -2.8294e+00 +3.6049e+00 -3.9345e+00 +3.2152e+00 +1.6841e+00 +3.2451e+00
3823 +5.608678272e-03 +5.608678272e-03 -5.170439132e+01 -5.170439132e+01 +2.6051e+00 +3.1297e+00 -3.3622e+00 -3.6584e+00 +1.0505e+00 +1.7069e+00 -3.4902e+00 +3.2788e+00 -3.7789e+00 +1.8324e-01 +3.9148e+00 +2.0693e+00 +3.1189e+00 +8.1273e-01 -2.8291e+00 +3.6055e+00 -3.9340e+00 +3.2148e+00 +1.6840e+00 +3.2451e+00
4012 +3.587449346e-03 +3.587449346e-03 -5.170641255e+01 -5.170641255e+01 +2.6050e+00 +3.1299e+00 -3.3622e+00 -3.6583e+00 +1.0504e+00 +1.7070e+00 -3.4902e+00 +3.2790e+00 -3.7792e+00 +1.8319e-01 +3.9148e+00 +2.0694e+00 +3.1189e+00 +8.1316e-01 -2.8289e+00 +3.6058e+00 -3.9337e+00 +3.2146e+00 +1.6840e+00 +3.2451e+00
4201 +2.510311286e-03 +2.510311286e-03 -5.170748969e+01 -5.170748969e+01 +2.6050e+00 +3.1300e+00 -3.3622e+00 -3.6582e+00 +1.0504e+00 +1.7070e+00 -3.4901e+00 +3.2791e+00 -3.7793e+00 +1.8317e-01 +3.9147e+00 +2.0695e+00 +3.1189e+00 +8.1338e-01 -2.8288e+00 +3.6060e+00 -3.9336e+00 +3.2145e+00 +1.6840e+00 +3.2450e+00
4516 +1.522101965e-03 +1.522101965e-03 -5.170847790e+01 -5.170847790e+01 +2.6051e+00 +3.1298e+00 -3.3623e+00 -3.6584e+00 +1.0505e+00 +1.7069e+00 -3.4902e+00 +3.2789e+00 -3.7790e+00 +1.8322e-01 +3.9148e+00 +2.0693e+00 +3.1189e+00 +8.1284e-01 -2.8290e+00 +3.6056e+00 -3.9340e+00 +3.2148e+00 +1.6841e+00 +3.2451e+00
168001 +9.617676003e-04 +9.617676003e-04 -5.170903823e+01 -5.170903823e+01 +2.6045e+00 +3.1313e+00 -3.3619e+00 -3.6572e+00 +1.0496e+00 +1.7079e+00 -3.4899e+00 +3.2806e+00 -3.7815e+00 +1.8281e-01 +3.9142e+00 +2.0703e+00 +3.1191e+00 +8.1686e-01 -2.8273e+00 +3.6088e+00 -3.9314e+00 +3.2130e+00 +1.6840e+00 +3.2449e+00
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.755189129e+03 +2.755189129e+03 +2.475239129e+03 +2.475239129e+03 -2.4919e+00 -4.2379e+00 +3.5135e+00 -5.0218e-01 -3.7958e-01 +3.0956e+00 -1.8796e+00 +1.7940e+00 -4.2306e+00 -8.6494e-01 -3.2607e+00 +4.2764e+00 +1.9199e-01 -3.3759e-01 -1.5943e-01 +4.5429e+00 -3.6115e+00 +8.4723e-01 +8.2267e-01 -1.6938e+00
22 +2.263505762e+03 +2.263505762e+03 +1.983555762e+03 +1.983555762e+03 -2.8413e+00 -4.3041e+00 +3.4762e+00 -2.5394e-01 -6.0188e-01 +2.1511e+00 -1.3746e+00 +1.4145e+00 -3.4218e+00 -1.3056e+00 -2.8927e+00 +3.5638e+00 -5.5957e-01 -6.8164e-01 +2.2013e-01 +4.3668e+00 -2.8930e+00 +9.2022e-01 +8.1812e-01 -6.9378e-01
64 +9.770742599e+02 +9.770742599e+02 +6.971242599e+02 +6.971242599e+02 -4.2020e+00 -4.5619e+00 +3.3311e+00 +7.1286e-01 -1.4677e+00 -1.5277e+00 +5.9237e-01 -6.3737e-02 -2.7174e-01 -3.0220e+00 -1.4596e+00 +7.8865e-01 -3.4867e+00 -2.0216e+00 +1.6984e+00 +3.6810e+00 -9.4883e-02 +1.2045e+00 +8.0038e-01 +3.2009e+00
106 +6.299441750e+02 +6.299441750e+02 +3.499941750e+02 +3.499941750e+02 -4.5596e+00 -4.3562e+00 +3.5833e+00 +1.9910e-01 -3.5414e+00 -2.4284e+00 +4.6349e-02 -7.2033e-01 +8.0606e-01 -3.9620e+00 -1.1771e+00 +4.6728e-01 -4.1981e+00 -2.3503e+00 +2.0013e+00 +2.9162e+00 +2.1082e+00 +2.0270e+00 +1.5460e+00 +3.8484e+00
148 +3.563873633e+02 +3.563873633e+02 +7.643736331e+01 +7.643736331e+01 -4.3555e+00 -4.0139e+00 +3.6602e+00 -6.5676e-01 -4.4600e+00 -2.2638e+00 -7.6548e-01 -5.3983e-01 +1.1057e+00 -4.0472e+00 -1.4196e+00 +1.2269e+00 -3.9686e+00 -2.3639e+00 +1.5588e+00 +2.8002e+00 +2.9321e+00 +2.6307e+00 +1.8304e+00 +3.3197e+00
190 +2.036623066e+02 +2.036623066e+02 -7.628769340e+01 -7.628769340e+01 -4.0542e+00 -3.9315e+00 +3.5270e+00 -1.2470e+00 -4.4349e+00 -2.4889e+00 -1.2243e+00 -1.8906e-01 +1.5965e+00 -3.8318e+00 -1.6489e+00 +1.7303e+00 -3.9864e+00 -2.4605e+00 +9.9049e-01 +2.9929e+00 +3.2012e+00 +2.8513e+00 +1.7252e+00 +2.9016e+00
232 +1.319921405e+02 +1.319921405e+02 -1.479578595e+02 -1.479578595e+02 -3.7728e+00 -4.0640e+00 +3.2742e+00 -1.3347e+00 -4.2172e+00 -2.5620e+00 -1.5360e+00 -1.3946e-02 +1.7170e+00 -3.5687e+00 -1.8417e+00 +1.8405e+00 -4.0529e+00 -2.1531e+00 +6.5840e-01 +3.2817e+00 +3.2046e+00 +2.6977e+00 +1.7655e+00 +2.7320e+00
274 +9.817181386e+01 +9.817181386e+01 -1.817781861e+02 -1.817781861e+02 -3.6134e+00 -4.1380e+00 +3.2459e+00 -1.3525e+00 -3.9695e+00 -2.8022e+00 -1.7094e+00 +4.8057e-03 +1.8297e+00 -3.4326e+00 -1.9753e+00 +1.7555e+00 -4.1743e+00 -2.2197e+00 +3.5934e-01 +3.3337e+00 +3.2018e+00 +2.5731e+00 +1.6786e+00 +2.7095e+00
421 +5.307187074e+01 +5.307187074e+01 -2.268781293e+02 -2.268781293e+02 -3.6943e+00 -4.0479e+00 +3.1277e+00 -1.1708e+00 -3.7855e+00 -2.9151e+00 -1.6361e+00 -6.7657e-02 +1.6396e+00 -3.4132e+00 -1.8880e+00 +1.5341e+00 -4.2121e+00 -2.1111e+00 +3.8306e-01 +3.4643e+00 +3.1895e+00 +2.4191e+00 +1.6856e+00 +2.9679e+00
526 +3.323697424e+01 +3.323697424e+01 -2.467130258e+02 -2.467130258e+02 -3.7812e+00 -4.0252e+00 +3.2540e+00 -1.0752e+00 -3.8334e+00 -2.8424e+00 -1.5549e+00 -1.4405e-01 +1.5927e+00 -3.4716e+00 -1.8383e+00 +1.5229e+00 -4.1748e+00 -2.1902e+00 +4.5868e-01 +3.3895e+00 +3.2631e+00 +2.4591e+00 +1.7702e+00 +3.0011e+00
694 +2.177667579e+01 +2.177667579e+01 -2.581733242e+02 -2.581733242e+02 -3.7619e+00 -3.9946e+00 +3.2485e+00 -1.0987e+00 -3.8423e+00 -2.7631e+00 -1.5594e+00 -1.5500e-01 +1.6026e+00 -3.5585e+00 -1.8371e+00 +1.5970e+00 -4.0904e+00 -2.2320e+00 +5.1440e-01 +3.3968e+00 +3.2275e+00 +2.5516e+00 +1.7894e+00 +2.9757e+00
883 +1.367148339e+01 +1.367148339e+01 -2.662785166e+02 -2.662785166e+02 -3.7317e+00 -4.0075e+00 +3.2694e+00 -1.1334e+00 -3.8168e+00 -2.8074e+00 -1.5787e+00 -1.4030e-01 +1.6599e+00 -3.5428e+00 -1.8277e+00 +1.6380e+00 -4.0818e+00 -2.2271e+00 +4.9046e-01 +3.4071e+00 +3.2790e+00 +2.5678e+00 +1.8009e+00 +2.9785e+00
1072 +8.859985679e+00 +8.859985679e+00 -2.710900143e+02 -2.710900143e+02 -3.7080e+00 -4.0236e+00 +3.2461e+00 -1.1361e+00 -3.7937e+00 -2.8176e+00 -1.5924e+00 -1.6200e-01 +1.6742e+00 -3.5273e+00 -1.8294e+00 +1.6347e+00 -4.0936e+00 -2.2237e+00 +4.6755e-01 +3.4370e+00 +3.2911e+00 +2.5952e+00 +1.8092e+00 +2.9828e+00
1324 +5.608584885e+00 +5.608584885e+00 -2.743414151e+02 -2.743414151e+02 -3.7078e+00 -4.0192e+00 +3.2479e+00 -1.1194e+00 -3.7571e+00 -2.8239e+00 -1.6046e+00 -1.6640e-01 +1.6683e+00 -3.5250e+00 -1.8250e+00 +1.6293e+00 -4.0915e+00 -2.2287e+00 +4.4962e-01 +3.4579e+00 +3.3130e+00 +2.5819e+00 +1.8288e+00 +2.9925e+00
1576 +3.548667133e+00 +3.548667133e+00 -2.764013329e+02 -2.764013329e+02 -3.7051e+00 -4.0129e+00 +3.2435e+00 -1.1002e+00 -3.7319e+00 -2.8216e+00 -1.5988e+00 -1.7927e-01 +1.6576e+00 -3.5351e+00 -1.8190e+00 +1.6293e+00 -4.0729e+00 -2.2406e+00 +4.5321e-01 +3.4701e+00 +3.3222e+00 +2.5919e+00 +1.8517e+00 +3.0071e+00
1807 +2.483913104e+00 +2.483913104e+00 -2.774660869e+02 -2.774660869e+02 -3.6993e+00 -4.0027e+00 +3.2545e+00 -1.0803e+00 -3.7032e+00 -2.8138e+00 -1.6026e+00 -1.9614e-01 +1.6630e+00 -3.5493e+00 -1.8092e+00 +1.6377e+00 -4.0454e+00 -2.2557e+00 +4.5488e-01 +3.4859e+00 +3.3417e+00 +2.6125e+00 +1.8831e+00 +3.0237e+00
1975 +1.364151339e+00 +1.364151339e+00 -2.785858487e+02 -2.785858487e+02 -3.6789e+00 -3.9950e+00 +3.2571e+00 -1.0644e+00 -3.6505e+00 -2.8151e+00 -1.6137e+00 -2.2336e-01 +1.6760e+00 -3.5692e+00 -1.7961e+00 +1.6595e+00 -4.0105e+00 -2.2723e+00 +4.4735e-01 +3.5202e+00 +3.3756e+00 +2.6483e+00 +1.9265e+00 +3.0449e+00
2101 +9.887879459e-01 +9.887879459e-01 -2.789612121e+02 -2.789612121e+02 -3.6689e+00 -3.9901e+00 +3.2588e+00 -1.0490e+00 -3.6154e+00 -2.8166e+00 -1.6209e+00 -2.3947e-01 +1.6813e+00 -3.5772e+00 -1.7894e+00 +1.6665e+00 -3.9904e+00 -2.2854e+00 +4.4027e-01 +3.5418e+00 +3.3954e+00 +2.6672e+00 +1.9553e+00 +3.0604e+00
2269 +6.163819814e-01 +6.163819814e-01 -2.793336180e+02 -2.793336180e+02 -3.6553e+00 -3.9798e+00 +3.2648e+00 -1.0270e+00 -3.5657e+00 -2.8157e+00 -1.6281e+00 -2.6620e-01 +1.6870e+00 -3.5961e+00 -1.7762e+00 +1.6823e+00 -3.9564e+00 -2.3039e+00 +4.3616e-01 +3.5708e+00 +3.4259e+00 +2.6960e+00 +1.9978e+00 +3.0822e+00
2395 +3.579720839e-01 +3.579720839e-01 -2.795920279e+02 -2.795920279e+02 -3.6449e+00 -3.9751e+00 +3.2674e+00 -1.0150e+00 -3.5331e+00 -2.8165e+00 -1.6341e+00 -2.8203e-01 +1.6928e+00 -3.6057e+00 -1.7688e+00 +1.6928e+00 -3.9356e+00 -2.3145e+00 +4.3114e-01 +3.5916e+00 +3.4460e+00 +2.7165e+00 +2.0254e+00 +3.0957e+00
2479 +2.511856949e-01 +2.511856949e-01 -2.796988143e+02 -2.796988143e+02 -3.6386e+00 -3.9721e+00 +3.2697e+00 -1.0062e+00 -3.5133e+00 -2.8167e+00 -1.6374e+00 -2.9143e-01 +1.6963e+00 -3.6113e+00 -1.7640e+00 +1.6982e+00 -3.9230e+00 -2.3214e+00 +4.2832e-01 +3.6036e+00 +3.4584e+00 +2.7270e+00 +2.0423e+00 +3.1043e+00
2647 +1.356731005e-01 +1.356731005e-01 -2.798143269e+02 -2.798143269e+02 -3.6292e+00 -3.9660e+00 +3.2726e+00 -9.9166e-01 -3.4800e+00 -2.8164e+00 -1.6430e+00 -3.0866e-01 +1.7008e+00 -3.6230e+00 -1.7554e+00 +1.7081e+00 -3.9009e+00 -2.3336e+00 +4.2433e-01 +3.6237e+00 +3.4788e+00 +2.7469e+00 +2.0706e+00 +3.1187e+00
2731 +9.936904172e-02 +9.936904172e-02 -2.798506310e+02 -2.798506310e+02 -3.6259e+00 -3.9645e+00 +3.2736e+00 -9.8760e-01 -3.4693e+00 -2.8166e+00 -1.6447e+00 -3.1388e-01 +1.7028e+00 -3.6265e+00 -1.7530e+00 +1.7118e+00 -3.8940e+00 -2.3375e+00 +4.2304e-01 +3.6301e+00 +3.4853e+00 +2.7535e+00 +2.0797e+00 +3.1233e+00
2857 +5.747087338e-02 +5.747087338e-02 -2.798925291e+02 -2.798925291e+02 -3.6224e+00 -3.9628e+00 +3.2745e+00 -9.8300e-01 -3.4580e+00 -2.8168e+00 -1.6468e+00 -3.1968e-01 +1.7048e+00 -3.6298e+00 -1.7504e+00 +1.7150e+00 -3.8867e+00 -2.3412e+00 +4.2132e-01 +3.6372e+00 +3.4923e+00 +2.7600e+00 +2.0893e+00 +3.1281e+00
3046 +3.959201032e-02 +3.959201032e-02 -2.799104080e+02 -2.799104080e+02 -3.6203e+00 -3.9615e+00 +3.2752e+00 -9.7958e-01 -3.4503e+00 -2.8167e+00 -1.6481e+00 -3.2358e-01 +1.7058e+00 -3.6324e+00 -1.7485e+00 +1.7173e+00 -3.8816e+00 -2.3441e+00 +4.2036e-01 +3.6419e+00 +3.4970e+00 +2.7644e+00 +2.0957e+00 +3.1316e+00
3193 +2.409793828e-02 +2.409793828e-02 -2.799259021e+02 -2.799259021e+02 -3.6193e+00 -3.9609e+00 +3.2755e+00 -9.7839e-01 -3.4473e+00 -2.8167e+00 -1.6486e+00 -3.2514e-01 +1.7063e+00 -3.6334e+00 -1.7478e+00 +1.7183e+00 -3.8797e+00 -2.3452e+00 +4.1996e-01 +3.6437e+00 +3.4989e+00 +2.7662e+00 +2.0984e+00 +3.1327e+00
3298 +1.485969375e-02 +1.485969375e-02 -2.799351403e+02 -2.799351403e+02 -3.6191e+00 -3.9608e+00 +3.2756e+00 -9.7809e-01 -3.4466e+00 -2.8168e+00 -1.6487e+00 -3.2551e-01 +1.7065e+00 -3.6336e+00 -1.7476e+00 +1.7185e+00 -3.8792e+00 -2.3454e+00 +4.1986e-01 +3.6442e+00 +3.4993e+00 +2.7667e+00 +2.0990e+00 +3.1330e+00
3424 +9.543744609e-03 +9.543744609e-03 -2.799404563e+02 -2.799404563e+02 -3.6190e+00 -3.9608e+00 +3.2756e+00 -9.7793e-01 -3.4462e+00 -2.8168e+00 -1.6488e+00 -3.2566e-01 +1.7065e+00 -3.6337e+00 -1.7475e+00 +1.7186e+00 -3.8790e+00 -2.3456e+00 +4.1980e-01 +3.6444e+00 +3.4996e+00 +2.7669e+00 +2.0993e+00 +3.1332e+00
3592 +5.913809989e-03 +5.913809989e-03 -2.799440862e+02 -2.799440862e+02 -3.6191e+00 -3.9609e+00 +3.2755e+00 -9.7812e-01 -3.4467e+00 -2.8168e+00 -1.6487e+00 -3.2542e-01 +1.7064e+00 -3.6336e+00 -1.7476e+00 +1.7184e+00 -3.8793e+00 -2.3454e+00 +4.1986e-01 +3.6441e+00 +3.4993e+00 +2.7666e+00 +2.0989e+00 +3.1330e+00
3781 +3.776204749e-03 +3.776204749e-03 -2.799462238e+02 -2.799462238e+02 -3.6195e+00 -3.9610e+00 +3.2754e+00 -9.7862e-01 -3.4479e+00 -2.8168e+00 -1.6485e+00 -3.2483e-01 +1.7062e+00 -3.6332e+00 -1.7479e+00 +1.7181e+00 -3.8801e+00 -2.3450e+00 +4.2003e-01 +3.6434e+00 +3.4985e+00 +2.7659e+00 +2.0979e+00 +3.1325e+00
21379 +2.226300210e-03 +2.226300210e-03 -2.799477737e+02 -2.799477737e+02 -3.6182e+00 -3.9603e+00 +3.2758e+00 -9.7684e-01 -3.4436e+00 -2.8168e+00 -1.6493e+00 -3.2699e-01 +1.7069e+00 -3.6345e+00 -1.7469e+00 +1.7194e+00 -3.8773e+00 -2.3465e+00 +4.1946e-01 +3.6460e+00 +3.5012e+00 +2.7684e+00 +2.1015e+00 +3.1343e+00
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.968602325e+03 +2.968602325e+03 +3.900592325e+03 +3.900592325e+03 +3.5631e+00 -8.4207e-01 +2.6127e+00 +4.9610e+00 -4.5582e+00 -4.4576e-02 -4.3579e+00 -4.9682e+00 +2.2132e+00 -1.0783e-01 +5.5349e-02 -1.6047e+00 +4.3392e+00 +7.2066e-01 +3.2145e-01 +6.8589e-01 -4.8149e+00 +3.6406e+00 +7.7476e-01 +2.0265e+00
22 +2.432931128e+03 +2.432931128e+03 +3.364921128e+03 +3.364921128e+03 +3.1779e+00 -6.5238e-01 +1.9497e+00 +4.0615e+00 -3.6748e+00 -4.9376e-01 -3.7372e+00 -4.7934e+00 +1.2132e+00 +5.1399e-01 +8.5112e-01 -1.8099e+00 +3.7129e+00 +7.6285e-01 +9.4855e-01 +4.0650e-01 -4.4021e+00 +3.2750e+00 +1.3426e+00 +1.6971e+00
64 +8.710834580e+02 +8.710834580e+02 +1.803073458e+03 +1.803073458e+03 +1.8046e+00 -4.3072e-01 +3.3046e-01 -3.7080e-01 -3.6331e-01 -2.3027e+00 -3.4577e-01 -4.8189e+00 -1.2994e+00 +2.6948e+00 +3.2867e+00 -1.8277e+00 +1.7124e-01 -9.3457e-02 +2.1092e+00 +1.5913e+00 -3.0230e+00 +9.7163e-01 +3.1097e+00 +2.0158e-01
85 +5.916215483e+02 +5.916215483e+02 +1.523611548e+03 +1.523611548e+03 +2.4427e+00 +2.0593e-01 +2.0549e+00 -1.1524e+00 +1.8196e+00 -1.8365e+00 +1.7659e+00 -4.9633e+00 -7.9128e-01 +3.4496e+00 +2.9247e+00 -1.9001e+00 -1.8798e+00 -2.5881e+00 +7.1856e-01 +3.3648e+00 -9.0482e-01 -1.0357e+00 +3.3394e+00 -9.9507e-01
127 +3.178244469e+02 +3.178244469e+02 +1.249814447e+03 +1.249814447e+03 +2.1003e+00 +1.7000e-01 +2.5712e+00 -1.3259e+00 +2.1414e+00 -2.1790e+00 +2.0886e+00 -4.1842e+00 -1.2017e+00 +3.5942e+00 +3.7641e+00 -1.7346e+00 -2.7638e+00 -2.4894e+00 +1.6088e+00 +2.6800e+00 -4.2147e-01 -1.4640e+00 +3.6781e+00 -1.2841e+00
169 +2.202206686e+02 +2.202206686e+02 +1.152210669e+03 +1.152210669e+03 +2.0899e+00 +3.7094e-01 +2.7798e+00 -7.8251e-01 +2.0121e+00 -2.3606e+00 +1.8622e+00 -3.9814e+00 -1.4024e+00 +3.4132e+00 +3.8637e+00 -1.4730e+00 -2.4251e+00 -2.3696e+00 +2.0332e+00 +2.0766e+00 -5.1532e-01 -1.2946e+00 +3.4454e+00 -1.2636e+00
211 +1.494011497e+02 +1.494011497e+02 +1.081391150e+03 +1.081391150e+03 +1.7928e+00 +3.9323e-01 +2.8094e+00 -4.5744e-01 +1.9289e+00 -2.7366e+00 +1.8398e+00 -3.9536e+00 -1.4137e+00 +3.2254e+00 +4.0443e+00 -1.0818e+00 -2.2865e+00 -2.2401e+00 +2.1912e+00 +1.9116e+00 -8.4227e-01 -1.2694e+00 +3.0678e+00 -1.1557e+00
253 +9.974761678e+01 +9.974761678e+01 +1.031737617e+03 +1.031737617e+03 +1.6380e+00 +5.3536e-01 +2.9911e+00 -9.9602e-02 +2.0699e+00 -2.9074e+00 +1.7977e+00 -3.9617e+00 -1.4233e+00 +3.1339e+00 +3.9204e+00 -8.7642e-01 -2.1678e+00 -2.2293e+00 +2.1781e+00 +1.9624e+00 -1.0469e+00 -1.4814e+00 +2.7852e+00 -1.1177e+00
358 +6.253433410e+01 +6.253433410e+01 +9.945243341e+02 +9.945243341e+02 +1.5169e+00 +5.4635e-01 +3.1422e+00 -1.4865e-01 +2.1670e+00 -2.9541e+00 +2.0174e+00 -4.1146e+00 -1.4296e+00 +3.0999e+00 +3.8177e+00 -8.2659e-01 -2.1457e+00 -2.3098e+00 +2.1268e+00 +2.0772e+00 -9.9011e-01 -1.5907e+00 +2.5602e+00 -1.1912e+00
610 +3.835921342e+01 +3.835921342e+01 +9.703492134e+02 +9.703492134e+02 +1.5905e+00 +6.2425e-01 +3.0158e+00 -4.5355e-01 +2.2264e+00 -2.7776e+00 +2.2491e+00 -4.0379e+00 -1.4599e+00 +2.9510e+00 +3.6546e+00 -1.0019e+00 -2.2246e+00 -2.3576e+00 +2.1697e+00 +2.2292e+00 -9.1712e-01 -1.6638e+00 +2.7562e+00 -1.2979e+00
841 +2.432918943e+01 +2.432918943e+01 +9.563191894e+02 +9.563191894e+02 +1.5161e+00 +6.7310e-01 +2.9984e+00 -3.9828e-01 +2.2297e+00 -2.8110e+00 +2.2721e+00 -3.9080e+00 -1.4824e+00 +2.7011e+00 +3.5202e+00 -8.9251e-01 -2.2249e+00 -2.3445e+00 +2.3795e+00 +2.1798e+00 -9.6793e-01 -1.6927e+00 +2.6697e+00 -1.2368e+00
1030 +1.527190471e+01 +1.527190471e+01 +9.472619047e+02 +9.472619047e+02 +1.4654e+00 +7.0752e-01 +3.0111e+00 -4.1276e-01 +2.2367e+00 -2.8046e+00 +2.3636e+00 -3.9425e+00 -1.5233e+00 +2.6714e+00 +3.4942e+00 -8.4284e-01 -2.2495e+00 -2.3776e+00 +2.3804e+00 +2.1834e+00 -9.5671e-01 -1.7307e+00 +2.6609e+00 -1.2622e+00
1219 +9.242094134e+00 +9.242094134e+00 +9.412320941e+02 +9.412320941e+02 +1.4548e+00 +7.2237e-01 +2.9972e+00 -4.7265e-01 +2.2582e+00 -2.7813e+00 +2.4132e+00 -3.9224e+00 -1.5294e+00 +2.6369e+00 +3.4756e+00 -8.4275e-01 -2.2549e+00 -2.3845e+00 +2.4048e+00 +2.2289e+00 -9.4525e-01 -1.7547e+00 +2.6777e+00 -1.2646e+00
1492 +6.164352438e+00 +6.164352438e+00 +9.381543524e+02 +9.381543524e+02 +1.4347e+00 +7.4032e-01 +2.9798e+00 -5.3826e-01 +2.2717e+00 -2.7623e+00 +2.4744e+00 -3.8866e+00 -1.5389e+00 +2.5205e+00 +3.4015e+00 -8.3620e-01 -2.2711e+00 -2.3824e+00 +2.4942e+00 +2.2330e+00 -9.4786e-01 -1.7921e+00 +2.6880e+00 -1.2956e+00
1639 +3.199470614e+00 +3.199470614e+00 +9.351894706e+02 +9.351894706e+02 +1.4204e+00 +7.7020e-01 +2.9685e+00 -5.4650e-01 +2.2730e+00 -2.7509e+00 +2.5334e+00 -3.8615e+00 -1.5644e+00 +2.4432e+00 +3.3515e+00 -8.1845e-01 -2.2656e+00 -2.3902e+00 +2.5526e+00 +2.2412e+00 -9.5449e-01 -1.8182e+00 +2.6738e+00 -1.2922e+00
1681 +2.425853040e+00 +2.425853040e+00 +9.344158530e+02 +9.344158530e+02 +1.4095e+00 +7.8259e-01 +2.9669e+00 -5.5374e-01 +2.2771e+00 -2.7515e+00 +2.5538e+00 -3.8578e+00 -1.5713e+00 +2.4148e+00 +3.3359e+00 -8.0870e-01 -2.2689e+00 -2.3933e+00 +2.5696e+00 +2.2455e+00 -9.5623e-01 -1.8267e+00 +2.6654e+00 -1.2923e+00
1807 +1.565370445e+00 +1.565370445e+00 +9.335553704e+02 +9.335553704e+02 +1.3891e+00 +8.1199e-01 +2.9619e+00 -5.8684e-01 +2.2943e+00 -2.7441e+00 +2.6033e+00 -3.8433e+00 -1.5873e+00 +2.3463e+00 +3.2926e+00 -7.9127e-01 -2.2798e+00 -2.3996e+00 +2.6182e+00 +2.2594e+00 -9.5108e-01 -1.8512e+00 +2.6609e+00 -1.3038e+00
2017 +9.055062701e-01 +9.055062701e-01 +9.328955063e+02 +9.328955063e+02 +1.3679e+00 +8.4374e-01 +2.9426e+00 -6.2599e-01 +2.3095e+00 -2.7287e+00 +2.6753e+00 -3.8119e+00 -1.6069e+00 +2.2455e+00 +3.2233e+00 -7.6896e-01 -2.2878e+00 -2.4079e+00 +2.6967e+00 +2.2747e+00 -9.5706e-01 -1.8854e+00 +2.6533e+00 -1.3158e+00
2164 +5.731197652e-01 +5.731197652e-01 +9.325631198e+02 +9.325631198e+02 +1.3588e+00 +8.5514e-01 +2.9399e+00 -6.3767e-01 +2.3142e+00 -2.7264e+00 +2.6990e+00 -3.8051e+00 -1.6138e+00 +2.2130e+00 +3.2018e+00 -7.6076e-01 -2.2900e+00 -2.4129e+00 +2.7209e+00 +2.2773e+00 -9.5662e-01 -1.8971e+00 +2.6484e+00 -1.3199e+00
2353 +3.398967689e-01 +3.398967689e-01 +9.323298968e+02 +9.323298968e+02 +1.3546e+00 +8.6097e-01 +2.9384e+00 -6.4404e-01 +2.3178e+00 -2.7250e+00 +2.7090e+00 -3.8020e+00 -1.6167e+00 +2.1994e+00 +3.1932e+00 -7.5714e-01 -2.2921e+00 -2.4140e+00 +2.7309e+00 +2.2805e+00 -9.5709e-01 -1.9016e+00 +2.6467e+00 -1.3212e+00
2542 +1.824181853e-01 +1.824181853e-01 +9.321724182e+02 +9.321724182e+02 +1.3470e+00 +8.7101e-01 +2.9342e+00 -6.5669e-01 +2.3233e+00 -2.7208e+00 +2.7301e+00 -3.7932e+00 -1.6228e+00 +2.1696e+00 +3.1733e+00 -7.5073e-01 -2.2954e+00 -2.4166e+00 +2.7533e+00 +2.2857e+00 -9.5766e-01 -1.9126e+00 +2.6444e+00 -1.3255e+00
